DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_4,Associated
0.0737,0.5835,NO
0.0652,0.4033,NO
0.1144,1.0981,NO
0.2164,0.8371,NO
0.0671,0.546,NO
0.0906,0.9775,NO
0.0589,0.8575,NO
0.0679,0.3787,NO
0.1689,0.5406,NO
0.2469,3.3898,YES
0.0616,0.3415,NO
0.33799999999999997,2.5732,YES
0.2427,0.6227,NO
0.2231,0.8556,NO
0.2223,0.6524,NO
0.1142,0.2531,NO
0.0706,1.0518,NO
0.1109,0.2056,NO
0.0747,0.278,NO
0.2179,0.1992,NO
0.1147,0.9129,NO
0.0779,2.9426,YES
0.0804,3.3602,YES
0.1668,3.3304,YES
0.24,2.8280000000000003,YES
0.1573,1.0341,NO
0.0716,2.2939,YES
0.1205,0.9018,NO
0.1072,1.5628,YES
0.2444,2.1459,YES
0.3362,0.8751,NO
0.1579,0.792,NO
0.1148,0.7529,NO
0.1112,0.8018,NO
0.3947,2.2727,YES
0.0957,2.3984,YES
0.1364,0.6665,NO
0.1056,0.3534,NO
0.0981,0.8955,NO
0.1058,0.2688,NO
0.1797,0.3154,NO
0.1526,0.3577,NO
0.1551,0.2683,NO
0.2811,1.6933,YES
0.0766,0.7181,NO
0.1126,1.7099,YES
0.0341,0.9691,NO
0.3399,2.2422,YES
0.0412,0.9566,NO
0.1212,0.4407,NO
0.0769,0.6465,NO
0.1235,0.5662,NO
0.0802,0.3688,NO
0.1903,0.9246,NO
0.1119,0.5342,NO
0.1008,0.8672,NO
0.0886,0.5937,NO
0.1534,0.3985,NO
0.1331,1.1632,NO
0.2865,1.2601,NO
0.1512,0.6181,NO
0.1666,1.2436,NO
0.1465,0.9333,NO
0.0509,0.355,NO
0.2187,0.3544,NO
0.4574,4.0634,YES
0.1603,0.48200000000000004,NO
0.2015,2.8572,YES
0.205,0.5178,NO
0.2168,0.6703,NO
0.2136,0.4705,NO
0.1919,0.34299999999999997,NO
0.1533,1.3711,NO
0.1268,0.1831,NO
0.1947,0.4217,NO
0.1755,0.2065,NO
0.2202,1.2556,NO
0.4465,3.6523,YES
0.4252,4.0815,YES
0.3653,4.0846,YES
0.1771,3.5834,YES
0.1659,1.1534,NO
0.1927,3.0341,YES
0.1251,0.7461,NO
0.1303,1.8563,YES
0.1814,2.5066,YES
0.3356,1.919,NO
0.1662,1.8308,NO
0.1507,1.4389,NO
0.1441,1.7472,NO
0.3435,2.7365,YES
0.1243,2.5592,YES
0.1731,1.6993,NO
0.0952,0.7142,NO
0.1364,2.0385,NO
0.0887,0.5782,NO
0.2289,1.0709,NO
0.2088,1.2778,NO
0.2075,1.1889,NO
0.1923,1.8991,YES
0.0927,1.9085,NO
0.0821,1.9642,YES
0.0311,1.8006,NO
0.3081,2.3344,YES
0.0406,1.9446,NO
0.1251,0.8811,NO
0.091,1.3059,NO
0.11800000000000001,1.4944,NO
0.1053,0.9384,NO
0.2201,2.0714,NO
0.1351,1.3347,NO
0.1328,2.1429,NO
0.0724,0.4288,NO
0.0244,0.6121,NO
0.1404,1.8995,YES
0.3348,3.5371,YES
0.2937,4.226,YES
0.14300000000000002,2.1636,YES
0.0826,0.7503,NO
0.013000000000000001,0.3297,NO
0.2103,1.3405,YES
0.1395,0.4847,NO
0.1325,2.0998,YES
0.1443,0.3587,NO
0.2165,0.4482,NO
0.1934,0.5257,NO
0.1934,0.7672,NO
0.0572,0.5091,NO
0.2318,4.2982,YES
0.0556,0.3879,NO
0.3609,4.5794,YES
0.1417,0.3317,NO
0.255,4.7392,YES
0.0522,0.5618,NO
0.0677,1.4701,NO
0.1439,1.4222,NO
0.0494,0.7301,NO
0.1715,2.0514,YES
0.0964,1.3780000000000001,NO
0.1343,1.8697,YES
0.1544,0.5397,NO
0.0732,0.3746,NO
0.1975,1.7028,NO
0.2582,1.6246,NO
0.1977,0.9752,NO
0.1701,1.7064,NO
0.1684,1.1494,NO
0.1225,0.2946,NO
0.1458,0.8744,NO
0.4028,3.7307,YES
0.1577,1.0108,NO
0.2904,2.5968,YES
0.1987,0.6236,NO
0.1756,0.7555,NO
0.1689,0.5693,NO
0.054000000000000006,0.3928,NO
0.1469,1.6222,NO
0.0547,0.1984,NO
0.1082,0.7816,NO
0.2019,0.1015,NO
0.1293,1.7287,NO
0.3897,3.3727,YES
0.3612,3.9608,YES
0.2791,3.9101,YES
0.2894,3.5479,YES
0.2226,1.6488,NO
0.1753,3.1538,YES
0.0979,1.3607,NO
0.0985,0.4389,NO
0.0774,0.8332,NO
0.1069,1.7603,YES
0.3647,3.7437,YES
0.2531,4.7194,YES
0.1331,1.8141,YES
0.0885,0.7073,NO
0.0604,0.4237,NO
0.2068,1.0748,YES
0.2598,1.1273,NO
0.106,1.5489,YES
0.1459,0.9399,NO
0.2252,0.7485,NO
0.2571,1.0829,NO
0.2375,1.2149,NO
0.1453,0.4241,NO
0.2245,4.7916,YES
0.141,0.3237,NO
0.2623,4.6739,YES
0.142,0.429,NO
0.2555,4.8035,YES
0.2049,1.1982,NO
0.2206,2.0431,NO
0.2228,2.0177,NO
0.1032,1.0176,NO
0.1461,1.8186,YES
0.1116,1.8571,NO
0.1326,1.9312,YES
0.1415,0.7705,NO
0.0745,0.4801,NO
0.2381,1.6653,NO
0.19,1.2088,NO
0.1547,1.0426,NO
0.1997,1.3330000000000002,NO
0.1653,1.0062,NO
0.1536,0.6672,NO
0.1999,0.8507,NO
0.1989,3.062,YES
0.2045,1.0074,NO
0.2447,2.4557,YES
0.2519,0.2742,NO
0.2036,0.455,NO
0.2033,0.348,NO
0.0533,0.5266,NO
0.105,1.3996,NO
0.055999999999999994,0.5954,NO
0.1113,1.0424,NO
0.2256,0.525,NO
0.0989,1.3307,NO
0.1879,2.8238,YES
0.1445,3.2363,YES
0.1901,3.3198,YES
0.3108,2.7641,YES
0.2405,1.4099,NO
0.1657,2.2152,YES
0.1331,1.1986,NO
0.0949,0.5763,NO
0.1339,0.7866,NO
0.22399999999999998,2.3878,NO
0.1967,1.5658,NO
0.1436,1.177,NO
0.2079,2.5249,NO
0.1339,1.3141,NO
0.0967,0.5441,NO
0.2198,1.4579,NO
0.3428,3.7344,YES
0.2344,1.7835,NO
0.1736,2.755,YES
0.1331,0.6362,NO
0.0735,0.5308,NO
0.0647,0.5883,NO
0.204,0.5381,NO
0.1327,1.9717,NO
0.1655,0.292,NO
0.31,1.6707,NO
0.1309,0.322,NO
0.2819,2.064,NO
0.4042,3.5854,YES
0.3296,3.9191,YES
0.4941,4.2876,YES
0.1783,3.48,YES
0.193,2.2696,NO
0.2673,3.2437,YES
0.1726,1.8273,NO
0.1439,0.6645,NO
0.0769,0.5444,NO
0.1953,0.7401,NO
0.2342,1.374,NO
0.2047,0.5953,NO
0.1823,0.722,NO
0.1684,0.9207,NO
0.1204,0.5321,NO
0.1751,0.2688,NO
0.3579,3.4132,YES
0.1828,0.3471,NO
0.2083,2.3689,YES
0.2252,0.5697,NO
0.2041,0.5755,NO
0.2007,0.6044,NO
0.0498,0.5424,NO
0.1415,1.1173,NO
0.0515,0.2988,NO
0.1207,0.4155,NO
0.1912,0.4249,NO
0.14,0.9159999999999999,NO
0.4038,3.1705,YES
0.3494,3.4417,YES
0.2799,3.199,YES
0.2675,3.0588,YES
0.2206,0.7161,NO
0.2003,2.2592,YES
0.1168,0.5656,NO
0.0727,0.526,NO
0.0714,0.319,NO
0.10800000000000001,0.905,NO
0.2886,1.3754,NO
0.1427,0.8867,NO
0.0855,0.7685,NO
0.0605,0.8539,NO
0.0532,0.3369,NO
0.1421,0.5149,NO
0.4397,3.4744,YES
0.0607,0.4548,NO
0.2347,2.7029,YES
0.2118,0.5711,NO
0.2048,0.6286,NO
0.2045,0.5074,NO
0.0849,0.326,NO
0.1035,1.5221,NO
0.0824,0.2256,NO
0.0975,0.5126,NO
0.1702,0.1306,NO
0.1518,1.1792,NO
0.3372,3.2736,YES
0.3303,3.4837,YES
0.314,3.3761,YES
0.1257,3.0322,YES
0.1375,0.7952,NO
0.1128,2.5006,YES
0.099,0.7975,NO
0.1069,0.7422,NO
0.0451,1.0706,NO
0.5095,5.2281,YES
0.1431,1.3418,YES
0.1227,1.5252,YES
0.2847,5.5721,YES
0.2237,1.2415,NO
0.1065,0.6379,NO
0.3266,4.4239,YES
0.0974,0.3374,NO
0.3289,5.3243,YES
0.1059,0.387,NO
0.2131,1.8957,NO
0.1496,0.9711,NO
0.1474,1.1891,NO
0.0902,0.7125,NO
0.0993,1.8264,YES
0.0875,0.6385,NO
0.2369,3.6538,YES
0.2129,0.6522,NO
0.1321,2.9792,YES
0.1271,0.6808,NO
0.08,1.2323,NO
0.3025,2.4202,NO
0.12,1.3066,NO
0.3399,4.7758,YES
0.2516,2.0315,NO
0.2081,5.3621,YES
0.1799,0.1535,NO
0.1547,0.7312,NO
0.3595,3.2684,YES
0.2156,1.0916,NO
0.1535,1.5244,NO
0.4159,3.6773,YES
0.1827,0.5785,NO
0.1097,0.2161,NO
0.5448,3.0092,YES
0.191,0.2787,NO
0.4381,3.2319,YES
0.1528,0.3189,NO
0.3264,1.1565,NO
0.3203,0.4087,NO
0.2648,0.9127,NO
0.171,0.2527,NO
0.21899999999999997,1.4872,NO
0.1398,0.1198,NO
0.3673,2.6731,NO
0.1451,0.1115,NO
0.2637,2.4482,NO
0.1991,0.3622,NO
0.1784,0.7252,NO
0.3767,1.4074,NO
0.1917,0.6178,NO
0.3794,3.1292,YES
0.3359,1.7463,NO
0.2874,2.9313,YES
0.0798,0.5181,NO
0.0364,0.6277,NO
0.2475,2.7117,YES
0.2794,3.1251,YES
0.2232,3.8047,YES
0.2213,2.5227,YES
0.1233,1.0297,NO
0.0474,0.3597,NO
0.2799,1.6406,YES
0.2328,1.6461,NO
0.2608,2.2999,YES
0.1095,1.4427,NO
0.2365,0.1317,NO
0.2061,0.4996,NO
0.2048,0.5966,NO
