DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_92,Associated
0.0737,0.6575,NO
0.0652,0.489,NO
0.1144,1.0767,NO
0.2164,1.3688,NO
0.0671,0.9709,NO
0.0906,0.9095,NO
0.0589,1.3172,NO
0.0679,0.6212,NO
0.1689,0.8504,NO
0.2469,2.1481,YES
0.0616,0.955,NO
0.33799999999999997,2.0176,YES
0.2427,0.8687,NO
0.2231,0.6185,NO
0.2223,0.4367,NO
0.1142,0.8606,NO
0.0706,1.0923,NO
0.1109,0.9765,NO
0.0747,0.8508,NO
0.2179,0.7323,NO
0.1147,0.7977,NO
0.0779,2.1355,YES
0.0804,2.5333,YES
0.1668,2.6231,YES
0.24,1.9299,YES
0.1573,0.7305,NO
0.0716,2.3472,YES
0.1205,1.024,NO
0.1072,2.4197,YES
0.2444,1.5172,YES
0.3362,1.0311,NO
0.1579,0.5171,NO
0.1148,0.7063,NO
0.1112,1.255,NO
0.3947,2.5507,YES
0.0957,1.0802,YES
0.1364,1.1267,NO
0.1056,0.7636,NO
0.0981,1.1399,NO
0.1058,0.8019,NO
0.1797,1.0672,NO
0.1526,0.8842,NO
0.1551,0.3725,NO
0.2811,2.4229,YES
0.0766,0.7295,NO
0.1126,2.3815,YES
0.0341,0.9136,NO
0.3399,2.4228,YES
0.0412,0.8788,NO
0.1212,0.7585,NO
0.0769,1.3021,NO
0.1235,1.2206,NO
0.0802,0.7343,NO
0.1903,1.5761,NO
0.1119,1.1253,NO
0.1008,1.1208,NO
0.0886,0.8079,NO
0.1534,0.4144,NO
0.1331,1.6171,NO
0.2865,2.5042,NO
0.1512,1.4183,NO
0.1666,1.6679,NO
0.1465,1.4985,NO
0.0509,0.5798,NO
0.2187,1.0190000000000001,NO
0.4574,3.1887,YES
0.1603,1.5725,NO
0.2015,2.9012,YES
0.205,0.9079,NO
0.2168,1.2273,NO
0.2136,0.3231,NO
0.1919,0.6598,NO
0.1533,1.9349,NO
0.1268,0.8709,NO
0.1947,1.8051,NO
0.1755,0.5706,NO
0.2202,1.7468,NO
0.4465,3.2659,YES
