DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_87,Associated
0.0737,0.9407,NO
0.0652,0.135,NO
0.1144,0.8809,NO
0.2164,0.4322,NO
0.0671,0.7678,NO
0.0906,1.2156,NO
0.0589,0.7865,NO
0.0679,0.5798,NO
0.1689,1.6906,NO
0.2469,2.6318,YES
0.0616,1.5734,NO
0.33799999999999997,2.7301,YES
0.2427,0.4435,NO
0.2231,1.3149,NO
0.2223,0.2183,NO
0.1142,0.389,NO
0.0706,0.9354,NO
0.1109,0.5398,NO
0.0747,1.0934,NO
0.2179,0.4319,NO
0.1147,0.9488,NO
0.0779,2.7328,YES
0.0804,3.1077,YES
0.1668,2.6753,YES
0.24,2.4833,YES
0.1573,1.818,NO
0.0716,2.3668,YES
0.1205,1.5027,NO
0.1072,1.8145,YES
0.2444,0.773,YES
0.3362,1.0978,NO
0.1579,0.6438,NO
0.1148,0.4345,NO
0.1112,0.9158,NO
0.3947,1.7941,YES
0.0957,1.6674,YES
0.1364,1.2378,NO
0.1056,0.193,NO
0.0981,1.0148,NO
0.1058,0.3607,NO
0.1797,0.3231,NO
0.1526,0.8453,NO
0.1551,0.3848,NO
0.2811,1.2224,YES
0.0766,0.7213,NO
0.1126,1.6473,YES
0.0341,0.6844,NO
0.3399,1.5591,YES
0.0412,0.5389,NO
0.1212,0.1513,NO
0.0769,0.4553,NO
0.1235,0.3879,NO
0.0802,0.2669,NO
0.1903,1.1779,NO
0.1119,0.5309,NO
0.1008,1.0377,NO
0.0886,1.4188,NO
0.1534,0.2404,NO
0.1331,1.138,NO
0.2865,0.7622,NO
0.1512,0.8781,NO
0.1666,1.4031,NO
0.1465,1.2937,NO
0.0509,0.8412,NO
0.2187,1.9488,NO
0.4574,3.4134,YES
0.1603,1.5229,NO
0.2015,3.1793,YES
0.205,0.4883,NO
0.2168,1.4569,NO
0.2136,0.3481,NO
0.1919,0.8214,NO
0.1533,1.2089,NO
0.1268,0.9205,NO
0.1947,1.4798,NO
0.1755,0.6798,NO
0.2202,1.4801,NO
0.4465,3.4716,YES
0.4252,3.9307,YES
0.3653,3.5212,YES
0.1771,3.3951,YES
0.1659,1.8131,NO
0.1927,3.0398,YES
0.1251,1.475,NO
0.1303,2.115,YES
0.1814,0.649,YES
0.3356,1.6887,NO
0.1662,0.7998,NO
0.1507,0.3775,NO
0.1441,1.4023,NO
0.3435,2.255,YES
0.1243,2.0329,YES
0.1731,2.0163,NO
0.0952,0.3164,NO
0.1364,1.5156,NO
0.0887,0.6544,NO
0.2289,0.6659,NO
0.2088,0.9107,NO
0.2075,0.5239,NO
0.1923,1.0966,YES
