DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_69,Associated
0.0737,0.9404,NO
0.0652,0.1069,NO
0.1144,0.8634,NO
0.2164,1.5619,NO
0.0671,0.7170000000000001,NO
0.0906,0.5870000000000001,NO
0.0589,1.0673,NO
0.0679,0.4088,NO
0.1689,0.9936,NO
0.2469,2.6053,YES
0.0616,0.6411,NO
0.33799999999999997,2.0683,YES
0.2427,0.5014,NO
0.2231,0.2255,NO
0.2223,0.1071,NO
0.1142,0.5279,NO
0.0706,0.7025,NO
0.1109,0.9911,NO
0.0747,0.7736,NO
0.2179,0.5212,NO
0.1147,1.3443,NO
0.0779,2.1636,YES
0.0804,2.4296,YES
0.1668,2.6897,YES
0.24,1.0314,YES
0.1573,0.7492,NO
0.0716,1.6181,YES
0.1205,0.9631,NO
0.1072,2.4425,YES
0.2444,0.9136,YES
0.3362,0.9586,NO
0.1579,0.7438,NO
0.1148,0.4413,NO
0.1112,0.8468,NO
0.3947,3.0031,YES
0.0957,2.1962,YES
0.1364,0.6577,NO
0.1056,1.0078,NO
0.0981,0.5714,NO
0.1058,0.5768,NO
0.1797,1.0865,NO
0.1526,0.9533,NO
0.1551,0.6875,NO
0.2811,2.7351,YES
0.0766,0.5284,NO
0.1126,2.7175,YES
0.0341,0.4843,NO
0.3399,2.1043,YES
0.0412,0.434,NO
0.1212,0.6419,NO
0.0769,0.9658,NO
0.1235,1.0555,NO
0.0802,0.5577,NO
0.1903,0.8476,NO
0.1119,1.0879,NO
0.1008,0.8746,NO
0.0886,0.8411,NO
0.1534,0.2449,NO
0.1331,1.2156,NO
0.2865,1.5825,NO
0.1512,0.8401,NO
0.1666,1.2142,NO
0.1465,0.9705,NO
0.0509,0.3057,NO
0.2187,1.4114,NO
0.4574,3.4431,YES
0.1603,1.3677,NO
0.2015,2.7961,YES
0.205,1.2694,NO
0.2168,0.9747,NO
0.2136,0.5674,NO
0.1919,0.0616,NO
0.1533,0.5789,NO
0.1268,0.5789,NO
0.1947,1.0277,NO
0.1755,0.355,NO
0.2202,1.0813,NO
0.4465,2.8461,YES
0.4252,3.4751,YES
0.3653,3.5773,YES
0.1771,1.4280000000000002,YES
0.1659,1.5581,NO
0.1927,2.8841,YES
0.1251,1.4239,NO
0.1303,1.8336,YES
0.1814,1.1172,YES
0.3356,0.9620000000000001,NO
0.1662,0.8713,NO
0.1507,0.8001,NO
0.1441,1.2487,NO
0.3435,2.7904,YES
0.1243,2.0425,YES
0.1731,0.9366,NO
0.0952,0.7212,NO
0.1364,0.7856,NO
0.0887,0.4321,NO
0.2289,0.8101,NO
0.2088,0.8984,NO
0.2075,0.4335,NO
0.1923,2.4163,YES
0.0927,0.7027,NO
0.0821,2.4583,YES
0.0311,0.7071,NO
0.3081,1.9199,YES
0.0406,0.745,NO
0.1251,0.4035,NO
0.091,0.3923,NO
0.11800000000000001,0.9349,NO
0.1053,0.3849,NO
0.2201,0.8042,NO
0.1351,0.9552,NO
0.1328,1.1768,NO
0.0724,1.2711,NO
0.0244,0.348,NO
0.1404,1.8578,YES
0.3348,3.7755,YES
0.2937,3.1015,YES
0.14300000000000002,2.0813,YES
0.0826,1.1117,NO
0.013000000000000001,0.2036,NO
0.2103,1.7309,YES
0.1395,1.1551,NO
0.1325,1.4737,YES
0.1443,0.6222,NO
0.2165,1.811,NO
0.1934,1.0061,NO
0.1934,0.7758,NO
0.0572,0.5199,NO
0.2318,3.9444,YES
0.0556,0.5225,NO
0.3609,3.4056,YES
0.1417,0.4419,NO
0.255,3.0132,YES
0.0522,0.8049,NO
0.0677,1.2111,NO
0.1439,1.5765,NO
0.0494,0.6467,NO
0.1715,1.1861,YES
0.0964,1.4111,NO
0.1343,1.5788,YES
0.1544,1.053,NO
0.0732,0.2127,NO
0.1975,0.7017,NO
0.2582,2.1726,NO
0.1977,1.046,NO
0.1701,0.6425,NO
0.1684,1.1699,NO
0.1225,0.4259,NO
0.1458,0.7683,NO
0.4028,3.3056,YES
0.1577,0.6669,NO
0.2904,2.8531,YES
0.1987,0.8675,NO
0.1756,0.6809999999999999,NO
0.1689,0.2809,NO
0.054000000000000006,0.3741,NO
0.1469,0.8319,NO
0.0547,0.9459,NO
0.1082,1.1757,NO
0.2019,0.489,NO
0.1293,1.375,NO
0.3897,2.7395,YES
0.3612,3.2499,YES
0.2791,3.3338,YES
0.2894,1.3230000000000002,YES
0.2226,0.7252,NO
0.1753,2.6443,YES
0.0979,0.659,NO
0.0985,1.1172,NO
0.0774,0.4503,NO
0.1069,1.2305,YES
0.3647,3.5971,YES
0.2531,2.8572,YES
0.1331,1.2286,YES
0.0885,1.0054,NO
0.0604,0.3831,NO
0.2068,1.0553,YES
0.2598,1.3877,NO
0.106,0.6813,YES
0.1459,0.9444,NO
0.2252,1.1002,NO
0.2571,0.6094,NO
0.2375,0.5461,NO
0.1453,0.6491,NO
0.2245,3.4115,YES
0.141,0.5716,NO
0.2623,2.8388,YES
0.142,0.5587,NO
0.2555,2.8231,YES
