DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_9,Associated
0.0737,0.9921,NO
0.0652,0.7120000000000001,NO
0.1144,0.9469,NO
0.2164,1.5671,NO
0.0671,1.3085,NO
0.0906,1.2608,NO
0.0589,1.0443,NO
0.0679,0.3579,NO
0.1689,1.0446,NO
0.2469,1.6241,YES
0.0616,0.8188,NO
0.33799999999999997,1.0763,YES
0.2427,0.733,NO
0.2231,0.968,NO
0.2223,0.3309,NO
0.1142,0.7090000000000001,NO
0.0706,1.4748,NO
0.1109,0.7606,NO
0.0747,1.4187,NO
0.2179,1.0170000000000001,NO
0.1147,1.4647,NO
0.0779,1.4649,YES
0.0804,1.9615,YES
0.1668,1.4409999999999998,YES
0.24,1.6814,YES
0.1573,1.0090000000000001,NO
0.0716,0.8991,YES
0.1205,1.0655,NO
0.1072,1.7981,YES
0.2444,2.0148,YES
0.3362,1.3422,NO
0.1579,1.17,NO
0.1148,0.6526,NO
0.1112,0.7748,NO
0.3947,1.5103,YES
0.0957,1.0382,YES
0.1364,0.9144,NO
0.1056,0.6367,NO
0.0981,0.5375,NO
0.1058,0.267,NO
0.1797,0.7717,NO
0.1526,0.6572,NO
0.1551,0.4285,NO
0.2811,1.7094,YES
0.0766,0.9175,NO
0.1126,2.1121,YES
0.0341,0.6268,NO
0.3399,2.0887,YES
0.0412,0.8073,NO
0.1212,0.5718,NO
0.0769,0.6982,NO
0.1235,0.3612,NO
0.0802,0.5101,NO
0.1903,0.6382,NO
0.1119,0.5026,NO
0.1008,1.1527,NO
0.0886,0.7434,NO
0.1534,0.4909,NO
0.1331,0.8593,NO
0.2865,1.6943,NO
0.1512,1.1199,NO
0.1666,1.5056,NO
0.1465,1.3975,NO
0.0509,0.3079,NO
0.2187,0.9184,NO
0.4574,3.225,YES
0.1603,1.13,NO
0.2015,1.9926,YES
0.205,0.7144,NO
0.2168,0.981,NO
0.2136,0.0708,NO
0.1919,0.5435,NO
0.1533,1.7577,NO
0.1268,0.4728,NO
0.1947,1.4385,NO
0.1755,0.5463,NO
0.2202,1.3446,NO
0.4465,2.7764,YES
0.4252,3.2538,YES
0.3653,3.0127,YES
0.1771,3.0105,YES
0.1659,0.9311,NO
0.1927,1.5931,YES
0.1251,1.1857,NO
0.1303,2.6539,YES
0.1814,2.6669,YES
0.3356,1.9306,NO
0.1662,1.2925,NO
0.1507,0.7021,NO
0.1441,1.4668,NO
0.3435,2.2922,YES
0.1243,1.8577,YES
0.1731,1.6664,NO
0.0952,0.7416,NO
0.1364,1.0057,NO
0.0887,0.3032,NO
0.2289,1.2856,NO
0.2088,1.0906,NO
0.2075,0.8077,NO
0.1923,1.7896,YES
0.0927,1.0198,NO
0.0821,2.7515,YES
0.0311,0.9855,NO
0.3081,2.4533,YES
0.0406,1.0503,NO
0.1251,0.7859,NO
0.091,0.9643,NO
0.11800000000000001,0.6639,NO
0.1053,0.5714,NO
0.2201,1.0258,NO
0.1351,0.7340000000000001,NO
0.1328,1.6664,NO
0.0724,0.6795,NO
0.0244,0.4452,NO
0.1404,1.1442,YES
0.3348,3.4629,YES
0.2937,2.964,YES
0.14300000000000002,1.2988,YES
0.0826,1.0076,NO
0.013000000000000001,0.2769,NO
0.2103,1.4024,YES
0.1395,0.6232,NO
0.1325,1.0108,YES
0.1443,0.5845,NO
0.2165,0.7481,NO
0.1934,0.7505,NO
0.1934,0.4217,NO
0.0572,0.331,NO
0.2318,2.9501,YES
0.0556,0.496,NO
0.3609,2.8091,YES
0.1417,0.7866,NO
0.255,3.2198,YES
0.0522,0.7581,NO
0.0677,1.6563,NO
0.1439,0.7124,NO
0.0494,0.6362,NO
0.1715,1.2497,YES
0.0964,0.2024,NO
0.1343,1.6891,YES
0.1544,1.0979999999999999,NO
0.0732,0.591,NO
0.1975,1.0395,NO
0.2582,1.9395,NO
0.1977,1.3958,NO
0.1701,1.7339,NO
0.1684,1.5623,NO
0.1225,0.5892,NO
0.1458,1.4642,NO
0.4028,3.8503,YES
0.1577,1.4388,NO
0.2904,2.2379,YES
0.1987,0.8232,NO
0.1756,1.1113,NO
0.1689,0.1246,NO
0.054000000000000006,0.6629999999999999,NO
0.1469,1.9584,NO
0.0547,0.6414,NO
0.1082,1.8128,NO
0.2019,0.8535,NO
0.1293,1.7541,NO
0.3897,3.1536,YES
0.3612,3.9794,YES
0.2791,3.4521,YES
0.2894,3.4569,YES
0.2226,1.3214,NO
0.1753,2.117,YES
0.0979,1.3178,NO
0.0985,0.4938,NO
0.0774,0.33,NO
0.1069,1.443,YES
0.3647,4.5081,YES
0.2531,4.3194,YES
0.1331,2.1032,YES
0.0885,1.254,NO
0.0604,0.1132,NO
0.2068,1.7792,YES
0.2598,0.5908,NO
0.106,1.4914,YES
0.1459,0.6488,NO
0.2252,0.5489999999999999,NO
0.2571,0.5678,NO
0.2375,0.2478,NO
0.1453,0.1285,NO
0.2245,3.8493,YES
0.141,0.2832,NO
0.2623,4.018,YES
0.142,0.7082,NO
0.2555,4.7010000000000005,YES
0.2049,0.8224,NO
0.2206,2.0042,NO
0.2228,0.6687,NO
0.1032,0.7557,NO
0.1461,1.8608,YES
0.1116,0.2395,NO
0.1326,2.1231,YES
0.1415,1.3631,NO
0.0745,0.8404,NO
0.2381,1.8487,NO
0.19,1.5386,NO
0.1547,1.0424,NO
0.1997,2.2307,NO
0.1653,1.7295,NO
0.1536,0.5917,NO
0.1999,1.9675,NO
0.1989,2.7675,YES
0.2045,1.8158,NO
0.2447,1.5893,YES
0.2519,1.0335,NO
0.2036,1.0211,NO
0.2033,0.4693,NO
0.0533,0.8049,NO
0.105,1.6484,NO
0.055999999999999994,0.8409,NO
0.1113,1.4288,NO
0.2256,1.0272,NO
0.0989,1.5027,NO
0.1879,2.2548,YES
0.1445,2.9494,YES
0.1901,2.4782,YES
0.3108,2.4372,YES
0.2405,1.7392,NO
0.1657,1.5809,YES
0.1331,1.8753,NO
0.0949,0.9808,NO
0.1339,0.2281,NO
0.22399999999999998,1.3792,NO
0.1967,1.7361,NO
0.1436,1.097,NO
0.2079,2.0786,NO
0.1339,1.202,NO
0.0967,0.3136,NO
0.2198,1.6219999999999999,NO
0.3428,3.5349,YES
0.2344,1.7269,NO
0.1736,2.2576,YES
0.1331,0.8901,NO
0.0735,0.812,NO
0.0647,0.1926,NO
0.204,0.4772,NO
0.1327,1.6351,NO
0.1655,0.21600000000000003,NO
0.31,1.5853,NO
0.1309,0.4438,NO
0.2819,1.7486,NO
0.4042,2.9736,YES
0.3296,3.7711,YES
0.4941,3.3635,YES
0.1783,3.2909,YES
0.193,1.4655,NO
0.2673,1.91,YES
0.1726,1.7036,NO
0.1439,0.934,NO
0.0769,0.5704,NO
0.1953,0.9582,NO
0.2342,2.1231,NO
0.2047,1.5683,NO
0.1823,1.5628,NO
0.1684,1.2803,NO
0.1204,0.3889,NO
0.1751,1.4609999999999999,NO
0.3579,3.0945,YES
0.1828,0.8176,NO
0.2083,1.8251,YES
0.2252,1.1224,NO
0.2041,1.5353,NO
0.2007,0.518,NO
0.0498,0.5278,NO
0.1415,2.0409,NO
0.0515,0.5587,NO
0.1207,1.6493,NO
0.1912,0.6759999999999999,NO
0.14,1.6352,NO
0.4038,2.6443,YES
0.3494,3.3614,YES
0.2799,2.9059,YES
0.2675,2.8984,YES
0.2206,1.0249,NO
0.2003,1.9288,YES
0.1168,1.3348,NO
0.0727,1.177,NO
0.0714,0.8876,NO
0.10800000000000001,1.1079999999999999,NO
0.2886,2.1914,NO
0.1427,1.4649,NO
0.0855,1.4771,NO
0.0605,1.4583,NO
0.0532,0.6138,NO
0.1421,0.9623,NO
0.4397,2.8609,YES
0.0607,0.7987,NO
0.2347,1.8198,YES
0.2118,0.9605,NO
0.2048,0.9764,NO
0.2045,0.3414,NO
0.0849,0.7406,NO
0.1035,1.7028,NO
0.0824,0.9019,NO
0.0975,1.4893,NO
0.1702,0.9366,NO
0.1518,1.6572,NO
0.3372,2.6104,YES
0.3303,3.1092,YES
0.314,2.5816,YES
0.1257,2.8014,YES
0.1375,0.6245,NO
0.1128,1.5445,YES
0.099,1.3096,NO
0.1069,2.1894,NO
0.0451,1.1054,NO
0.5095,5.1476,YES
0.1431,2.3861,YES
0.1227,1.5830000000000002,YES
0.2847,5.5148,YES
0.2237,1.8475,NO
0.1065,0.6249,NO
0.3266,5.0635,YES
0.0974,0.8893,NO
0.3289,4.2241,YES
0.1059,0.6117,NO
0.2131,1.8616,NO
0.1496,1.4699,NO
0.1474,0.7402,NO
0.0902,0.9265,NO
0.0993,2.2127,YES
0.0875,1.4343,NO
0.2369,2.3365,YES
0.2129,1.5164,NO
0.1321,2.9535,YES
0.1271,1.3293,NO
0.08,1.3219999999999998,NO
0.3025,1.6548,NO
0.12,1.2182,NO
0.3399,4.8505,YES
0.2516,1.2013,NO
0.2081,5.077,YES
0.1799,0.9753,NO
0.1547,0.5464,NO
0.3595,2.0897,YES
0.2156,1.7875,NO
0.1535,1.7118,NO
0.4159,2.8065,YES
0.1827,1.1351,NO
0.1097,0.4551,NO
0.5448,3.3930000000000002,YES
0.191,1.3032,NO
0.4381,2.1419,YES
0.1528,0.6404,NO
0.3264,1.1432,NO
0.3203,1.2707,NO
0.2648,0.4148,NO
0.171,0.1761,NO
0.21899999999999997,2.0911,NO
0.1398,0.5468,NO
0.3673,2.05,NO
0.1451,0.5253,NO
0.2637,2.4973,NO
0.1991,0.9776,NO
0.1784,1.4102,NO
0.3767,1.4378,NO
0.1917,0.9783,NO
0.3794,2.7918,YES
0.3359,1.6474,NO
0.2874,2.8208,YES
0.0798,1.3269,NO
0.0364,0.8669,NO
0.2475,2.7949,YES
0.2794,5.0731,YES
0.2232,4.3853,YES
0.2213,3.1834,YES
0.1233,2.2759,NO
0.0474,0.5723,NO
0.2799,3.2756,YES
0.2328,1.1362,NO
0.2608,2.7671,YES
0.1095,0.7475,NO
0.2365,1.3888,NO
0.2061,1.4445,NO
0.2048,0.9006,NO
0.0456,0.6492,NO
0.1795,4.3738,YES
0.0442,0.9890000000000001,NO
0.27,4.8235,YES
0.1224,1.3167,NO
0.1913,5.2557,YES
0.2397,1.3919,NO
0.2111,2.8453,NO
0.2935,1.6682,NO
0.1155,0.6922,NO
0.243,3.1599,YES
0.1959,0.6911,NO
0.198,3.1866,YES
0.1636,0.7535,NO
0.1646,0.2385,NO
0.3881,2.6334,YES
0.1762,1.636,NO
0.1649,1.2357,NO
0.4197,2.6104,YES
0.1681,0.9048,NO
0.153,0.1386,NO
0.4738,3.2305,YES
0.159,1.0022,NO
0.493,2.5456,YES
0.1456,0.6084,NO
0.2244,1.3666,NO
0.1542,0.6332,NO
0.1277,0.5495,NO
0.1775,0.2346,NO
0.2106,1.8573,NO
0.1654,0.2818,NO
0.3557,1.2602,NO
0.0902,0.3026,NO
0.2663,1.8388,NO
0.2218,0.7827,NO
0.1764,0.9926,NO
0.3901,1.1242,NO
0.21600000000000003,0.7997,NO
0.402,2.362,YES
0.3584,0.8077,NO
0.3239,3.2424,YES
0.0467,0.2477,NO
0.0184,0.3654,NO
0.0544,0.6711,YES
0.1967,2.4608,YES
0.1251,2.7706,YES
0.0526,1.2383,YES
0.0389,0.7604,NO
0.0098,0.0924,NO
0.1204,1.2861,YES
0.1152,0.3347,NO
0.0434,0.9462,YES
0.0994,0.309,NO
0.171,0.2042,NO
0.1733,0.2662,NO
0.1785,0.094,NO
