DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_55,Associated
0.0737,0.384,NO
0.0652,0.1291,NO
0.1144,1.038,NO
0.2164,0.9265,NO
0.0671,0.6312,NO
0.0906,1.1828,NO
0.0589,0.6397,NO
0.0679,0.3369,NO
0.1689,1.0099,NO
0.2469,1.6215,YES
0.0616,0.7397,NO
0.33799999999999997,1.2077,YES
0.2427,0.47600000000000003,NO
0.2231,0.8991,NO
0.2223,0.1542,NO
0.1142,0.1146,NO
0.0706,0.3717,NO
0.1109,0.2457,NO
0.0747,0.6459,NO
0.2179,0.1765,NO
0.1147,0.7432,NO
0.0779,1.2936,YES
0.0804,2.0418,YES
0.1668,2.11,YES
0.24,1.0244,YES
0.1573,1.0002,NO
0.0716,1.7575,YES
0.1205,1.0859999999999999,NO
0.1072,1.8085,YES
0.2444,1.072,YES
0.3362,1.2369,NO
0.1579,0.8668,NO
0.1148,0.4623,NO
0.1112,1.0661,NO
0.3947,2.6279,YES
0.0957,1.3651,YES
0.1364,1.0792,NO
0.1056,0.7828,NO
0.0981,0.5034,NO
0.1058,0.485,NO
0.1797,1.0594,NO
0.1526,0.779,NO
0.1551,0.5949,NO
0.2811,1.4172,YES
0.0766,0.573,NO
0.1126,2.2454,YES
0.0341,0.4478,NO
0.3399,2.3778,YES
0.0412,0.7256,NO
0.1212,0.5361,NO
0.0769,1.0115,NO
0.1235,0.8867,NO
0.0802,0.6456,NO
0.1903,0.6064,NO
0.1119,0.9507,NO
0.1008,0.4123,NO
0.0886,0.841,NO
0.1534,0.1439,NO
0.1331,1.9217,NO
0.2865,1.9473,NO
0.1512,1.4112,NO
0.1666,1.8715,NO
0.1465,0.9833,NO
0.0509,0.3769,NO
0.2187,2.1825,NO
0.4574,3.3104,YES
0.1603,1.5527,NO
0.2015,2.3612,YES
0.205,1.2357,NO
0.2168,2.0916,NO
0.2136,0.6566,NO
0.1919,0.2787,NO
0.1533,1.2212,NO
0.1268,0.2638,NO
0.1947,1.5477,NO
0.1755,0.4861,NO
0.2202,1.5632,NO
0.4465,2.8076,YES
0.4252,3.8798,YES
0.3653,4.1082,YES
0.1771,1.8689,YES
0.1659,2.0753,NO
0.1927,3.0071,YES
0.1251,1.7925,NO
0.1303,1.8145,YES
0.1814,1.1076,YES
0.3356,1.2628,NO
0.1662,0.94,NO
0.1507,0.4532,NO
0.1441,1.2535,NO
0.3435,2.7348,YES
0.1243,1.4427,YES
0.1731,1.0155,NO
0.0952,1.0765,NO
0.1364,0.6349,NO
0.0887,0.7273,NO
0.2289,0.9447,NO
0.2088,0.8532,NO
0.2075,0.3733,NO
0.1923,1.5123,YES
0.0927,0.4027,NO
0.0821,2.2821,YES
0.0311,0.6031,NO
0.3081,2.3176,YES
0.0406,0.7094,NO
0.1251,0.7684,NO
0.091,1.2929,NO
0.11800000000000001,0.9923,NO
0.1053,0.7593,NO
0.2201,0.8358,NO
0.1351,1.0805,NO
0.1328,0.6717,NO
0.0724,1.3665,NO
0.0244,0.2719,NO
0.1404,1.8605,YES
0.3348,3.9493,YES
0.2937,3.1991,YES
0.14300000000000002,1.7696,YES
0.0826,0.9233,NO
0.013000000000000001,0.5859,NO
0.2103,2.2273,YES
0.1395,1.0801,NO
0.1325,1.1868,YES
0.1443,0.7973,NO
0.2165,1.7790000000000001,NO
0.1934,1.5745,NO
0.1934,1.0332,NO
0.0572,0.6852,NO
0.2318,2.7495,YES
0.0556,0.9474,NO
0.3609,4.0709,YES
0.1417,0.9472,NO
0.255,4.1798,YES
0.0522,1.1135,NO
0.0677,1.1995,NO
0.1439,1.2156,NO
0.0494,0.6113,NO
0.1715,2.2473,YES
0.0964,1.5491,NO
0.1343,1.6787,YES
0.1544,0.6051,NO
0.0732,0.133,NO
0.1975,2.0798,NO
0.2582,1.527,NO
0.1977,1.0241,NO
0.1701,1.9329,NO
0.1684,0.7666,NO
0.1225,0.2404,NO
0.1458,2.2116,NO
0.4028,3.3862,YES
0.1577,1.4680000000000002,NO
0.2904,2.351,YES
0.1987,1.1821,NO
0.1756,2.3048,NO
0.1689,0.6329,NO
0.054000000000000006,0.2628,NO
0.1469,1.0916,NO
0.0547,0.2248,NO
0.1082,1.0904,NO
0.2019,0.4109,NO
0.1293,1.2628,NO
0.3897,2.6654,YES
0.3612,3.9245,YES
0.2791,4.2509,YES
0.2894,1.9004,YES
0.2226,1.8776,NO
0.1753,2.9401,YES
0.0979,1.745,NO
0.0985,1.0266,NO
0.0774,0.3037,NO
0.1069,1.8756,YES
0.3647,3.9158,YES
0.2531,3.3119,YES
0.1331,1.7213,YES
0.0885,0.6351,NO
0.0604,0.4064,NO
0.2068,2.0197,YES
0.2598,1.3924,NO
0.106,1.3652,YES
0.1459,0.9189,NO
0.2252,1.0355,NO
0.2571,1.0170000000000001,NO
0.2375,0.4139,NO
0.1453,0.4431,NO
0.2245,2.6406,YES
0.141,0.5794,NO
0.2623,3.9389999999999996,YES
0.142,0.5866,NO
0.2555,3.8063,YES
0.2049,1.5549,NO
0.2206,1.7196,NO
0.2228,1.8024,NO
0.1032,0.8629,NO
0.1461,2.5113,YES
0.1116,1.8606,NO
0.1326,1.77,YES
0.1415,1.253,NO
0.0745,0.2286,NO
0.2381,2.5869,NO
0.19,1.5432,NO
0.1547,0.8054,NO
0.1997,2.4978,NO
0.1653,1.5266,NO
0.1536,0.8389,NO
0.1999,2.5473,NO
0.1989,2.7998,YES
0.2045,1.8564,NO
0.2447,2.1832,YES
0.2519,1.2547,NO
0.2036,1.9745,NO
0.2033,0.6699,NO
0.0533,0.3641,NO
0.105,0.8803,NO
0.055999999999999994,0.7697,NO
0.1113,1.3639,NO
0.2256,0.8087,NO
0.0989,1.228,NO
0.1879,2.3086,YES
0.1445,3.3930000000000002,YES
0.1901,3.6732,YES
0.3108,1.6592,YES
0.2405,2.3343,NO
0.1657,2.7552,YES
0.1331,2.4837,NO
0.0949,0.8358,NO
0.1339,0.2827,NO
0.22399999999999998,2.2513,NO
0.1967,1.9301,NO
0.1436,1.2309,NO
0.2079,2.0788,NO
0.1339,1.1662,NO
0.0967,0.4685,NO
0.2198,2.2173,NO
0.3428,3.7219,YES
0.2344,1.7656,NO
0.1736,2.398,YES
0.1331,0.9959,NO
0.0735,1.8119,NO
0.0647,0.3451,NO
0.204,0.4353,NO
0.1327,1.0972,NO
0.1655,0.4853,NO
0.31,1.2462,NO
0.1309,0.6797,NO
0.2819,1.4405,NO
0.4042,2.9551,YES
0.3296,4.1903,YES
0.4941,4.5266,YES
0.1783,2.3388,YES
0.193,2.1378,NO
0.2673,3.2866,YES
0.1726,1.8501,NO
0.1439,0.7020000000000001,NO
0.0769,0.1752,NO
0.1953,1.9184,NO
0.2342,1.5044,NO
0.2047,0.9393,NO
0.1823,1.6959,NO
0.1684,1.044,NO
0.1204,0.3952,NO
0.1751,1.8736,NO
0.3579,2.8047,YES
0.1828,1.3787,NO
0.2083,2.0004,YES
0.2252,1.0316,NO
0.2041,1.8066,NO
0.2007,0.3849,NO
0.0498,0.3462,NO
0.1415,0.9365,NO
0.0515,0.491,NO
0.1207,1.1687,NO
0.1912,0.4782,NO
0.14,1.1481,NO
0.4038,2.2871,YES
0.3494,3.2642,YES
0.2799,3.4177,YES
0.2675,1.6412,YES
0.2206,1.7299,NO
0.2003,2.6083,YES
0.1168,1.5687,NO
0.0727,0.4891,NO
0.0714,0.1004,NO
0.10800000000000001,1.2679,NO
0.2886,1.301,NO
0.1427,0.7104,NO
0.0855,1.1786,NO
0.0605,0.8629,NO
0.0532,0.2264,NO
0.1421,1.4363,NO
0.4397,2.9543,YES
0.0607,1.1043,NO
0.2347,2.1484,YES
0.2118,0.8267,NO
0.2048,1.6718,NO
0.2045,0.387,NO
0.0849,0.237,NO
0.1035,0.7689,NO
0.0824,0.0552,NO
0.0975,0.5199,NO
0.1702,0.3049,NO
0.1518,0.7169,NO
0.3372,2.4151,YES
0.3303,3.4863,YES
0.314,3.7517,YES
0.1257,1.7180000000000002,YES
0.1375,1.2354,NO
0.1128,2.6319,YES
0.099,1.0641,NO
0.1069,2.1095,NO
0.0451,0.7404,NO
0.5095,5.2924,YES
0.1431,2.1644,YES
0.1227,1.7815,YES
0.2847,5.2512,YES
0.2237,1.7216,NO
0.1065,0.6733,NO
0.3266,5.7355,YES
0.0974,1.2508,NO
0.3289,4.6464,YES
0.1059,1.2447,NO
0.2131,1.6203,NO
0.1496,2.1369,NO
0.1474,0.8493,NO
0.0902,0.6198,NO
0.0993,2.2759,YES
0.0875,0.7546,NO
0.2369,3.3766,YES
0.2129,0.8385,NO
0.1321,2.9232,YES
0.1271,1.3543,NO
0.08,1.5475,NO
0.3025,2.5414,NO
0.12,1.2286,NO
0.3399,5.2385,YES
0.2516,1.8096,NO
0.2081,5.6307,YES
0.1799,1.5789,NO
0.1547,0.4203,NO
0.3595,3.4938,YES
0.2156,1.6228,NO
0.1535,1.6587,NO
0.4159,3.4111,YES
0.1827,0.8384,NO
0.1097,0.3307,NO
0.5448,4.2605,YES
0.191,1.3254,NO
0.4381,3.5483,YES
0.1528,0.9496,NO
0.3264,1.3715,NO
0.3203,1.8525,NO
0.2648,0.8524,NO
0.171,0.3529,NO
0.21899999999999997,2.0648,NO
0.1398,0.3103,NO
0.3673,2.5551,NO
0.1451,0.4912,NO
0.2637,2.127,NO
0.1991,0.8458,NO
0.1784,1.3417,NO
0.3767,1.7475,NO
0.1917,1.3047,NO
0.3794,3.5751,YES
0.3359,1.5813,NO
0.2874,3.6813,YES
0.0798,2.1386,NO
0.0364,0.5038,NO
0.2475,3.5798,YES
0.2794,4.1253,YES
0.2232,3.8211,YES
0.2213,3.4698,YES
0.1233,1.5727,NO
0.0474,0.8935,NO
0.2799,4.0895,YES
0.2328,2.3283,NO
0.2608,2.7503,YES
0.1095,1.5716,NO
0.2365,2.1739,NO
0.2061,2.6023,NO
0.2048,1.2386,NO
0.0456,0.8231,NO
0.1795,3.1689,YES
0.0442,1.2366,NO
0.27,4.3602,YES
0.1224,1.2764,NO
