DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_43,Associated
0.0737,1.1361,NO
0.0652,0.2442,NO
0.1144,1.1026,NO
0.2164,0.8208,NO
0.0671,0.8953,NO
0.0906,1.1572,NO
0.0589,0.9942,NO
0.0679,0.5062,NO
0.1689,0.6897,NO
0.2469,2.2922,YES
0.0616,0.5393,NO
0.33799999999999997,1.8048,YES
0.2427,1.0448,NO
0.2231,0.8795,NO
0.2223,0.4766,NO
0.1142,0.4895,NO
0.0706,1.0402,NO
0.1109,0.2731,NO
0.0747,1.1384,NO
0.2179,0.5314,NO
0.1147,1.0527,NO
0.0779,2.5451,YES
0.0804,2.6873,YES
0.1668,1.9244,YES
0.24,1.9138,YES
0.1573,0.7759999999999999,NO
0.0716,2.6547,YES
0.1205,0.6094,NO
0.1072,1.3302,YES
0.2444,1.6742,YES
0.3362,0.8473,NO
0.1579,1.0922,NO
0.1148,0.7175,NO
0.1112,1.0762,NO
0.3947,1.2896,YES
0.0957,0.7398,YES
0.1364,0.9286,NO
0.1056,0.6981,NO
0.0981,0.7184,NO
0.1058,0.5312,NO
0.1797,0.377,NO
0.1526,0.9183,NO
0.1551,0.1098,NO
0.2811,1.3566,YES
0.0766,0.9905,NO
0.1126,1.6087,YES
0.0341,0.7874,NO
0.3399,1.1840000000000002,YES
0.0412,0.9809,NO
0.1212,0.7851,NO
0.0769,0.804,NO
0.1235,0.7732,NO
0.0802,0.6433,NO
0.1903,1.0892,NO
0.1119,1.1179,NO
0.1008,0.8079999999999999,NO
0.0886,1.4756,NO
0.1534,0.2462,NO
0.1331,1.3398,NO
0.2865,1.1640000000000001,NO
0.1512,0.9279,NO
0.1666,1.4904,NO
0.1465,1.3998,NO
0.0509,0.5576,NO
0.2187,1.1637,NO
0.4574,3.2512,YES
0.1603,0.8941,NO
0.2015,2.0782,YES
0.205,1.1666,NO
0.2168,1.1525,NO
0.2136,0.4222,NO
0.1919,0.2654,NO
0.1533,1.6665,NO
0.1268,0.2633,NO
0.1947,1.3826,NO
0.1755,0.405,NO
0.2202,0.9955,NO
0.4465,3.4456,YES
0.4252,3.7298,YES
0.3653,2.8544,YES
0.1771,2.7377,YES
0.1659,1.2289,NO
0.1927,3.1782,YES
0.1251,0.9555,NO
0.1303,2.8883,YES
0.1814,3.2359,YES
0.3356,0.89,NO
0.1662,1.5256,NO
0.1507,1.0156,NO
0.1441,1.3566,NO
0.3435,1.8815,YES
0.1243,2.2177,YES
0.1731,1.2487,NO
0.0952,0.5937,NO
0.1364,1.0224,NO
0.0887,0.3983,NO
0.2289,0.9451,NO
0.2088,1.5413,NO
0.2075,0.5853,NO
0.1923,2.3138,YES
0.0927,1.3614,NO
0.0821,2.8584,YES
0.0311,1.2082,NO
0.3081,2.4403,YES
0.0406,1.2234,NO
0.1251,0.6503,NO
0.091,0.7733,NO
0.11800000000000001,0.8044,NO
0.1053,0.7568,NO
0.2201,1.4365,NO
0.1351,0.9620000000000001,NO
0.1328,1.088,NO
0.0724,1.6297,NO
0.0244,0.5369,NO
0.1404,2.2503,YES
0.3348,4.857,YES
0.2937,3.9866,YES
0.14300000000000002,3.0779,YES
0.0826,1.2608,NO
0.013000000000000001,0.2079,NO
0.2103,2.4799,YES
0.1395,1.4803,NO
0.1325,1.9136,YES
0.1443,0.3792,NO
0.2165,1.518,NO
0.1934,1.4708,NO
0.1934,0.6695,NO
0.0572,0.5971,NO
0.2318,4.1499,YES
0.0556,0.2933,NO
0.3609,4.2763,YES
0.1417,0.7199,NO
0.255,4.1602,YES
0.0522,1.2101,NO
0.0677,1.8613,NO
0.1439,1.3108,NO
0.0494,1.2033,NO
0.1715,2.5422,YES
0.0964,1.1372,NO
0.1343,1.5825,YES
0.1544,1.8667,NO
0.0732,0.4817,NO
0.1975,1.8889,NO
0.2582,1.4289,NO
0.1977,1.2958,NO
0.1701,2.2424,NO
0.1684,1.5475,NO
0.1225,0.7466,NO
0.1458,1.9094,NO
0.4028,3.3042,YES
0.1577,1.3339,NO
0.2904,2.0784,YES
0.1987,1.3679,NO
0.1756,1.2621,NO
0.1689,0.5239,NO
0.054000000000000006,0.6347,NO
0.1469,2.1978,NO
0.0547,0.4165,NO
0.1082,1.7608,NO
0.2019,0.6929,NO
0.1293,1.3863,NO
0.3897,3.622,YES
0.3612,3.8496,YES
0.2791,2.9527,YES
0.2894,2.7266,YES
0.2226,1.9175,NO
0.1753,3.3666,YES
0.0979,1.5096,NO
0.0985,1.3517,NO
0.0774,0.5614,NO
0.1069,1.4814,YES
0.3647,3.9951,YES
0.2531,3.2159,YES
0.1331,1.8263,YES
0.0885,0.9702,NO
0.0604,0.2176,NO
0.2068,1.0018,YES
0.2598,1.3277,NO
0.106,0.7355,YES
0.1459,0.514,NO
0.2252,0.8936,NO
0.2571,0.8326,NO
0.2375,0.4312,NO
0.1453,0.7081,NO
0.2245,3.7296,YES
0.141,0.5427,NO
0.2623,3.3496,YES
0.142,0.5958,NO
0.2555,3.6538,YES
0.2049,1.0386,NO
0.2206,1.7007,NO
0.2228,1.0311,NO
0.1032,0.8044,NO
0.1461,1.2316,YES
0.1116,1.2065,NO
0.1326,0.6896,YES
0.1415,1.4331,NO
0.0745,0.4394,NO
0.2381,1.6371,NO
0.19,1.0676,NO
0.1547,0.7517,NO
0.1997,1.8078,NO
0.1653,1.3375,NO
0.1536,0.4685,NO
0.1999,1.3907,NO
0.1989,3.0807,YES
0.2045,1.13,NO
0.2447,2.1894,YES
0.2519,1.7007,NO
0.2036,1.3591,NO
0.2033,0.9229999999999999,NO
0.0533,0.5829,NO
0.105,1.5138,NO
0.055999999999999994,0.4393,NO
0.1113,1.2871,NO
0.2256,0.653,NO
0.0989,0.9944,NO
0.1879,3.4649,YES
0.1445,3.6574,YES
0.1901,2.5202,YES
0.3108,2.636,YES
0.2405,1.8537,NO
0.1657,3.4746,YES
0.1331,1.0865,NO
0.0949,1.4086,NO
0.1339,0.4806,NO
0.22399999999999998,1.6045,NO
0.1967,1.1594,NO
0.1436,1.1274,NO
0.2079,2.214,NO
0.1339,1.2866,NO
0.0967,0.4815,NO
0.2198,1.9563,NO
0.3428,3.1224,YES
0.2344,1.109,NO
0.1736,1.9180000000000001,YES
0.1331,1.2105,NO
0.0735,1.2153,NO
0.0647,0.3152,NO
0.204,0.4869,NO
0.1327,1.7472,NO
0.1655,0.4635,NO
0.31,1.3086,NO
0.1309,0.5552,NO
0.2819,0.9933,NO
0.4042,3.5138,YES
0.3296,3.3734,YES
0.4941,3.2998,YES
0.1783,2.3463,YES
0.193,1.6733,NO
0.2673,3.1312,YES
0.1726,1.2616,NO
0.1439,1.4709,NO
0.0769,0.42100000000000004,NO
0.1953,1.6167,NO
0.2342,1.3335,NO
0.2047,1.0685,NO
0.1823,2.1569,NO
0.1684,1.3969999999999998,NO
0.1204,0.4158,NO
0.1751,1.8421,NO
0.3579,3.1267,YES
0.1828,1.3461,NO
0.2083,2.0496,YES
0.2252,1.0978,NO
0.2041,1.2603,NO
0.2007,0.2718,NO
0.0498,0.5203,NO
0.1415,1.5005,NO
0.0515,0.3869,NO
0.1207,1.3218,NO
0.1912,0.5962,NO
0.14,1.2317,NO
0.4038,3.4412,YES
0.3494,3.5447,YES
0.2799,3.0079,YES
0.2675,2.7231,YES
0.2206,1.9295,NO
0.2003,3.2866,YES
0.1168,1.2519,NO
0.0727,1.2862,NO
0.0714,0.1411,NO
0.10800000000000001,1.2162,NO
0.2886,0.9368,NO
0.1427,0.8209,NO
0.0855,1.2646,NO
0.0605,1.1749,NO
0.0532,0.3845,NO
0.1421,1.2185,NO
0.4397,3.0476,YES
0.0607,0.8895,NO
0.2347,2.0232,YES
0.2118,0.8541,NO
0.2048,0.8657,NO
0.2045,0.2388,NO
0.0849,0.2307,NO
0.1035,1.3613,NO
0.0824,0.0552,NO
0.0975,1.0716,NO
0.1702,0.2781,NO
0.1518,0.7019,NO
