DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_37,Associated
0.0737,1.2655,NO
0.0652,0.5884,NO
0.1144,0.7574,NO
0.2164,1.7344,NO
0.0671,0.9008,NO
0.0906,0.9424,NO
0.0589,0.7993,NO
0.0679,0.5084,NO
0.1689,1.0572,NO
0.2469,2.6583,YES
0.0616,1.5321,NO
0.33799999999999997,2.3701,YES
0.2427,0.8895,NO
0.2231,1.3136,NO
0.2223,0.7662,NO
0.1142,0.7909,NO
0.0706,0.5689,NO
0.1109,1.2783,NO
0.0747,0.8281,NO
0.2179,0.7887,NO
0.1147,0.8756,NO
0.0779,2.81,YES
0.0804,3.1199,YES
0.1668,2.7753,YES
0.24,3.2,YES
0.1573,1.6095,NO
0.0716,2.0551,YES
0.1205,0.6951,NO
0.1072,3.2871,YES
0.2444,2.1759,YES
0.3362,1.2877,NO
0.1579,0.9595,NO
0.1148,0.775,NO
0.1112,1.124,NO
0.3947,1.5552,YES
0.0957,1.5863,YES
0.1364,1.3202,NO
0.1056,0.8295,NO
0.0981,0.9482,NO
0.1058,0.6256,NO
0.1797,1.1431,NO
0.1526,0.9255,NO
0.1551,0.7613,NO
0.2811,2.4258,YES
0.0766,0.4609,NO
0.1126,2.4767,YES
0.0341,0.7903,NO
0.3399,2.2937,YES
0.0412,0.6484,NO
0.1212,0.6008,NO
0.0769,0.7116,NO
0.1235,0.4854,NO
0.0802,0.5499,NO
0.1903,0.9711,NO
0.1119,0.3804,NO
0.1008,0.6511,NO
0.0886,1.161,NO
0.1534,0.6426,NO
0.1331,1.0252,NO
0.2865,2.4533,NO
0.1512,1.4291,NO
0.1666,1.7211,NO
0.1465,1.1473,NO
0.0509,0.3496,NO
0.2187,1.6686,NO
0.4574,2.9628,YES
0.1603,1.9107,NO
0.2015,2.8533,YES
0.205,1.0013,NO
0.2168,1.2174,NO
0.2136,0.5769,NO
0.1919,0.9216,NO
0.1533,1.2227,NO
0.1268,1.1721,NO
0.1947,1.3753,NO
0.1755,0.9016,NO
0.2202,1.3562,NO
0.4465,3.0346,YES
0.4252,3.3314,YES
0.3653,2.8919,YES
0.1771,3.2676,YES
0.1659,1.9806,NO
0.1927,2.0624,YES
0.1251,1.0745,NO
0.1303,2.6786,YES
0.1814,2.074,YES
0.3356,1.3209,NO
0.1662,0.5638,NO
0.1507,0.5612,NO
0.1441,1.4745,NO
0.3435,1.4134,YES
0.1243,1.1181,YES
0.1731,1.5016,NO
0.0952,0.4773,NO
0.1364,1.1638,NO
0.0887,0.3419,NO
0.2289,1.1323,NO
0.2088,0.7290000000000001,NO
0.2075,0.6551,NO
0.1923,2.2178,YES
0.0927,0.3664,NO
0.0821,1.6486,YES
0.0311,0.5687,NO
0.3081,1.5261,YES
0.0406,0.6,NO
0.1251,0.3361,NO
0.091,0.46399999999999997,NO
0.11800000000000001,0.4597,NO
0.1053,0.4012,NO
0.2201,1.3576,NO
0.1351,0.2999,NO
0.1328,1.0036,NO
0.0724,1.1035,NO
0.0244,0.3666,NO
0.1404,0.9429,YES
0.3348,4.4323,YES
0.2937,3.83,YES
0.14300000000000002,0.6191,YES
0.0826,0.8356,NO
0.013000000000000001,0.5876,NO
0.2103,1.2329999999999999,YES
0.1395,1.1536,NO
0.1325,1.0495,YES
0.1443,0.6797,NO
0.2165,0.5929,NO
0.1934,1.5301,NO
0.1934,0.4783,NO
0.0572,0.7656,NO
0.2318,2.721,YES
0.0556,0.9206,NO
0.3609,2.7317,YES
0.1417,0.8221,NO
0.255,3.4448,YES
0.0522,0.4242,NO
0.0677,0.8457,NO
0.1439,1.1304,NO
0.0494,0.6617,NO
0.1715,1.558,YES
0.0964,0.9022,NO
0.1343,1.0553,YES
0.1544,1.6757,NO
0.0732,0.9321,NO
0.1975,1.0177,NO
0.2582,2.8412,NO
0.1977,1.7565,NO
0.1701,1.7254,NO
0.1684,1.3237,NO
0.1225,0.7512,NO
0.1458,1.5731,NO
0.4028,3.4028,YES
0.1577,2.1182,NO
0.2904,3.1554,YES
0.1987,0.9556,NO
0.1756,1.1078,NO
0.1689,0.5133,NO
0.054000000000000006,1.1817,NO
0.1469,1.2569,NO
0.0547,1.6806,NO
0.1082,1.4396,NO
0.2019,1.3886,NO
0.1293,1.43,NO
0.3897,3.4144,YES
0.3612,3.9133,YES
0.2791,3.5001,YES
0.2894,3.8115,YES
0.2226,2.3852,NO
0.1753,2.5937,YES
0.0979,1.187,NO
0.0985,1.0499,NO
0.0774,0.2865,NO
0.1069,1.013,YES
0.3647,5.1093,YES
0.2531,4.3322,YES
0.1331,0.9446,YES
0.0885,0.904,NO
0.0604,0.4594,NO
0.2068,1.7197,YES
0.2598,1.6102,NO
0.106,1.4279,YES
0.1459,1.1789,NO
0.2252,0.6219,NO
0.2571,1.5371,NO
0.2375,0.5024,NO
0.1453,0.6894,NO
0.2245,3.0679,YES
0.141,0.8629,NO
0.2623,3.1884,YES
0.142,0.7363,NO
0.2555,4.0151,YES
0.2049,0.8943,NO
0.2206,1.3219999999999998,NO
0.2228,1.6057,NO
0.1032,1.1226,NO
0.1461,1.9592,YES
0.1116,1.3507,NO
0.1326,1.3787,YES
0.1415,1.4699,NO
0.0745,1.0186,NO
0.2381,1.3382,NO
0.19,1.4708,NO
0.1547,0.7789,NO
0.1997,1.6758,NO
0.1653,1.0486,NO
0.1536,0.5488,NO
0.1999,1.8166,NO
0.1989,2.6727,YES
0.2045,2.3901,NO
0.2447,2.3765,YES
0.2519,1.4051,NO
0.2036,1.6841,NO
0.2033,0.8845,NO
0.0533,1.0853,NO
0.105,0.6991,NO
0.055999999999999994,1.3357,NO
0.1113,1.0812,NO
0.2256,0.8190000000000001,NO
0.0989,0.7225,NO
0.1879,2.8523,YES
0.1445,3.2401,YES
0.1901,3.0758,YES
0.3108,3.1287,YES
0.2405,2.2529,NO
0.1657,2.1392,YES
0.1331,0.9514,NO
0.0949,1.0165,NO
0.1339,0.4741,NO
0.22399999999999998,1.1372,NO
0.1967,1.8027,NO
0.1436,1.1582,NO
0.2079,1.9,NO
0.1339,0.7083,NO
0.0967,0.3738,NO
0.2198,1.6773,NO
0.3428,2.5209,YES
0.2344,2.1547,NO
0.1736,2.4889,YES
0.1331,0.884,NO
0.0735,0.7227,NO
0.0647,0.2114,NO
0.204,0.6127,NO
0.1327,0.823,NO
0.1655,0.9431,NO
0.31,1.2229,NO
0.1309,0.6871,NO
0.2819,0.8583,NO
0.4042,2.5702,YES
0.3296,2.8913,YES
0.4941,2.7291,YES
0.1783,2.9797,YES
0.193,2.3943,NO
0.2673,2.1126,YES
0.1726,1.515,NO
0.1439,1.3715,NO
0.0769,0.6674,NO
0.1953,0.8939,NO
0.2342,2.4257,NO
0.2047,1.4177,NO
0.1823,1.4648,NO
0.1684,1.1918,NO
0.1204,0.6319,NO
0.1751,1.2908,NO
0.3579,3.3206,YES
0.1828,1.7848,NO
0.2083,3.0856,YES
0.2252,0.7928,NO
0.2041,1.0877,NO
0.2007,0.5593,NO
0.0498,0.9262,NO
0.1415,0.8686,NO
0.0515,1.5186,NO
0.1207,1.0672,NO
0.1912,1.0882,NO
0.14,1.2758,NO
0.4038,3.4014,YES
0.3494,3.8846,YES
0.2799,3.2581,YES
0.2675,3.8881,YES
0.2206,2.0079,NO
0.2003,2.3596,YES
0.1168,1.0704,NO
0.0727,0.9333,NO
0.0714,0.4804,NO
0.10800000000000001,0.6848,NO
0.2886,1.972,NO
0.1427,1.2209,NO
0.0855,1.2923,NO
0.0605,1.0251,NO
0.0532,0.2931,NO
0.1421,1.199,NO
0.4397,2.8607,YES
0.0607,1.5849,NO
0.2347,2.6304,YES
0.2118,0.6707,NO
0.2048,1.0299,NO
0.2045,0.3242,NO
0.0849,0.6107,NO
0.1035,1.0309,NO
0.0824,0.9685,NO
0.0975,1.0166,NO
0.1702,0.6296,NO
