DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_53,Associated
0.0737,0.835,NO
0.0652,0.9255,NO
0.1144,0.1874,NO
0.2164,1.5162,NO
0.0671,1.0341,NO
0.0906,0.2738,NO
0.0589,0.6534,NO
0.0679,0.4713,NO
0.1689,0.3993,NO
0.2469,3.9391,YES
0.0616,0.7053,NO
0.33799999999999997,2.4559,YES
0.2427,0.4802,NO
0.2231,0.8936,NO
0.2223,0.581,NO
0.1142,0.6673,NO
0.0706,1.5028,NO
0.1109,0.8243,NO
0.0747,1.1437,NO
0.2179,0.3537,NO
0.1147,1.3104,NO
0.0779,2.9436,YES
0.0804,3.1855,YES
0.1668,3.6069999999999998,YES
0.24,3.0629,YES
0.1573,0.4671,NO
0.0716,3.01,YES
0.1205,1.1789,NO
0.1072,1.6662,YES
0.2444,2.4832,YES
0.3362,0.4352,NO
0.1579,0.7321,NO
0.1148,0.6795,NO
0.1112,0.3213,NO
0.3947,2.0979,YES
0.0957,2.4419999999999997,YES
0.1364,0.4331,NO
0.1056,0.8566,NO
0.0981,0.2747,NO
0.1058,0.6057,NO
0.1797,0.5166,NO
0.1526,0.5587,NO
0.1551,0.5872,NO
0.2811,1.4140000000000001,YES
0.0766,0.8731,NO
0.1126,2.4588,YES
0.0341,0.774,NO
0.3399,2.5619,YES
0.0412,0.782,NO
0.1212,0.5202,NO
0.0769,0.7907,NO
0.1235,0.6905,NO
0.0802,0.7191,NO
0.1903,0.4179,NO
0.1119,0.9437,NO
0.1008,0.7336,NO
0.0886,0.5707,NO
0.1534,0.7292,NO
0.1331,0.8069,NO
0.2865,1.4583,NO
0.1512,1.0991,NO
0.1666,0.8806,NO
0.1465,0.3478,NO
0.0509,0.2348,NO
0.2187,0.8034,NO
0.4574,3.915,YES
0.1603,1.1791,NO
0.2015,2.4294,YES
0.205,0.1835,NO
0.2168,0.4615,NO
0.2136,0.2484,NO
0.1919,0.6323,NO
0.1533,1.5233,NO
0.1268,0.5554,NO
0.1947,1.3503,NO
0.1755,0.3659,NO
0.2202,1.4162,NO
0.4465,2.955,YES
0.4252,3.1921,YES
0.3653,3.6510000000000002,YES
0.1771,3.2055,YES
0.1659,1.0462,NO
0.1927,3.2579,YES
0.1251,1.547,NO
0.1303,1.9518,YES
0.1814,2.8211,YES
0.3356,2.2777,NO
0.1662,1.6298,NO
0.1507,1.5818,NO
0.1441,1.7871,NO
0.3435,2.2551,YES
