DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_53,Associated
0.0737,0.7427,NO
0.0652,0.6768,NO
0.1144,0.8122,NO
0.2164,0.7179,NO
0.0671,1.0289,NO
0.0906,0.9805,NO
0.0589,0.6814,NO
0.0679,0.5533,NO
0.1689,1.0797,NO
0.2469,2.0705,YES
0.0616,0.4404,NO
0.33799999999999997,2.7047,YES
0.2427,0.6817,NO
0.2231,1.0567,NO
0.2223,0.5539999999999999,NO
0.1142,1.0048,NO
0.0706,1.4093,NO
0.1109,0.9503,NO
0.0747,0.3728,NO
0.2179,0.705,NO
0.1147,0.6104,NO
0.0779,1.869,YES
0.0804,2.3971,YES
0.1668,2.6013,YES
0.24,2.0574,YES
0.1573,1.0239,NO
0.0716,1.6525,YES
0.1205,0.8642,NO
0.1072,0.9031,YES
0.2444,1.0047,YES
0.3362,1.2009,NO
0.1579,1.1929,NO
0.1148,0.8219,NO
0.1112,1.4945,NO
0.3947,1.3611,YES
0.0957,0.6439,YES
0.1364,1.3521,NO
0.1056,0.7293,NO
0.0981,0.9876,NO
0.1058,0.7047,NO
0.1797,0.9843,NO
0.1526,1.2063,NO
0.1551,0.6565,NO
0.2811,1.5418,YES
0.0766,1.2943,NO
0.1126,0.9378,YES
0.0341,0.9385,NO
0.3399,1.3549,YES
0.0412,0.7036,NO
0.1212,0.7101,NO
0.0769,1.2886,NO
0.1235,0.7433,NO
0.0802,0.5710000000000001,NO
0.1903,1.449,NO
0.1119,1.189,NO
0.1008,1.5222,NO
0.0886,0.9172,NO
0.1534,0.4888,NO
0.1331,1.1943,NO
0.2865,1.5118,NO
0.1512,1.9142,NO
0.1666,2.1535,NO
0.1465,1.0765,NO
0.0509,0.3856,NO
0.2187,1.9975,NO
0.4574,3.2999,YES
0.1603,1.0511,NO
0.2015,4.1186,YES
0.205,1.2803,NO
0.2168,1.4748,NO
0.2136,0.644,NO
0.1919,0.9484,NO
0.1533,2.0451,NO
0.1268,0.8671,NO
0.1947,0.8617,NO
0.1755,0.6253,NO
0.2202,1.0125,NO
0.4465,3.4028,YES
0.4252,3.9497,YES
0.3653,3.8394,YES
0.1771,2.9787,YES
0.1659,1.8741,NO
0.1927,3.3289,YES
0.1251,1.6713,NO
0.1303,1.6739,YES
0.1814,1.6149,YES
0.3356,1.0816,NO
0.1662,0.6968,NO
0.1507,0.7743,NO
0.1441,1.6352,NO
0.3435,1.9627,YES
0.1243,1.1272,YES
0.1731,1.4085,NO
0.0952,0.8804,NO
0.1364,1.1531,NO
0.0887,1.0293,NO
0.2289,0.6039,NO
0.2088,0.9895,NO
0.2075,0.4571,NO
0.1923,2.0171,YES
0.0927,0.9105,NO
0.0821,1.4502,YES
0.0311,0.7925,NO
0.3081,1.4202,YES
0.0406,0.6417,NO
0.1251,0.8726,NO
0.091,1.4154,NO
0.11800000000000001,0.8881,NO
0.1053,0.6941,NO
0.2201,1.3112,NO
0.1351,1.2731,NO
0.1328,1.3236,NO
0.0724,1.1576,NO
0.0244,0.7204,NO
0.1404,1.0988,YES
0.3348,4.3428,YES
0.2937,3.7002,YES
0.14300000000000002,1.6369999999999998,YES
0.0826,0.6232,NO
0.013000000000000001,0.5442,NO
0.2103,2.0114,YES
0.1395,1.0841,NO
0.1325,1.1266,YES
