DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_95,Associated
0.0737,0.7642,NO
0.0652,0.1872,NO
0.1144,0.3714,NO
0.2164,0.4018,NO
0.0671,0.3302,NO
0.0906,0.5981,NO
0.0589,0.5061,NO
0.0679,0.251,NO
0.1689,0.4209,NO
0.2469,0.9588,YES
0.0616,0.3699,NO
0.33799999999999997,0.6907,YES
0.2427,0.3551,NO
0.2231,0.5527,NO
0.2223,0.205,NO
0.1142,0.4139,NO
0.0706,0.4747,NO
0.1109,0.4363,NO
0.0747,0.3205,NO
0.2179,0.3867,NO
0.1147,0.2588,NO
0.0779,0.7902,YES
0.0804,1.845,YES
0.1668,1.7353,YES
0.24,1.246,YES
0.1573,0.5536,NO
0.0716,0.5956,YES
0.1205,0.5722,NO
0.1072,1.8608,YES
0.2444,1.1169,YES
0.3362,0.4475,NO
0.1579,0.2718,NO
0.1148,0.3877,NO
0.1112,0.3574,NO
0.3947,1.3819,YES
0.0957,0.688,YES
0.1364,0.4356,NO
0.1056,0.2146,NO
0.0981,0.2705,NO
0.1058,0.0555,NO
0.1797,0.1665,NO
0.1526,0.4684,NO
0.1551,0.1565,NO
0.2811,0.675,YES
0.0766,0.4972,NO
0.1126,2.0899,YES
0.0341,0.2498,NO
0.3399,1.6526,YES
0.0412,0.433,NO
0.1212,0.1338,NO
0.0769,0.3312,NO
0.1235,0.1386,NO
0.0802,0.1791,NO
0.1903,0.4515,NO
0.1119,0.2452,NO
0.1008,0.2212,NO
0.0886,0.5321,NO
0.1534,0.1105,NO
0.1331,0.5369,NO
0.2865,0.4056,NO
0.1512,0.3952,NO
0.1666,0.752,NO
0.1465,0.6167,NO
0.0509,0.2769,NO
0.2187,0.4766,NO
0.4574,1.275,YES
0.1603,0.3509,NO
0.2015,1.1033,YES
0.205,0.1401,NO
0.2168,0.2537,NO
0.2136,0.1062,NO
0.1919,0.3946,NO
0.1533,0.5441,NO
0.1268,0.2277,NO
0.1947,0.2365,NO
0.1755,0.3552,NO
0.2202,0.1863,NO
0.4465,1.0492,YES
0.4252,2.7315,YES
0.3653,2.8561,YES
0.1771,1.3854,YES
0.1659,0.8722,NO
0.1927,0.9249,YES
0.1251,0.6091,NO
0.1303,1.4326,YES
0.1814,1.0867,YES
0.3356,0.3801,NO
0.1662,0.2544,NO
0.1507,0.4268,NO
0.1441,0.3271,NO
0.3435,0.5224,YES
0.1243,0.4475,YES
0.1731,0.2477,NO
0.0952,0.2313,NO
0.1364,0.1808,NO
0.0887,0.0671,NO
0.2289,0.1751,NO
0.2088,0.4932,NO
0.2075,0.1233,NO
0.1923,0.4807,YES
0.0927,0.4789,NO
0.0821,1.2423,YES
0.0311,0.2788,NO
0.3081,0.7325,YES
0.0406,0.4752,NO
0.1251,0.1846,NO
0.091,0.5529,NO
0.11800000000000001,0.4062,NO
0.1053,0.3282,NO
0.2201,0.506,NO
0.1351,0.2443,NO
0.1328,0.2567,NO
0.0724,0.9028,NO
0.0244,0.2932,NO
0.1404,1.2005,YES
0.3348,2.8282,YES
0.2937,2.1043,YES
0.14300000000000002,0.6983,YES
0.0826,0.4184,NO
0.013000000000000001,0.2436,NO
0.2103,0.7599,YES
0.1395,0.3982,NO
0.1325,0.732,YES
0.1443,0.1023,NO
0.2165,0.3959,NO
0.1934,0.9727,NO
0.1934,0.2546,NO
0.0572,0.3136,NO
0.2318,2.8763,YES
0.0556,0.4113,NO
0.3609,2.9064,YES
0.1417,0.41700000000000004,NO
0.255,3.5788,YES
0.0522,0.4908,NO
0.0677,0.1876,NO
0.1439,0.1995,NO
0.0494,0.2416,NO
0.1715,1.5556,YES
0.0964,0.71,NO
0.1343,0.9057,YES
0.1544,0.5705,NO
0.0732,0.2438,NO
0.1975,0.5957,NO
0.2582,0.2884,NO
0.1977,0.5514,NO
0.1701,0.7028,NO
0.1684,0.5158,NO
0.1225,0.2827,NO
0.1458,0.6725,NO
0.4028,0.8425,YES
0.1577,0.5578,NO
0.2904,0.7877,YES
0.1987,0.2935,NO
0.1756,0.4334,NO
0.1689,0.1433,NO
0.054000000000000006,0.2402,NO
0.1469,0.6233,NO
0.0547,0.446,NO
0.1082,0.3935,NO
0.2019,0.281,NO
0.1293,0.5384,NO
0.3897,0.7162,YES
0.3612,1.8211,YES
0.2791,1.8921,YES
0.2894,1.2635,YES
0.2226,0.9179999999999999,NO
0.1753,0.5953,YES
0.0979,0.6093,NO
0.0985,0.6278,NO
0.0774,0.1159,NO
0.1069,0.4155,YES
0.3647,2.562,YES
0.2531,1.3762,YES
0.1331,0.5793,YES
0.0885,0.1628,NO
0.0604,0.1129,NO
0.2068,0.6247,YES
0.2598,0.4484,NO
0.106,0.4517,YES
0.1459,0.1814,NO
0.2252,0.2337,NO
0.2571,0.7443,NO
0.2375,0.2257,NO
0.1453,0.2408,NO
0.2245,2.0971,YES
0.141,0.1195,NO
0.2623,2.7186,YES
0.142,0.1975,NO
0.2555,2.8578,YES
0.2049,0.4119,NO
0.2206,0.3718,NO
0.2228,0.4104,NO
0.1032,0.3805,NO
0.1461,0.6969,YES
0.1116,0.6582,NO
0.1326,0.7073,YES
0.1415,0.2826,NO
0.0745,0.1142,NO
0.2381,0.6776,NO
0.19,0.4736,NO
0.1547,0.6169,NO
0.1997,0.8862,NO
0.1653,0.4616,NO
0.1536,0.2429,NO
0.1999,0.4163,NO
0.1989,1.0993,YES
0.2045,0.4325,NO
0.2447,1.4797,YES
0.2519,0.1771,NO
0.2036,0.3166,NO
0.2033,0.0545,NO
0.0533,0.1466,NO
0.105,0.7975,NO
0.055999999999999994,0.0391,NO
0.1113,0.3325,NO
0.2256,0.076,NO
0.0989,0.4223,NO
0.1879,0.9801,YES
0.1445,2.5848,YES
0.1901,3.1478,YES
0.3108,1.3846,YES
0.2405,1.0392,NO
0.1657,0.9392,YES
0.1331,0.7539,NO
0.0949,0.3114,NO
0.1339,0.0873,NO
0.22399999999999998,0.6245,NO
0.1967,0.3256,NO
0.1436,0.3819,NO
0.2079,0.5702,NO
0.1339,0.4626,NO
0.0967,0.1765,NO
0.2198,0.7331,NO
0.3428,0.8559,YES
0.2344,0.5653,NO
0.1736,0.7926,YES
0.1331,0.1855,NO
0.0735,0.3273,NO
0.0647,0.1125,NO
0.204,0.1735,NO
0.1327,0.4383,NO
0.1655,0.2339,NO
0.31,0.2007,NO
0.1309,0.1473,NO
0.2819,0.3901,NO
0.4042,0.7822,YES
0.3296,1.4215,YES
0.4941,1.4618,YES
0.1783,0.6204,YES
0.193,1.1404,NO
0.2673,0.6868,YES
0.1726,0.8027,NO
0.1439,0.695,NO
0.0769,0.2878,NO
0.1953,0.7587,NO
0.2342,0.6573,NO
0.2047,0.7332,NO
0.1823,0.7972,NO
0.1684,0.4827,NO
0.1204,0.2844,NO
0.1751,0.6272,NO
0.3579,0.9849,YES
0.1828,0.4934,NO
0.2083,0.8645,YES
0.2252,0.3568,NO
0.2041,0.4867,NO
0.2007,0.1472,NO
0.0498,0.3672,NO
0.1415,0.8499,NO
0.0515,0.2903,NO
0.1207,0.3865,NO
0.1912,0.2779,NO
0.14,0.5573,NO
0.4038,0.871,YES
0.3494,2.468,YES
0.2799,2.5754,YES
0.2675,1.3287,YES
0.2206,1.1402,NO
0.2003,0.8555,YES
0.1168,0.7389,NO
0.0727,0.6831,NO
0.0714,0.2637,NO
0.10800000000000001,0.51,NO
0.2886,0.4917,NO
0.1427,0.4678,NO
0.0855,0.5154,NO
0.0605,0.6207,NO
0.0532,0.3078,NO
0.1421,0.5115,NO
0.4397,1.2564,YES
0.0607,0.2717,NO
0.2347,1.4869999999999999,YES
0.2118,0.1502,NO
0.2048,0.3226,NO
0.2045,0.0807,NO
0.0849,0.3957,NO
0.1035,0.6849,NO
0.0824,0.3798,NO
0.0975,0.2704,NO
0.1702,0.3481,NO
0.1518,0.3703,NO
0.3372,1.0382,YES
0.3303,2.2026,YES
0.314,2.5845,YES
0.1257,1.3755,YES
0.1375,0.8733,NO
0.1128,0.7773,YES
0.099,0.4051,NO
0.1069,0.6836,NO
0.0451,0.4114,NO
0.5095,1.96,YES
0.1431,0.6964,YES
0.1227,0.9474,YES
0.2847,3.571,YES
0.2237,0.7005,NO
0.1065,0.2238,NO
0.3266,4.0462,YES
0.0974,0.5475,NO
0.3289,4.6021,YES
0.1059,0.2951,NO
0.2131,0.5736,NO
0.1496,0.9576,NO
0.1474,0.3808,NO
