DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_40,Associated
0.0737,0.8585,NO
0.0652,0.2486,NO
0.1144,0.7868,NO
0.2164,1.5222,NO
0.0671,0.7217,NO
0.0906,0.8424,NO
0.0589,0.7997,NO
0.0679,0.4965,NO
0.1689,1.0003,NO
0.2469,2.0034,YES
0.0616,0.7324,NO
0.33799999999999997,1.0682,YES
0.2427,0.7467,NO
0.2231,0.9399,NO
0.2223,0.4185,NO
0.1142,0.7276,NO
0.0706,1.1383,NO
0.1109,0.7537,NO
0.0747,0.9966,NO
0.2179,0.8217,NO
0.1147,1.0799,NO
0.0779,1.1585,YES
0.0804,2.2083,YES
0.1668,2.0475,YES
0.24,0.9987,YES
0.1573,1.1519,NO
0.0716,1.9680000000000002,YES
0.1205,0.8455,NO
0.1072,2.4672,YES
0.2444,0.5817,YES
0.3362,0.8352,NO
0.1579,0.5759,NO
0.1148,0.5655,NO
0.1112,0.9589,NO
0.3947,2.306,YES
0.0957,2.7578,YES
0.1364,0.6798,NO
0.1056,0.3754,NO
0.0981,0.6242,NO
0.1058,0.3269,NO
0.1797,0.7372,NO
0.1526,1.1216,NO
0.1551,0.5888,NO
0.2811,2.4248,YES
0.0766,0.9295,NO
0.1126,3.0095,YES
0.0341,0.6565,NO
0.3399,2.5735,YES
0.0412,0.5678,NO
0.1212,0.426,NO
0.0769,0.9732,NO
0.1235,0.7096,NO
0.0802,0.2479,NO
0.1903,0.9284,NO
0.1119,0.5772,NO
0.1008,0.7444,NO
0.0886,0.9419,NO
0.1534,0.53,NO
0.1331,1.367,NO
0.2865,2.0717,NO
0.1512,1.1645,NO
0.1666,0.8878,NO
0.1465,1.2697,NO
0.0509,0.6686,NO
0.2187,1.6091,NO
0.4574,3.6858,YES
0.1603,1.2474,NO
0.2015,1.4734,YES
0.205,0.6943,NO
0.2168,0.9978,NO
0.2136,0.1447,NO
0.1919,1.0318,NO
0.1533,1.0331,NO
0.1268,0.9733,NO
0.1947,1.6157,NO
0.1755,0.6186,NO
0.2202,1.6030000000000002,NO
0.4465,2.5005,YES
0.4252,4.029,YES
0.3653,3.5601,YES
0.1771,1.4066,YES
0.1659,1.6414,NO
0.1927,3.3395,YES
0.1251,0.8008,NO
0.1303,2.6048,YES
0.1814,0.6774,YES
0.3356,1.0269,NO
0.1662,0.9570000000000001,NO
0.1507,1.0066,NO
0.1441,1.4069999999999998,NO
0.3435,2.4542,YES
0.1243,2.7812,YES
0.1731,1.4589,NO
0.0952,0.3811,NO
0.1364,0.8393,NO
0.0887,0.2595,NO
0.2289,0.698,NO
0.2088,1.0386,NO
0.2075,0.3282,NO
0.1923,2.4601,YES
0.0927,1.6185,NO
0.0821,3.0852,YES
0.0311,0.9742,NO
0.3081,2.7255,YES
0.0406,1.345,NO
0.1251,0.4571,NO
0.091,0.8311,NO
0.11800000000000001,0.5458,NO
0.1053,0.2647,NO
0.2201,1.6574,NO
0.1351,0.3202,NO
0.1328,1.1349,NO
0.0724,1.453,NO
0.0244,0.4625,NO
0.1404,1.7067,YES
0.3348,3.4932,YES
0.2937,2.8233,YES
0.14300000000000002,2.4687,YES
0.0826,1.5692,NO
0.013000000000000001,0.7489,NO
0.2103,2.8253,YES
0.1395,1.0655,NO
0.1325,1.6058,YES
0.1443,0.7159,NO
0.2165,0.8874,NO
0.1934,1.2994,NO
0.1934,0.4761,NO
0.0572,1.1812,NO
0.2318,4.2386,YES
0.0556,1.2498,NO
0.3609,4.3339,YES
0.1417,1.1093,NO
0.255,4.7492,YES
0.0522,1.026,NO
0.0677,1.3864,NO
0.1439,0.7665,NO
0.0494,0.6593,NO
0.1715,2.7244,YES
0.0964,0.8289,NO
0.1343,2.301,YES
0.1544,1.1968,NO
0.0732,0.35200000000000004,NO
0.1975,1.2296,NO
0.2582,2.1182,NO
0.1977,1.0073,NO
0.1701,1.0395,NO
0.1684,1.4413,NO
0.1225,0.5411,NO
0.1458,1.3035,NO
0.4028,3.6422,YES
0.1577,1.1382,NO
0.2904,1.5881,YES
0.1987,0.9658,NO
0.1756,1.0645,NO
0.1689,0.5149,NO
0.054000000000000006,0.9135,NO
0.1469,1.0390000000000001,NO
0.0547,0.7372,NO
0.1082,1.3683,NO
0.2019,0.6444,NO
0.1293,1.5265,NO
0.3897,2.4481,YES
0.3612,3.8061,YES
0.2791,3.647,YES
0.2894,1.4923,YES
0.2226,1.4453,NO
0.1753,3.3961,YES
0.0979,1.0337,NO
0.0985,1.005,NO
0.0774,0.2974,NO
0.1069,1.1079,YES
0.3647,3.2448,YES
0.2531,2.8523,YES
0.1331,1.5005,YES
0.0885,1.2228,NO
0.0604,0.3984,NO
0.2068,2.0943,YES
0.2598,1.0624,NO
0.106,1.0849,YES
0.1459,0.4154,NO
0.2252,1.0704,NO
0.2571,1.3116,NO
0.2375,0.5871,NO
0.1453,0.6936,NO
0.2245,3.5713,YES
0.141,0.6601,NO
0.2623,3.4402,YES
0.142,0.6799,NO
0.2555,4.0504,YES
0.2049,0.6394,NO
0.2206,1.0831,NO
0.2228,0.5339,NO
0.1032,0.4596,NO
0.1461,2.0998,YES
0.1116,0.644,NO
0.1326,1.4561,YES
0.1415,1.2418,NO
0.0745,0.7428,NO
0.2381,2.0953,NO
0.19,2.2085,NO
0.1547,1.4091,NO
0.1997,2.1592,NO
0.1653,1.8108,NO
0.1536,0.9172,NO
0.1999,2.8385,NO
0.1989,2.7765,YES
0.2045,2.0096,NO
0.2447,1.3719999999999999,YES
0.2519,1.5793,NO
0.2036,1.7731,NO
0.2033,1.0752,NO
0.0533,1.4558,NO
0.105,1.6313,NO
0.055999999999999994,1.3204,NO
0.1113,1.8985,NO
0.2256,1.1393,NO
0.0989,1.9844,NO
0.1879,2.1656,YES
0.1445,3.339,YES
0.1901,2.8778,YES
0.3108,1.4418,YES
0.2405,2.759,NO
0.1657,2.8334,YES
0.1331,2.1661,NO
0.0949,0.9807,NO
0.1339,0.5055,NO
0.22399999999999998,1.5238,NO
0.1967,1.9342,NO
0.1436,0.8346,NO
0.2079,0.8758,NO
0.1339,1.0825,NO
0.0967,0.6387,NO
0.2198,1.6295,NO
0.3428,3.3249,YES
0.2344,1.3225,NO
0.1736,1.4434,YES
0.1331,0.6363,NO
0.0735,0.9233,NO
0.0647,0.3089,NO
0.204,0.9124,NO
0.1327,0.9808,NO
0.1655,0.9325,NO
0.31,1.6028,NO
0.1309,0.6622,NO
0.2819,1.5508,NO
0.4042,2.425,YES
0.3296,3.8545,YES
0.4941,3.6436,YES
0.1783,1.4095,YES
0.193,1.8736,NO
0.2673,2.9429,YES
0.1726,1.0345,NO
0.1439,1.0292,NO
0.0769,0.3623,NO
0.1953,0.7962,NO
0.2342,2.2562,NO
0.2047,0.9354,NO
0.1823,0.5463,NO
0.1684,1.2764,NO
0.1204,0.4834,NO
0.1751,0.7867,NO
0.3579,3.1078,YES
0.1828,0.7385,NO
0.2083,1.3796,YES
0.2252,1.2733,NO
0.2041,1.1271,NO
0.2007,0.8922,NO
0.0498,0.8368,NO
0.1415,1.0705,NO
0.0515,0.7653,NO
0.1207,1.3774,NO
0.1912,0.6075,NO
0.14,1.6101,NO
0.4038,2.1505,YES
0.3494,3.1691,YES
0.2799,2.9981,YES
0.2675,1.2394,YES
0.2206,1.0721,NO
0.2003,2.6588,YES
0.1168,0.5181,NO
0.0727,0.9917,NO
0.0714,0.4497,NO
0.10800000000000001,0.8505,NO
0.2886,1.8762,NO
0.1427,0.6602,NO
0.0855,0.4529,NO
0.0605,1.1672,NO
0.0532,0.5943,NO
0.1421,0.807,NO
0.4397,2.8138,YES
0.0607,0.7290000000000001,NO
0.2347,1.2914,YES
0.2118,1.1667,NO
0.2048,1.2189,NO
0.2045,0.833,NO
0.0849,0.8420000000000001,NO
0.1035,0.9065,NO
0.0824,0.9895,NO
0.0975,1.251,NO
0.1702,0.6206,NO
0.1518,1.3156,NO
0.3372,2.0167,YES
0.3303,3.2824,YES
0.314,2.9239,YES
0.1257,1.1953,YES
0.1375,1.1919,NO
0.1128,2.4042,YES
0.099,0.5043,NO
0.1069,1.8659999999999999,NO
0.0451,0.9313,NO
0.5095,4.1619,YES
0.1431,1.7627,YES
0.1227,1.8129,YES
0.2847,4.9311,YES
0.2237,2.1504,NO
0.1065,1.1012,NO
0.3266,6.2707,YES
0.0974,1.4083,NO
0.3289,4.0136,YES
0.1059,0.8554,NO
0.2131,1.4303,NO
0.1496,1.8445,NO
0.1474,0.3982,NO
0.0902,1.2926,NO
0.0993,2.8585,YES
0.0875,1.4792,NO
0.2369,2.7546,YES
0.2129,1.6311,NO
0.1321,2.4678,YES
0.1271,1.6048,NO
0.08,2.3724,NO
0.3025,2.1252,NO
0.12,1.1361,NO
0.3399,5.2543,YES
0.2516,1.6897,NO
0.2081,5.1897,YES
0.1799,0.7234,NO
0.1547,0.4236,NO
0.3595,1.6941,YES
0.2156,0.5464,NO
0.1535,0.591,NO
0.4159,2.4577,YES
0.1827,0.7802,NO
0.1097,0.2654,NO
0.5448,2.7163,YES
0.191,0.1712,NO
0.4381,1.8893,YES
0.1528,0.3013,NO
0.3264,0.3858,NO
0.3203,0.3905,NO
0.2648,0.7381,NO
0.171,0.4624,NO
0.21899999999999997,0.8326,NO
0.1398,0.1395,NO
0.3673,1.0663,NO
0.1451,0.1939,NO
0.2637,0.8733,NO
0.1991,0.8061,NO
0.1784,0.8398,NO
0.3767,0.6783,NO
0.1917,0.3115,NO
0.3794,2.1221,YES
0.3359,0.608,NO
0.2874,2.6211,YES
0.0798,1.5968,NO
0.0364,0.349,NO
0.2475,1.6412,YES
0.2794,3.6253,YES
0.2232,2.9875,YES
0.2213,2.1534,YES
0.1233,1.5129,NO
0.0474,0.7037,NO
0.2799,2.6536,YES
0.2328,0.9459,NO
0.2608,1.6489,YES
0.1095,0.4642,NO
0.2365,1.5361,NO
0.2061,1.5515,NO
0.2048,0.8257,NO
0.0456,1.0635,NO
0.1795,4.3354,YES
0.0442,1.1078,NO
0.27,4.0061,YES
0.1224,1.185,NO
0.1913,4.7519,YES
0.2397,0.7999,NO
0.2111,1.0134,NO
0.2935,0.2774,NO
0.1155,0.4862,NO
0.243,2.3073,YES
0.1959,0.3069,NO
0.198,1.8881,YES
0.1636,0.632,NO
0.1646,0.4402,NO
0.3881,2.0265,YES
0.1762,0.4812,NO
0.1649,0.3075,NO
0.4197,2.2986,YES
0.1681,0.6819,NO
0.153,0.1302,NO
0.4738,2.9882,YES
0.159,0.2051,NO
0.493,2.1938,YES
0.1456,0.2336,NO
0.2244,0.568,NO
0.1542,0.4452,NO
0.1277,0.4439,NO
0.1775,0.3724,NO
0.2106,0.7253,NO
0.1654,0.1329,NO
0.3557,0.8793,NO
0.0902,0.2429,NO
0.2663,0.7516,NO
0.2218,0.8088,NO
0.1764,0.6176,NO
0.3901,0.4137,NO
0.21600000000000003,0.18899999999999997,NO
0.402,2.0438,YES
0.3584,0.3234,NO
0.3239,2.4255,YES
0.0467,0.7697,NO
0.0184,0.1247,NO
0.0544,0.5594,YES
0.1967,2.2591,YES
0.1251,1.7729,YES
0.0526,0.9962,YES
0.0389,0.7127,NO
0.0098,0.2427,NO
0.1204,0.7233,YES
0.1152,0.7268,NO
0.0434,0.4005,YES
0.0994,0.6048,NO
0.171,0.7048,NO
0.1733,0.9515,NO
0.1785,0.5438,NO
0.0632,0.59,NO
0.1652,2.5212,YES
0.0614,0.562,NO
0.1533,2.8327,YES
0.1347,0.3018,NO
0.1212,3.0411,YES
0.015,0.6536,NO
0.0714,1.1625,NO
0.0698,0.5777,NO
0.035,0.4735,NO
0.0672,0.9512,YES
0.0378,0.638,NO
0.0637,0.8434,YES
0.3024,1.9308,YES
0.0482,0.3687,YES
0.3634,0.7874,NO
0.1548,0.662,NO
0.1459,0.3196,NO
0.1506,1.0584,NO
0.2394,1.85,YES
0.3693,1.7384,YES
0.1404,0.7637,NO
0.0758,0.3416,NO
0.1517,0.6763,NO
0.067,0.3454,NO
0.2131,1.1499,NO
0.16,1.2062,NO
0.1446,1.0228,NO
0.0844,1.5279,YES
0.095,0.7673,NO
0.2419,1.9564,YES
0.026000000000000002,0.3661,NO
0.2985,1.8794,YES
0.0377,0.4872,NO
0.102,0.4026,NO
0.0927,0.7111,NO
0.1259,0.6853,NO
0.1193,0.3619,NO
0.2177,0.9634,NO
0.15,0.4383,NO
0.0996,0.9231,NO
0.0839,1.3856,NO
0.0672,0.8868,NO
0.3068,4.343999999999999,YES
0.1154,2.1559,YES
0.0802,2.173,YES
0.3166,5.3526,YES
0.0868,2.0651,NO
0.0677,0.4953,NO
0.5456,6.357,YES
0.0938,1.0143,NO
0.3771,4.3617,YES
0.0765,0.7508,NO
0.3042,2.1225,NO
0.1867,2.2614,NO
0.2024,1.318,NO
0.084,1.0143,NO
0.1127,3.1994,YES
0.0773,0.8836,NO
0.3002,3.4257,YES
0.0821,1.2135,NO
0.1969,2.9626,YES
0.1353,1.4223,NO
0.0942,1.8769,NO
0.3023,1.3981,NO
0.1177,1.1364,NO
0.2966,5.1332,YES
0.2621,1.5983,NO
0.3631,5.478,YES
0.1178,1.2954,NO
0.0474,0.5845,NO
0.4277,2.7271,YES
0.2214,1.5746,YES
0.2007,1.5111,YES
0.2467,3.4778,YES
0.2192,1.3629,NO
0.1165,0.4306,NO
0.3035,4.5038,YES
0.1886,0.963,NO
0.2922,2.6438,YES
0.1088,0.5598,NO
0.2277,1.2053,NO
0.1763,1.2703,NO
0.1744,0.29,NO
0.0948,0.6708,NO
0.152,2.5634,YES
0.0882,0.866,NO
0.2267,2.1861,YES
0.1968,0.9892,NO
0.1574,2.3208,YES
0.2134,1.1587,NO
0.1846,1.5856,NO
0.3004,1.0676,NO
0.1322,0.7474,NO
0.3039,3.7008,YES
0.2341,0.6731,NO
0.2137,3.4664,YES
0.1342,1.4061,NO
0.1099,0.8945,NO
0.526,4.1412,YES
0.1623,1.4909999999999999,YES
0.1996,1.7163,YES
0.3297,5.0919,YES
0.22699999999999998,2.0365,NO
0.1622,0.7268,NO
0.3372,6.3257,YES
0.1102,1.0011,NO
0.3901,4.1379,YES
0.1022,0.662,NO
0.1483,1.5516,NO
0.0862,1.8708,NO
0.0629,0.6422,NO
0.2034,1.0601,NO
0.1682,2.5889,YES
0.1975,1.0252,NO
0.3422,2.4964,YES
0.1773,1.3006,NO
0.2514,2.1518,YES
0.1754,1.3202,NO
0.1301,1.788,NO
0.3619,1.5653,NO
0.1715,1.0264,NO
0.3452,5.1019,YES
0.3259,1.574,NO
0.258,5.3152,YES
0.0709,1.0018,NO
0.0732,0.7658,NO
0.3094,3.7554,YES
0.1091,1.5392,YES
0.0665,1.8561,YES
0.2941,4.9857,YES
0.0664,1.4007,NO
0.0556,0.3579,NO
0.5229,6.1481,YES
0.1003,0.5408,NO
0.3604,3.7709,YES
0.08800000000000001,0.5346,NO
0.2859,1.1581,NO
0.1263,1.3742,NO
0.1497,0.3545,NO
0.1047,0.88,NO
0.1031,2.9681,YES
0.1016,0.7803,NO
0.3066,2.9517,YES
0.0639,1.0621,NO
0.2147,2.5421,YES
0.1277,1.1282,NO
0.0813,1.2074,NO
0.3135,0.7752,NO
0.1095,0.7938,NO
0.302,4.7645,YES
0.2369,0.948,NO
0.4263,5.0482,YES
0.1151,1.1079,NO
0.0905,0.402,NO
0.1028,1.143,YES
0.3566,3.3712,YES
0.2651,2.7756,YES
0.1542,1.4507,YES
0.094,1.3411,NO
0.0554,0.5116,NO
0.2037,2.1783,YES
0.1971,1.1088,NO
0.1126,1.0490000000000002,YES
0.1418,0.4094,NO
0.2488,1.2084,NO
0.2731,1.3614,NO
0.2523,0.6772,NO
0.1698,0.7432,NO
0.2266,3.6628,YES
0.1648,0.9748,NO
0.2745,3.59,YES
0.1508,0.9766,NO
0.2653,4.2376,YES
0.1206,0.7384,NO
0.1613,1.0829,NO
0.1611,0.536,NO
0.1018,0.519,NO
0.152,2.3779,YES
0.1186,0.46399999999999997,NO
0.1207,1.3495,YES
0.1201,1.3101,NO
0.10300000000000001,0.3553,NO
0.254,1.2799,YES
0.3285,3.4692,YES
0.3624,3.1855,YES
0.2593,2.0803,YES
0.0981,1.4178,NO
0.0792,0.5128,NO
0.2917,2.5419,YES
0.1836,1.2835,NO
0.3039,1.1179,YES
0.1342,0.6306,NO
0.1448,0.7994,NO
0.1036,1.2549,NO
0.0702,0.4452,NO
0.1825,0.9453,NO
0.2937,4.0113,YES
0.1772,0.9413,NO
0.5728,4.0599,YES
0.0892,0.8208,NO
0.4594,4.8746,YES
0.1677,1.0634,NO
0.1461,1.6285,NO
0.2985,0.8096,NO
0.1348,0.7039,NO
0.2479,2.7035,YES
0.2298,0.8862,NO
0.2345,1.8456,YES
0.08900000000000001,0.6497,NO
0.0394,0.2608,NO
0.1381,0.8521,NO
0.2108,0.9682,NO
0.0676,0.327,NO
0.0957,0.8271,NO
0.0963,1.0178,NO
0.0435,0.3242,NO
0.2592,0.6909,NO
0.1291,0.2979,NO
0.0785,0.9272,NO
0.1052,0.2771,NO
0.4225,1.5087,YES
0.3368,1.3055,YES
0.3938,1.6089,YES
0.0766,0.353,NO
0.0711,0.7818,NO
0.0797,0.4021,NO
0.0531,0.7204,NO
0.1551,0.4251,NO
0.077,0.6889,NO
0.0463,0.3665,NO
0.0745,0.7169,NO
0.1014,0.6801,NO
0.0541,0.4491,NO
0.1685,0.8751,NO
0.0541,0.3806,NO
0.2105,0.9763,NO
0.1239,2.2155,YES
0.289,0.4332,YES
0.2752,0.5447,NO
0.1653,0.5973,NO
0.0814,0.5057,NO
0.0623,0.6592,NO
0.32899999999999996,1.8854,YES
0.1249,2.4035,YES
0.0968,0.5114,NO
0.1519,0.4292,NO
0.0533,0.3652,NO
0.1784,0.2393,NO
0.1661,0.4787,NO
0.1504,0.8257,NO
0.1562,0.2227,NO
0.3075,2.0329,YES
0.0597,0.9006,NO
