DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_93,Associated
0.0737,0.47,NO
0.0652,0.2457,NO
0.1144,0.2683,NO
0.2164,1.0802,NO
0.0671,0.8523,NO
0.0906,0.2091,NO
0.0589,0.4034,NO
0.0679,0.3204,NO
0.1689,0.1678,NO
0.2469,2.5849,YES
0.0616,0.2116,NO
0.33799999999999997,1.8535,YES
0.2427,0.5527,NO
0.2231,0.3497,NO
0.2223,0.4641,NO
0.1142,0.3083,NO
0.0706,0.637,NO
0.1109,0.154,NO
0.0747,0.5845,NO
0.2179,0.1334,NO
0.1147,1.1661,NO
0.0779,2.4098,YES
0.0804,2.0228,YES
0.1668,1.8179,YES
0.24,2.0528,YES
0.1573,0.2697,NO
0.0716,1.5209,YES
0.1205,0.3317,NO
0.1072,2.4092,YES
0.2444,1.4713,YES
0.3362,0.2104,NO
0.1579,0.3373,NO
0.1148,0.2895,NO
0.1112,0.2881,NO
0.3947,2.4487,YES
0.0957,1.3780000000000001,YES
0.1364,0.3725,NO
0.1056,0.3944,NO
0.0981,0.2683,NO
0.1058,0.4474,NO
0.1797,0.5236,NO
0.1526,0.4538,NO
0.1551,0.6597,NO
0.2811,1.6914,YES
0.0766,0.2795,NO
0.1126,1.6439,YES
0.0341,0.2562,NO
0.3399,2.3575,YES
0.0412,0.2941,NO
0.1212,0.3529,NO
0.0769,0.1826,NO
0.1235,0.2095,NO
0.0802,0.4799,NO
0.1903,0.2793,NO
0.1119,0.1612,NO
0.1008,0.5356,NO
0.0886,0.4095,NO
0.1534,0.1289,NO
0.1331,0.7453,NO
0.2865,1.2081,NO
0.1512,0.7272,NO
0.1666,0.5076,NO
0.1465,0.3865,NO
0.0509,0.1753,NO
0.2187,0.6445,NO
0.4574,3.2248,YES
0.1603,0.4185,NO
0.2015,2.0017,YES
0.205,0.5634,NO
0.2168,0.1924,NO
0.2136,0.4237,NO
0.1919,0.1769,NO
0.1533,0.816,NO
0.1268,0.0269,NO
0.1947,0.4554,NO
0.1755,0.0686,NO
0.2202,1.1444,NO
0.4465,3.0962,YES
0.4252,2.8367,YES
0.3653,2.6318,YES
0.1771,2.7486,YES
0.1659,0.6057,NO
