DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_40,Associated
0.0737,0.4581,NO
0.0652,0.5132,NO
0.1144,0.3882,NO
0.2164,0.7898,NO
0.0671,0.6633,NO
0.0906,0.5822,NO
0.0589,1.0125,NO
0.0679,0.6538,NO
0.1689,0.5335,NO
0.2469,1.6205,YES
0.0616,0.3713,NO
0.33799999999999997,1.6699,YES
0.2427,0.5191,NO
0.2231,0.4509,NO
0.2223,0.586,NO
0.1142,0.6782,NO
0.0706,0.8188,NO
0.1109,0.6751,NO
0.0747,0.9073,NO
0.2179,0.8049,NO
0.1147,1.0496,NO
0.0779,1.8319999999999999,YES
0.0804,2.0491,YES
0.1668,1.364,YES
0.24,1.8054,YES
0.1573,0.4036,NO
0.0716,1.7674,YES
0.1205,0.9496,NO
0.1072,0.9111,YES
0.2444,1.4706,YES
0.3362,0.8379,NO
0.1579,0.49700000000000005,NO
0.1148,0.5093,NO
0.1112,0.8952,NO
0.3947,1.9053,YES
0.0957,1.8011,YES
0.1364,0.8071,NO
0.1056,0.2875,NO
0.0981,0.9803,NO
0.1058,0.3983,NO
0.1797,0.1228,NO
0.1526,0.1938,NO
0.1551,0.1592,NO
0.2811,1.3249,YES
0.0766,0.4193,NO
0.1126,1.8156,YES
0.0341,0.6319,NO
0.3399,1.859,YES
0.0412,0.7714,NO
0.1212,0.2913,NO
0.0769,0.4604,NO
0.1235,0.5870000000000001,NO
0.0802,0.4912,NO
0.1903,0.9193,NO
0.1119,0.4617,NO
0.1008,0.892,NO
0.0886,0.3314,NO
0.1534,0.65,NO
0.1331,0.583,NO
0.2865,0.4105,NO
0.1512,0.141,NO
0.1666,0.4832,NO
0.1465,1.0244,NO
0.0509,0.4943,NO
0.2187,0.7066,NO
0.4574,3.1818,YES
0.1603,0.2934,NO
0.2015,2.6265,YES
0.205,0.5175,NO
0.2168,0.4877,NO
0.2136,0.5911,NO
0.1919,0.8029,NO
0.1533,0.6679999999999999,NO
0.1268,0.623,NO
0.1947,0.6307,NO
0.1755,0.6099,NO
0.2202,1.0025,NO
0.4465,3.1504,YES
0.4252,3.5192,YES
0.3653,2.634,YES
0.1771,3.0822,YES
0.1659,0.2639,NO
0.1927,2.9213,YES
0.1251,0.8856,NO
0.1303,1.8212,YES
0.1814,2.1711,YES
0.3356,1.1844,NO
0.1662,1.1868,NO
0.1507,1.0003,NO
0.1441,1.0539,NO
0.3435,2.8135,YES
0.1243,2.708,YES
0.1731,1.3314,NO
0.0952,0.4418,NO
0.1364,1.0118,NO
0.0887,1.0959999999999999,NO
0.2289,0.7974,NO
0.2088,0.9054,NO
0.2075,1.1585,NO
0.1923,1.4835,YES
0.0927,1.5816,NO
0.0821,2.6166,YES
0.0311,1.1029,NO
0.3081,3.1054,YES
0.0406,1.0981,NO
0.1251,1.2035,NO
0.091,1.1625,NO
0.11800000000000001,0.6604,NO
0.1053,1.2257,NO
0.2201,1.1636,NO
0.1351,1.2256,NO
0.1328,1.2122,NO
0.0724,0.5526,NO
0.0244,0.506,NO
0.1404,0.9805,YES
0.3348,3.8962,YES
0.2937,3.8583,YES
0.14300000000000002,0.5866,YES
0.0826,0.9688,NO
0.013000000000000001,0.4126,NO
0.2103,0.5412,YES
0.1395,0.4411,NO
0.1325,0.6531,YES
0.1443,0.6148,NO
0.2165,0.5807,NO
0.1934,0.6791,NO
0.1934,0.3639,NO
0.0572,0.3601,NO
0.2318,4.3762,YES
0.0556,0.4608,NO
0.3609,4.2029,YES
0.1417,0.6649,NO
0.255,4.2556,YES
0.0522,0.9329999999999999,NO
0.0677,1.1662,NO
0.1439,1.1799,NO
0.0494,0.5208,NO
0.1715,1.1369,YES
0.0964,0.9301,NO
0.1343,1.0777,YES
0.1544,0.7631,NO
0.0732,0.5484,NO
0.1975,1.4126,NO
0.2582,1.395,NO
0.1977,1.2429999999999999,NO
0.1701,1.0444,NO
0.1684,1.5119999999999998,NO
0.1225,0.6196,NO
0.1458,1.2927,NO
0.4028,3.7319999999999998,YES
0.1577,0.8745,NO
0.2904,3.3021,YES
0.1987,0.4229,NO
0.1756,0.5908,NO
0.1689,0.5379999999999999,NO
0.054000000000000006,0.7514,NO
0.1469,1.7565,NO
0.0547,0.7539,NO
0.1082,1.7095,NO
0.2019,0.8141,NO
0.1293,2.1307,NO
0.3897,3.8277,YES
0.3612,4.3919,YES
0.2791,3.469,YES
0.2894,3.8509,YES
0.2226,0.9448,NO
0.1753,3.5844,YES
0.0979,1.6847,NO
0.0985,0.5467,NO
0.0774,0.848,NO
0.1069,1.6515,YES
0.3647,4.5238,YES
0.2531,4.2631,YES
0.1331,1.1412,YES
0.0885,1.3674,NO
0.0604,0.3792,NO
0.2068,1.3693,YES
0.2598,1.8268,NO
0.106,1.1017,YES
0.1459,1.507,NO
0.2252,1.0863,NO
0.2571,1.3134,NO
0.2375,0.9047,NO
0.1453,0.6571,NO
0.2245,5.6086,YES
0.141,0.5805,NO
0.2623,5.0363,YES
0.142,0.6756,NO
0.2555,5.3267,YES
0.2049,2.3936,NO
0.2206,2.6653,NO
0.2228,2.5558,NO
0.1032,1.8398,NO
0.1461,1.6692,YES
0.1116,2.3314,NO
0.1326,1.8328,YES
0.1415,0.3058,NO
0.0745,0.6482,NO
0.2381,0.9949,NO
0.19,0.23,NO
0.1547,0.3161,NO
0.1997,1.0069,NO
0.1653,0.8887,NO
0.1536,0.4697,NO
0.1999,0.8677,NO
0.1989,2.5081,YES
0.2045,0.8117,NO
0.2447,2.296,YES
0.2519,0.4905,NO
0.2036,0.5791,NO
0.2033,0.5928,NO
0.0533,0.6481,NO
0.105,0.2476,NO
0.055999999999999994,0.4597,NO
0.1113,0.6203,NO
0.2256,0.5035,NO
0.0989,0.9465,NO
0.1879,2.6646,YES
0.1445,2.8719,YES
0.1901,2.2311,YES
0.3108,2.4419,YES
0.2405,0.8104,NO
0.1657,2.0717,YES
0.1331,1.5084,NO
0.0949,0.584,NO
0.1339,0.7859999999999999,NO
0.22399999999999998,1.41,NO
0.1967,0.9576,NO
0.1436,0.8511,NO
0.2079,0.7998,NO
0.1339,1.2867,NO
0.0967,0.6216,NO
0.2198,0.8934,NO
0.3428,3.7038,YES
0.2344,0.5416,NO
0.1736,3.1488,YES
0.1331,0.1991,NO
0.0735,0.4236,NO
0.0647,0.4706,NO
0.204,0.8619,NO
0.1327,1.5378,NO
0.1655,0.7441,NO
0.31,1.4523,NO
0.1309,0.6601,NO
0.2819,1.7421,NO
0.4042,3.7114,YES
0.3296,4.2443,YES
0.4941,3.4195,YES
0.1783,3.7264,YES
0.193,0.7607,NO
0.2673,3.7178,YES
0.1726,1.3834,NO
0.1439,0.6914,NO
0.0769,0.6555,NO
0.1953,1.4262,NO
0.2342,1.1799,NO
0.2047,1.0135,NO
0.1823,1.0569,NO
0.1684,1.3455,NO
0.1204,0.6427,NO
0.1751,1.0392,NO
0.3579,3.6824,YES
0.1828,0.8545,NO
0.2083,3.1721,YES
0.2252,0.4046,NO
0.2041,0.6579,NO
0.2007,0.5514,NO
0.0498,0.8059999999999999,NO
0.1415,1.5178,NO
0.0515,0.7240000000000001,NO
0.1207,1.3539,NO
0.1912,0.6616,NO
0.14,1.9825,NO
0.4038,3.6677,YES
0.3494,4.3014,YES
0.2799,3.3109,YES
0.2675,3.7039999999999997,YES
0.2206,0.8988,NO
0.2003,3.5581,YES
0.1168,1.8274,NO
0.0727,0.47600000000000003,NO
0.0714,0.5288,NO
0.10800000000000001,0.4865,NO
0.2886,0.503,NO
0.1427,0.3481,NO
0.0855,0.4289,NO
0.0605,1.0074,NO
0.0532,0.6232,NO
0.1421,0.4936,NO
0.4397,2.9269,YES
0.0607,0.2152,NO
0.2347,2.3985,YES
0.2118,0.1235,NO
0.2048,0.1606,NO
0.2045,0.2354,NO
0.0849,0.785,NO
0.1035,0.6842,NO
0.0824,0.7515,NO
0.0975,0.7309,NO
0.1702,0.7181,NO
0.1518,1.0385,NO
0.3372,2.8986,YES
0.3303,3.2206,YES
0.314,2.3492,YES
0.1257,2.7289999999999996,YES
0.1375,0.2531,NO
0.1128,2.5769,YES
0.099,0.6874,NO
0.1069,0.7781,NO
0.0451,0.8981,NO
0.5095,5.7254,YES
0.1431,1.7841,YES
0.1227,1.9931,YES
0.2847,5.807,YES
0.2237,2.3055,NO
0.1065,0.5091,NO
0.3266,5.5075,YES
0.0974,1.1661,NO
0.3289,6.1167,YES
0.1059,1.2201,NO
0.2131,0.7626,NO
0.1496,1.0339,NO
0.1474,0.6465,NO
0.0902,0.6495,NO
0.0993,2.5526,YES
0.0875,0.2817,NO
0.2369,2.8023,YES
0.2129,0.2809,NO
0.1321,3.3791,YES
0.1271,1.6858,NO
0.08,1.8787,NO
0.3025,2.9176,NO
0.12,3.0056,NO
0.3399,5.8585,YES
0.2516,2.5997,NO
0.2081,6.5059,YES
0.1799,0.3036,NO
0.1547,0.589,NO
0.3595,3.1598,YES
0.2156,1.4129,NO
0.1535,1.5572,NO
0.4159,3.5521,YES
0.1827,1.8148,NO
0.1097,0.2762,NO
0.5448,3.6382,YES
0.191,0.3699,NO
0.4381,3.6653,YES
0.1528,0.4103,NO
0.3264,1.3624,NO
0.3203,1.4545,NO
0.2648,0.9105,NO
0.171,0.5506,NO
0.21899999999999997,2.4768,NO
0.1398,0.2228,NO
0.3673,2.2094,NO
0.1451,0.4944,NO
0.2637,2.6136,NO
0.1991,0.6491,NO
0.1784,0.8055,NO
0.3767,1.253,NO
0.1917,1.4584,NO
0.3794,3.4508,YES
0.3359,1.8944,NO
0.2874,3.7028,YES
0.0798,1.0062,NO
0.0364,1.2304,NO
0.2475,3.2774,YES
0.2794,3.9164,YES
0.2232,3.8707,YES
0.2213,2.2309,YES
0.1233,1.5096,NO
0.0474,0.595,NO
0.2799,2.3034,YES
0.2328,2.2141,NO
0.2608,2.4109,YES
0.1095,2.436,NO
0.2365,0.7079,NO
0.2061,1.0915,NO
