DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_15,Associated
0.0737,0.4794,NO
0.0652,0.6644,NO
0.1144,0.2744,NO
0.2164,0.8206,NO
0.0671,0.7323,NO
0.0906,0.4126,NO
0.0589,0.8445,NO
0.0679,0.4463,NO
0.1689,0.3862,NO
0.2469,2.1706,YES
0.0616,0.5239,NO
0.33799999999999997,2.4768,YES
0.2427,0.5831,NO
0.2231,0.7024,NO
0.2223,0.5358,NO
0.1142,0.6993,NO
0.0706,0.9402,NO
0.1109,0.6092,NO
0.0747,0.4184,NO
0.2179,1.0506,NO
0.1147,0.7683,NO
0.0779,2.1787,YES
0.0804,2.3089,YES
0.1668,1.9757,YES
0.24,2.64,YES
0.1573,0.5720000000000001,NO
0.0716,2.4788,YES
0.1205,0.5979,NO
0.1072,1.6192,YES
0.2444,1.2625,YES
0.3362,1.2564,NO
0.1579,0.3309,NO
0.1148,0.4576,NO
0.1112,1.2055,NO
0.3947,2.464,YES
0.0957,1.5544,YES
0.1364,1.3805,NO
0.1056,0.5001,NO
0.0981,1.2359,NO
0.1058,0.581,NO
0.1797,0.0875,NO
0.1526,0.4182,NO
0.1551,0.2984,NO
0.2811,1.5658,YES
0.0766,0.5651,NO
0.1126,2.4514,YES
0.0341,0.6837,NO
0.3399,2.5715,YES
0.0412,0.5675,NO
0.1212,0.7715,NO
0.0769,0.6648,NO
0.1235,0.7666,NO
0.0802,0.7189,NO
0.1903,1.125,NO
0.1119,0.6106,NO
0.1008,1.4316,NO
0.0886,0.3543,NO
0.1534,0.5314,NO
0.1331,0.7009,NO
0.2865,1.0701,NO
0.1512,1.0299,NO
0.1666,0.8299,NO
0.1465,0.5653,NO
0.0509,0.2602,NO
0.2187,0.9302,NO
0.4574,2.5831,YES
0.1603,1.2175,NO
0.2015,2.7702,YES
0.205,0.3738,NO
0.2168,0.4673,NO
0.2136,0.1732,NO
0.1919,0.6352,NO
0.1533,0.878,NO
0.1268,0.3113,NO
0.1947,0.7034,NO
0.1755,0.4998,NO
0.2202,1.2148,NO
0.4465,2.9525,YES
0.4252,2.8394,YES
0.3653,2.8922,YES
0.1771,3.2828,YES
0.1659,1.1941,NO
0.1927,2.9915,YES
0.1251,0.9607,NO
0.1303,1.6361,YES
0.1814,1.5849,YES
0.3356,2.0608,NO
0.1662,0.6805,NO
0.1507,0.9626,NO
0.1441,1.9359,NO
0.3435,2.4958,YES
0.1243,1.2878,YES
0.1731,1.8614,NO
0.0952,0.2904,NO
0.1364,1.9398,NO
0.0887,0.2923,NO
0.2289,0.684,NO
0.2088,1.3208,NO
0.2075,1.0768,NO
0.1923,1.5578,YES
0.0927,1.4131,NO
0.0821,2.2992,YES
0.0311,1.0605,NO
0.3081,2.5469,YES
0.0406,1.0795,NO
0.1251,0.5809,NO
0.091,0.7284,NO
0.11800000000000001,0.8087,NO
0.1053,0.4813,NO
0.2201,1.6635,NO
0.1351,0.1707,NO
0.1328,2.3362,NO
0.0724,0.7915,NO
0.0244,0.598,NO
0.1404,2.1401,YES
0.3348,4.7408,YES
0.2937,4.6873,YES
0.14300000000000002,1.5898,YES
0.0826,0.6913,NO
0.013000000000000001,0.3978,NO
0.2103,2.0974,YES
0.1395,0.5801,NO
0.1325,1.9316,YES
0.1443,0.6823,NO
0.2165,0.6286,NO
0.1934,1.1789,NO
0.1934,0.3999,NO
0.0572,0.4342,NO
0.2318,4.5126,YES
0.0556,0.5138,NO
0.3609,5.073,YES
0.1417,0.8377,NO
0.255,4.8007,YES
0.0522,1.1823,NO
0.0677,1.4051,NO
0.1439,0.8774,NO
0.0494,0.5959,NO
0.1715,2.2949,YES
0.0964,1.1664,NO
0.1343,1.7567,YES
0.1544,0.736,NO
0.0732,0.7908,NO
0.1975,1.2079,NO
0.2582,1.7615,NO
0.1977,1.7574,NO
0.1701,1.3215,NO
0.1684,1.1863,NO
0.1225,0.6503,NO
0.1458,1.3018,NO
0.4028,2.9276,YES
0.1577,1.8516,NO
0.2904,3.3611,YES
0.1987,0.6227,NO
0.1756,0.8272,NO
0.1689,0.4709,NO
0.054000000000000006,0.9315,NO
0.1469,1.7381,NO
0.0547,0.7862,NO
0.1082,1.2526,NO
0.2019,1.2309,NO
0.1293,1.9831,NO
0.3897,3.5248,YES
0.3612,3.3913,YES
0.2791,3.3966,YES
0.2894,3.7674,YES
0.2226,1.6993,NO
0.1753,3.5248,YES
0.0979,1.4894,NO
0.0985,0.4358,NO
0.0774,0.2857,NO
0.1069,1.3294,YES
0.3647,4.5354,YES
0.2531,4.2984,YES
0.1331,0.8448,YES
0.0885,0.1902,NO
0.0604,0.2518,NO
0.2068,1.0225,YES
0.2598,0.8388,NO
0.106,1.1319,YES
0.1459,1.0047,NO
0.2252,0.1605,NO
0.2571,0.6514,NO
0.2375,0.0094,NO
0.1453,0.2328,NO
0.2245,4.2207,YES
0.141,0.1519,NO
0.2623,4.292,YES
0.142,0.6461,NO
0.2555,4.1915,YES
0.2049,1.226,NO
0.2206,1.5514,NO
0.2228,0.9687,NO
0.1032,0.9182,NO
0.1461,1.3581,YES
0.1116,1.4277,NO
0.1326,0.6891,YES
0.1415,0.8561,NO
0.0745,0.4603,NO
0.2381,0.48,NO
0.19,0.8042,NO
0.1547,0.8843,NO
0.1997,0.7301,NO
0.1653,1.0725,NO
0.1536,0.7187,NO
0.1999,1.0044,NO
0.1989,2.951,YES
0.2045,1.5034,NO
0.2447,3.5380000000000003,YES
0.2519,0.4178,NO
0.2036,0.4958,NO
0.2033,0.1964,NO
0.0533,0.7586,NO
0.105,0.8942,NO
0.055999999999999994,0.7407,NO
0.1113,0.3588,NO
0.2256,1.0227,NO
0.0989,1.1131,NO
0.1879,3.5592,YES
0.1445,3.2199,YES
0.1901,3.4503,YES
0.3108,4.1031,YES
0.2405,1.3196,NO
0.1657,3.6674,YES
0.1331,0.8709,NO
0.0949,0.6669,NO
0.1339,0.5992,NO
0.22399999999999998,1.9876,NO
0.1967,1.6416,NO
0.1436,1.723,NO
0.2079,1.8145,NO
0.1339,1.044,NO
0.0967,0.4181,NO
0.2198,2.2743,NO
0.3428,2.4186,YES
0.2344,2.6043,NO
0.1736,2.8265,YES
0.1331,0.3328,NO
0.0735,0.6478,NO
0.0647,0.27699999999999997,NO
0.204,0.7347,NO
0.1327,1.6185,NO
0.1655,0.4831,NO
0.31,1.7116,NO
0.1309,0.8116,NO
0.2819,2.1071,NO
0.4042,3.2775,YES
0.3296,3.0079,YES
0.4941,3.3216,YES
0.1783,3.4493,YES
0.193,2.5016,NO
0.2673,3.113,YES
0.1726,2.0344,NO
0.1439,0.6169,NO
0.0769,0.5535,NO
0.1953,0.9994,NO
0.2342,1.4795,NO
0.2047,1.4305,NO
0.1823,1.0645,NO
0.1684,0.8514,NO
0.1204,0.6198,NO
0.1751,1.0672,NO
0.3579,2.8913,YES
0.1828,1.5703,NO
0.2083,3.2959,YES
0.2252,0.3662,NO
0.2041,0.539,NO
0.2007,0.2203,NO
0.0498,0.6627,NO
0.1415,1.3067,NO
0.0515,0.5484,NO
0.1207,0.8219,NO
0.1912,0.9848,NO
0.14,1.696,NO
0.4038,3.4814,YES
0.3494,3.3224,YES
0.2799,3.3647,YES
0.2675,3.7977,YES
0.2206,1.4409,NO
0.2003,3.4609,YES
0.1168,1.1034,NO
0.0727,0.3773,NO
0.0714,0.3622,NO
0.10800000000000001,0.223,NO
0.2886,1.0173,NO
0.1427,1.1444,NO
0.0855,0.4696,NO
0.0605,0.8015,NO
0.0532,0.2877,NO
0.1421,0.6934,NO
0.4397,2.7646,YES
0.0607,1.0968,NO
0.2347,3.4543,YES
0.2118,0.7024,NO
0.2048,0.8029,NO
0.2045,0.444,NO
0.0849,0.5635,NO
0.1035,1.2252,NO
0.0824,0.2292,NO
0.0975,0.4358,NO
0.1702,0.6503,NO
0.1518,1.2284,NO
0.3372,3.3161,YES
0.3303,3.0158,YES
0.314,3.2109,YES
0.1257,3.755,YES
0.1375,0.9609,NO
0.1128,3.5380000000000003,YES
0.099,0.6586,NO
0.1069,1.2343,NO
0.0451,1.1634,NO
0.5095,6.662999999999999,YES
0.1431,1.9192,YES
0.1227,2.2334,YES
0.2847,5.72,YES
0.2237,2.0866,NO
0.1065,0.6828,NO
0.3266,6.6945,YES
0.0974,0.5126,NO
0.3289,6.8979,YES
0.1059,1.2817,NO
0.2131,1.2006,NO
0.1496,2.2957,NO
0.1474,1.1992,NO
0.0902,0.9504,NO
0.0993,2.8324,YES
0.0875,0.8306,NO
0.2369,3.7616,YES
0.2129,2.0519,NO
0.1321,3.3281,YES
0.1271,1.9064,NO
0.08,1.6472,NO
0.3025,2.8727,NO
0.12,1.9148,NO
0.3399,6.475,YES
0.2516,1.4537,NO
0.2081,6.7198,YES
0.1799,0.40299999999999997,NO
0.1547,0.6757,NO
0.3595,4.1077,YES
0.2156,1.848,NO
0.1535,1.8691,NO
0.4159,3.6223,YES
0.1827,0.9912,NO
0.1097,0.2975,NO
0.5448,3.8541,YES
0.191,0.409,NO
0.4381,3.4297,YES
0.1528,0.5535,NO
0.3264,0.7599,NO
0.3203,1.5363,NO
0.2648,0.7305,NO
0.171,0.6602,NO
0.21899999999999997,1.7305,NO
0.1398,0.3584,NO
0.3673,2.7962,NO
0.1451,0.9655,NO
0.2637,2.4087,NO
0.1991,0.9897,NO
0.1784,1.0084,NO
0.3767,1.4502,NO
0.1917,0.7993,NO
0.3794,3.5729,YES
0.3359,0.7647,NO
0.2874,3.8819,YES
0.0798,0.7898,NO
0.0364,0.9879,NO
0.2475,4.5526,YES
0.2794,4.194,YES
0.2232,4.3139,YES
0.2213,3.5567,YES
0.1233,1.0298,NO
0.0474,0.6694,NO
0.2799,4.2763,YES
0.2328,1.3122,NO
0.2608,3.7423,YES
0.1095,1.4369,NO
0.2365,0.5660000000000001,NO
0.2061,1.4446,NO
0.2048,0.4041,NO
0.0456,0.5197,NO
0.1795,4.1128,YES
0.0442,0.48700000000000004,NO
0.27,4.7394,YES
0.1224,1.2135,NO
0.1913,4.8314,YES
0.2397,2.2206,NO
0.2111,2.3417,NO
0.2935,2.2873,NO
0.1155,1.4347,NO
0.243,4.0659,YES
0.1959,1.8376,NO
0.198,3.9013,YES
0.1636,0.5805,NO
0.1646,0.5215,NO
0.3881,2.9727,YES
0.1762,0.7684,NO
0.1649,0.7851,NO
0.4197,2.4027,YES
0.1681,0.7846,NO
0.153,0.2349,NO
0.4738,2.9759,YES
0.159,0.1765,NO
0.493,3.3151,YES
0.1456,0.2898,NO
0.2244,0.4632,NO
0.1542,0.9241,NO
0.1277,0.5102,NO
0.1775,0.2994,NO
0.2106,1.2895,NO
0.1654,0.1691,NO
0.3557,1.7519,NO
0.0902,0.9621,NO
0.2663,1.2399,NO
0.2218,0.6655,NO
0.1764,0.6753,NO
0.3901,1.436,NO
0.21600000000000003,0.7535,NO
0.402,2.8101,YES
0.3584,0.3589,NO
0.3239,3.3312,YES
0.0467,0.8009,NO
0.0184,1.109,NO
0.0544,2.5810000000000004,YES
0.1967,5.1226,YES
0.1251,4.9603,YES
0.0526,1.9140000000000001,YES
0.0389,0.9295,NO
0.0098,0.2643,NO
0.1204,1.9569,YES
0.1152,0.8958,NO
0.0434,2.1539,YES
0.0994,0.8244,NO
0.171,0.9155,NO
0.1733,1.6625,NO
0.1785,0.8365,NO
0.0632,0.6153,NO
0.1652,4.942,YES
0.0614,0.5683,NO
0.1533,5.125,YES
0.1347,1.1506,NO
0.1212,5.1188,YES
0.015,1.5235,NO
0.0714,1.9883,NO
0.0698,1.4007,NO
0.035,1.0108,NO
0.0672,2.4029,YES
0.0378,1.3181,NO
0.0637,2.0011,YES
0.3024,2.0689,YES
0.0482,0.6502,YES
0.3634,0.7175,NO
0.1548,0.5086,NO
0.1459,0.6532,NO
0.1506,0.7934,NO
0.2394,1.8843,YES
0.3693,1.9162,YES
0.1404,0.9438,NO
0.0758,0.6107,NO
0.1517,0.9339,NO
0.067,0.7646,NO
0.2131,0.2849,NO
0.16,0.4422,NO
0.1446,0.2193,NO
0.0844,0.9649,YES
0.095,0.7377,NO
0.2419,2.2852,YES
0.026000000000000002,0.7499,NO
0.2985,2.3498,YES
0.0377,0.7296,NO
0.102,0.9207,NO
0.0927,0.8164,NO
0.1259,0.7483,NO
0.1193,0.7083,NO
0.2177,0.9405,NO
0.15,0.7661,NO
0.0996,0.8718,NO
0.0839,0.715,NO
0.0672,0.84,NO
0.3068,6.2999,YES
0.1154,2.1154,YES
0.0802,2.221,YES
0.3166,5.3206,YES
0.0868,1.1111,NO
0.0677,0.4736,NO
0.5456,6.1593,YES
0.0938,0.1569,NO
0.3771,6.0046,YES
0.0765,0.4276,NO
0.3042,0.4022,NO
0.1867,1.3399,NO
0.2024,0.3804,NO
0.084,0.619,NO
0.1127,2.3809,YES
0.0773,0.4271,NO
0.3002,3.8347,YES
0.0821,1.2269,NO
0.1969,3.273,YES
0.1353,1.1129,NO
