DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_73,Associated
0.0737,0.5335,NO
0.0652,0.3579,NO
0.1144,0.5104,NO
0.2164,0.4312,NO
0.0671,0.3939,NO
0.0906,0.5670000000000001,NO
0.0589,0.4987,NO
0.0679,0.2179,NO
0.1689,0.5077,NO
0.2469,1.4579,YES
0.0616,0.4284,NO
0.33799999999999997,1.2914,YES
0.2427,0.413,NO
0.2231,0.5173,NO
0.2223,0.2341,NO
0.1142,0.3492,NO
0.0706,0.4652,NO
0.1109,0.2621,NO
0.0747,0.2066,NO
0.2179,0.3058,NO
0.1147,0.2927,NO
0.0779,0.5482,YES
0.0804,1.3909,YES
0.1668,0.7709,YES
0.24,1.1468,YES
0.1573,0.4241,NO
0.0716,0.4884,YES
0.1205,0.4138,NO
0.1072,0.8105,YES
0.2444,0.4477,YES
0.3362,0.8058,NO
0.1579,0.3398,NO
0.1148,0.5112,NO
0.1112,0.7176,NO
0.3947,0.5703,YES
0.0957,0.6298,YES
0.1364,0.7435,NO
0.1056,0.1172,NO
0.0981,0.9298,NO
0.1058,0.1371,NO
0.1797,0.3929,NO
0.1526,0.3224,NO
0.1551,0.4012,NO
0.2811,0.5791,YES
0.0766,0.4783,NO
0.1126,0.2563,YES
0.0341,0.4302,NO
0.3399,0.7929999999999999,YES
0.0412,0.2282,NO
0.1212,0.1075,NO
0.0769,0.1559,NO
0.1235,0.19,NO
0.0802,0.1374,NO
0.1903,0.5757,NO
0.1119,0.2067,NO
0.1008,0.6979,NO
0.0886,0.4846,NO
0.1534,0.2505,NO
0.1331,0.4327,NO
0.2865,0.4263,NO
0.1512,0.2603,NO
0.1666,0.4288,NO
0.1465,0.3544,NO
0.0509,0.1224,NO
0.2187,0.3622,NO
0.4574,1.5034,YES
0.1603,0.3771,NO
0.2015,0.9376,YES
0.205,0.2669,NO
0.2168,0.3937,NO
0.2136,0.1957,NO
0.1919,0.2853,NO
0.1533,0.5103,NO
0.1268,0.2095,NO
0.1947,0.2348,NO
0.1755,0.2613,NO
0.2202,0.2355,NO
0.4465,0.8892,YES
0.4252,1.2997,YES
0.3653,1.4511,YES
0.1771,0.6274,YES
0.1659,0.5959,NO
0.1927,0.722,YES
0.1251,0.4669,NO
0.1303,2.5779,YES
0.1814,2.2225,YES
0.3356,0.8722,NO
0.1662,0.3516,NO
0.1507,0.5343,NO
0.1441,0.6719,NO
0.3435,2.4197,YES
0.1243,2.3583,YES
0.1731,0.5908,NO
0.0952,0.3024,NO
0.1364,0.815,NO
0.0887,0.2413,NO
0.2289,0.3063,NO
0.2088,0.1808,NO
0.2075,0.2392,NO
0.1923,2.455,YES
0.0927,0.5606,NO
0.0821,1.0188,YES
0.0311,0.4608,NO
0.3081,3.0881,YES
0.0406,0.3009,NO
0.1251,0.1367,NO
0.091,0.3365,NO
0.11800000000000001,0.3574,NO
0.1053,0.2563,NO
0.2201,0.6634,NO
0.1351,0.2485,NO
0.1328,0.6687,NO
0.0724,0.3184,NO
0.0244,0.1824,NO
0.1404,0.6235,YES
0.3348,2.487,YES
0.2937,3.5367,YES
0.14300000000000002,0.8234,YES
0.0826,0.299,NO
0.013000000000000001,0.0781,NO
0.2103,0.7006,YES
0.1395,0.1104,NO
0.1325,1.2843,YES
0.1443,0.1941,NO
0.2165,0.4301,NO
0.1934,0.5038,NO
0.1934,0.4137,NO
0.0572,0.2606,NO
0.2318,2.3319,YES
0.0556,0.0592,NO
0.3609,2.0658,YES
0.1417,0.3467,NO
0.255,2.0969,YES
0.0522,0.1349,NO
0.0677,0.3848,NO
0.1439,0.3116,NO
0.0494,0.2126,NO
0.1715,0.6815,YES
0.0964,0.2459,NO
0.1343,1.0797,YES
0.1544,0.7193,NO
0.0732,0.29100000000000004,NO
0.1975,0.8971,NO
0.2582,0.7403,NO
0.1977,0.4881,NO
0.1701,0.8585,NO
0.1684,0.5436,NO
0.1225,0.0718,NO
0.1458,0.73,NO
0.4028,2.4387,YES
0.1577,0.556,NO
0.2904,1.8218,YES
0.1987,0.5007,NO
0.1756,0.7841,NO
0.1689,0.4333,NO
0.054000000000000006,0.3873,NO
0.1469,0.9292,NO
0.0547,0.2703,NO
0.1082,0.251,NO
0.2019,0.2821,NO
0.1293,0.4867,NO
0.3897,1.6004,YES
0.3612,1.7891,YES
0.2791,2.6351,YES
0.2894,0.8989,YES
0.2226,0.7359,NO
0.1753,1.5896,YES
0.0979,0.6533,NO
0.0985,0.5295,NO
0.0774,0.2122,NO
0.1069,0.4094,YES
