DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_99,Associated
0.0737,0.2055,NO
0.0652,0.1738,NO
0.1144,0.275,NO
0.2164,0.08199999999999999,NO
0.0671,0.4509,NO
0.0906,0.2645,NO
0.0589,0.1715,NO
0.0679,0.1869,NO
0.1689,0.3954,NO
0.2469,1.8038,YES
0.0616,0.5573,NO
0.33799999999999997,1.4253,YES
0.2427,0.1465,NO
0.2231,0.3253,NO
0.2223,0.0381,NO
0.1142,0.193,NO
0.0706,0.27899999999999997,NO
0.1109,0.1592,NO
0.0747,0.4337,NO
0.2179,0.3438,NO
0.1147,0.2025,NO
0.0779,1.3277,YES
0.0804,1.4888,YES
0.1668,1.2494,YES
0.24,1.8547,YES
0.1573,0.4075,NO
0.0716,1.7961,YES
0.1205,0.32799999999999996,NO
0.1072,1.6817,YES
0.2444,1.6697,YES
0.3362,1.077,NO
0.1579,0.4281,NO
0.1148,0.5402,NO
0.1112,0.6279,NO
0.3947,1.4123,YES
0.0957,2.4795,YES
0.1364,0.6991,NO
0.1056,0.5154,NO
0.0981,0.5486,NO
0.1058,0.633,NO
0.1797,0.5338,NO
0.1526,0.6519,NO
0.1551,0.5277,NO
0.2811,1.4598,YES
0.0766,0.6521,NO
0.1126,1.7555,YES
0.0341,0.667,NO
0.3399,2.7534,YES
0.0412,0.5537,NO
0.1212,0.5812,NO
0.0769,0.6472,NO
0.1235,0.5428,NO
0.0802,0.6518,NO
0.1903,0.7458,NO
0.1119,0.7927,NO
0.1008,0.6147,NO
0.0886,0.4227,NO
0.1534,0.564,NO
0.1331,0.963,NO
0.2865,0.8075,NO
0.1512,1.4617,NO
0.1666,0.6724,NO
0.1465,0.7496,NO
0.0509,0.5464,NO
0.2187,1.0852,NO
0.4574,3.1424,YES
0.1603,1.3776,NO
0.2015,2.0179,YES
0.205,0.4103,NO
0.2168,0.6302,NO
0.2136,0.4233,NO
0.1919,0.4869,NO
0.1533,1.3601,NO
0.1268,0.249,NO
0.1947,1.6651,NO
0.1755,0.8421,NO
0.2202,1.0578,NO
0.4465,2.8142,YES
0.4252,2.9696,YES
0.3653,2.7778,YES
0.1771,3.2802,YES
0.1659,0.9674,NO
0.1927,3.1441,YES
0.1251,1.0383,NO
0.1303,1.8911,YES
0.1814,2.0037,YES
0.3356,1.8639,NO
0.1662,1.6253,NO
0.1507,1.9368,NO
0.1441,1.807,NO
0.3435,1.6095,YES
0.1243,2.4241,YES
0.1731,2.1959999999999997,NO
0.0952,1.4107,NO
0.1364,1.824,NO
0.0887,1.4949,NO
0.2289,1.6115,NO
0.2088,1.7491,NO
0.2075,2.0006,NO
0.1923,1.3922,YES
0.0927,1.6647,NO
0.0821,1.5791,YES
0.0311,1.7165,NO
0.3081,2.7371,YES
0.0406,1.4876,NO
0.1251,1.2731,NO
0.091,1.3122,NO
0.11800000000000001,0.9017,NO
0.1053,1.6741,NO
0.2201,1.5138,NO
0.1351,2.3018,NO
0.1328,1.5556,NO
0.0724,0.4383,NO
0.0244,0.3613,NO
0.1404,1.8925,YES
0.3348,3.5967,YES
0.2937,4.7633,YES
0.14300000000000002,1.76,YES
0.0826,0.3906,NO
0.013000000000000001,0.1925,NO
0.2103,2.0323,YES
0.1395,0.7465,NO
0.1325,2.1757,YES
0.1443,0.6561,NO
0.2165,0.6733,NO
0.1934,0.9152,NO
0.1934,1.1001,NO
0.0572,0.1606,NO
0.2318,4.1363,YES
0.0556,0.1969,NO
0.3609,4.7736,YES
0.1417,0.4194,NO
0.255,4.27,YES
0.0522,0.6383,NO
0.0677,0.4535,NO
0.1439,0.7563,NO
0.0494,0.9036,NO
0.1715,1.6745,YES
0.0964,1.5872,NO
0.1343,1.5332,YES
0.1544,0.5162,NO
0.0732,0.3371,NO
0.1975,1.196,NO
0.2582,1.0417,NO
0.1977,1.5794,NO
0.1701,0.9641,NO
0.1684,0.7199,NO
0.1225,0.3754,NO
0.1458,1.5676,NO
0.4028,3.9025,YES
0.1577,2.0508,NO
0.2904,2.5529,YES
0.1987,0.8563,NO
0.1756,1.1918,NO
0.1689,0.6913,NO
0.054000000000000006,0.2843,NO
0.1469,1.5666,NO
0.0547,0.2335,NO
0.1082,1.9036,NO
0.2019,0.6257,NO
0.1293,0.9983,NO
0.3897,3.4028,YES
0.3612,3.7229,YES
0.2791,3.4293,YES
0.2894,4.0861,YES
0.2226,1.5041,NO
0.1753,4.0013,YES
0.0979,1.4247,NO
0.0985,0.4716,NO
0.0774,0.4947,NO
0.1069,1.5572,YES
0.3647,3.5311,YES
0.2531,4.7238,YES
0.1331,1.2757,YES
0.0885,0.4394,NO
0.0604,0.1762,NO
0.2068,1.5585,YES
0.2598,1.9741,NO
0.106,1.7854,YES
0.1459,1.4343,NO
0.2252,0.7843,NO
0.2571,0.9852,NO
0.2375,1.1084,NO
0.1453,0.2236,NO
0.2245,4.5527,YES
0.141,0.1902,NO
0.2623,4.7532,YES
0.142,0.7051,NO
0.2555,4.247,YES
0.2049,1.4682,NO
0.2206,1.4157,NO
0.2228,1.6403,NO
0.1032,1.9322,NO
0.1461,1.285,YES
0.1116,2.5821,NO
0.1326,1.4569999999999999,YES
0.1415,0.4918,NO
0.0745,0.52,NO
0.2381,1.7177,NO
0.19,0.777,NO
0.1547,1.3178,NO
0.1997,1.5688,NO
0.1653,0.6912,NO
0.1536,0.5132,NO
0.1999,2.1607,NO
0.1989,2.9393,YES
0.2045,2.3537,NO
0.2447,2.1741,YES
0.2519,0.8636,NO
0.2036,0.9725,NO
0.2033,0.741,NO
0.0533,0.4384,NO
0.105,0.8724,NO
0.055999999999999994,0.2569,NO
0.1113,1.3101,NO
0.2256,0.7593,NO
0.0989,0.7736,NO
0.1879,2.674,YES
0.1445,2.8031,YES
0.1901,2.5471,YES
0.3108,3.3546,YES
0.2405,1.6296,NO
0.1657,3.4563,YES
0.1331,1.9489,NO
0.0949,0.5065,NO
0.1339,0.4092,NO
0.22399999999999998,1.7791,NO
0.1967,0.9097,NO
0.1436,1.5874,NO
0.2079,1.5090000000000001,NO
0.1339,0.7519,NO
0.0967,0.4355,NO
0.2198,2.1402,NO
0.3428,3.6814,YES
0.2344,2.8729,NO
0.1736,2.3872,YES
0.1331,0.4987,NO
0.0735,0.8975,NO
0.0647,0.3343,NO
0.204,0.4046,NO
0.1327,1.5781,NO
0.1655,0.3784,NO
0.31,2.2568,NO
0.1309,0.7919,NO
0.2819,1.4141,NO
0.4042,3.2877,YES
0.3296,3.6010000000000004,YES
0.4941,3.8889,YES
0.1783,3.9246,YES
0.193,2.2509,NO
0.2673,3.978,YES
0.1726,2.1426,NO
0.1439,0.8052,NO
0.0769,0.5715,NO
0.1953,0.9113,NO
0.2342,0.8682,NO
0.2047,1.3033,NO
0.1823,1.0395,NO
0.1684,0.9034,NO
0.1204,0.6854,NO
0.1751,1.3091,NO
0.3579,3.6535,YES
0.1828,1.9334,NO
0.2083,2.2487,YES
0.2252,0.7679,NO
0.2041,0.8983,NO
0.2007,0.5093,NO
0.0498,0.3548,NO
0.1415,1.4002,NO
0.0515,0.545,NO
0.1207,1.5417,NO
0.1912,0.9895,NO
0.14,0.8001,NO
0.4038,2.8659,YES
0.3494,3.4121,YES
0.2799,3.0142,YES
0.2675,3.8443,YES
0.2206,1.4335,NO
0.2003,3.8155,YES
0.1168,1.171,NO
0.0727,0.4138,NO
0.0714,0.2566,NO
0.10800000000000001,0.5187,NO
0.2886,0.3148,NO
0.1427,1.115,NO
0.0855,0.2294,NO
0.0605,0.4543,NO
0.0532,0.3482,NO
0.1421,0.6466,NO
0.4397,3.3327,YES
0.0607,0.9965,NO
0.2347,2.2968,YES
0.2118,0.752,NO
0.2048,1.0369,NO
0.2045,0.625,NO
0.0849,0.2762,NO
0.1035,0.9276,NO
0.0824,0.1809,NO
0.0975,1.0238,NO
0.1702,0.605,NO
0.1518,0.4847,NO
0.3372,2.8360000000000003,YES
0.3303,3.1276,YES
0.314,2.7451,YES
0.1257,3.5757,YES
0.1375,0.4338,NO
0.1128,3.2389,YES
0.099,0.5508,NO
0.1069,0.8942,NO
0.0451,0.9258,NO
0.5095,4.8441,YES
0.1431,1.2493,YES
0.1227,1.5715,YES
0.2847,5.348,YES
0.2237,0.5734,NO
0.1065,0.4402,NO
0.3266,6.007999999999999,YES
0.0974,0.353,NO
0.3289,5.5419,YES
0.1059,0.7284,NO
0.2131,1.5430000000000001,NO
0.1496,1.0768,NO
0.1474,1.3626,NO
0.0902,0.3717,NO
0.0993,1.4609999999999999,YES
0.0875,0.6739,NO
0.2369,2.5608,YES
0.2129,1.1584,NO
0.1321,2.302,YES
0.1271,1.3096,NO
0.08,0.6998,NO
0.3025,1.7746,NO
0.12,1.0549,NO
0.3399,5.0882,YES
0.2516,2.0769,NO
0.2081,4.6427,YES
0.1799,0.4739,NO
0.1547,0.6365,NO
0.3595,3.0277,YES
0.2156,0.7633,NO
0.1535,0.8655,NO
0.4159,4.0749,YES
0.1827,0.7884,NO
0.1097,0.2376,NO
0.5448,4.5962,YES
0.191,0.985,NO
0.4381,4.6354,YES
0.1528,0.7744,NO
0.3264,0.6365,NO
0.3203,0.2278,NO
0.2648,0.7064,NO
