DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_79,Associated
0.0737,0.2675,NO
0.0652,0.3413,NO
0.1144,0.5614,NO
0.2164,0.9690000000000001,NO
0.0671,0.6427,NO
0.0906,0.3321,NO
0.0589,0.2165,NO
0.0679,0.1298,NO
0.1689,0.5321,NO
0.2469,1.7687,YES
0.0616,0.4271,NO
0.33799999999999997,1.9854,YES
0.2427,0.5298,NO
0.2231,0.7075,NO
0.2223,0.6036,NO
0.1142,0.0857,NO
0.0706,0.4604,NO
0.1109,0.1373,NO
0.0747,0.6124,NO
0.2179,0.5346,NO
0.1147,0.3729,NO
0.0779,1.3527,YES
0.0804,1.5133,YES
0.1668,1.3109,YES
0.24,1.6361,YES
0.1573,0.5951,NO
0.0716,1.9216,YES
0.1205,0.41600000000000004,NO
0.1072,1.881,YES
0.2444,1.9596,YES
0.3362,1.2988,NO
0.1579,0.7885,NO
0.1148,0.7852,NO
0.1112,0.7997,NO
0.3947,1.3806,YES
0.0957,0.8375,YES
0.1364,0.9353,NO
0.1056,0.4074,NO
0.0981,0.8432,NO
0.1058,0.7414,NO
0.1797,0.3181,NO
0.1526,0.4953,NO
0.1551,0.3049,NO
0.2811,1.8501,YES
0.0766,0.9668,NO
0.1126,1.8188,YES
0.0341,0.9822,NO
0.3399,1.9001,YES
0.0412,0.6195,NO
0.1212,0.4243,NO
0.0769,0.6032,NO
0.1235,0.8217,NO
0.0802,0.7507,NO
0.1903,1.0190000000000001,NO
0.1119,0.9273,NO
0.1008,0.7449,NO
0.0886,0.5920000000000001,NO
0.1534,0.8278,NO
0.1331,1.0996,NO
0.2865,0.9874,NO
0.1512,0.6955,NO
0.1666,0.515,NO
0.1465,0.5598,NO
0.0509,0.2594,NO
0.2187,0.7527,NO
0.4574,3.1658,YES
0.1603,0.7951,NO
0.2015,3.5088,YES
0.205,0.5625,NO
0.2168,0.4386,NO
0.2136,0.4463,NO
0.1919,0.3663,NO
0.1533,0.2236,NO
0.1268,0.5259,NO
0.1947,0.8275,NO
0.1755,0.6222,NO
0.2202,0.496,NO
0.4465,2.6568,YES
0.4252,3.0238,YES
0.3653,2.7749,YES
0.1771,2.7906,YES
0.1659,0.79,NO
0.1927,3.4122,YES
0.1251,0.7408,NO
0.1303,3.35,YES
0.1814,3.5177,YES
0.3356,2.7989,NO
0.1662,0.976,NO
0.1507,1.3435,NO
0.1441,2.3648,NO
0.3435,2.1987,YES
0.1243,2.2728,YES
0.1731,2.7737,NO
0.0952,0.632,NO
0.1364,2.5660000000000003,NO
0.0887,0.8887,NO
0.2289,1.3016,NO
0.2088,1.3863,NO
0.2075,1.0083,NO
0.1923,3.0974,YES
0.0927,1.5912,NO
0.0821,3.1632,YES
0.0311,1.0011,NO
0.3081,3.5207,YES
0.0406,1.1708,NO
0.1251,0.8442,NO
0.091,1.0668,NO
0.11800000000000001,1.2008,NO
0.1053,0.7944,NO
0.2201,2.8454,NO
0.1351,1.6667,NO
0.1328,2.3797,NO
0.0724,0.509,NO
0.0244,0.7766,NO
0.1404,2.1986,YES
0.3348,3.5448,YES
0.2937,4.7879,YES
0.14300000000000002,2.0033,YES
0.0826,0.7699,NO
0.013000000000000001,0.384,NO
0.2103,2.1098,YES
0.1395,0.4372,NO
0.1325,1.9608,YES
0.1443,1.05,NO
0.2165,0.8115,NO
0.1934,0.9566,NO
0.1934,0.8231,NO
0.0572,0.4161,NO
