DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_26,Associated
0.0737,0.4723,NO
0.0652,0.3699,NO
0.1144,0.4784,NO
0.2164,0.836,NO
0.0671,0.9903,NO
0.0906,0.5521,NO
0.0589,1.0088,NO
0.0679,0.2196,NO
0.1689,0.5562,NO
0.2469,2.8239,YES
0.0616,0.267,NO
0.33799999999999997,2.17,YES
0.2427,0.5601,NO
0.2231,0.4058,NO
0.2223,0.5039,NO
0.1142,0.4462,NO
0.0706,1.2690000000000001,NO
0.1109,0.0519,NO
0.0747,0.9559,NO
0.2179,0.4264,NO
0.1147,0.3323,NO
0.0779,2.6024,YES
0.0804,2.9659,YES
0.1668,2.4678,YES
0.24,3.2188,YES
0.1573,0.6943,NO
0.0716,3.2646,YES
0.1205,0.2843,NO
0.1072,2.4648,YES
0.2444,2.2030000000000003,YES
0.3362,1.2524,NO
0.1579,1.0548,NO
0.1148,0.9456,NO
0.1112,0.8495,NO
0.3947,2.7366,YES
0.0957,3.0115,YES
0.1364,1.1671,NO
0.1056,0.5785,NO
0.0981,0.7857,NO
0.1058,0.3961,NO
0.1797,1.1236,NO
0.1526,1.0779,NO
0.1551,1.2781,NO
0.2811,2.3559,YES
0.0766,1.4295,NO
0.1126,2.3188,YES
0.0341,1.2687,NO
0.3399,3.2197,YES
0.0412,0.9637,NO
0.1212,0.7366,NO
0.0769,0.8253,NO
0.1235,0.7856,NO
0.0802,0.7729,NO
0.1903,1.0509,NO
0.1119,0.8546,NO
0.1008,1.1881,NO
0.0886,0.5631,NO
0.1534,0.6422,NO
0.1331,0.4951,NO
0.2865,0.7618,NO
0.1512,0.9439,NO
0.1666,0.5006,NO
0.1465,1.2757,NO
0.0509,0.4841,NO
0.2187,0.7983,NO
0.4574,3.023,YES
0.1603,0.3296,NO
0.2015,2.2314,YES
0.205,0.5312,NO
0.2168,0.2399,NO
0.2136,0.3489,NO
0.1919,0.6791,NO
0.1533,1.409,NO
0.1268,0.1273,NO
0.1947,1.1164,NO
0.1755,0.6492,NO
0.2202,0.4065,NO
0.4465,2.7239999999999998,YES
0.4252,3.1904,YES
0.3653,2.8887,YES
0.1771,3.5029,YES
0.1659,0.9125,NO
0.1927,3.5818,YES
0.1251,0.3494,NO
0.1303,2.5544,YES
0.1814,2.2732,YES
0.3356,1.4480000000000002,NO
0.1662,1.0758,NO
0.1507,0.8335,NO
0.1441,0.8234,NO
0.3435,2.7218,YES
0.1243,3.1407,YES
0.1731,1.5717,NO
0.0952,0.8638,NO
0.1364,1.1081,NO
0.0887,0.9147,NO
0.2289,1.0139,NO
0.2088,0.8682,NO
0.2075,1.0959,NO
0.1923,2.452,YES
0.0927,1.3977,NO
0.0821,2.3499,YES
0.0311,1.5747,NO
0.3081,3.3271,YES
0.0406,1.2015,NO
0.1251,0.9207,NO
0.091,1.1161,NO
0.11800000000000001,1.1177,NO
0.1053,1.4347,NO
0.2201,1.4666,NO
0.1351,1.6877,NO
0.1328,1.7389,NO
0.0724,0.7313,NO
0.0244,0.4141,NO
0.1404,2.1392,YES
0.3348,4.0973,YES
0.2937,3.515,YES
0.14300000000000002,2.1223,YES
0.0826,0.7404,NO
0.013000000000000001,0.4822,NO
0.2103,2.5639,YES
0.1395,0.4279,NO
0.1325,2.4125,YES
0.1443,0.3182,NO
0.2165,1.048,NO
0.1934,0.5776,NO
0.1934,0.7777,NO
0.0572,0.5827,NO
0.2318,4.8069999999999995,YES
0.0556,0.3797,NO
0.3609,5.0331,YES
0.1417,0.6466,NO
0.255,4.2222,YES
0.0522,1.0517,NO
0.0677,0.9119,NO
0.1439,1.1805,NO
0.0494,0.7208,NO
0.1715,2.6175,YES
0.0964,0.96,NO
0.1343,2.0502,YES
0.1544,0.8897,NO
0.0732,0.8129,NO
0.1975,0.8505,NO
0.2582,1.0206,NO
0.1977,1.2346,NO
0.1701,1.0842,NO
0.1684,1.5013,NO
0.1225,0.6484,NO
0.1458,1.4427,NO
0.4028,3.0174,YES
0.1577,0.8527,NO
0.2904,2.2133,YES
0.1987,0.9627,NO
0.1756,0.6509999999999999,NO
0.1689,0.7932,NO
0.054000000000000006,0.6552,NO
0.1469,1.6423,NO
0.0547,0.3388,NO
0.1082,1.4542,NO
0.2019,0.919,NO
0.1293,0.7039,NO
0.3897,2.7502,YES
0.3612,3.2243,YES
0.2791,2.7928,YES
0.2894,3.5024,YES
0.2226,1.3622,NO
0.1753,3.5493,YES
