DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_8,Associated
0.0737,0.5323,NO
0.0652,0.6081,NO
0.1144,1.2994,NO
0.2164,1.9612,NO
0.0671,1.4216,NO
0.0906,1.4637,NO
0.0589,0.8681,NO
0.0679,0.6729,NO
0.1689,0.6801,NO
0.2469,3.3972,YES
0.0616,0.6368,NO
0.33799999999999997,2.6948,YES
0.2427,0.5582,NO
0.2231,1.0558,NO
0.2223,0.6617,NO
0.1142,0.5747,NO
0.0706,1.5704,NO
0.1109,0.5869,NO
0.0747,0.7913,NO
0.2179,1.0374,NO
0.1147,1.1692,NO
0.0779,2.9978,YES
0.0804,3.1057,YES
0.1668,3.3482,YES
0.24,2.8235,YES
0.1573,0.6638,NO
0.0716,2.0233,YES
0.1205,1.4227,NO
0.1072,2.2369,YES
0.2444,3.1708,YES
0.3362,1.3943,NO
0.1579,0.9927,NO
0.1148,1.0807,NO
0.1112,1.1636,NO
0.3947,1.7821,YES
0.0957,3.1582,YES
0.1364,0.7248,NO
0.1056,0.5065,NO
0.0981,0.8514,NO
0.1058,0.4881,NO
0.1797,0.5466,NO
0.1526,1.0032,NO
0.1551,0.7338,NO
0.2811,1.5888,YES
0.0766,1.2433,NO
0.1126,2.3886,YES
0.0341,0.8435,NO
0.3399,3.3969,YES
0.0412,0.9675,NO
0.1212,0.7303,NO
0.0769,0.6724,NO
0.1235,0.8885,NO
0.0802,0.6531,NO
0.1903,1.1465,NO
0.1119,0.6797,NO
0.1008,1.1079999999999999,NO
0.0886,0.4408,NO
0.1534,0.0589,NO
0.1331,1.1985,NO
0.2865,1.2309999999999999,NO
0.1512,1.1285,NO
0.1666,1.6389,NO
0.1465,0.5057,NO
0.0509,0.1491,NO
0.2187,0.8596,NO
0.4574,3.7634,YES
0.1603,0.9276,NO
0.2015,3.0676,YES
0.205,0.1456,NO
0.2168,0.6018,NO
0.2136,0.2418,NO
0.1919,0.4827,NO
0.1533,1.1016,NO
0.1268,0.2798,NO
0.1947,0.9352,NO
0.1755,0.4024,NO
0.2202,0.9023,NO
0.4465,3.2079,YES
0.4252,3.3376,YES
0.3653,3.6875,YES
0.1771,2.9027,YES
0.1659,0.5659,NO
0.1927,2.6772,YES
