DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_12,Associated
0.0737,1.8944,NO
0.0652,0.6169,NO
0.1144,1.3241,NO
0.2164,1.2442,NO
0.0671,0.9782,NO
0.0906,1.8034,NO
0.0589,1.7222,NO
0.0679,0.6627,NO
0.1689,1.0851,NO
0.2469,2.9896,YES
0.0616,0.9303,NO
0.33799999999999997,1.8748,YES
0.2427,0.4914,NO
0.2231,1.0683,NO
0.2223,0.2925,NO
0.1142,1.4542,NO
0.0706,1.9163,NO
0.1109,0.8253,NO
0.0747,1.0958,NO
0.2179,0.852,NO
0.1147,1.4613,NO
0.0779,2.5171,YES
0.0804,3.0980000000000003,YES
0.1668,3.3732,YES
0.24,3.1545,YES
0.1573,1.5073,NO
0.0716,3.0067,YES
0.1205,1.1027,NO
0.1072,1.8439,YES
0.2444,1.3384,YES
0.3362,1.0448,NO
0.1579,0.3023,NO
0.1148,0.2727,NO
0.1112,1.1257,NO
0.3947,1.6152,YES
0.0957,0.5827,YES
0.1364,0.912,NO
0.1056,0.4706,NO
0.0981,0.9128,NO
0.1058,0.4347,NO
0.1797,0.4895,NO
0.1526,0.5905,NO
0.1551,0.1939,NO
0.2811,1.5358,YES
0.0766,0.7213,NO
0.1126,0.9333,YES
0.0341,0.4046,NO
0.3399,0.9668,YES
0.0412,0.4787,NO
0.1212,0.5904,NO
0.0769,0.7039,NO
0.1235,0.7572,NO
0.0802,0.5673,NO
0.1903,0.9811,NO
0.1119,0.9076,NO
0.1008,1.1121,NO
0.0886,1.7498,NO
0.1534,0.4703,NO
0.1331,1.7815,NO
0.2865,1.6433,NO
0.1512,1.0324,NO
0.1666,2.3385,NO
0.1465,1.8226,NO
0.0509,0.5366,NO
0.2187,1.6004,NO
0.4574,3.3912,YES
0.1603,1.4333,NO
0.2015,1.9393,YES
0.205,1.0796,NO
0.2168,1.6431,NO
0.2136,0.5618,NO
0.1919,1.3957,NO
0.1533,2.1735,NO
0.1268,0.5559,NO
0.1947,1.1875,NO
0.1755,0.7543,NO
0.2202,1.5262,NO
0.4465,2.7358,YES
0.4252,3.5689,YES
0.3653,3.7941,YES
0.1771,3.2801,YES
0.1659,1.9112,NO
0.1927,3.4412,YES
0.1251,1.4826,NO
0.1303,2.6167,YES
0.1814,2.0297,YES
0.3356,1.2115,NO
0.1662,0.6121,NO
0.1507,0.4283,NO
0.1441,1.2255,NO
0.3435,1.9729,YES
0.1243,1.1129,YES
0.1731,0.4073,NO
0.0952,0.6506,NO
0.1364,0.6272,NO
0.0887,0.3225,NO
0.2289,1.0527,NO
0.2088,1.0442,NO
0.2075,0.3912,NO
0.1923,1.6811,YES
0.0927,1.1193,NO
0.0821,1.653,YES
0.0311,0.6755,NO
0.3081,1.3831,YES
0.0406,0.4679,NO
0.1251,0.711,NO
0.091,0.7318,NO
0.11800000000000001,0.66,NO
0.1053,0.4408,NO
0.2201,0.7981,NO
0.1351,1.0721,NO
0.1328,0.7793,NO
0.0724,1.4966,NO
0.0244,0.4754,NO
0.1404,2.5026,YES
0.3348,3.9464,YES
0.2937,2.8631,YES
0.14300000000000002,2.7255,YES
0.0826,1.3975,NO
0.013000000000000001,0.4701,NO
0.2103,2.7764,YES
0.1395,0.6701,NO
0.1325,2.7777,YES
0.1443,0.2837,NO
0.2165,2.0085,NO
0.1934,1.12,NO
0.1934,0.9155,NO
0.0572,0.8301,NO
0.2318,3.6511,YES
0.0556,0.7037,NO
0.3609,4.2258,YES
0.1417,0.5779,NO
0.255,4.0624,YES
0.0522,0.5179,NO
0.0677,1.1641,NO
0.1439,1.9524,NO
0.0494,0.5484,NO
0.1715,2.1416,YES
0.0964,0.7666,NO
0.1343,2.2776,YES
0.1544,1.8811,NO
0.0732,0.647,NO
0.1975,1.1049,NO
0.2582,0.8893,NO
0.1977,0.5987,NO
0.1701,1.5111,NO
0.1684,1.5918,NO
0.1225,0.7614,NO
0.1458,0.591,NO
0.4028,3.2962,YES
0.1577,0.3219,NO
0.2904,1.8778,YES
0.1987,0.4755,NO
0.1756,1.1876,NO
