DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_65,Associated
0.0737,0.4537,NO
0.0652,0.6169,NO
0.1144,0.3984,NO
0.2164,1.5353,NO
0.0671,0.9535,NO
0.0906,1.2618,NO
0.0589,0.7442,NO
0.0679,0.4692,NO
0.1689,0.1763,NO
0.2469,2.3738,YES
0.0616,1.0794,NO
0.33799999999999997,2.7226,YES
0.2427,0.4817,NO
0.2231,0.4377,NO
0.2223,0.0335,NO
0.1142,0.4261,NO
0.0706,1.2623,NO
0.1109,0.3058,NO
0.0747,0.6924,NO
0.2179,0.7087,NO
0.1147,0.5012,NO
0.0779,2.437,YES
0.0804,3.3767,YES
0.1668,2.5357,YES
0.24,2.7936,YES
0.1573,0.4317,NO
0.0716,2.5193,YES
0.1205,0.5322,NO
0.1072,2.0397,YES
0.2444,1.8075,YES
0.3362,1.5052,NO
0.1579,0.8276,NO
0.1148,0.9584,NO
0.1112,1.4419,NO
0.3947,2.0136,YES
0.0957,1.9509999999999998,YES
0.1364,0.9739,NO
0.1056,0.4033,NO
0.0981,1.5461,NO
0.1058,0.5364,NO
0.1797,1.1859,NO
0.1526,1.045,NO
0.1551,1.1009,NO
0.2811,1.2932,YES
0.0766,1.0976,NO
0.1126,1.1407,YES
0.0341,0.9001,NO
0.3399,2.1492,YES
0.0412,0.7981,NO
0.1212,0.3608,NO
0.0769,0.6577,NO
0.1235,0.6068,NO
0.0802,0.8002,NO
0.1903,1.5167,NO
0.1119,0.3104,NO
0.1008,1.6191,NO
0.0886,0.5074,NO
0.1534,0.8025,NO
0.1331,0.7756,NO
0.2865,1.7985,NO
0.1512,0.9068,NO
0.1666,1.8018,NO
0.1465,0.6663,NO
0.0509,0.2799,NO
0.2187,0.5418,NO
0.4574,2.9572,YES
0.1603,1.5296,NO
0.2015,3.1096,YES
0.205,1.0161,NO
0.2168,0.893,NO
0.2136,0.4434,NO
0.1919,0.4174,NO
0.1533,1.1918,NO
0.1268,0.3108,NO
0.1947,0.9432,NO
0.1755,0.6024,NO
0.2202,0.7557,NO
0.4465,3.2289,YES
0.4252,4.0677,YES
0.3653,3.0776,YES
0.1771,3.2136,YES
0.1659,0.9169,NO
0.1927,3.1388,YES
0.1251,1.2847,NO
0.1303,3.4285,YES
0.1814,2.6255,YES
0.3356,1.4855,NO
0.1662,1.2628,NO
0.1507,0.953,NO
0.1441,1.1988,NO
0.3435,2.8318,YES
0.1243,3.2364,YES
0.1731,0.7264,NO
0.0952,1.1665,NO
0.1364,1.5597,NO
0.0887,1.5655,NO
0.2289,1.8333,NO
0.2088,2.0369,NO
