DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_14,Associated
0.0737,0.6645,NO
0.0652,0.1192,NO
0.1144,0.4164,NO
0.2164,0.34,NO
0.0671,0.4866,NO
0.0906,0.7746,NO
0.0589,0.5224,NO
0.0679,0.2075,NO
0.1689,0.5083,NO
0.2469,1.9631,YES
0.0616,0.2766,NO
0.33799999999999997,0.816,YES
0.2427,0.3531,NO
0.2231,0.4214,NO
0.2223,0.3555,NO
0.1142,0.2295,NO
0.0706,0.3954,NO
0.1109,0.4996,NO
0.0747,0.3393,NO
0.2179,0.3572,NO
0.1147,0.2234,NO
0.0779,2.5222,YES
0.0804,1.9409999999999998,YES
0.1668,1.1079999999999999,YES
0.24,1.4452,YES
0.1573,0.8396,NO
0.0716,2.3456,YES
0.1205,0.6139,NO
0.1072,1.4665,YES
0.2444,2.0641,YES
0.3362,0.364,NO
0.1579,0.3537,NO
0.1148,0.5124,NO
0.1112,0.7785,NO
0.3947,1.7099,YES
0.0957,1.5208,YES
0.1364,0.5944,NO
0.1056,0.3496,NO
0.0981,0.5224,NO
0.1058,0.3255,NO
0.1797,0.1886,NO
0.1526,0.4141,NO
0.1551,0.2902,NO
0.2811,0.6266,YES
0.0766,0.6526,NO
0.1126,0.8161,YES
0.0341,0.3425,NO
0.3399,2.2627,YES
0.0412,0.5681,NO
0.1212,0.5618,NO
0.0769,0.5539999999999999,NO
0.1235,0.4213,NO
0.0802,0.3001,NO
0.1903,0.9083,NO
0.1119,0.5456,NO
0.1008,0.6943,NO
0.0886,0.4211,NO
0.1534,0.3665,NO
0.1331,0.0919,NO
0.2865,0.3482,NO
0.1512,0.525,NO
0.1666,0.7020000000000001,NO
0.1465,0.4327,NO
0.0509,0.3026,NO
0.2187,0.4062,NO
0.4574,2.1103,YES
0.1603,0.3952,NO
0.2015,1.3777,YES
0.205,0.2452,NO
0.2168,0.1228,NO
0.2136,0.0985,NO
0.1919,0.2681,NO
0.1533,0.3366,NO
0.1268,0.3249,NO
0.1947,0.4691,NO
0.1755,0.4353,NO
0.2202,0.3656,NO
0.4465,2.6022,YES
0.4252,2.3906,YES
