DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_88,Associated
0.0737,0.2027,NO
0.0652,0.0354,NO
0.1144,0.1473,NO
0.2164,0.309,NO
0.0671,0.1929,NO
0.0906,0.3177,NO
0.0589,0.1414,NO
0.0679,0.1725,NO
0.1689,0.4061,NO
0.2469,0.7105,YES
0.0616,0.1264,NO
0.33799999999999997,0.7946,YES
0.2427,0.0659,NO
0.2231,0.1429,NO
0.2223,0.048,NO
0.1142,0.0749,NO
0.0706,0.1895,NO
0.1109,0.2001,NO
0.0747,0.1319,NO
0.2179,0.1543,NO
0.1147,0.2932,NO
0.0779,0.841,YES
0.0804,0.8406,YES
0.1668,0.3692,YES
0.24,0.6339,YES
0.1573,0.3485,NO
0.0716,0.8918,YES
0.1205,0.2062,NO
0.1072,0.9759,YES
0.2444,0.1434,YES
0.3362,0.5958,NO
0.1579,0.4029,NO
0.1148,0.3947,NO
0.1112,0.48700000000000004,NO
0.3947,1.2055,YES
0.0957,0.5284,YES
0.1364,0.5045,NO
0.1056,0.3406,NO
0.0981,0.3228,NO
0.1058,0.2151,NO
0.1797,0.5188,NO
0.1526,0.4176,NO
0.1551,0.299,NO
0.2811,0.5896,YES
0.0766,0.3163,NO
0.1126,0.695,YES
0.0341,0.225,NO
0.3399,0.8842,YES
0.0412,0.3778,NO
0.1212,0.2084,NO
0.0769,0.1711,NO
0.1235,0.2859,NO
0.0802,0.2419,NO
0.1903,0.4663,NO
0.1119,0.1426,NO
0.1008,0.5138,NO
0.0886,0.6526,NO
0.1534,0.1123,NO
0.1331,0.5555,NO
0.2865,0.8390000000000001,NO
0.1512,0.7964,NO
0.1666,0.38,NO
0.1465,0.5009,NO
0.0509,0.1378,NO
0.2187,0.5897,NO
0.4574,2.2529,YES
0.1603,0.3967,NO
0.2015,2.4299,YES
0.205,0.22899999999999998,NO
0.2168,0.4163,NO
0.2136,0.1972,NO
0.1919,0.3376,NO
0.1533,0.8176,NO
0.1268,0.2823,NO
0.1947,0.3302,NO
0.1755,0.2813,NO
0.2202,0.9276,NO
0.4465,2.6681,YES
0.4252,2.2632,YES
0.3653,1.0747,YES
0.1771,1.5722,YES
0.1659,0.5341,NO
0.1927,2.6839,YES
0.1251,0.3836,NO
0.1303,1.5734,YES
0.1814,0.2814,YES
0.3356,0.5281,NO
0.1662,0.3835,NO
0.1507,0.3701,NO
0.1441,0.4518,NO
0.3435,0.7656,YES
0.1243,1.13,YES
0.1731,0.5058,NO
0.0952,0.3199,NO
0.1364,0.2728,NO
0.0887,0.0872,NO
0.2289,0.1479,NO
0.2088,0.3349,NO
0.2075,0.0447,NO
0.1923,1.1842,YES
0.0927,0.4545,NO
0.0821,1.2551,YES
0.0311,0.2328,NO
0.3081,2.0747,YES
0.0406,0.3467,NO
0.1251,0.3619,NO
0.091,0.2914,NO
0.11800000000000001,0.2218,NO
0.1053,0.124,NO
0.2201,0.6031,NO
0.1351,0.3575,NO
0.1328,0.3823,NO
0.0724,0.2639,NO
0.0244,0.1723,NO
0.1404,1.4480000000000002,YES
0.3348,3.5416,YES
0.2937,4.495,YES
0.14300000000000002,0.8312,YES
0.0826,0.3417,NO
0.013000000000000001,0.1829,NO
0.2103,1.7666,YES
0.1395,0.8128,NO
0.1325,1.6203,YES
0.1443,0.5957,NO
0.2165,0.6332,NO
0.1934,0.7883,NO
0.1934,0.4455,NO
0.0572,0.1939,NO
0.2318,2.3039,YES
0.0556,0.3253,NO
0.3609,1.4342,YES
0.1417,0.271,NO
0.255,4.2234,YES
0.0522,0.6031,NO
0.0677,0.5972,NO
0.1439,0.5598,NO
0.0494,0.4326,NO
0.1715,0.8321,YES
0.0964,0.7867,NO
0.1343,1.4236,YES
0.1544,0.4486,NO
0.0732,0.0955,NO
0.1975,0.8072,NO
0.2582,1.0101,NO
0.1977,0.8421,NO
0.1701,0.4065,NO
0.1684,0.3005,NO
0.1225,0.16,NO
0.1458,0.7963,NO
0.4028,2.1362,YES
0.1577,0.4578,NO
0.2904,1.9804,YES
0.1987,0.1015,NO
0.1756,0.424,NO
0.1689,0.1156,NO
0.054000000000000006,0.2486,NO
0.1469,0.5513,NO
0.0547,0.228,NO
0.1082,0.4764,NO
0.2019,0.2318,NO
0.1293,0.9276,NO
0.3897,1.6848,YES
0.3612,2.1488,YES
0.2791,1.4604,YES
0.2894,1.6426,YES
0.2226,0.6384,NO
0.1753,1.7912,YES
0.0979,0.3996,NO
0.0985,0.2707,NO
0.0774,0.1605,NO
0.1069,0.7253,YES
0.3647,2.9584,YES
0.2531,4.3321,YES
0.1331,0.6352,YES
0.0885,0.4256,NO
0.0604,0.179,NO
0.2068,0.9904,YES
0.2598,0.5307,NO
0.106,0.8252,YES
0.1459,0.2899,NO
0.2252,0.4903,NO
0.2571,0.8838,NO
0.2375,0.3819,NO
0.1453,0.2392,NO
0.2245,2.6563,YES
0.141,0.3515,NO
0.2623,1.3728,YES
0.142,0.33399999999999996,NO
0.2555,3.5974,YES
0.2049,0.156,NO
0.2206,0.2842,NO
0.2228,0.3641,NO
0.1032,0.2636,NO
0.1461,0.7452,YES
0.1116,0.5324,NO
0.1326,0.6045,YES
0.1415,0.7111,NO
0.0745,0.0907,NO
0.2381,0.7519,NO
0.19,0.6890000000000001,NO
0.1547,0.4743,NO
0.1997,0.3542,NO
0.1653,0.5042,NO
0.1536,0.1814,NO
0.1999,0.5203,NO
0.1989,3.2077,YES
0.2045,0.2596,NO
0.2447,2.5761,YES
0.2519,0.2691,NO
0.2036,0.5679,NO
0.2033,0.18,NO
0.0533,0.287,NO
0.105,0.6564,NO
0.055999999999999994,0.3114,NO
0.1113,0.4186,NO
0.2256,0.2539,NO
0.0989,0.7090000000000001,NO
0.1879,2.7187,YES
0.1445,2.8421,YES
0.1901,1.7525,YES
0.3108,1.7682,YES
0.2405,0.8847,NO
0.1657,2.89,YES
0.1331,0.2841,NO
0.0949,0.4192,NO
0.1339,0.0934,NO
0.22399999999999998,0.7002,NO
0.1967,0.9809,NO
0.1436,0.8715,NO
0.2079,0.4055,NO
0.1339,0.3814,NO
0.0967,0.2665,NO
0.2198,0.6407,NO
0.3428,2.2734,YES
0.2344,0.4735,NO
0.1736,2.5746,YES
0.1331,0.1854,NO
0.0735,0.4763,NO
0.0647,0.1519,NO
0.204,0.1762,NO
0.1327,0.6733,NO
0.1655,0.3366,NO
0.31,0.4902,NO
0.1309,0.1488,NO
0.2819,0.8234,NO
0.4042,2.1313,YES
0.3296,2.668,YES
0.4941,1.5183,YES
0.1783,2.1817,YES
0.193,0.7128,NO
0.2673,2.3767,YES
0.1726,0.4959,NO
0.1439,0.6506,NO
0.0769,0.1329,NO
0.1953,0.8124,NO
0.2342,0.7877,NO
0.2047,0.5265,NO
0.1823,0.5095,NO
0.1684,0.6031,NO
0.1204,0.1833,NO
0.1751,0.9789,NO
0.3579,2.2159999999999997,YES
0.1828,0.5408,NO
0.2083,2.4587,YES
0.2252,0.079,NO
0.2041,0.3955,NO
0.2007,0.1534,NO
0.0498,0.3222,NO
0.1415,0.5895,NO
0.0515,0.3149,NO
0.1207,0.3074,NO
0.1912,0.2739,NO
0.14,0.8559,NO
0.4038,2.6589,YES
0.3494,2.2334,YES
0.2799,1.0814,YES
0.2675,1.598,YES
0.2206,0.7806,NO
0.2003,2.6551,YES
0.1168,0.5912,NO
0.0727,0.5742,NO
0.0714,0.0859,NO
0.10800000000000001,0.35600000000000004,NO
0.2886,0.8624,NO
0.1427,0.5133,NO
0.0855,0.4128,NO
0.0605,0.3983,NO
0.0532,0.2724,NO
0.1421,0.5673,NO
0.4397,2.0765,YES
0.0607,0.3302,NO
0.2347,1.8551,YES
0.2118,0.4677,NO
0.2048,0.3766,NO
0.2045,0.3869,NO
0.0849,0.17,NO
0.1035,0.5315,NO
0.0824,0.3898,NO
0.0975,0.2948,NO
0.1702,0.1973,NO
0.1518,0.6987,NO
0.3372,2.4986,YES
0.3303,2.4672,YES
0.314,0.9167,YES
0.1257,1.5139,YES
0.1375,0.4125,NO
0.1128,2.5893,YES
0.099,0.2709,NO
0.1069,0.4577,NO
0.0451,0.1815,NO
0.5095,1.7837,YES
0.1431,1.1163,YES
0.1227,0.9928,YES
0.2847,2.1637,YES
0.2237,0.5859,NO
0.1065,0.2425,NO
0.3266,3.5226,YES
0.0974,0.7074,NO
0.3289,1.9619,YES
0.1059,0.5972,NO
0.2131,0.7054,NO
0.1496,0.8223,NO
0.1474,0.2629,NO
0.0902,0.299,NO
0.0993,0.6516,YES
0.0875,0.2345,NO
0.2369,0.6703,YES
0.2129,0.2743,NO
0.1321,1.1694,YES
0.1271,0.4583,NO
0.08,0.6995,NO
0.3025,0.5997,NO
0.12,0.6682,NO
0.3399,1.9093,YES
0.2516,0.565,NO
0.2081,2.4639,YES
0.1799,0.3263,NO
0.1547,0.07,NO
0.3595,1.0938,YES
0.2156,0.5344,NO
0.1535,0.4731,NO
0.4159,1.6699,YES
0.1827,0.4069,NO
0.1097,0.2333,NO
0.5448,2.1324,YES
0.191,0.4826,NO
0.4381,0.6794,YES
0.1528,0.4417,NO
0.3264,0.6029,NO
0.3203,0.5579999999999999,NO
0.2648,0.2533,NO
0.171,0.1058,NO
0.21899999999999997,0.5173,NO
0.1398,0.2147,NO
0.3673,0.4748,NO
0.1451,0.3006,NO
0.2637,0.675,NO
0.1991,0.2001,NO
0.1784,0.2831,NO
0.3767,0.5123,NO
0.1917,0.33799999999999997,NO
0.3794,0.9409,YES
0.3359,0.1055,NO
