DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_12,Associated
0.0737,0.4369,NO
0.0652,0.2223,NO
0.1144,0.8557,NO
0.2164,0.7545,NO
0.0671,0.5096,NO
0.0906,0.5523,NO
0.0589,0.2435,NO
0.0679,0.1897,NO
0.1689,0.5734,NO
0.2469,2.5796,YES
0.0616,0.4777,NO
0.33799999999999997,0.5913,YES
0.2427,0.5125,NO
0.2231,0.5639,NO
0.2223,0.1695,NO
0.1142,0.2294,NO
0.0706,0.6632,NO
0.1109,0.5967,NO
0.0747,0.6047,NO
0.2179,0.3501,NO
0.1147,0.6742,NO
0.0779,1.3731,YES
0.0804,2.0663,YES
0.1668,1.5203,YES
0.24,3.4682,YES
0.1573,0.6358,NO
0.0716,2.4272,YES
0.1205,0.9004,NO
0.1072,1.3611,YES
0.2444,1.0546,YES
0.3362,0.3819,NO
0.1579,0.3485,NO
0.1148,0.2679,NO
0.1112,0.1286,NO
0.3947,0.597,YES
0.0957,1.1218,YES
0.1364,0.4637,NO
0.1056,0.3741,NO
0.0981,0.376,NO
0.1058,0.0659,NO
0.1797,0.2426,NO
0.1526,0.2776,NO
0.1551,0.1161,NO
0.2811,0.7086,YES
0.0766,0.2315,NO
0.1126,2.1861,YES
0.0341,0.1392,NO
0.3399,2.1995,YES
0.0412,0.2796,NO
0.1212,0.1818,NO
0.0769,0.3268,NO
0.1235,0.2208,NO
0.0802,0.375,NO
0.1903,0.2462,NO
0.1119,0.5473,NO
0.1008,0.4269,NO
0.0886,0.3505,NO
0.1534,0.0861,NO
0.1331,0.5949,NO
0.2865,0.8271,NO
0.1512,0.5491,NO
0.1666,0.461,NO
0.1465,0.1724,NO
0.0509,0.1411,NO
0.2187,0.2585,NO
0.4574,2.7259,YES
0.1603,0.2723,NO
0.2015,0.7897,YES
0.205,0.4557,NO
0.2168,0.6345,NO
0.2136,0.248,NO
0.1919,0.054000000000000006,NO
0.1533,0.7535,NO
0.1268,0.3445,NO
0.1947,0.4073,NO
0.1755,0.035,NO
0.2202,0.7663,NO
0.4465,2.0045,YES
0.4252,2.1474,YES
0.3653,2.0783,YES
0.1771,4.0697,YES
0.1659,0.3528,NO
0.1927,2.5284,YES
0.1251,0.5603,NO
0.1303,0.5277,YES
0.1814,1.0443,YES
0.3356,0.3153,NO
0.1662,0.3329,NO
0.1507,0.2196,NO
0.1441,0.1133,NO
0.3435,0.4545,YES
0.1243,0.2743,YES
0.1731,0.3811,NO
0.0952,0.1571,NO
0.1364,0.3525,NO
0.0887,0.078,NO
0.2289,0.0706,NO
0.2088,0.0851,NO
0.2075,0.0187,NO
0.1923,0.5998,YES
0.0927,0.1779,NO
0.0821,1.3809,YES
0.0311,0.0844,NO
0.3081,1.3677,YES
0.0406,0.2569,NO
0.1251,0.2436,NO
0.091,0.253,NO
0.11800000000000001,0.3608,NO
0.1053,0.2837,NO
0.2201,0.2213,NO
0.1351,0.2414,NO
0.1328,0.2253,NO
0.0724,0.2717,NO
0.0244,0.2607,NO
0.1404,0.8147,YES
0.3348,1.7819,YES
0.2937,1.9698,YES
0.14300000000000002,0.428,YES
0.0826,0.1521,NO
0.013000000000000001,0.1423,NO
0.2103,0.6633,YES
0.1395,0.2175,NO
0.1325,0.8029,YES
0.1443,0.2065,NO
0.2165,0.3238,NO
0.1934,0.3177,NO
0.1934,0.1244,NO
0.0572,0.3346,NO
0.2318,2.3485,YES
0.0556,0.3685,NO
0.3609,1.6087,YES
0.1417,0.4343,NO
0.255,1.8319,YES
0.0522,0.4195,NO
0.0677,0.5307,NO
0.1439,0.4084,NO
0.0494,0.5929,NO
0.1715,0.7563,YES
0.0964,0.5146,NO
0.1343,0.7629,YES
0.1544,0.5326,NO
0.0732,0.0775,NO
0.1975,0.63,NO
0.2582,0.7258,NO
0.1977,0.4207,NO
0.1701,0.4779,NO
0.1684,0.2194,NO
0.1225,0.1672,NO
0.1458,0.5231,NO
0.4028,1.5703,YES
0.1577,0.455,NO
0.2904,0.619,YES
0.1987,0.2607,NO
0.1756,0.5168,NO
0.1689,0.075,NO
0.054000000000000006,0.1879,NO
0.1469,0.6619,NO
0.0547,0.4674,NO
0.1082,0.3532,NO
0.2019,0.1955,NO
0.1293,0.721,NO
0.3897,1.6661,YES
0.3612,1.6585,YES
0.2791,1.6794,YES
0.2894,2.8957,YES
0.2226,0.4449,NO
0.1753,1.3419999999999999,YES
0.0979,0.61,NO
0.0985,0.1107,NO
0.0774,0.254,NO
0.1069,0.7338,YES
0.3647,2.7195,YES
0.2531,3.286,YES
0.1331,0.5247,YES
0.0885,0.055,NO
0.0604,0.1297,NO
0.2068,0.6268,YES
0.2598,0.2504,NO
0.106,0.6494,YES
0.1459,0.1877,NO
0.2252,0.3143,NO
0.2571,0.2731,NO
0.2375,0.1133,NO
0.1453,0.2767,NO
0.2245,3.5841,YES
0.141,0.3702,NO
0.2623,3.4164,YES
0.142,0.4262,NO
0.2555,2.7943,YES
0.2049,0.3079,NO
0.2206,0.7875,NO
0.2228,0.2914,NO
0.1032,0.6785,NO
0.1461,1.298,YES
0.1116,0.4713,NO
0.1326,0.7806,YES
0.1415,0.4911,NO
0.0745,0.1115,NO
0.2381,1.0887,NO
0.19,0.9874,NO
0.1547,0.6992,NO
0.1997,0.7228,NO
0.1653,0.204,NO
0.1536,0.1796,NO
0.1999,0.6653,NO
0.1989,1.8079,YES
0.2045,0.7319,NO
0.2447,0.5083,YES
0.2519,0.4729,NO
0.2036,0.4878,NO
0.2033,0.3264,NO
0.0533,0.2626,NO
0.105,0.9283,NO
0.055999999999999994,0.4779,NO
0.1113,0.8133,NO
0.2256,0.2845,NO
0.0989,0.8268,NO
0.1879,1.1263,YES
0.1445,1.7775,YES
0.1901,1.3785,YES
0.3108,2.7986,YES
0.2405,0.6612,NO
0.1657,1.7681,YES
0.1331,0.9239,NO
0.0949,0.3802,NO
0.1339,0.0431,NO
0.22399999999999998,0.672,NO
0.1967,0.6495,NO
0.1436,0.3857,NO
0.2079,0.4774,NO
0.1339,0.0931,NO
0.0967,0.2099,NO
0.2198,0.2441,NO
