DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_50,Associated
0.0737,1.0884,NO
0.0652,0.8028,NO
0.1144,0.8375,NO
0.2164,0.5458,NO
0.0671,1.0609,NO
0.0906,0.6356,NO
0.0589,1.0971,NO
0.0679,0.5116,NO
0.1689,0.4672,NO
0.2469,2.9092,YES
0.0616,0.5782,NO
0.33799999999999997,2.7148,YES
0.2427,0.8540000000000001,NO
0.2231,1.2646,NO
0.2223,0.878,NO
0.1142,0.7068,NO
0.0706,0.8916,NO
0.1109,0.7932,NO
0.0747,0.8891,NO
0.2179,1.1318,NO
0.1147,0.6691,NO
0.0779,3.1656,YES
0.0804,3.3258,YES
0.1668,3.3146,YES
0.24,2.79,YES
0.1573,0.3108,NO
0.0716,3.0574,YES
0.1205,0.8828,NO
0.1072,1.9737,YES
0.2444,1.3338,YES
0.3362,1.5531,NO
0.1579,0.9218,NO
0.1148,1.1209,NO
0.1112,1.345,NO
0.3947,1.9161,YES
0.0957,1.0090000000000001,YES
0.1364,1.3569,NO
0.1056,0.6491,NO
0.0981,1.5775,NO
0.1058,0.7085,NO
0.1797,0.6238,NO
0.1526,0.9108,NO
0.1551,0.6941,NO
0.2811,1.3338,YES
0.0766,1.4105,NO
0.1126,1.9774,YES
0.0341,1.1823,NO
0.3399,1.7658,YES
0.0412,1.0056,NO
0.1212,0.7394,NO
0.0769,0.8348,NO
0.1235,0.9588,NO
0.0802,0.8351,NO
0.1903,1.3048,NO
0.1119,1.1618,NO
0.1008,1.85,NO
0.0886,0.7044,NO
0.1534,0.8045,NO
0.1331,1.3491,NO
0.2865,0.5656,NO
0.1512,1.0487,NO
0.1666,1.3333,NO
0.1465,1.2066,NO
0.0509,0.1883,NO
0.2187,0.4918,NO
0.4574,2.9794,YES
0.1603,0.7489,NO
0.2015,2.6396,YES
0.205,0.6585,NO
0.2168,0.9714,NO
0.2136,0.5264,NO
0.1919,0.6191,NO
0.1533,0.7824,NO
0.1268,0.4171,NO
0.1947,0.813,NO
0.1755,0.6778,NO
0.2202,0.8204,NO
0.4465,3.4851,YES
0.4252,3.7827,YES
0.3653,4.0525,YES
0.1771,3.2568,YES
0.1659,0.4518,NO
0.1927,3.6248,YES
0.1251,1.2504,NO
0.1303,3.175,YES
0.1814,1.3773,YES
0.3356,2.5417,NO
0.1662,0.7643,NO
0.1507,0.8211,NO
0.1441,2.3404,NO
0.3435,2.6951,YES
0.1243,2.2652,YES
0.1731,2.6017,NO
0.0952,0.2732,NO
0.1364,2.6026,NO
0.0887,0.2577,NO
0.2289,0.4796,NO
0.2088,0.6968,NO
0.2075,0.4251,NO
0.1923,1.7415,YES
0.0927,1.6438,NO
0.0821,3.2064,YES
0.0311,1.23,NO
0.3081,2.9277,YES
0.0406,0.985,NO
0.1251,0.4743,NO
0.091,0.4176,NO
0.11800000000000001,0.5184,NO
0.1053,0.4994,NO
0.2201,2.4572,NO
0.1351,0.9794,NO
0.1328,2.8786,NO
0.0724,0.6871,NO
0.0244,0.5053,NO
0.1404,1.7049,YES
0.3348,4.4963,YES
0.2937,4.2082,YES
0.14300000000000002,1.8622,YES
0.0826,0.9282,NO
0.013000000000000001,0.2697,NO
0.2103,1.4436,YES
0.1395,0.3657,NO
0.1325,2.1295,YES
0.1443,0.4924,NO
0.2165,0.7040000000000001,NO
0.1934,0.7355,NO
0.1934,0.7256,NO
0.0572,0.4879,NO
0.2318,4.8023,YES
0.0556,0.6077,NO
0.3609,4.206,YES
0.1417,0.44299999999999995,NO
0.255,4.3211,YES
0.0522,0.4113,NO
0.0677,0.8804,NO
0.1439,1.0167,NO
0.0494,0.3936,NO
0.1715,1.2213,YES
0.0964,1.1344,NO
0.1343,1.6709,YES
0.1544,0.7186,NO
0.0732,0.5861,NO
0.1975,1.4893,NO
0.2582,0.8756,NO
0.1977,1.5717,NO
0.1701,1.2291,NO
0.1684,1.1437,NO
0.1225,0.4128,NO
0.1458,0.6987,NO
0.4028,2.9508,YES
0.1577,0.7927,NO
0.2904,2.6039999999999996,YES
0.1987,0.6229,NO
0.1756,0.9986,NO
0.1689,0.4006,NO
0.054000000000000006,0.3421,NO
0.1469,1.1349,NO
0.0547,0.4916,NO
0.1082,0.8548,NO
0.2019,0.7221,NO
0.1293,1.1679,NO
0.3897,3.3161,YES
0.3612,3.9171,YES
0.2791,3.8348,YES
0.2894,3.358,YES
0.2226,0.4374,NO
0.1753,3.68,YES
0.0979,1.3609,NO
0.0985,0.66,NO
0.0774,0.7342,NO
0.1069,1.9936,YES
0.3647,4.484,YES
0.2531,4.5386,YES
0.1331,2.0324,YES
0.0885,1.1877,NO
0.0604,0.0832,NO
0.2068,1.6418,YES
0.2598,1.8268,NO
0.106,2.3239,YES
0.1459,1.5556,NO
0.2252,0.8331,NO
0.2571,0.9568,NO
0.2375,0.8452,NO
0.1453,0.6344,NO
0.2245,5.0392,YES
0.141,0.4049,NO
0.2623,4.3147,YES
0.142,0.4286,NO
0.2555,4.3999,YES
0.2049,1.8416,NO
0.2206,2.4225,NO
0.2228,2.3985,NO
0.1032,1.6274,NO
0.1461,1.1744,YES
0.1116,2.7073,NO
0.1326,1.9461,YES
0.1415,0.7757,NO
0.0745,0.6427,NO
0.2381,1.5682,NO
0.19,0.8866,NO
0.1547,1.5282,NO
0.1997,1.4795,NO
0.1653,1.4082,NO
0.1536,0.495,NO
0.1999,1.2769,NO
0.1989,2.343,YES
0.2045,1.4624,NO
0.2447,2.0992,YES
0.2519,1.0759,NO
0.2036,1.4996,NO
0.2033,0.9661,NO
0.0533,0.4115,NO
0.105,1.4242,NO
0.055999999999999994,0.6953,NO
0.1113,0.9835,NO
0.2256,1.0514,NO
0.0989,1.0875,NO
0.1879,2.6176,YES
0.1445,2.9897,YES
0.1901,2.9116,YES
0.3108,2.8965,YES
0.2405,0.9018,NO
0.1657,3.2982,YES
0.1331,1.8619,NO
0.0949,0.4466,NO
0.1339,0.4698,NO
0.22399999999999998,1.3269,NO
0.1967,0.2857,NO
0.1436,0.7831,NO
0.2079,1.3797,NO
0.1339,1.0126,NO
0.0967,0.1085,NO
0.2198,0.8311,NO
0.3428,2.7316,YES
0.2344,0.8156,NO
0.1736,2.34,YES
0.1331,0.2672,NO
0.0735,0.5637,NO
0.0647,0.1547,NO
0.204,0.4804,NO
0.1327,0.7763,NO
0.1655,0.1898,NO
0.31,0.8736,NO
0.1309,0.5354,NO
0.2819,0.5318,NO
0.4042,3.1717,YES
0.3296,3.3083,YES
0.4941,3.3083,YES
0.1783,2.9214,YES
0.193,0.7591,NO
0.2673,3.2234,YES
0.1726,1.1527,NO
0.1439,0.8885,NO
0.0769,0.6996,NO
0.1953,1.55,NO
0.2342,1.1165,NO
0.2047,1.6794,NO
0.1823,1.615,NO
0.1684,1.3697,NO
0.1204,0.3898,NO
0.1751,1.1863,NO
0.3579,3.0819,YES
0.1828,1.2822,NO
0.2083,2.8523,YES
0.2252,0.6795,NO
0.2041,1.0449,NO
0.2007,0.4552,NO
0.0498,0.6241,NO
0.1415,1.6661,NO
0.0515,0.5781,NO
0.1207,1.4076,NO
0.1912,0.8777,NO
0.14,1.4437,NO
0.4038,3.5414,YES
0.3494,3.8518,YES
0.2799,3.9145,YES
0.2675,3.26,YES
0.2206,1.0542,NO
0.2003,3.6673,YES
0.1168,1.7502,NO
0.0727,0.7192,NO
0.0714,0.5647,NO
0.10800000000000001,0.8975,NO
0.2886,0.903,NO
0.1427,1.4925,NO
0.0855,0.7542,NO
0.0605,1.0819,NO
0.0532,0.20199999999999999,NO
0.1421,0.4746,NO
0.4397,2.7182,YES
0.0607,0.5699,NO
0.2347,2.512,YES
0.2118,0.2189,NO
0.2048,0.6319,NO
0.2045,0.0967,NO
0.0849,0.4891,NO
0.1035,1.29,NO
0.0824,0.4479,NO
0.0975,0.9824,NO
0.1702,0.6694,NO
0.1518,1.2158,NO
0.3372,3.0378,YES
0.3303,3.3886,YES
0.314,3.3537,YES
0.1257,2.8957,YES
0.1375,0.3375,NO
0.1128,3.1771,YES
0.099,0.8711,NO
0.1069,0.4952,NO
0.0451,0.8563,NO
0.5095,4.3969,YES
0.1431,0.9416,YES
0.1227,1.3253,YES
0.2847,5.3703,YES
0.2237,1.1540000000000001,NO
0.1065,0.5124,NO
0.3266,5.7659,YES
0.0974,0.4014,NO
0.3289,5.7409,YES
0.1059,0.6013,NO
0.2131,1.8387,NO
0.1496,1.6186,NO
0.1474,1.1839,NO
0.0902,0.6784,NO
0.0993,2.9786,YES
0.0875,0.6195,NO
0.2369,2.5663,YES
0.2129,0.64,NO
0.1321,1.2739,YES
0.1271,1.1532,NO
0.08,0.6024,NO
0.3025,1.2164,NO
0.12,1.1356,NO
0.3399,5.3924,YES
0.2516,1.4876,NO
0.2081,6.2317,YES
0.1799,0.4468,NO
0.1547,0.1914,NO
0.3595,2.0355,YES
0.2156,0.6901,NO
0.1535,0.6282,NO
0.4159,3.237,YES
0.1827,0.8908,NO
0.1097,0.3109,NO
0.5448,3.0829,YES
0.191,0.20600000000000002,NO
0.4381,2.7796,YES
0.1528,0.3427,NO
0.3264,0.5764,NO
0.3203,0.607,NO
0.2648,0.3647,NO
0.171,0.5448,NO
0.21899999999999997,1.9582,NO
0.1398,0.41100000000000003,NO
0.3673,2.0313,NO
0.1451,0.4819,NO
0.2637,0.7767,NO
0.1991,0.8548,NO
0.1784,0.2142,NO
0.3767,0.3686,NO
0.1917,0.6542,NO
0.3794,3.275,YES
0.3359,0.7435,NO
0.2874,3.1093,YES
0.0798,0.7646,NO
0.0364,0.9209,NO
0.2475,3.1349,YES
0.2794,4.1724,YES
0.2232,4.5535,YES
0.2213,3.0436,YES
0.1233,1.2915,NO
0.0474,0.3847,NO
0.2799,3.1744,YES
0.2328,2.316,NO
0.2608,4.0427,YES
0.1095,2.2461,NO
0.2365,0.6102,NO
0.2061,0.6809,NO
0.2048,0.5083,NO
0.0456,0.6253,NO
0.1795,5.4737,YES
0.0442,0.5761,NO
0.27,4.3718,YES
0.1224,0.5163,NO
0.1913,4.5634,YES
0.2397,2.7191,NO
0.2111,3.1129,NO
0.2935,3.6585,NO
0.1155,2.3141,NO
0.243,2.4163,YES
0.1959,3.5485,NO
0.198,3.6274,YES
0.1636,0.3922,NO
0.1646,0.8015,NO
0.3881,3.1303,YES
0.1762,1.5151,NO
0.1649,1.646,NO
0.4197,3.9613,YES
0.1681,0.8657,NO
