DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_62,Associated
0.0737,0.7877,NO
0.0652,0.4536,NO
0.1144,0.7291,NO
0.2164,1.1272,NO
0.0671,0.6656,NO
0.0906,0.8692,NO
0.0589,0.7662,NO
0.0679,0.4087,NO
0.1689,1.0975,NO
0.2469,1.6239,YES
0.0616,0.6057,NO
0.33799999999999997,1.3585,YES
0.2427,0.5987,NO
0.2231,0.986,NO
0.2223,0.4313,NO
0.1142,0.4892,NO
0.0706,0.617,NO
0.1109,0.5169,NO
0.0747,0.6351,NO
0.2179,0.1542,NO
0.1147,0.9333,NO
0.0779,1.1623,YES
0.0804,1.8446,YES
0.1668,1.9085,YES
0.24,1.2078,YES
0.1573,0.93,NO
0.0716,1.785,YES
0.1205,0.9657,NO
0.1072,1.5827,YES
0.2444,0.7832,YES
0.3362,0.8566,NO
0.1579,0.6534,NO
0.1148,0.7059,NO
0.1112,1.0866,NO
0.3947,1.2202,YES
0.0957,1.2109,YES
0.1364,0.8687,NO
0.1056,0.5477,NO
0.0981,0.6969,NO
0.1058,0.5373,NO
0.1797,0.4608,NO
0.1526,0.6772,NO
0.1551,0.1336,NO
0.2811,1.1027,YES
0.0766,0.687,NO
0.1126,1.2756,YES
0.0341,0.5792,NO
0.3399,0.7975,YES
0.0412,0.5545,NO
0.1212,0.4427,NO
0.0769,0.6245,NO
0.1235,0.7425,NO
0.0802,0.3196,NO
0.1903,1.1404,NO
0.1119,0.9825,NO
0.1008,0.7169,NO
0.0886,1.1816,NO
0.1534,0.6499,NO
0.1331,1.1437,NO
0.2865,1.8954,NO
0.1512,1.112,NO
0.1666,0.9882,NO
0.1465,1.2602,NO
0.0509,0.5710000000000001,NO
0.2187,1.4754,NO
0.4574,3.2039,YES
0.1603,0.612,NO
0.2015,2.3783,YES
0.205,0.6393,NO
0.2168,1.0426,NO
0.2136,0.3355,NO
0.1919,0.6542,NO
0.1533,0.8524,NO
0.1268,1.0726,NO
0.1947,1.0075,NO
0.1755,0.3822,NO
0.2202,1.5261,NO
0.4465,2.5823,YES
0.4252,3.9477,YES
0.3653,3.4258,YES
0.1771,2.7606,YES
0.1659,0.7899,NO
0.1927,3.2726,YES
0.1251,1.0855,NO
0.1303,2.2571,YES
0.1814,0.6865,YES
0.3356,1.1869,NO
0.1662,0.5714,NO
0.1507,0.4136,NO
0.1441,1.4465,NO
0.3435,1.1773,YES
0.1243,1.6168,YES
0.1731,1.2827,NO
0.0952,0.5448,NO
0.1364,1.2393,NO
0.0887,0.3227,NO
0.2289,0.5063,NO
0.2088,0.8396,NO
0.2075,0.1394,NO
0.1923,1.7405,YES
0.0927,0.7904,NO
0.0821,1.8708,YES
0.0311,0.3225,NO
0.3081,1.2025,YES
0.0406,0.8072,NO
0.1251,0.6104,NO
0.091,0.8128,NO
0.11800000000000001,0.8108,NO
0.1053,0.4656,NO
0.2201,1.5425,NO
0.1351,1.0174,NO
0.1328,0.9814,NO
0.0724,0.9962,NO
0.0244,0.5646,NO
0.1404,1.4862,YES
0.3348,3.812,YES
0.2937,3.4125,YES
0.14300000000000002,2.5856,YES
0.0826,0.8469,NO
0.013000000000000001,0.3902,NO
0.2103,2.2566,YES
0.1395,1.0502,NO
0.1325,1.7953,YES
0.1443,0.5215,NO
0.2165,0.6593,NO
0.1934,1.0073,NO
0.1934,0.2575,NO
0.0572,0.6964,NO
0.2318,2.9968,YES
0.0556,0.4873,NO
0.3609,3.4396,YES
0.1417,0.2937,NO
0.255,3.1477,YES
0.0522,0.5171,NO
0.0677,0.9076,NO
0.1439,1.1424,NO
0.0494,0.5124,NO
0.1715,2.1411,YES
0.0964,1.8183,NO
0.1343,1.6845,YES
0.1544,1.1804,NO
0.0732,0.3191,NO
0.1975,0.857,NO
0.2582,2.3107,NO
0.1977,1.6638,NO
0.1701,1.2743,NO
0.1684,1.3145,NO
0.1225,0.4094,NO
0.1458,1.5497,NO
0.4028,3.065,YES
0.1577,0.5934,NO
0.2904,2.3873,YES
0.1987,0.8596,NO
0.1756,1.5195,NO
0.1689,0.6552,NO
0.054000000000000006,0.6744,NO
0.1469,1.4885,NO
0.0547,0.8589,NO
0.1082,1.3855,NO
0.2019,0.2778,NO
0.1293,1.5939,NO
0.3897,2.4322,YES
0.3612,3.6858,YES
0.2791,3.3838,YES
0.2894,2.5411,YES
0.2226,0.9775,NO
0.1753,3.0299,YES
0.0979,1.2384,NO
0.0985,0.6442,NO
0.0774,0.444,NO
0.1069,1.2141,YES
0.3647,4.0162,YES
0.2531,3.4802,YES
0.1331,1.9878,YES
0.0885,0.8448,NO
0.0604,0.2473,NO
0.2068,1.6333,YES
0.2598,0.4721,NO
0.106,1.349,YES
0.1459,0.2623,NO
0.2252,0.6704,NO
0.2571,0.6419,NO
0.2375,0.1344,NO
0.1453,0.5723,NO
0.2245,2.8892,YES
0.141,0.4144,NO
0.2623,3.4683,YES
0.142,0.3547,NO
0.2555,3.2408,YES
0.2049,0.3005,NO
0.2206,0.5459,NO
0.2228,0.3761,NO
0.1032,0.1171,NO
0.1461,1.4654,YES
0.1116,1.5177,NO
0.1326,1.003,YES
0.1415,1.8753,NO
0.0745,0.5917,NO
0.2381,1.3885,NO
0.19,1.9769999999999999,NO
0.1547,1.4937,NO
0.1997,2.0784,NO
0.1653,1.469,NO
0.1536,1.0582,NO
0.1999,2.2193,NO
0.1989,2.287,YES
0.2045,1.2754,NO
0.2447,2.2569,YES
0.2519,1.0003,NO
0.2036,2.1065,NO
0.2033,0.804,NO
0.0533,0.9705,NO
0.105,1.4542,NO
0.055999999999999994,1.2873,NO
0.1113,1.2095,NO
0.2256,0.5834,NO
0.0989,1.4607,NO
0.1879,2.0596,YES
0.1445,3.0912,YES
0.1901,3.1504,YES
0.3108,1.8415,YES
0.2405,1.8155,NO
0.1657,2.6843,YES
0.1331,2.1406,NO
0.0949,0.7924,NO
0.1339,0.3476,NO
0.22399999999999998,1.2012,NO
0.1967,1.3738,NO
0.1436,0.7879,NO
0.2079,0.9692,NO
0.1339,0.8705,NO
0.0967,0.2641,NO
0.2198,1.406,NO
0.3428,2.6678,YES
0.2344,0.7556,NO
0.1736,2.0162,YES
0.1331,0.2845,NO
0.0735,0.6361,NO
0.0647,0.1538,NO
0.204,0.2775,NO
0.1327,0.5948,NO
0.1655,0.7539,NO
0.31,0.772,NO
0.1309,0.2077,NO
0.2819,1.4593,NO
0.4042,2.5512,YES
0.3296,3.4502,YES
0.4941,3.1823,YES
0.1783,2.5911,YES
0.193,0.9166,NO
0.2673,2.9156,YES
0.1726,1.2837,NO
0.1439,0.91,NO
0.0769,0.2785,NO
0.1953,0.8087,NO
0.2342,1.1899,NO
0.2047,0.5683,NO
0.1823,0.9740000000000001,NO
0.1684,0.9532,NO
0.1204,0.3703,NO
0.1751,1.2968,NO
0.3579,2.7497,YES
0.1828,0.6877,NO
0.2083,2.4066,YES
0.2252,0.5111,NO
0.2041,1.1569,NO
0.2007,0.3891,NO
0.0498,0.5002,NO
0.1415,0.4491,NO
0.0515,0.7541,NO
0.1207,0.3544,NO
0.1912,0.1772,NO
0.14,1.0748,NO
0.4038,2.5733,YES
0.3494,3.5631,YES
0.2799,3.4925,YES
0.2675,2.5142,YES
0.2206,0.8012,NO
0.2003,2.7322,YES
0.1168,1.0293,NO
0.0727,1.216,NO
0.0714,0.5907,NO
0.10800000000000001,0.9046,NO
0.2886,1.5986,NO
0.1427,0.8762,NO
0.0855,0.823,NO
0.0605,1.4511,NO
0.0532,0.7389,NO
0.1421,1.1559,NO
0.4397,2.9949,YES
0.0607,0.5266,NO
0.2347,2.2299,YES
0.2118,0.4846,NO
0.2048,0.8009,NO
0.2045,0.196,NO
0.0849,0.7323,NO
0.1035,0.6709999999999999,NO
0.0824,1.1747,NO
0.0975,0.8387,NO
0.1702,0.4196,NO
0.1518,1.4974,NO
0.3372,2.4619,YES
0.3303,3.5627,YES
0.314,3.3376,YES
0.1257,2.6613,YES
0.1375,0.7692,NO
0.1128,3.0942,YES
0.099,0.8088,NO
0.1069,2.1577,NO
0.0451,0.8221,NO
0.5095,4.3553,YES
0.1431,2.2708,YES
0.1227,2.0877,YES
0.2847,5.8257,YES
0.2237,0.9777,NO
0.1065,0.9048,NO
0.3266,6.2362,YES
0.0974,1.7129,NO
0.3289,4.7852,YES
0.1059,1.187,NO
0.2131,1.6914,NO
0.1496,2.3889,NO
0.1474,1.0889,NO
0.0902,0.883,NO
0.0993,2.2223,YES
0.0875,0.8377,NO
0.2369,2.0774,YES
0.2129,0.6891,NO
0.1321,2.4689,YES
0.1271,1.5608,NO
0.08,2.051,NO
0.3025,3.0275,NO
0.12,1.2115,NO
0.3399,6.0588,YES
0.2516,3.3819,NO
0.2081,5.2909,YES
0.1799,1.6447,NO
0.1547,0.6017,NO
0.3595,2.8938,YES
0.2156,1.9367,NO
0.1535,1.6376,NO
0.4159,4.5226,YES
0.1827,0.6729999999999999,NO
0.1097,0.6851,NO
0.5448,4.7046,YES
0.191,1.4616,NO
0.4381,3.502,YES
0.1528,0.9448,NO
0.3264,1.1116,NO
0.3203,1.8218,NO
0.2648,0.8923,NO
0.171,0.6446,NO
0.21899999999999997,2.1246,NO
0.1398,0.52,NO
0.3673,1.723,NO
0.1451,0.3358,NO
0.2637,2.0994,NO
0.1991,1.1345,NO
0.1784,1.6758,NO
0.3767,2.6507,NO
0.1917,1.073,NO
0.3794,4.5388,YES
0.3359,2.4429,NO
0.2874,4.3345,YES
0.0798,1.9289,NO
0.0364,0.602,NO
0.2475,2.0538,YES
0.2794,3.4782,YES
0.2232,3.034,YES
0.2213,3.4808,YES
0.1233,1.5625,NO
0.0474,0.9934,NO
0.2799,3.2313,YES
0.2328,2.0236,NO
0.2608,2.1077,YES
0.1095,1.5477,NO
0.2365,0.9985,NO
0.2061,2.2413,NO
0.2048,0.5967,NO
0.0456,1.143,NO
0.1795,2.9644,YES
0.0442,1.3230000000000002,NO
0.27,2.6752,YES
0.1224,0.7152,NO
0.1913,2.9244,YES
0.2397,1.8061,NO
0.2111,2.5572,NO
0.2935,2.6351,NO
0.1155,1.4874,NO
0.243,3.0267,YES
0.1959,2.5955,NO
0.198,2.8160000000000003,YES
0.1636,1.344,NO
0.1646,0.4579,NO
