DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_16,Associated
0.0737,0.4563,NO
0.0652,0.1966,NO
0.1144,0.7473,NO
0.2164,0.5655,NO
0.0671,0.364,NO
0.0906,0.8123,NO
0.0589,0.5966,NO
0.0679,0.2134,NO
0.1689,0.4932,NO
0.2469,1.0341,YES
0.0616,0.7276,NO
0.33799999999999997,0.4862,YES
0.2427,0.4659,NO
0.2231,0.1909,NO
0.2223,0.1285,NO
0.1142,0.2514,NO
0.0706,0.3523,NO
0.1109,0.304,NO
0.0747,0.2648,NO
0.2179,0.3609,NO
0.1147,0.4376,NO
0.0779,1.4628,YES
0.0804,2.4186,YES
0.1668,2.1895,YES
0.24,1.3338,YES
0.1573,0.6509999999999999,NO
0.0716,1.9594,YES
0.1205,0.7147,NO
0.1072,1.9145,YES
0.2444,2.398,YES
0.3362,0.0799,NO
0.1579,0.4416,NO
0.1148,0.4144,NO
0.1112,0.1873,NO
0.3947,2.1719,YES
0.0957,1.0433,YES
0.1364,0.0344,NO
0.1056,0.2901,NO
0.0981,0.1286,NO
0.1058,0.0334,NO
0.1797,0.35100000000000003,NO
0.1526,0.2556,NO
0.1551,0.1081,NO
0.2811,0.4483,YES
0.0766,0.4407,NO
0.1126,1.8183,YES
0.0341,0.2404,NO
0.3399,1.3854,YES
0.0412,0.3749,NO
0.1212,0.2173,NO
0.0769,0.2734,NO
0.1235,0.2821,NO
0.0802,0.0462,NO
0.1903,0.3019,NO
0.1119,0.35600000000000004,NO
0.1008,0.1144,NO
0.0886,0.5832,NO
0.1534,0.2881,NO
0.1331,0.5671,NO
0.2865,0.8457,NO
0.1512,0.542,NO
0.1666,0.6284,NO
0.1465,0.4218,NO
0.0509,0.1724,NO
0.2187,0.4384,NO
0.4574,1.6442,YES
0.1603,0.8094,NO
0.2015,0.6193,YES
0.205,0.4707,NO
0.2168,0.2809,NO
0.2136,0.07200000000000001,NO
0.1919,0.4061,NO
0.1533,0.9469,NO
0.1268,0.3588,NO
0.1947,0.5056,NO
0.1755,0.34,NO
0.2202,0.7258,NO
0.4465,1.2215,YES
0.4252,2.2455,YES
0.3653,1.4257,YES
0.1771,0.8152,YES
0.1659,0.4825,NO
0.1927,1.9956,YES
0.1251,0.5814,NO
0.1303,1.8149,YES
0.1814,2.3186,YES
0.3356,0.4455,NO
0.1662,0.4992,NO
0.1507,0.5703,NO
0.1441,0.6876,NO
0.3435,2.2222,YES
0.1243,0.9965,YES
0.1731,0.5497,NO
0.0952,0.4316,NO
0.1364,0.7356,NO
0.0887,0.1622,NO
0.2289,0.2361,NO
0.2088,0.2759,NO
0.2075,0.1026,NO
0.1923,0.4596,YES
0.0927,0.6418,NO
0.0821,1.722,YES
0.0311,0.3622,NO
0.3081,1.4391,YES
0.0406,0.3462,NO
0.1251,0.3584,NO
0.091,0.5873,NO
0.11800000000000001,0.4723,NO
0.1053,0.2946,NO
0.2201,0.8256,NO
0.1351,0.6911,NO
0.1328,0.6891,NO
0.0724,0.4968,NO
0.0244,0.3904,NO
0.1404,0.6231,YES
0.3348,2.7575,YES
0.2937,2.9446,YES
0.14300000000000002,0.5801,YES
0.0826,0.6069,NO
0.013000000000000001,0.1936,NO
0.2103,0.7676,YES
0.1395,0.1353,NO
0.1325,1.0438,YES
0.1443,0.2281,NO
0.2165,0.4639,NO
0.1934,0.3824,NO
0.1934,0.1388,NO
0.0572,0.3228,NO
0.2318,2.2404,YES
0.0556,0.3759,NO
0.3609,1.3641,YES
0.1417,0.3622,NO
0.255,2.9552,YES
0.0522,0.3025,NO
0.0677,0.5173,NO
0.1439,0.5657,NO
0.0494,0.3911,NO
0.1715,0.9331,YES
0.0964,0.4281,NO
0.1343,0.8197,YES
0.1544,0.9034,NO
0.0732,0.6115,NO
0.1975,0.7417,NO
0.2582,0.6558,NO
0.1977,0.2118,NO
0.1701,0.7948,NO
0.1684,0.6994,NO
0.1225,0.4437,NO
0.1458,0.4029,NO
0.4028,1.9389,YES
0.1577,0.7465,NO
0.2904,0.7167,YES
0.1987,0.405,NO
0.1756,0.27,NO
0.1689,0.0691,NO
0.054000000000000006,0.5072,NO
0.1469,0.4492,NO
0.0547,0.6755,NO
0.1082,0.3842,NO
0.2019,0.501,NO
0.1293,0.4006,NO
0.3897,1.6866,YES
0.3612,2.7432,YES
0.2791,1.9174,YES
0.2894,0.9402,YES
0.2226,0.6654,NO
0.1753,2.5609,YES
0.0979,0.5724,NO
