DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_3,Associated
0.0737,0.4894,NO
0.0652,0.3995,NO
0.1144,0.3922,NO
0.2164,0.8687,NO
0.0671,1.3549,NO
0.0906,1.4848,NO
0.0589,0.6478,NO
0.0679,0.2785,NO
0.1689,0.4254,NO
0.2469,2.9459,YES
0.0616,0.639,NO
0.33799999999999997,2.4264,YES
0.2427,0.4619,NO
0.2231,0.7728,NO
0.2223,0.5395,NO
0.1142,0.7841,NO
0.0706,0.8738,NO
0.1109,0.7687,NO
0.0747,1.2917,NO
0.2179,0.8685,NO
0.1147,0.413,NO
0.0779,3.6141,YES
0.0804,3.7329,YES
0.1668,3.2149,YES
0.24,3.6906,YES
0.1573,0.3276,NO
0.0716,2.5502,YES
0.1205,1.0334,NO
0.1072,2.5863,YES
0.2444,2.6048,YES
0.3362,0.6723,NO
0.1579,0.5822,NO
0.1148,0.535,NO
0.1112,0.9840000000000001,NO
0.3947,2.597,YES
0.0957,1.3666,YES
0.1364,1.0609,NO
0.1056,0.3645,NO
0.0981,0.41700000000000004,NO
0.1058,0.3663,NO
0.1797,0.8856,NO
0.1526,1.1843,NO
0.1551,0.9567,NO
0.2811,1.6877,YES
0.0766,0.3784,NO
0.1126,1.6708,YES
0.0341,0.4569,NO
0.3399,2.6009,YES
0.0412,0.3557,NO
0.1212,0.4602,NO
0.0769,0.8284,NO
0.1235,0.8666,NO
0.0802,0.617,NO
0.1903,0.5056,NO
0.1119,0.629,NO
0.1008,0.8849,NO
0.0886,0.3063,NO
0.1534,0.4574,NO
0.1331,0.5841,NO
0.2865,1.0581,NO
0.1512,1.6083,NO
0.1666,1.8309,NO
0.1465,0.5628,NO
0.0509,0.2185,NO
0.2187,0.7522,NO
0.4574,2.9794,YES
0.1603,1.1713,NO
0.2015,2.3516,YES
0.205,0.2143,NO
0.2168,0.4795,NO
0.2136,0.315,NO
0.1919,0.5974,NO
0.1533,1.1415,NO
0.1268,0.6659999999999999,NO
0.1947,1.4835,NO
0.1755,0.8641,NO
0.2202,0.4631,NO
0.4465,3.7242,YES
0.4252,3.716,YES
0.3653,3.1739,YES
0.1771,3.6331,YES
0.1659,0.8781,NO
0.1927,2.6289,YES
0.1251,1.2391,NO
0.1303,3.386,YES
0.1814,3.5037,YES
0.3356,2.6985,NO
0.1662,1.5269,NO
0.1507,1.5984,NO
0.1441,2.923,NO
0.3435,3.4348,YES
0.1243,2.3649,YES
0.1731,3.2412,NO
0.0952,0.6792,NO
0.1364,2.8834,NO
0.0887,0.9928,NO
0.2289,1.0474,NO
0.2088,1.1522,NO
0.2075,1.0701,NO
0.1923,2.4355,YES
0.0927,1.5051,NO
0.0821,2.5586,YES
0.0311,1.3745,NO
0.3081,4.3269,YES
