DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_56,Associated
0.0737,0.5387,NO
0.0652,0.1976,NO
0.1144,0.2115,NO
0.2164,1.7548,NO
0.0671,0.5723,NO
0.0906,0.7340000000000001,NO
0.0589,0.9303,NO
0.0679,0.4545,NO
0.1689,0.5639,NO
0.2469,3.1635,YES
0.0616,0.7651,NO
0.33799999999999997,2.7873,YES
0.2427,0.609,NO
0.2231,0.4627,NO
0.2223,0.5818,NO
0.1142,0.5219,NO
0.0706,1.3939,NO
0.1109,0.2423,NO
0.0747,0.7329,NO
0.2179,0.2779,NO
0.1147,0.3227,NO
0.0779,2.6278,YES
0.0804,3.3507,YES
0.1668,2.2737,YES
0.24,3.1157,YES
0.1573,0.177,NO
0.0716,1.8159999999999998,YES
0.1205,0.4579,NO
0.1072,1.896,YES
0.2444,1.6811,YES
0.3362,1.0834,NO
0.1579,0.5032,NO
0.1148,0.3786,NO
0.1112,1.3028,NO
0.3947,2.2608,YES
0.0957,0.8402,YES
0.1364,1.1147,NO
0.1056,0.3482,NO
0.0981,1.2143,NO
0.1058,0.2589,NO
0.1797,0.7423,NO
0.1526,0.6734,NO
0.1551,0.7486,NO
0.2811,1.2613,YES
0.0766,0.6907,NO
0.1126,1.7730000000000001,YES
0.0341,0.8461,NO
0.3399,1.8847,YES
0.0412,0.5073,NO
0.1212,0.5908,NO
0.0769,0.5277,NO
0.1235,0.5770000000000001,NO
0.0802,0.5485,NO
0.1903,1.4155,NO
0.1119,0.7929999999999999,NO
0.1008,1.2073,NO
0.0886,0.6698,NO
0.1534,0.8279,NO
0.1331,1.3832,NO
0.2865,2.3311,NO
0.1512,1.2662,NO
0.1666,1.4594,NO
0.1465,1.3512,NO
0.0509,0.3769,NO
0.2187,1.7652,NO
0.4574,3.32,YES
0.1603,2.0089,NO
0.2015,3.3913,YES
0.205,0.7266,NO
0.2168,0.6433,NO
0.2136,0.5202,NO
0.1919,0.6506,NO
0.1533,1.6377,NO
0.1268,0.353,NO
0.1947,1.8630000000000002,NO
0.1755,0.5337,NO
0.2202,0.6921,NO
0.4465,3.5318,YES
0.4252,3.5466,YES
0.3653,3.3002,YES
0.1771,3.5576,YES
0.1659,1.0590000000000002,NO
0.1927,2.8892,YES
0.1251,0.9839,NO
0.1303,3.2387,YES
0.1814,2.6417,YES
0.3356,1.9044,NO
0.1662,1.5389,NO
0.1507,1.2398,NO
0.1441,2.0404,NO
0.3435,4.0698,YES
0.1243,2.1648,YES
0.1731,1.6324,NO
0.0952,1.4298,NO
0.1364,1.8913,NO
0.0887,0.9584,NO
0.2289,1.0563,NO
0.2088,1.1294,NO
0.2075,1.2822,NO
0.1923,1.5851,YES
0.0927,1.4402,NO
0.0821,3.0179,YES
0.0311,1.8564,NO
0.3081,3.1583,YES
0.0406,0.9684,NO
0.1251,1.4888,NO
0.091,1.5787,NO
0.11800000000000001,1.319,NO
0.1053,1.6731,NO
0.2201,2.0665,NO
0.1351,1.2825,NO
0.1328,2.0093,NO
0.0724,0.7847,NO
0.0244,0.9684,NO
0.1404,2.6455,YES
0.3348,5.0421,YES
0.2937,4.0091,YES
0.14300000000000002,2.2392,YES
0.0826,1.39,NO
0.013000000000000001,0.3079,NO
0.2103,2.1344,YES
0.1395,0.8065,NO
0.1325,1.8957,YES
0.1443,0.7879999999999999,NO
0.2165,0.5832,NO
0.1934,0.9465,NO
0.1934,0.7871,NO
0.0572,0.3826,NO
0.2318,4.7693,YES
0.0556,0.4566,NO
0.3609,5.4807,YES
0.1417,0.5642,NO
0.255,4.1339,YES
0.0522,1.3901,NO
0.0677,1.2449,NO
0.1439,1.8446,NO
0.0494,1.0661,NO
0.1715,2.6534,YES
0.0964,1.5893,NO
0.1343,1.9168,YES
0.1544,0.6072,NO
0.0732,0.379,NO
0.1975,0.8101,NO
0.2582,1.9144,NO
0.1977,0.7495,NO
0.1701,1.0828,NO
0.1684,1.2484,NO
0.1225,0.5744,NO
0.1458,1.1320000000000001,NO
0.4028,3.3594,YES
0.1577,1.4937,NO
0.2904,3.17,YES
0.1987,0.6224,NO
0.1756,0.4931,NO
0.1689,0.6009,NO
0.054000000000000006,0.5126,NO
0.1469,1.4131,NO
0.0547,0.3214,NO
0.1082,1.186,NO
0.2019,0.4359,NO
0.1293,0.4718,NO
0.3897,3.0856,YES
0.3612,3.5559,YES
0.2791,2.7903,YES
0.2894,3.4068,YES
0.2226,0.5635,NO
0.1753,2.3976,YES
0.0979,0.7279,NO
0.0985,0.6972,NO
0.0774,1.0176,NO
0.1069,1.4913,YES
0.3647,4.5224,YES
0.2531,3.5618,YES
0.1331,1.8035,YES
0.0885,1.0984,NO
