DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_34,Associated
0.0737,0.5724,NO
0.0652,0.3226,NO
0.1144,0.3124,NO
0.2164,0.2994,NO
0.0671,0.2245,NO
0.0906,0.9034,NO
0.0589,0.4184,NO
0.0679,0.1985,NO
0.1689,0.6057,NO
0.2469,2.4535,YES
0.0616,0.5471,NO
0.33799999999999997,2.3221,YES
0.2427,0.201,NO
0.2231,0.3144,NO
0.2223,0.1474,NO
0.1142,0.4849,NO
0.0706,0.6564,NO
0.1109,0.2715,NO
0.0747,0.5158,NO
0.2179,0.2803,NO
0.1147,0.261,NO
0.0779,3.1711,YES
0.0804,1.9176,YES
0.1668,2.5860000000000003,YES
0.24,1.4723,YES
0.1573,0.5479,NO
0.0716,1.5897,YES
0.1205,0.7613,NO
0.1072,1.5734,YES
0.2444,0.4643,YES
0.3362,0.4948,NO
0.1579,0.2608,NO
0.1148,0.405,NO
0.1112,0.534,NO
0.3947,2.0883,YES
0.0957,1.1293,YES
0.1364,0.5159,NO
0.1056,0.2814,NO
0.0981,0.3498,NO
0.1058,0.1094,NO
0.1797,0.1794,NO
0.1526,0.4143,NO
0.1551,0.1384,NO
0.2811,1.2146,YES
0.0766,0.5037,NO
0.1126,2.1158,YES
0.0341,0.3584,NO
0.3399,1.3679,YES
0.0412,0.2088,NO
0.1212,0.2562,NO
0.0769,0.1113,NO
0.1235,0.5057,NO
0.0802,0.3185,NO
0.1903,0.5767,NO
0.1119,0.1657,NO
0.1008,0.6995,NO
0.0886,0.2142,NO
0.1534,0.1848,NO
0.1331,0.1595,NO
0.2865,0.4342,NO
0.1512,0.4252,NO
0.1666,0.5431,NO
0.1465,0.2104,NO
0.0509,0.1204,NO
0.2187,0.512,NO
0.4574,1.2173,YES
0.1603,0.3437,NO
0.2015,1.2005,YES
0.205,0.1646,NO
0.2168,0.1289,NO
0.2136,0.051,NO
0.1919,0.1767,NO
0.1533,0.4696,NO
0.1268,0.0833,NO
0.1947,0.632,NO
0.1755,0.0922,NO
0.2202,0.3401,NO
0.4465,1.7730000000000001,YES
0.4252,1.1786,YES
0.3653,1.4362,YES
0.1771,0.8786,YES
0.1659,0.2991,NO
0.1927,0.9395,YES
0.1251,0.6501,NO
0.1303,1.554,YES
0.1814,0.4447,YES
0.3356,0.5663,NO
0.1662,0.3206,NO
0.1507,0.3037,NO
0.1441,0.3011,NO
0.3435,2.1686,YES
0.1243,1.1217,YES
0.1731,0.3692,NO
0.0952,0.3585,NO
0.1364,0.4966,NO
0.0887,0.2376,NO
0.2289,0.1927,NO
0.2088,0.3453,NO
0.2075,0.3024,NO
0.1923,1.2007,YES
0.0927,0.6807,NO
0.0821,2.0886,YES
0.0311,0.4069,NO
0.3081,1.3722,YES
0.0406,0.3691,NO
0.1251,0.4116,NO
0.091,0.3108,NO
0.11800000000000001,0.5178,NO
0.1053,0.32899999999999996,NO
0.2201,0.6324,NO
0.1351,0.3297,NO
0.1328,0.7074,NO
0.0724,0.2917,NO
0.0244,0.3316,NO
0.1404,0.9069,YES
0.3348,2.0194,YES
0.2937,1.9315,YES
0.14300000000000002,1.5294,YES
0.0826,0.4867,NO
0.013000000000000001,0.2633,NO
0.2103,1.7878,YES
0.1395,0.4663,NO
0.1325,0.9906,YES
0.1443,0.2951,NO
0.2165,0.5702,NO
0.1934,0.5992,NO
0.1934,0.5262,NO
0.0572,0.2382,NO
0.2318,2.3202,YES
0.0556,0.3762,NO
0.3609,3.2653,YES
0.1417,0.2961,NO
0.255,1.6114,YES
0.0522,0.5756,NO
0.0677,0.2742,NO
0.1439,0.7491,NO
0.0494,0.3879,NO
0.1715,1.0728,YES
0.0964,0.4826,NO
0.1343,1.8938,YES
0.1544,0.2436,NO
0.0732,0.1635,NO
0.1975,0.2728,NO
0.2582,0.4923,NO
0.1977,0.5051,NO
0.1701,0.8621,NO
0.1684,0.4374,NO
0.1225,0.1285,NO
0.1458,0.6571,NO
0.4028,2.17,YES
0.1577,0.6919,NO
0.2904,1.8973,YES
0.1987,0.2399,NO
0.1756,0.2283,NO
0.1689,0.1298,NO
0.054000000000000006,0.2416,NO
0.1469,0.8728,NO
0.0547,0.0375,NO
0.1082,0.8590000000000001,NO
0.2019,0.154,NO
0.1293,0.5184,NO
0.3897,3.531,YES
0.3612,2.2474,YES
0.2791,3.2728,YES
0.2894,2.2307,YES
0.2226,0.4609,NO
0.1753,1.3602,YES
0.0979,0.7834,NO
0.0985,0.21600000000000003,NO
0.0774,0.1322,NO
0.1069,0.5039,YES
0.3647,1.2607,YES
0.2531,1.7485,YES
0.1331,1.4461,YES
0.0885,0.3746,NO
0.0604,0.1001,NO
0.2068,1.5278,YES
0.2598,0.5016,NO
0.106,0.6195,YES
0.1459,0.1193,NO
0.2252,0.3457,NO
0.2571,0.3598,NO
0.2375,0.2933,NO
0.1453,0.2931,NO
0.2245,1.9085,YES
0.141,0.2449,NO
0.2623,2.7896,YES
0.142,0.3483,NO
0.2555,0.8839,YES
0.2049,0.568,NO
0.2206,0.2335,NO
0.2228,0.6947,NO
0.1032,0.4134,NO
0.1461,0.6417,YES
0.1116,0.3763,NO
0.1326,1.3754,YES
0.1415,0.4697,NO
0.0745,0.3107,NO
0.2381,0.2579,NO
0.19,0.2754,NO
0.1547,0.36700000000000005,NO
0.1997,0.6175,NO
0.1653,0.5006,NO
0.1536,0.1541,NO
0.1999,0.5652,NO
0.1989,1.6606,YES
0.2045,0.5331,NO
0.2447,0.8553,YES
0.2519,0.4339,NO
0.2036,0.5936,NO
0.2033,0.4153,NO
0.0533,0.3011,NO
0.105,0.541,NO
0.055999999999999994,0.2921,NO
0.1113,0.3917,NO
0.2256,0.3389,NO
0.0989,0.3866,NO
0.1879,2.5023,YES
0.1445,1.6905,YES
0.1901,2.4779,YES
0.3108,2.129,YES
0.2405,0.5093,NO
0.1657,0.9875,YES
0.1331,0.4941,NO
0.0949,0.3772,NO
0.1339,0.2265,NO
0.22399999999999998,0.266,NO
0.1967,0.3757,NO
0.1436,0.1686,NO
0.2079,0.975,NO
0.1339,0.4451,NO
0.0967,0.2167,NO
0.2198,0.8366,NO
0.3428,1.9425,YES
0.2344,0.5287,NO
0.1736,1.7612,YES
0.1331,0.2382,NO
0.0735,0.2238,NO
0.0647,0.1783,NO
0.204,0.245,NO
0.1327,0.7304,NO
0.1655,0.1424,NO
0.31,0.5052,NO
0.1309,0.1435,NO
0.2819,0.3226,NO
0.4042,2.8633,YES
0.3296,1.5281,YES
0.4941,2.6944,YES
0.1783,1.6361,YES
0.193,0.5817,NO
0.2673,1.1287,YES
0.1726,0.7476,NO
0.1439,0.4578,NO
0.0769,0.3023,NO
0.1953,0.1299,NO
0.2342,0.3684,NO
0.2047,0.5435,NO
0.1823,0.7051,NO
0.1684,0.4789,NO
0.1204,0.1567,NO
0.1751,0.4921,NO
0.3579,1.875,YES
0.1828,0.4949,NO
0.2083,1.5959999999999999,YES
0.2252,0.3217,NO
0.2041,0.4479,NO
0.2007,0.1632,NO
0.0498,0.366,NO
0.1415,0.7767,NO
0.0515,0.2669,NO
0.1207,0.7849,NO
0.1912,0.3019,NO
0.14,0.5516,NO
0.4038,2.8332,YES
0.3494,2.31,YES
0.2799,2.187,YES
0.2675,1.6521,YES
0.2206,0.4533,NO
0.2003,1.5699,YES
0.1168,0.4059,NO
