DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_94,Associated
0.0737,0.354,NO
0.0652,0.1342,NO
0.1144,0.3954,NO
0.2164,0.6111,NO
0.0671,0.4357,NO
0.0906,0.4234,NO
0.0589,0.4755,NO
0.0679,0.2221,NO
0.1689,0.4934,NO
0.2469,0.6912,YES
0.0616,0.4844,NO
0.33799999999999997,1.261,YES
0.2427,0.2489,NO
0.2231,0.1855,NO
0.2223,0.2049,NO
0.1142,0.3127,NO
0.0706,0.3273,NO
0.1109,0.1273,NO
0.0747,0.3311,NO
0.2179,0.2559,NO
0.1147,0.5243,NO
0.0779,1.4648,YES
0.0804,1.2972,YES
0.1668,1.5242,YES
0.24,0.5463,YES
0.1573,0.3918,NO
0.0716,1.1838,YES
0.1205,0.392,NO
0.1072,1.0351,YES
0.2444,0.3333,YES
0.3362,0.2477,NO
0.1579,0.4589,NO
0.1148,0.2151,NO
0.1112,0.1475,NO
0.3947,1.5919,YES
0.0957,1.2327,YES
0.1364,0.2186,NO
0.1056,0.2823,NO
0.0981,0.1547,NO
0.1058,0.3287,NO
0.1797,0.1855,NO
0.1526,0.4628,NO
0.1551,0.2485,NO
0.2811,1.2016,YES
0.0766,0.2547,NO
0.1126,0.5834,YES
0.0341,0.2069,NO
0.3399,1.2883,YES
0.0412,0.1665,NO
0.1212,0.2771,NO
0.0769,0.3433,NO
0.1235,0.4053,NO
0.0802,0.2018,NO
0.1903,0.3306,NO
0.1119,0.2589,NO
0.1008,0.19899999999999998,NO
0.0886,0.3582,NO
0.1534,0.1651,NO
0.1331,0.5428,NO
0.2865,0.8562,NO
0.1512,0.6408,NO
0.1666,0.4026,NO
0.1465,0.1992,NO
0.0509,0.1338,NO
0.2187,0.3227,NO
0.4574,1.6752,YES
0.1603,0.6551,NO
0.2015,2.1581,YES
0.205,0.456,NO
0.2168,0.4791,NO
0.2136,0.24,NO
0.1919,0.1473,NO
0.1533,0.7123,NO
0.1268,0.0468,NO
0.1947,0.4579,NO
0.1755,0.1156,NO
0.2202,0.5683,NO
0.4465,2.2554,YES
0.4252,1.8482,YES
0.3653,2.5673,YES
0.1771,0.9791,YES
0.1659,0.5776,NO
0.1927,1.4975,YES
0.1251,0.5258,NO
0.1303,1.6518,YES
0.1814,1.2352,YES
0.3356,0.6104,NO
0.1662,0.5515,NO
0.1507,0.2198,NO
0.1441,0.2445,NO
0.3435,2.2076,YES
0.1243,1.2498,YES
0.1731,0.3407,NO
0.0952,0.3612,NO
0.1364,0.2714,NO
0.0887,0.2849,NO
0.2289,0.1455,NO
0.2088,0.1707,NO
0.2075,0.2629,NO
0.1923,0.7256,YES
0.0927,0.2832,NO
0.0821,0.6794,YES
0.0311,0.212,NO
0.3081,1.4351,YES
0.0406,0.257,NO
0.1251,0.149,NO
0.091,0.2715,NO
0.11800000000000001,0.261,NO
0.1053,0.1183,NO
0.2201,0.5098,NO
0.1351,0.1469,NO
0.1328,0.3272,NO
0.0724,0.2222,NO
0.0244,0.062,NO
0.1404,0.635,YES
0.3348,2.2448,YES
0.2937,1.6755,YES
0.14300000000000002,0.39799999999999996,YES
0.0826,0.21899999999999997,NO
0.013000000000000001,0.0772,NO
0.2103,0.3523,YES
0.1395,0.2948,NO
0.1325,0.5997,YES
0.1443,0.2734,NO
0.2165,0.1385,NO
0.1934,0.3523,NO
0.1934,0.0906,NO
0.0572,0.1491,NO
0.2318,1.3891,YES
0.0556,0.1464,NO
0.3609,0.9604,YES
0.1417,0.0981,NO
0.255,1.1941,YES
0.0522,0.2198,NO
