DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_65,Associated
0.0737,0.6499,NO
0.0652,0.7045,NO
0.1144,1.4404,NO
0.2164,0.2779,NO
0.0671,1.026,NO
0.0906,1.6054,NO
0.0589,1.1102,NO
0.0679,0.5433,NO
0.1689,1.1912,NO
0.2469,2.3715,YES
0.0616,1.004,NO
0.33799999999999997,2.4936,YES
0.2427,0.4756,NO
0.2231,0.7251,NO
0.2223,0.2206,NO
0.1142,0.9449,NO
0.0706,0.4105,NO
0.1109,0.6906,NO
0.0747,0.4873,NO
0.2179,0.6602,NO
0.1147,1.0895,NO
0.0779,2.4026,YES
0.0804,2.6779,YES
0.1668,1.736,YES
0.24,2.2125,YES
0.1573,1.2521,NO
0.0716,2.9712,YES
0.1205,0.9365,NO
0.1072,2.2062,YES
0.2444,2.0226,YES
0.3362,1.0255,NO
0.1579,0.5883,NO
0.1148,0.7446,NO
0.1112,0.7852,NO
0.3947,1.3511,YES
0.0957,1.6549,YES
0.1364,0.8205,NO
0.1056,0.5947,NO
0.0981,0.7181,NO
0.1058,0.4746,NO
0.1797,0.6969,NO
0.1526,0.9279,NO
0.1551,0.444,NO
0.2811,1.9645,YES
0.0766,0.3556,NO
0.1126,1.4978,YES
0.0341,0.5324,NO
0.3399,1.6789,YES
0.0412,0.6512,NO
0.1212,0.4836,NO
0.0769,0.4688,NO
0.1235,0.4868,NO
0.0802,0.485,NO
0.1903,0.8116,NO
0.1119,1.0757,NO
0.1008,0.6719,NO
0.0886,0.6089,NO
0.1534,0.8009,NO
0.1331,1.5439,NO
0.2865,0.8066,NO
0.1512,1.7742,NO
0.1666,1.6312,NO
0.1465,1.0114,NO
0.0509,0.5670000000000001,NO
0.2187,1.3617,NO
0.4574,3.3602,YES
0.1603,0.9890000000000001,NO
0.2015,3.3139999999999996,YES
0.205,0.6041,NO
0.2168,0.7913,NO
0.2136,0.3713,NO
0.1919,1.137,NO
0.1533,0.9656,NO
0.1268,0.8318,NO
0.1947,1.1261,NO
0.1755,0.6672,NO
0.2202,2.0546,NO
0.4465,3.1583,YES
0.4252,3.5207,YES
0.3653,2.3831,YES
0.1771,3.2231,YES
0.1659,1.2859,NO
0.1927,4.137,YES
0.1251,1.0863,NO
0.1303,2.4249,YES
0.1814,2.3621,YES
0.3356,1.1071,NO
0.1662,0.4949,NO
0.1507,0.5165,NO
0.1441,0.7803,NO
0.3435,2.1892,YES
0.1243,1.9335,YES
0.1731,0.7465,NO
0.0952,0.6037,NO
0.1364,0.6153,NO
0.0887,0.5481,NO
0.2289,0.3426,NO
0.2088,0.5465,NO
0.2075,0.1802,NO
0.1923,2.2716,YES
0.0927,0.3095,NO
0.0821,1.6499,YES
0.0311,0.414,NO
0.3081,1.3818,YES
0.0406,0.4973,NO
0.1251,0.4449,NO
0.091,0.3851,NO
0.11800000000000001,0.3001,NO
0.1053,0.4629,NO
0.2201,0.8296,NO
0.1351,0.7787,NO
0.1328,0.7022,NO
0.0724,0.7505,NO
0.0244,0.7154,NO
0.1404,2.0701,YES
0.3348,2.8684,YES
0.2937,4.207,YES
0.14300000000000002,2.2665,YES
0.0826,0.6087,NO
0.013000000000000001,0.5787,NO
0.2103,2.5247,YES
0.1395,0.8013,NO
0.1325,1.4179,YES
