DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_38,Associated
0.0737,0.3721,NO
0.0652,0.3477,NO
0.1144,0.4162,NO
0.2164,0.1588,NO
0.0671,0.2899,NO
0.0906,0.4101,NO
0.0589,0.6068,NO
0.0679,0.3796,NO
0.1689,0.588,NO
0.2469,2.0655,YES
0.0616,0.37200000000000005,NO
0.33799999999999997,1.7643,YES
0.2427,0.336,NO
0.2231,0.3269,NO
0.2223,0.1622,NO
0.1142,0.374,NO
0.0706,0.5615,NO
0.1109,0.414,NO
0.0747,0.1977,NO
0.2179,0.2847,NO
0.1147,0.4225,NO
0.0779,0.8525,YES
0.0804,2.3475,YES
0.1668,1.9435,YES
0.24,0.4464,YES
0.1573,0.4296,NO
0.0716,1.7811,YES
0.1205,0.4114,NO
0.1072,1.2832,YES
0.2444,0.4795,YES
0.3362,0.2323,NO
0.1579,0.2971,NO
0.1148,0.1497,NO
0.1112,0.3694,NO
0.3947,1.5243,YES
0.0957,1.454,YES
0.1364,0.3892,NO
0.1056,0.268,NO
0.0981,0.3744,NO
0.1058,0.1601,NO
0.1797,0.3018,NO
0.1526,0.3759,NO
0.1551,0.35100000000000003,NO
0.2811,0.7059,YES
0.0766,0.3755,NO
0.1126,0.7058,YES
0.0341,0.1433,NO
0.3399,0.5791,YES
0.0412,0.2521,NO
0.1212,0.0906,NO
0.0769,0.3948,NO
0.1235,0.2264,NO
0.0802,0.0868,NO
0.1903,0.3045,NO
0.1119,0.3234,NO
0.1008,0.4498,NO
0.0886,0.37799999999999995,NO
0.1534,0.2152,NO
0.1331,0.5384,NO
0.2865,0.3579,NO
0.1512,0.5347,NO
0.1666,0.4679,NO
0.1465,0.6629999999999999,NO
0.0509,0.2531,NO
0.2187,0.4319,NO
0.4574,3.0086,YES
0.1603,0.46399999999999997,NO
0.2015,3.1356,YES
0.205,0.5825,NO
0.2168,0.4702,NO
0.2136,0.2909,NO
0.1919,0.1784,NO
0.1533,0.9237,NO
0.1268,0.245,NO
0.1947,0.4339,NO
0.1755,0.2779,NO
0.2202,0.5735,NO
0.4465,1.0646,YES
0.4252,2.9038,YES
0.3653,2.8628,YES
0.1771,0.6862,YES
0.1659,0.3108,NO
0.1927,2.5376,YES
0.1251,0.4685,NO
0.1303,0.4729,YES
0.1814,0.3383,YES
0.3356,0.21899999999999997,NO
0.1662,0.1103,NO
0.1507,0.10099999999999999,NO
0.1441,0.2039,NO
0.3435,0.5707,YES
0.1243,0.5398,YES
0.1731,0.325,NO
0.0952,0.3091,NO
0.1364,0.3921,NO
0.0887,0.2191,NO
0.2289,0.0615,NO
0.2088,0.1304,NO
0.2075,0.0564,NO
0.1923,0.5013,YES
0.0927,0.1598,NO
0.0821,0.3112,YES
0.0311,0.1537,NO
0.3081,0.299,YES
0.0406,0.1781,NO
0.1251,0.0694,NO
0.091,0.1484,NO
0.11800000000000001,0.2944,NO
0.1053,0.0888,NO
0.2201,0.1812,NO
0.1351,0.3127,NO
0.1328,0.2766,NO
0.0724,0.5615,NO
0.0244,0.3292,NO
0.1404,0.7879,YES
0.3348,1.5327,YES
0.2937,2.1312,YES
0.14300000000000002,1.2756,YES
0.0826,0.7465,NO
0.013000000000000001,0.4767,NO
0.2103,2.005,YES
0.1395,0.4134,NO
0.1325,0.9252,YES
0.1443,0.4188,NO
0.2165,0.4383,NO
0.1934,0.46799999999999997,NO
0.1934,0.1972,NO
0.0572,0.4114,NO
0.2318,4.3202,YES
0.0556,0.4508,NO
0.3609,3.0057,YES
0.1417,0.3389,NO
0.255,2.7645,YES
0.0522,0.4186,NO
0.0677,0.4543,NO
0.1439,0.3159,NO
0.0494,0.2676,NO
0.1715,0.9641,YES
0.0964,0.6276,NO
0.1343,1.7429,YES
0.1544,0.47700000000000004,NO
0.0732,0.31,NO
0.1975,0.46799999999999997,NO
0.2582,0.33399999999999996,NO
0.1977,0.557,NO
0.1701,0.4666,NO
0.1684,0.6354,NO
0.1225,0.4738,NO
0.1458,0.5664,NO
0.4028,1.4918,YES
0.1577,0.3903,NO
0.2904,1.4466,YES
