DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_24,Associated
0.0737,1.3081,NO
0.0652,0.5375,NO
0.1144,0.951,NO
0.2164,1.4832,NO
0.0671,1.0089,NO
0.0906,0.805,NO
0.0589,0.8468,NO
0.0679,0.3209,NO
0.1689,1.1984,NO
0.2469,3.137,YES
0.0616,0.9145,NO
0.33799999999999997,1.641,YES
0.2427,0.9942,NO
0.2231,1.3069,NO
0.2223,0.8053,NO
0.1142,0.736,NO
0.0706,1.0665,NO
0.1109,0.8693,NO
0.0747,0.6879,NO
0.2179,0.6561,NO
0.1147,0.9947,NO
0.0779,2.8826,YES
0.0804,3.2222,YES
0.1668,2.369,YES
0.24,1.4607,YES
0.1573,1.0002,NO
0.0716,2.7342,YES
0.1205,0.7313,NO
0.1072,2.0248,YES
0.2444,1.1261,YES
0.3362,1.1916,NO
0.1579,0.602,NO
0.1148,0.2298,NO
0.1112,1.0973,NO
0.3947,1.5532,YES
0.0957,0.7407,YES
0.1364,0.9326,NO
0.1056,0.3443,NO
0.0981,1.1936,NO
0.1058,0.5187,NO
0.1797,0.479,NO
0.1526,0.9944,NO
0.1551,0.3637,NO
0.2811,1.3349,YES
0.0766,0.6801,NO
0.1126,0.8761,YES
0.0341,0.4429,NO
0.3399,1.6884,YES
0.0412,0.628,NO
0.1212,0.5264,NO
0.0769,0.8291,NO
0.1235,0.4107,NO
0.0802,0.5236,NO
0.1903,1.1528,NO
0.1119,0.41600000000000004,NO
0.1008,0.9209999999999999,NO
0.0886,1.6092,NO
0.1534,0.6025,NO
0.1331,1.9358,NO
0.2865,1.2455,NO
0.1512,1.1227,NO
0.1666,1.4601,NO
0.1465,1.1614,NO
0.0509,0.5074,NO
0.2187,1.9028,NO
0.4574,3.8552,YES
0.1603,1.3853,NO
0.2015,2.4606,YES
0.205,1.0338,NO
0.2168,1.5130000000000001,NO
0.2136,0.4112,NO
0.1919,0.8264,NO
0.1533,1.0538,NO
0.1268,0.9449,NO
0.1947,0.8203,NO
0.1755,0.8455,NO
0.2202,1.0172,NO
0.4465,3.2753,YES
0.4252,4.165,YES
0.3653,3.333,YES
0.1771,2.3331,YES
0.1659,1.3605,NO
0.1927,3.5463,YES
0.1251,1.3604,NO
0.1303,1.6049,YES
0.1814,0.6654,YES
0.3356,1.2436,NO
0.1662,1.0417,NO
0.1507,0.8024,NO
0.1441,1.1782,NO
0.3435,1.1533,YES
