DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_42,Associated
0.0737,0.7341,NO
0.0652,0.6033,NO
0.1144,1.4642,NO
0.2164,0.742,NO
0.0671,0.9407,NO
0.0906,1.4181,NO
0.0589,0.9186,NO
0.0679,0.6097,NO
0.1689,0.6311,NO
0.2469,3.6804,YES
0.0616,0.7824,NO
0.33799999999999997,2.4084,YES
0.2427,1.0709,NO
0.2231,1.3485,NO
0.2223,0.7921,NO
0.1142,0.5844,NO
0.0706,0.8569,NO
0.1109,0.6744,NO
0.0747,0.8004,NO
0.2179,0.8285,NO
0.1147,0.4723,NO
0.0779,3.4771,YES
0.0804,4.1868,YES
0.1668,3.2984,YES
0.24,4.1392,YES
0.1573,1.0853,NO
0.0716,3.93,YES
0.1205,0.9705,NO
0.1072,2.0365,YES
0.2444,1.3542,YES
0.3362,0.9381,NO
0.1579,0.1778,NO
0.1148,0.0797,NO
0.1112,0.8953,NO
0.3947,1.8207,YES
0.0957,1.8192,YES
0.1364,0.6838,NO
0.1056,0.3083,NO
0.0981,0.8948,NO
0.1058,0.3956,NO
0.1797,0.7262,NO
0.1526,0.6286,NO
0.1551,0.7564,NO
0.2811,1.8662,YES
0.0766,0.1312,NO
0.1126,1.8581,YES
0.0341,0.1217,NO
0.3399,1.9893,YES
0.0412,0.2716,NO
0.1212,0.4476,NO
0.0769,0.635,NO
0.1235,0.3117,NO
0.0802,0.5029,NO
0.1903,0.995,NO
0.1119,0.3944,NO
0.1008,0.9413,NO
0.0886,0.4994,NO
0.1534,0.3884,NO
0.1331,0.8531,NO
0.2865,0.4475,NO
0.1512,0.8659,NO
0.1666,0.6318,NO
0.1465,0.7739,NO
0.0509,0.3952,NO
0.2187,0.3128,NO
0.4574,3.0828,YES
0.1603,0.284,NO
0.2015,2.2216,YES
0.205,0.615,NO
0.2168,0.9166,NO
0.2136,0.4646,NO
0.1919,0.4246,NO
0.1533,0.4922,NO
0.1268,0.4774,NO
0.1947,0.5177,NO
0.1755,0.4447,NO
0.2202,0.3368,NO
0.4465,2.8599,YES
0.4252,3.5211,YES
0.3653,2.6588,YES
0.1771,3.5266,YES
0.1659,0.5881,NO
0.1927,3.1756,YES
0.1251,0.6044,NO
0.1303,3.2415,YES
0.1814,1.7552,YES
0.3356,1.4072,NO
0.1662,1.4841,NO
0.1507,1.1086,NO
0.1441,1.6252,NO
0.3435,2.8542,YES
0.1243,2.6011,YES
0.1731,1.0114,NO
0.0952,0.3892,NO
0.1364,1.8144,NO
0.0887,0.3109,NO
0.2289,1.8534,NO
0.2088,1.8897,NO
0.2075,2.1396,NO
0.1923,2.795,YES
0.0927,1.3501,NO
0.0821,2.8175,YES
0.0311,0.8109,NO
0.3081,3.5769,YES
0.0406,1.024,NO
0.1251,0.4675,NO
0.091,0.8491,NO
0.11800000000000001,0.3876,NO
0.1053,0.3973,NO
0.2201,1.8364,NO
0.1351,0.4392,NO
0.1328,1.4214,NO
0.0724,0.7217,NO
0.0244,0.5822,NO
0.1404,2.2035,YES
0.3348,5.0149,YES
0.2937,4.3273,YES
0.14300000000000002,2.18,YES
0.0826,0.9009999999999999,NO
0.013000000000000001,0.3087,NO
0.2103,2.2575,YES
0.1395,0.9768,NO
0.1325,2.8027,YES
0.1443,0.8071,NO
0.2165,0.9839,NO
0.1934,1.2574,NO
0.1934,1.1762,NO
0.0572,0.4059,NO
0.2318,4.6156,YES
0.0556,0.316,NO
0.3609,4.3703,YES
0.1417,0.8704,NO
0.255,4.336,YES
0.0522,0.4466,NO
0.0677,1.3117,NO
0.1439,0.9826,NO
0.0494,1.0836,NO
0.1715,3.0381,YES
0.0964,1.3142,NO
0.1343,2.539,YES
