DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_94,Associated
0.0737,0.5227,NO
0.0652,0.25,NO
0.1144,0.8735,NO
0.2164,1.1768,NO
0.0671,0.7937,NO
0.0906,1.0312,NO
0.0589,0.7503,NO
0.0679,0.1446,NO
0.1689,0.3767,NO
0.2469,2.4578,YES
0.0616,1.0777,NO
0.33799999999999997,2.0406,YES
0.2427,0.1234,NO
0.2231,0.49200000000000005,NO
0.2223,0.2467,NO
0.1142,0.2601,NO
0.0706,1.1989,NO
0.1109,0.1231,NO
0.0747,1.2279,NO
0.2179,0.2094,NO
0.1147,0.8917,NO
0.0779,2.4578,YES
0.0804,2.5022,YES
0.1668,3.3995,YES
0.24,3.1873,YES
0.1573,0.1221,NO
0.0716,2.5013,YES
0.1205,0.222,NO
0.1072,2.5472,YES
0.2444,1.7105,YES
0.3362,0.7997,NO
0.1579,0.9002,NO
0.1148,0.8449,NO
0.1112,0.7869,NO
0.3947,2.569,YES
0.0957,2.4626,YES
0.1364,0.484,NO
0.1056,0.5014,NO
0.0981,0.6454,NO
0.1058,0.6051,NO
0.1797,0.6957,NO
0.1526,0.7668,NO
0.1551,0.6523,NO
0.2811,1.6846,YES
0.0766,0.8137,NO
0.1126,1.7268,YES
0.0341,0.8762,NO
0.3399,2.7846,YES
0.0412,0.871,NO
0.1212,0.7371,NO
0.0769,0.5969,NO
0.1235,0.7272,NO
0.0802,0.6224,NO
0.1903,0.6417,NO
0.1119,0.4373,NO
0.1008,0.5808,NO
0.0886,0.5635,NO
0.1534,0.5005,NO
0.1331,1.298,NO
0.2865,0.6139,NO
0.1512,0.4239,NO
0.1666,1.4469,NO
0.1465,0.8267,NO
0.0509,0.252,NO
0.2187,0.9614,NO
0.4574,3.1861,YES
0.1603,1.7338,NO
0.2015,2.4093,YES
0.205,0.4962,NO
0.2168,1.0186,NO
0.2136,0.6278,NO
0.1919,0.5375,NO
0.1533,1.2625,NO
0.1268,0.1523,NO
0.1947,1.0511,NO
0.1755,0.4198,NO
0.2202,0.3931,NO
0.4465,3.0163,YES
0.4252,3.2169,YES
0.3653,4.0781,YES
0.1771,3.5452,YES
0.1659,0.5748,NO
0.1927,3.1208,YES
0.1251,0.8906,NO
0.1303,2.3726,YES
0.1814,1.8222,YES
0.3356,0.8693,NO
0.1662,1.1299,NO
0.1507,0.9821,NO
0.1441,0.9125,NO
0.3435,2.4869,YES
0.1243,2.1931,YES
0.1731,0.8635,NO
0.0952,0.9045,NO
0.1364,0.9097,NO
0.0887,1.0481,NO
0.2289,0.4014,NO
0.2088,0.4227,NO
0.2075,0.2763,NO
0.1923,1.6779,YES
0.0927,0.9701,NO
0.0821,1.4543,YES
0.0311,1.1278,NO
0.3081,2.2813,YES
0.0406,0.9765,NO
0.1251,1.1981,NO
0.091,0.8385,NO
0.11800000000000001,1.2409999999999999,NO
0.1053,1.1346,NO
0.2201,0.7559999999999999,NO
0.1351,1.0354,NO
0.1328,0.8334,NO
0.0724,0.4714,NO
0.0244,0.5997,NO
0.1404,1.9987,YES
0.3348,4.006,YES
0.2937,3.9834,YES
0.14300000000000002,2.705,YES
0.0826,0.3701,NO
0.013000000000000001,0.2668,NO
0.2103,1.8459999999999999,YES
0.1395,0.2886,NO
0.1325,1.7899,YES
0.1443,0.5695,NO
0.2165,1.0662,NO
0.1934,0.8053,NO
0.1934,0.4712,NO
0.0572,0.1573,NO
0.2318,4.4755,YES
0.0556,0.3101,NO
0.3609,4.8964,YES
0.1417,1.109,NO
0.255,4.8534,YES
0.0522,0.7674,NO
0.0677,0.1397,NO
0.1439,1.0759999999999998,NO
0.0494,0.5344,NO
0.1715,1.8449,YES
0.0964,0.9224,NO
0.1343,2.173,YES
0.1544,1.2131,NO
0.0732,1.1353,NO
0.1975,1.4839,NO
0.2582,1.5186,NO
0.1977,1.3621,NO
0.1701,1.6096,NO
0.1684,1.4108,NO
0.1225,0.9721,NO
0.1458,1.1196,NO
0.4028,3.0041,YES
0.1577,1.7328,NO
0.2904,2.3932,YES
0.1987,0.645,NO
0.1756,1.0146,NO
0.1689,0.5065,NO
0.054000000000000006,1.0014,NO
0.1469,1.9006,NO
0.0547,0.7005,NO
0.1082,1.855,NO
0.2019,1.2574,NO
0.1293,1.3035,NO
0.3897,2.9482,YES
0.3612,3.0132,YES
0.2791,3.8822,YES
0.2894,3.1486,YES
0.2226,0.7909,NO
0.1753,2.7219,YES
0.0979,1.0292,NO
0.0985,0.4744,NO
0.0774,0.8646,NO
0.1069,1.6145,YES
0.3647,3.7635,YES
0.2531,3.6581,YES
0.1331,2.0042,YES
0.0885,0.5024,NO
0.0604,0.3991,NO
0.2068,1.4409,YES
0.2598,0.9472,NO
0.106,1.6412,YES
0.1459,0.8378,NO
