DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_18,Associated
0.0737,0.6938,NO
0.0652,0.653,NO
0.1144,1.0001,NO
0.2164,1.1002,NO
0.0671,1.175,NO
0.0906,1.0687,NO
0.0589,1.0549,NO
0.0679,0.62,NO
0.1689,1.2145,NO
0.2469,2.721,YES
0.0616,0.6827,NO
0.33799999999999997,2.7561,YES
0.2427,0.6887,NO
0.2231,0.6389,NO
0.2223,0.4738,NO
0.1142,0.6777,NO
0.0706,1.1515,NO
0.1109,0.9069,NO
0.0747,1.4437,NO
0.2179,0.8170000000000001,NO
0.1147,0.9102,NO
0.0779,3.2226,YES
0.0804,2.4281,YES
0.1668,2.7632,YES
0.24,3.4947,YES
0.1573,1.0088,NO
0.0716,2.0549,YES
0.1205,0.6152,NO
0.1072,1.6775,YES
0.2444,2.5978,YES
0.3362,1.7567,NO
0.1579,0.5019,NO
0.1148,0.4536,NO
0.1112,1.3582,NO
0.3947,2.6916,YES
0.0957,1.5561,YES
0.1364,1.5192,NO
0.1056,0.3947,NO
0.0981,1.4704,NO
0.1058,0.5285,NO
0.1797,0.9662,NO
0.1526,0.955,NO
0.1551,0.9861,NO
0.2811,2.1886,YES
0.0766,0.7158,NO
0.1126,2.4867,YES
0.0341,0.975,NO
0.3399,2.5517,YES
0.0412,0.4662,NO
0.1212,0.418,NO
0.0769,0.424,NO
0.1235,0.4078,NO
0.0802,0.6873,NO
0.1903,1.5608,NO
0.1119,0.4962,NO
0.1008,1.4259,NO
0.0886,0.5664,NO
0.1534,0.2733,NO
0.1331,1.1877,NO
0.2865,1.0786,NO
0.1512,1.1079,NO
0.1666,1.3199,NO
0.1465,0.9854,NO
0.0509,0.3986,NO
0.2187,1.4831,NO
0.4574,3.1165,YES
0.1603,1.1619,NO
0.2015,3.214,YES
0.205,0.5073,NO
0.2168,0.7098,NO
0.2136,0.3293,NO
0.1919,0.4402,NO
0.1533,1.4633,NO
0.1268,0.5005,NO
0.1947,1.6141,NO
0.1755,0.4228,NO
0.2202,0.9435,NO
0.4465,3.4444,YES
0.4252,2.885,YES
0.3653,2.8871,YES
0.1771,3.6291,YES
0.1659,1.1866,NO
0.1927,2.0039,YES
0.1251,1.2057,NO
0.1303,2.4644,YES
0.1814,3.4668,YES
0.3356,3.7211,NO
0.1662,2.1685,NO
0.1507,1.9973,NO
0.1441,3.5391,NO
0.3435,3.1877,YES
0.1243,2.312,YES
0.1731,3.4703,NO
0.0952,0.9856,NO
0.1364,3.2776,NO
0.0887,1.1273,NO
0.2289,1.1466,NO
0.2088,1.3439,NO
0.2075,1.1466,NO
0.1923,2.4833,YES
