DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_70,Associated
0.0737,0.8477,NO
0.0652,1.0634,NO
0.1144,0.7463,NO
0.2164,1.5130000000000001,NO
0.0671,1.3231,NO
0.0906,0.3802,NO
0.0589,0.5369,NO
0.0679,0.3114,NO
0.1689,0.9590000000000001,NO
0.2469,3.5912,YES
0.0616,0.3575,NO
0.33799999999999997,3.5852,YES
0.2427,1.1062,NO
0.2231,1.1709,NO
0.2223,1.117,NO
0.1142,0.7539,NO
0.0706,1.3595,NO
0.1109,0.3294,NO
0.0747,0.99,NO
0.2179,0.711,NO
0.1147,1.3462,NO
0.0779,4.0035,YES
0.0804,4.0321,YES
0.1668,4.0303,YES
0.24,3.5246,YES
0.1573,1.0985,NO
0.0716,3.8136,YES
0.1205,0.5835,NO
0.1072,2.2212,YES
0.2444,3.2438,YES
0.3362,1.2302,NO
0.1579,0.9333,NO
0.1148,0.8855,NO
0.1112,0.8784,NO
0.3947,3.031,YES
0.0957,2.059,YES
0.1364,1.0674,NO
0.1056,0.7755,NO
0.0981,0.8576,NO
0.1058,0.792,NO
0.1797,0.2241,NO
0.1526,0.3416,NO
0.1551,0.5696,NO
0.2811,2.3015,YES
0.0766,0.9390000000000001,NO
0.1126,2.293,YES
0.0341,0.8419,NO
0.3399,3.3289,YES
0.0412,0.7858,NO
0.1212,1.2162,NO
0.0769,0.9817,NO
0.1235,1.3047,NO
0.0802,1.0082,NO
0.1903,1.2183,NO
0.1119,1.0098,NO
0.1008,0.9103,NO
0.0886,0.5654,NO
0.1534,0.8742,NO
0.1331,0.7514,NO
0.2865,1.6863,NO
0.1512,1.5961,NO
0.1666,0.5463,NO
0.1465,0.3611,NO
0.0509,0.2687,NO
0.2187,0.9254,NO
0.4574,3.3339,YES
0.1603,0.6035,NO
0.2015,3.0823,YES
0.205,0.5083,NO
0.2168,0.6929,NO
0.2136,0.7469,NO
0.1919,0.7361,NO
0.1533,1.5083,NO
0.1268,0.2235,NO
0.1947,1.3599,NO
0.1755,0.7566,NO
0.2202,1.568,NO
0.4465,3.5955,YES
0.4252,3.6132,YES
0.3653,3.8097,YES
0.1771,3.09,YES
0.1659,1.0824,NO
0.1927,3.2026,YES
0.1251,0.6538,NO
0.1303,1.7682,YES
0.1814,2.5662,YES
0.3356,1.5216,NO
0.1662,0.4247,NO
0.1507,0.4668,NO
0.1441,1.5084,NO
0.3435,2.6468,YES
0.1243,1.5389,YES
0.1731,0.9667,NO
0.0952,0.4531,NO
0.1364,1.3511,NO
0.0887,0.3037,NO
0.2289,0.1165,NO
0.2088,0.1013,NO
0.2075,0.2812,NO
0.1923,1.8111,YES
0.0927,0.5671,NO
0.0821,1.8656,YES
0.0311,0.6924,NO
0.3081,2.5517,YES
0.0406,0.3949,NO
0.1251,0.7787,NO
0.091,0.5779,NO
0.11800000000000001,0.9494,NO
0.1053,0.7606,NO
0.2201,1.4636,NO
0.1351,1.0049,NO
0.1328,1.1701,NO
0.0724,0.3254,NO
0.0244,0.7665,NO
0.1404,1.8482,YES
0.3348,3.963,YES
0.2937,4.1012,YES
0.14300000000000002,1.7531,YES
0.0826,0.2896,NO
0.013000000000000001,0.0982,NO
