DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_50,Associated
0.0737,0.4467,NO
0.0652,0.5665,NO
0.1144,0.5024,NO
0.2164,0.2317,NO
0.0671,0.6735,NO
0.0906,0.6183,NO
0.0589,0.7814,NO
0.0679,0.39899999999999997,NO
0.1689,0.6589,NO
0.2469,2.4368,YES
0.0616,0.639,NO
0.33799999999999997,2.0925,YES
0.2427,0.6011,NO
0.2231,0.4791,NO
0.2223,0.7901,NO
0.1142,0.4881,NO
0.0706,0.5838,NO
0.1109,0.9276,NO
0.0747,0.5665,NO
0.2179,1.1953,NO
0.1147,0.4024,NO
0.0779,2.5618,YES
0.0804,2.612,YES
0.1668,2.4298,YES
0.24,1.8264,YES
0.1573,0.5784,NO
0.0716,1.9513,YES
0.1205,0.5697,NO
0.1072,2.2414,YES
0.2444,1.2443,YES
0.3362,1.6011,NO
0.1579,0.2319,NO
0.1148,0.4435,NO
0.1112,1.5919999999999999,NO
0.3947,2.6510000000000002,YES
0.0957,2.0757,YES
0.1364,1.209,NO
0.1056,0.0315,NO
0.0981,1.5112,NO
0.1058,0.2045,NO
0.1797,0.7262,NO
0.1526,0.7785,NO
0.1551,0.6509,NO
0.2811,2.3874,YES
0.0766,0.2361,NO
0.1126,3.0498,YES
0.0341,0.5849,NO
0.3399,3.3246,YES
0.0412,0.2786,NO
0.1212,0.369,NO
0.0769,0.3627,NO
0.1235,0.669,NO
0.0802,0.4019,NO
0.1903,1.6138,NO
0.1119,0.5315,NO
0.1008,1.3726,NO
0.0886,0.436,NO
0.1534,0.5061,NO
0.1331,0.4388,NO
0.2865,0.5355,NO
0.1512,0.941,NO
0.1666,0.8172,NO
0.1465,0.4824,NO
0.0509,0.172,NO
0.2187,0.6958,NO
0.4574,3.2735,YES
0.1603,0.7881,NO
0.2015,3.5363,YES
0.205,0.625,NO
0.2168,0.507,NO
0.2136,0.512,NO
0.1919,0.3003,NO
0.1533,1.1247,NO
0.1268,0.7566,NO
0.1947,1.2975,NO
0.1755,0.8368,NO
0.2202,0.698,NO
0.4465,3.8964,YES
0.4252,4.0246,YES
0.3653,3.8949,YES
0.1771,2.6168,YES
0.1659,0.5316,NO
0.1927,3.4332,YES
0.1251,0.7255,NO
0.1303,2.1411,YES
0.1814,1.5046,YES
0.3356,1.4762,NO
0.1662,0.6612,NO
0.1507,1.0421,NO
0.1441,1.6666,NO
0.3435,2.9218,YES
0.1243,2.0434,YES
0.1731,1.3801,NO
0.0952,0.2445,NO
0.1364,1.2956,NO
0.0887,0.2739,NO
0.2289,1.7227,NO
0.2088,1.8313,NO
0.2075,1.8777,NO
0.1923,2.4698,YES
0.0927,0.6093,NO
0.0821,3.1355,YES
0.0311,0.9854,NO
0.3081,3.7176,YES
0.0406,1.0016,NO
0.1251,0.6078,NO
0.091,0.4508,NO
0.11800000000000001,0.5759,NO
0.1053,0.5042,NO
0.2201,1.5512,NO
0.1351,0.691,NO
0.1328,1.1257,NO
0.0724,0.3256,NO
0.0244,0.6148,NO
0.1404,1.5419,YES
0.3348,4.2745,YES
0.2937,5.07,YES
0.14300000000000002,2.0803,YES
0.0826,0.6929,NO
0.013000000000000001,0.2743,NO
0.2103,2.2388,YES
0.1395,0.8735,NO
0.1325,2.0155,YES
0.1443,0.5755,NO
0.2165,0.8124,NO
0.1934,1.1646,NO
0.1934,1.236,NO
0.0572,0.4426,NO
0.2318,5.15,YES
0.0556,0.4074,NO
0.3609,4.6964,YES
0.1417,0.5568,NO
0.255,4.4458,YES
0.0522,0.9162,NO
0.0677,0.5421,NO
0.1439,1.9515,NO
0.0494,1.1648,NO
0.1715,2.2439,YES
0.0964,0.9961,NO
0.1343,1.5844,YES
0.1544,0.4293,NO
0.0732,0.5478,NO
0.1975,0.7367,NO
0.2582,0.3263,NO
0.1977,0.8440000000000001,NO
0.1701,1.2154,NO
0.1684,0.6488,NO
0.1225,0.1894,NO
0.1458,0.8848,NO
0.4028,3.2988,YES
0.1577,1.0893,NO
0.2904,3.6131,YES
0.1987,0.9396,NO
