DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_48,Associated
0.0737,0.3381,NO
0.0652,0.1416,NO
0.1144,0.4123,NO
0.2164,0.4717,NO
0.0671,0.5314,NO
0.0906,0.4923,NO
0.0589,0.3697,NO
0.0679,0.2063,NO
0.1689,0.5654,NO
0.2469,2.0724,YES
0.0616,0.3076,NO
0.33799999999999997,1.7668,YES
0.2427,0.2232,NO
0.2231,0.0465,NO
0.2223,0.2764,NO
0.1142,0.4702,NO
0.0706,0.9857,NO
0.1109,0.1499,NO
0.0747,0.6374,NO
0.2179,0.1168,NO
0.1147,0.321,NO
0.0779,1.9913,YES
0.0804,2.369,YES
0.1668,2.4782,YES
0.24,1.7796,YES
0.1573,0.4086,NO
0.0716,1.7655,YES
0.1205,0.7681,NO
0.1072,1.6095,YES
0.2444,2.4403,YES
0.3362,0.8017,NO
0.1579,1.0835,NO
0.1148,1.0414,NO
0.1112,1.1395,NO
0.3947,2.2666,YES
0.0957,2.3727,YES
0.1364,0.9256,NO
0.1056,0.1319,NO
0.0981,0.9491,NO
0.1058,0.1104,NO
0.1797,0.2077,NO
0.1526,0.2722,NO
0.1551,0.3267,NO
0.2811,2.1464,YES
0.0766,1.3768,NO
0.1126,2.5121,YES
0.0341,1.2064,NO
0.3399,2.6856,YES
0.0412,0.8574,NO
0.1212,0.3002,NO
0.0769,0.0543,NO
0.1235,0.6392,NO
0.0802,0.3133,NO
0.1903,1.3780000000000001,NO
0.1119,0.524,NO
0.1008,1.2562,NO
0.0886,0.5501,NO
0.1534,0.0141,NO
0.1331,1.2991,NO
0.2865,1.0449,NO
0.1512,1.1003,NO
0.1666,1.4889,NO
0.1465,0.2473,NO
0.0509,0.1087,NO
0.2187,1.1724,NO
0.4574,3.6310000000000002,YES
0.1603,0.7329,NO
0.2015,2.3416,YES
0.205,0.3064,NO
0.2168,0.2561,NO
0.2136,0.36700000000000005,NO
0.1919,0.5064,NO
0.1533,2.0747,NO
0.1268,0.1554,NO
0.1947,1.6169,NO
0.1755,0.07400000000000001,NO
0.2202,0.897,NO
0.4465,3.1394,YES
0.4252,3.5278,YES
0.3653,4.0895,YES
0.1771,2.5568,YES
0.1659,1.2653,NO
0.1927,3.495,YES
0.1251,1.5708,NO
0.1303,1.7731,YES
0.1814,2.5109,YES
0.3356,1.5777,NO
0.1662,1.3103,NO
0.1507,1.0039,NO
0.1441,1.788,NO
0.3435,2.5585,YES
0.1243,2.5309,YES
0.1731,2.168,NO
0.0952,0.1405,NO
0.1364,1.3831,NO
0.0887,0.0979,NO
0.2289,1.0623,NO
0.2088,1.0624,NO
0.2075,0.9741,NO
0.1923,2.3634,YES
0.0927,1.7705,NO
0.0821,2.6346,YES
0.0311,1.3144,NO
0.3081,3.1025,YES
0.0406,0.6539,NO
0.1251,0.2105,NO
0.091,0.2005,NO
0.11800000000000001,0.7032,NO
0.1053,0.4683,NO
0.2201,1.8718,NO
0.1351,0.7077,NO
0.1328,1.8659,NO
0.0724,0.6935,NO
0.0244,0.4802,NO
0.1404,2.5447,YES
0.3348,4.4236,YES
0.2937,4.8264,YES
0.14300000000000002,2.6397,YES
0.0826,0.6885,NO
0.013000000000000001,0.304,NO
0.2103,2.6019,YES
0.1395,0.6959,NO
0.1325,2.78,YES
0.1443,0.2849,NO
0.2165,0.4015,NO
0.1934,0.2823,NO
0.1934,0.4571,NO
0.0572,0.3835,NO
0.2318,5.4622,YES
0.0556,0.5651,NO
0.3609,5.0995,YES
0.1417,1.1874,NO
0.255,4.3807,YES
0.0522,0.3913,NO
0.0677,0.3207,NO
0.1439,1.8127,NO
0.0494,0.7724,NO
0.1715,3.0062,YES
0.0964,1.7495,NO
0.1343,3.3098,YES
0.1544,0.8277,NO
0.0732,0.3232,NO
0.1975,1.3111,NO
0.2582,1.4609,NO
0.1977,1.4509999999999998,NO
0.1701,1.4729,NO
0.1684,0.4922,NO
0.1225,0.4039,NO
0.1458,1.6731,NO
0.4028,3.3086,YES
0.1577,0.8484,NO
0.2904,2.2084,YES
0.1987,0.8874,NO
0.1756,0.7481,NO
0.1689,0.8366,NO
