DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_49,Associated
0.0737,0.3317,NO
0.0652,0.5954,NO
0.1144,1.2405,NO
0.2164,1.5165,NO
0.0671,0.74,NO
0.0906,1.2757,NO
0.0589,0.8671,NO
0.0679,0.19399999999999998,NO
0.1689,1.0398,NO
0.2469,3.3659,YES
0.0616,0.6385,NO
0.33799999999999997,2.5485,YES
0.2427,1.0102,NO
0.2231,1.2086,NO
0.2223,0.9017,NO
0.1142,0.1027,NO
0.0706,1.7419,NO
0.1109,0.3874,NO
0.0747,1.0313,NO
0.2179,0.5607,NO
0.1147,1.2814,NO
0.0779,2.9044,YES
0.0804,2.6022,YES
0.1668,3.4761,YES
0.24,2.4268,YES
0.1573,0.5977,NO
0.0716,2.8543,YES
0.1205,1.0702,NO
0.1072,2.4553,YES
0.2444,2.4015,YES
0.3362,1.5748,NO
0.1579,0.8211,NO
0.1148,0.6899,NO
0.1112,1.2903,NO
0.3947,1.4737,YES
0.0957,1.5405,YES
0.1364,1.2527,NO
0.1056,0.1611,NO
0.0981,1.4819,NO
0.1058,0.2887,NO
0.1797,1.0758,NO
0.1526,0.9453,NO
0.1551,1.0248,NO
0.2811,2.5665,YES
0.0766,0.7191,NO
0.1126,2.4589,YES
0.0341,0.9597,NO
0.3399,2.8753,YES
0.0412,0.903,NO
0.1212,0.1722,NO
0.0769,0.2559,NO
0.1235,0.2304,NO
0.0802,0.2314,NO
0.1903,1.4431,NO
0.1119,1.0302,NO
0.1008,1.2891,NO
0.0886,0.2453,NO
0.1534,0.6512,NO
0.1331,1.3775,NO
0.2865,1.7474,NO
0.1512,1.1179,NO
0.1666,1.8839,NO
0.1465,0.7651,NO
0.0509,0.2621,NO
0.2187,1.0077,NO
0.4574,3.6507,YES
0.1603,1.1447,NO
0.2015,2.5503,YES
0.205,0.4368,NO
0.2168,0.7838,NO
0.2136,0.34299999999999997,NO
0.1919,0.0891,NO
0.1533,2.3167,NO
0.1268,0.5872,NO
0.1947,1.2013,NO
0.1755,0.4121,NO
0.2202,1.7816,NO
0.4465,3.5705,YES
0.4252,3.0343,YES
0.3653,3.7268,YES
0.1771,2.9192,YES
0.1659,1.0659,NO
