DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_44,Associated
0.0737,1.4501,NO
0.0652,0.6187,NO
0.1144,1.0385,NO
0.2164,0.904,NO
0.0671,0.7039,NO
0.0906,1.1493,NO
0.0589,0.9082,NO
0.0679,0.609,NO
0.1689,1.4404,NO
0.2469,2.0782,YES
0.0616,1.2276,NO
0.33799999999999997,1.9733,YES
0.2427,0.7959,NO
0.2231,1.4354,NO
0.2223,0.5594,NO
0.1142,0.7517,NO
0.0706,1.4917,NO
0.1109,0.4021,NO
0.0747,0.8164,NO
0.2179,0.5527,NO
0.1147,0.9692,NO
0.0779,2.5,YES
0.0804,2.6352,YES
0.1668,2.4913,YES
0.24,1.9472,YES
0.1573,1.2577,NO
0.0716,2.5394,YES
0.1205,0.9911,NO
0.1072,3.4011,YES
0.2444,1.1662,YES
0.3362,1.133,NO
0.1579,0.8357,NO
0.1148,0.5197,NO
0.1112,0.9874,NO
0.3947,1.9833,YES
0.0957,2.7976,YES
0.1364,1.3905,NO
0.1056,0.9837,NO
0.0981,1.0181,NO
0.1058,0.7318,NO
0.1797,1.0558,NO
0.1526,1.6951,NO
0.1551,0.5709,NO
0.2811,2.3536,YES
0.0766,0.7065,NO
0.1126,2.1451,YES
0.0341,0.5243,NO
0.3399,2.2228,YES
0.0412,0.8215,NO
0.1212,0.6412,NO
0.0769,1.4242,NO
0.1235,0.6273,NO
0.0802,0.5302,NO
0.1903,0.9874,NO
0.1119,1.2633,NO
0.1008,1.0804,NO
0.0886,1.2129,NO
0.1534,0.3753,NO
0.1331,1.0246,NO
0.2865,1.3199,NO
0.1512,1.0442,NO
0.1666,1.3459999999999999,NO
0.1465,0.9540000000000001,NO
0.0509,0.2829,NO
0.2187,1.3978,NO
0.4574,2.9529,YES
0.1603,1.321,NO
0.2015,2.7929,YES
0.205,0.6373,NO
0.2168,1.3965,NO
0.2136,0.3426,NO
0.1919,0.5739,NO
0.1533,1.341,NO
0.1268,0.2656,NO
0.1947,1.2568,NO
0.1755,0.4198,NO
0.2202,1.2943,NO
0.4465,3.8674,YES
0.4252,4.0277,YES
0.3653,3.5732,YES
0.1771,2.7609,YES
0.1659,0.8892,NO
0.1927,3.4560000000000004,YES
0.1251,0.6711,NO
0.1303,2.6212,YES
0.1814,1.1157,YES
0.3356,0.7848,NO
0.1662,0.743,NO
0.1507,0.5573,NO
0.1441,0.9518,NO
0.3435,1.787,YES
0.1243,2.0991,YES
0.1731,1.0395,NO
0.0952,0.5445,NO
0.1364,0.9482,NO
0.0887,0.3123,NO
0.2289,0.9536,NO
0.2088,1.2804,NO
0.2075,0.568,NO
0.1923,1.699,YES
0.0927,1.1134,NO
0.0821,1.5818,YES
0.0311,0.5709,NO
0.3081,1.4301,YES
0.0406,0.8074,NO
0.1251,0.41,NO
0.091,0.9319,NO
0.11800000000000001,0.4476,NO
0.1053,0.2535,NO
0.2201,0.7993,NO
0.1351,0.9953,NO
0.1328,1.0187,NO
0.0724,0.7178,NO
0.0244,0.1681,NO
0.1404,0.9833,YES
0.3348,3.0866,YES
0.2937,3.8983,YES
0.14300000000000002,1.9575,YES
0.0826,1.3007,NO
0.013000000000000001,0.29,NO
0.2103,1.0379,YES
0.1395,0.4714,NO
0.1325,1.6506,YES
0.1443,0.4198,NO
0.2165,0.2986,NO
0.1934,0.7202,NO
0.1934,0.7813,NO
0.0572,0.2749,NO
0.2318,3.7048,YES
0.0556,0.2643,NO
0.3609,3.3105,YES
0.1417,0.2401,NO
0.255,3.155,YES
0.0522,0.4455,NO
0.0677,1.0941,NO
0.1439,0.5,NO
0.0494,0.1964,NO
0.1715,1.0647,YES
0.0964,1.5168,NO
0.1343,1.69,YES
0.1544,1.1122,NO
0.0732,0.3262,NO
0.1975,0.8817,NO
0.2582,1.3683,NO
0.1977,1.121,NO
0.1701,1.0462,NO
0.1684,0.8731,NO
0.1225,0.1346,NO
0.1458,1.2254,NO
0.4028,2.6766,YES
0.1577,1.1892,NO
0.2904,2.5408,YES
0.1987,0.5626,NO
0.1756,1.5036,NO
0.1689,0.3326,NO
0.054000000000000006,0.3445,NO
0.1469,1.3207,NO
0.0547,0.1978,NO
0.1082,1.0701,NO
0.2019,0.3247,NO
0.1293,1.1778,NO
0.3897,3.4036,YES
0.3612,3.5928,YES
0.2791,3.3196,YES
0.2894,2.4824,YES
0.2226,0.9208,NO
0.1753,3.0939,YES
0.0979,0.5446,NO
0.0985,1.2937,NO
0.0774,0.3988,NO
0.1069,1.1383,YES
0.3647,2.8997,YES
0.2531,3.7729,YES
0.1331,2.1506,YES
0.0885,1.4408,NO
0.0604,0.589,NO
0.2068,1.4622,YES
0.2598,1.0872,NO
0.106,1.5153,YES
0.1459,0.9103,NO
0.2252,0.7975,NO
0.2571,1.3817,NO
0.2375,0.8972,NO
0.1453,0.4236,NO
0.2245,3.7658,YES
0.141,0.4494,NO
0.2623,3.4560000000000004,YES
0.142,0.4979,NO
0.2555,3.4842,YES
0.2049,1.0748,NO
0.2206,1.9575,NO
0.2228,1.137,NO
0.1032,0.8395,NO
0.1461,1.0441,YES
0.1116,1.8780000000000001,NO
0.1326,1.5463,YES
0.1415,1.119,NO
0.0745,0.3694,NO
0.2381,0.6739,NO
0.19,1.2444,NO
0.1547,1.077,NO
0.1997,1.0174,NO
0.1653,0.8534,NO
0.1536,0.3731,NO
0.1999,0.9126,NO
0.1989,2.5971,YES
0.2045,1.3656,NO
0.2447,2.6457,YES
0.2519,0.3737,NO
0.2036,0.8133,NO
0.2033,0.1629,NO
0.0533,0.5372,NO
0.105,1.7055,NO
0.055999999999999994,0.5539999999999999,NO
0.1113,1.0826,NO
0.2256,0.3729,NO
0.0989,1.0317,NO
0.1879,3.4276,YES
0.1445,3.3704,YES
0.1901,3.1038,YES
0.3108,2.5983,YES
0.2405,1.0219,NO
0.1657,3.0667,YES
0.1331,0.9778,NO
0.0949,1.5630000000000002,NO
0.1339,0.5891,NO
0.22399999999999998,1.6501,NO
0.1967,1.3479,NO
0.1436,0.7614,NO
0.2079,1.8904,NO
0.1339,1.3988,NO
0.0967,0.5961,NO
0.2198,1.9964,NO
0.3428,3.0928,YES
0.2344,2.0791,NO
0.1736,2.8251,YES
0.1331,0.5461,NO
0.0735,1.4339,NO
0.0647,0.2828,NO
0.204,0.8327,NO
0.1327,1.252,NO
0.1655,0.4792,NO
0.31,1.2221,NO
0.1309,0.5801,NO
0.2819,1.2775,NO
0.4042,4.1684,YES
0.3296,4.1727,YES
0.4941,3.5666,YES
0.1783,2.7795,YES
0.193,1.5109,NO
0.2673,3.8816,YES
0.1726,1.3946,NO
0.1439,1.7287,NO
0.0769,0.6637,NO
0.1953,0.802,NO
0.2342,1.3316,NO
0.2047,1.3248,NO
0.1823,0.9831,NO
0.1684,1.4282,NO
0.1204,0.9494,NO
0.1751,1.1723,NO
0.3579,2.8982,YES
0.1828,1.2491,NO
0.2083,2.8153,YES
0.2252,0.6336,NO
0.2041,1.5396,NO
0.2007,0.4093,NO
0.0498,1.1407,NO
0.1415,1.8325,NO
0.0515,0.8421,NO
0.1207,1.3535,NO
0.1912,0.8002,NO
0.14,1.2879,NO
0.4038,3.6173,YES
0.3494,3.7161,YES
0.2799,3.1312,YES
0.2675,2.6985,YES
0.2206,1.0373,NO
0.2003,3.2996,YES
0.1168,0.992,NO
0.0727,1.6676,NO
0.0714,0.6557,NO
0.10800000000000001,1.0021,NO
0.2886,1.5395,NO
0.1427,1.1662,NO
0.0855,1.271,NO
0.0605,1.3546,NO
0.0532,0.5998,NO
0.1421,1.4548,NO
0.4397,3.1729,YES
0.0607,1.31,NO
0.2347,3.0089,YES
0.2118,0.7542,NO
0.2048,1.6968,NO
0.2045,0.4016,NO
0.0849,0.9321,NO
0.1035,1.5169,NO
0.0824,0.43,NO
0.0975,1.2021,NO
0.1702,0.7123,NO
0.1518,1.3465,NO
0.3372,4.0719,YES
0.3303,4.2894,YES
0.314,3.9914,YES
0.1257,2.9506,YES
0.1375,0.9464,NO
0.1128,3.7337,YES
0.099,0.6904,NO
0.1069,2.1645,NO
0.0451,0.6054,NO
0.5095,5.2686,YES
0.1431,2.2922,YES
0.1227,1.5702,YES
0.2847,5.9497,YES
0.2237,1.5926,NO
0.1065,0.8522,NO
0.3266,5.3479,YES
0.0974,1.4175,NO
0.3289,5.3655,YES
0.1059,0.6761,NO
0.2131,1.3857,NO
0.1496,1.6522,NO
0.1474,0.795,NO
0.0902,0.579,NO
0.0993,2.0729,YES
0.0875,0.7962,NO
0.2369,2.6327,YES
0.2129,0.9576,NO
0.1321,2.3375,YES
0.1271,1.9847,NO
0.08,2.0437,NO
0.3025,2.3898,NO
0.12,1.109,NO
0.3399,4.1485,YES
0.2516,3.3431,NO
0.2081,4.859,YES
0.1799,1.7821,NO
0.1547,0.4101,NO
0.3595,4.4306,YES
0.2156,1.7321,NO
0.1535,1.1473,NO
0.4159,4.6757,YES
0.1827,1.3161,NO
0.1097,0.4549,NO
0.5448,4.4213,YES
0.191,1.4372,NO
0.4381,4.1891,YES
0.1528,0.8031,NO
0.3264,1.1577,NO
0.3203,1.6338,NO
0.2648,0.7133,NO
0.171,0.3757,NO
0.21899999999999997,1.6482,NO
0.1398,0.40700000000000003,NO
0.3673,2.1234,NO
0.1451,0.6559999999999999,NO
0.2637,2.0781,NO
0.1991,1.6673,NO
0.1784,2.0839,NO
0.3767,2.188,NO
0.1917,1.1648,NO
0.3794,3.5180000000000002,YES
0.3359,3.0603,NO
0.2874,3.7216,YES
0.0798,1.4722,NO
0.0364,0.4912,NO
0.2475,2.7726,YES
0.2794,3.3664,YES
0.2232,3.702,YES
0.2213,4.0444,YES
0.1233,1.564,NO
0.0474,0.4448,NO
0.2799,3.0874,YES
0.2328,2.2427,NO
0.2608,3.2088,YES
0.1095,2.0294,NO
0.2365,0.6074,NO
0.2061,1.3936,NO
0.2048,0.6849,NO
0.0456,0.5015,NO
0.1795,3.6539,YES
0.0442,0.3309,NO
0.27,3.9645,YES
0.1224,0.7286,NO
0.1913,3.4859,YES
0.2397,3.0196,NO
0.2111,3.5017,NO
0.2935,3.0558,NO
0.1155,2.0936,NO
0.243,2.3352,YES
0.1959,3.7407,NO
0.198,2.8735,YES
0.1636,1.0726,NO
0.1646,0.1688,NO
0.3881,3.1822,YES
0.1762,0.9176,NO
0.1649,0.2763,NO
0.4197,3.2262,YES
0.1681,0.7068,NO
0.153,0.2403,NO
0.4738,3.1796,YES
0.159,0.9452,NO
0.493,3.3935,YES
0.1456,0.6278,NO
0.2244,0.8522,NO
0.1542,0.8906,NO
0.1277,0.5005,NO
0.1775,0.2158,NO
0.2106,0.4972,NO
0.1654,0.2812,NO
0.3557,0.9274,NO
0.0902,0.2743,NO
0.2663,0.7776,NO
0.2218,1.0943,NO
0.1764,1.2883,NO
0.3901,1.2613,NO
0.21600000000000003,0.7545,NO
0.402,2.7107,YES
0.3584,2.0897,NO
0.3239,2.8648,YES
0.0467,1.4723,NO
0.0184,0.3167,NO
0.0544,0.9151,YES
0.1967,2.4146,YES
0.1251,3.1576,YES
0.0526,1.5253,YES
0.0389,1.0751,NO
0.0098,0.4935,NO
0.1204,1.1179,YES
0.1152,1.0411,NO
0.0434,1.0746,YES
0.0994,0.7172,NO
0.171,0.6759999999999999,NO
0.1733,1.3302,NO
0.1785,0.7395,NO
0.0632,0.5185,NO
0.1652,3.3397,YES
0.0614,0.4745,NO
0.1533,2.8184,YES
0.1347,0.5325,NO
0.1212,3.0542,YES
0.015,0.8206,NO
0.0714,1.3230000000000002,NO
0.0698,1.0659999999999998,NO
0.035,0.7435,NO
0.0672,0.8412,YES
0.0378,1.7267,NO
0.0637,1.1094,YES
0.3024,2.9318,YES
0.0482,1.1644,YES
0.3634,0.8656,NO
0.1548,0.8404,NO
0.1459,0.8138,NO
0.1506,0.8883,NO
0.2394,1.8502,YES
0.3693,2.4901,YES
0.1404,0.9591,NO
0.0758,0.7781,NO
0.1517,0.9872,NO
0.067,0.5369,NO
0.2131,0.8228,NO
0.16,1.3229,NO
0.1446,0.4252,NO
0.0844,2.2919,YES
0.095,1.0666,NO
0.2419,1.8795,YES
0.026000000000000002,0.6999,NO
0.2985,1.9005,YES
0.0377,0.8674,NO
0.102,0.6795,NO
0.0927,1.1075,NO
0.1259,0.6701,NO
0.1193,0.5072,NO
0.2177,0.6388,NO
0.15,1.1664,NO
0.0996,0.9242,NO
0.0839,1.4506,NO
0.0672,0.3883,NO
0.3068,5.5909,YES
0.1154,2.2418,YES
0.0802,1.7736,YES
0.3166,6.1085,YES
0.0868,1.7316,NO
0.0677,0.7131,NO
0.5456,5.853,YES
0.0938,1.0345,NO
0.3771,5.4762,YES
0.0765,0.434,NO
0.3042,1.7709,NO
0.1867,1.8747,NO
0.2024,1.2917,NO
0.084,0.3973,NO
0.1127,2.1043,YES
0.0773,0.5472,NO
0.3002,2.4948,YES
0.0821,0.7829,NO
0.1969,2.1529,YES
0.1353,1.1625,NO
0.0942,1.1604,NO
0.3023,1.4453,NO
0.1177,0.5346,NO
0.2966,4.8643,YES
0.2621,2.3959,NO
0.3631,5.5545,YES
0.1178,2.1169,NO
0.0474,0.3757,NO
0.4277,5.0754,YES
0.2214,2.6648,YES
0.2007,1.7981,YES
0.2467,5.6855,YES
0.2192,1.9988,NO
0.1165,0.9569,NO
0.3035,4.9881,YES
0.1886,1.9079,NO
0.2922,5.4497,YES
0.1088,1.4412,NO
0.2277,1.29,NO
0.1763,1.0696,NO
0.1744,0.6612,NO
0.0948,0.8543,NO
0.152,2.3819999999999997,YES
0.0882,1.1071,NO
0.2267,2.4306,YES
0.1968,1.1606,NO
0.1574,2.4348,YES
0.2134,2.3506,NO
0.1846,2.484,NO
0.3004,2.7778,NO
0.1322,1.5853,NO
0.3039,4.4284,YES
0.2341,3.6145,NO
0.2137,5.0904,YES
0.1342,1.2596,NO
0.1099,0.2678,NO
0.526,5.043,YES
0.1623,1.7393,YES
0.1996,0.963,YES
0.3297,5.2734,YES
0.22699999999999998,1.2956,NO
0.1622,0.4491,NO
0.3372,5.0375,YES
0.1102,1.2437,NO
0.3901,4.9048,YES
0.1022,0.7581,NO
0.1483,1.1498,NO
0.0862,1.0313,NO
0.0629,0.7365,NO
0.2034,0.3528,NO
0.1682,1.5052,YES
0.1975,0.3993,NO
0.3422,1.712,YES
0.1773,0.6385,NO
0.2514,1.7297,YES
0.1754,1.3714,NO
