DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_86,Associated
0.0737,0.3559,NO
0.0652,0.7009,NO
0.1144,0.2808,NO
0.2164,1.1952,NO
0.0671,1.3118,NO
0.0906,0.3443,NO
0.0589,0.863,NO
0.0679,0.1817,NO
0.1689,0.4307,NO
0.2469,2.2821,YES
0.0616,0.1933,NO
0.33799999999999997,1.9419,YES
0.2427,0.5429,NO
0.2231,0.6104,NO
0.2223,0.7093,NO
0.1142,0.4883,NO
0.0706,1.2734,NO
0.1109,0.3648,NO
0.0747,0.8002,NO
0.2179,0.7473,NO
0.1147,0.9798,NO
0.0779,2.0035,YES
0.0804,2.245,YES
0.1668,2.3984,YES
0.24,2.4456,YES
0.1573,0.3747,NO
0.0716,2.5346,YES
0.1205,0.4021,NO
0.1072,3.1669,YES
0.2444,2.3227,YES
0.3362,0.7949,NO
0.1579,0.7797,NO
0.1148,0.4589,NO
0.1112,0.5719,NO
0.3947,2.6665,YES
0.0957,2.0147,YES
0.1364,0.9289,NO
0.1056,0.3696,NO
0.0981,0.7941,NO
0.1058,0.4749,NO
0.1797,0.9874,NO
0.1526,1.0258,NO
0.1551,1.1337,NO
0.2811,2.2214,YES
0.0766,0.6121,NO
0.1126,3.0544,YES
0.0341,0.3584,NO
0.3399,3.0945,YES
0.0412,0.4897,NO
0.1212,0.5349,NO
0.0769,0.4937,NO
0.1235,0.6967,NO
0.0802,0.6118,NO
0.1903,0.8021,NO
0.1119,0.5526,NO
0.1008,1.0126,NO
0.0886,0.6283,NO
0.1534,0.8444,NO
0.1331,0.8057,NO
0.2865,1.1111,NO
0.1512,1.5451,NO
0.1666,1.4981,NO
0.1465,1.0909,NO
0.0509,0.3322,NO
0.2187,0.6629,NO
0.4574,3.6569,YES
0.1603,0.5784,NO
0.2015,2.8256,YES
0.205,0.3795,NO
0.2168,0.353,NO
0.2136,0.4029,NO
0.1919,0.7083,NO
0.1533,1.5347,NO
0.1268,0.3692,NO
0.1947,1.2852,NO
0.1755,0.8102,NO
0.2202,0.9690000000000001,NO
0.4465,3.0874,YES
0.4252,3.736,YES
0.3653,3.957,YES
0.1771,3.6461,YES
0.1659,1.1883,NO
0.1927,3.8421,YES
0.1251,1.0086,NO
0.1303,2.5399,YES
0.1814,2.2062,YES
0.3356,1.9981,NO
0.1662,1.2341,NO
0.1507,0.9878,NO
0.1441,1.7484,NO
0.3435,2.3577,YES
0.1243,1.2189,YES
0.1731,1.8868,NO
0.0952,0.975,NO
0.1364,2.1232,NO
0.0887,1.1226,NO
0.2289,1.2666,NO
0.2088,1.0711,NO
0.2075,1.3298,NO
0.1923,1.7104,YES
0.0927,1.3921,NO
0.0821,2.3399,YES
0.0311,1.0744,NO
0.3081,2.5949,YES
0.0406,0.9252,NO
0.1251,1.1959,NO
0.091,0.898,NO
0.11800000000000001,2.1135,NO
0.1053,1.5718,NO
0.2201,2.1199,NO
0.1351,1.4441,NO
0.1328,2.6874,NO
0.0724,0.3967,NO
0.0244,0.7463,NO
0.1404,2.0465,YES
0.3348,4.3797,YES
0.2937,3.8771,YES
0.14300000000000002,1.7538,YES
0.0826,0.9368,NO
0.013000000000000001,0.1852,NO
0.2103,2.0784,YES
0.1395,0.6687,NO
0.1325,2.4617,YES
0.1443,0.3455,NO
0.2165,0.9211,NO
0.1934,0.6591,NO
0.1934,0.841,NO
0.0572,0.2213,NO
0.2318,4.3808,YES
0.0556,0.2168,NO
0.3609,4.2292,YES
0.1417,0.6456,NO
0.255,4.0799,YES
0.0522,0.5197,NO
0.0677,0.4614,NO
0.1439,1.5456,NO
0.0494,0.3151,NO
0.1715,2.7836,YES
0.0964,0.9886,NO
0.1343,2.5308,YES
0.1544,0.9542,NO
0.0732,1.0339,NO
0.1975,1.266,NO
0.2582,1.751,NO
0.1977,1.9048,NO
0.1701,1.6746,NO
0.1684,1.196,NO
0.1225,0.7733,NO
0.1458,1.4355,NO
0.4028,3.1123,YES
0.1577,1.3516,NO
0.2904,2.4635,YES
0.1987,0.9622,NO
0.1756,0.9595,NO
0.1689,1.0824,NO
0.054000000000000006,0.7129,NO
0.1469,1.9239,NO
0.0547,0.6881,NO
0.1082,1.6143,NO
0.2019,1.1995,NO
0.1293,1.4755,NO
0.3897,2.6195,YES
0.3612,3.1035,YES
0.2791,3.5659,YES
0.2894,3.161,YES
0.2226,1.7203,NO
0.1753,3.2665,YES
0.0979,1.8725,NO
0.0985,0.4043,NO
0.0774,0.6453,NO
0.1069,0.8356,YES
0.3647,4.0266,YES
0.2531,3.8421,YES
0.1331,0.8534,YES
0.0885,0.8029,NO
0.0604,0.2508,NO
0.2068,1.0549,YES
0.2598,0.8271,NO
0.106,1.218,YES
0.1459,0.2334,NO
0.2252,0.3269,NO
