DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_50,Associated
0.0737,1.0452,NO
0.0652,0.4053,NO
0.1144,1.7937,NO
0.2164,1.1117,NO
0.0671,1.0244,NO
0.0906,1.6483,NO
0.0589,1.3911,NO
0.0679,0.3391,NO
0.1689,1.499,NO
0.2469,3.3182,YES
0.0616,0.9931,NO
0.33799999999999997,2.5112,YES
0.2427,1.2463,NO
0.2231,2.1571,NO
0.2223,0.4388,NO
0.1142,0.4976,NO
0.0706,1.8329,NO
0.1109,0.4856,NO
0.0747,1.6225,NO
0.2179,0.3975,NO
0.1147,1.9151,NO
0.0779,2.8314,YES
0.0804,3.6848,YES
0.1668,3.2460000000000004,YES
0.24,3.5368,YES
0.1573,1.3868,NO
0.0716,3.2924,YES
0.1205,1.5292,NO
0.1072,1.6728,YES
0.2444,0.7387,YES
0.3362,0.4865,NO
0.1579,0.4189,NO
0.1148,0.2902,NO
0.1112,0.2097,NO
0.3947,1.3201,YES
0.0957,0.7140000000000001,YES
0.1364,0.0567,NO
0.1056,0.4718,NO
0.0981,0.2289,NO
0.1058,0.3705,NO
0.1797,0.3476,NO
0.1526,0.5088,NO
0.1551,0.2603,NO
0.2811,1.3732,YES
0.0766,0.3726,NO
0.1126,0.9103,YES
0.0341,0.2599,NO
0.3399,1.0493,YES
0.0412,0.4459,NO
0.1212,0.2138,NO
0.0769,0.7006,NO
0.1235,0.4398,NO
0.0802,0.3724,NO
0.1903,0.253,NO
0.1119,0.6849,NO
0.1008,0.3924,NO
0.0886,0.9077,NO
0.1534,0.4776,NO
0.1331,1.1782,NO
0.2865,1.0244,NO
0.1512,1.1696,NO
0.1666,1.2415,NO
0.1465,1.3284,NO
0.0509,0.39799999999999996,NO
0.2187,1.0255,NO
0.4574,3.0876,YES
0.1603,0.5654,NO
0.2015,2.0131,YES
0.205,1.0268,NO
0.2168,1.9389,NO
0.2136,0.41200000000000003,NO
0.1919,0.578,NO
0.1533,1.8511,NO
0.1268,0.6382,NO
0.1947,1.3879,NO
0.1755,0.4762,NO
0.2202,1.7608,NO
0.4465,2.6224,YES
0.4252,3.5322,YES
0.3653,2.9482,YES
0.1771,3.3176,YES
0.1659,0.9745,NO
0.1927,2.6405,YES
0.1251,1.0392,NO
0.1303,3.2383,YES
0.1814,1.5507,YES
0.3356,0.9817,NO
0.1662,0.8487,NO
0.1507,0.6591,NO
0.1441,0.8483,NO
0.3435,1.8329,YES
0.1243,2.2144,YES
0.1731,0.7196,NO
0.0952,0.9156,NO
0.1364,0.6688,NO
0.0887,0.6826,NO
0.2289,0.8634,NO
0.2088,0.987,NO
0.2075,0.5679,NO
0.1923,2.3534,YES
0.0927,0.6227,NO
0.0821,2.3421,YES
0.0311,0.6794,NO
0.3081,2.2481,YES
0.0406,0.895,NO
0.1251,0.6544,NO
0.091,1.3096,NO
0.11800000000000001,0.9745,NO
0.1053,0.6958,NO
0.2201,0.8068,NO
0.1351,1.5032,NO
0.1328,0.6825,NO
0.0724,1.0215,NO
0.0244,0.2859,NO
0.1404,1.5861,YES
0.3348,2.7366,YES
0.2937,3.0099,YES
0.14300000000000002,2.5084,YES
0.0826,1.1219,NO
0.013000000000000001,0.3692,NO
0.2103,1.7962,YES
0.1395,0.8389,NO
0.1325,1.5976,YES
0.1443,0.4732,NO
0.2165,0.6477,NO
0.1934,1.6924,NO
0.1934,0.4284,NO
0.0572,0.6077,NO
0.2318,3.3680000000000003,YES
0.0556,0.5651,NO
0.3609,3.2471,YES
0.1417,0.4418,NO
0.255,2.9207,YES
0.0522,0.9567,NO
0.0677,1.5326,NO
0.1439,1.1179,NO
0.0494,0.7288,NO
0.1715,1.4682,YES
0.0964,0.7671,NO
0.1343,1.0304,YES
0.1544,0.8571,NO
0.0732,0.34299999999999997,NO
0.1975,1.3128,NO
0.2582,0.8137,NO
0.1977,0.9876,NO
0.1701,1.2413,NO
0.1684,1.114,NO
0.1225,0.2924,NO
0.1458,1.0098,NO
0.4028,2.5867,YES
0.1577,0.6824,NO
0.2904,1.9107,YES
0.1987,1.0122,NO
0.1756,1.6587,NO
0.1689,0.3959,NO
0.054000000000000006,0.4129,NO
0.1469,1.2371,NO
0.0547,0.4068,NO
0.1082,1.163,NO
0.2019,0.4571,NO
0.1293,1.4245,NO
0.3897,2.3803,YES
0.3612,3.0756,YES
0.2791,2.6142,YES
0.2894,2.9202,YES
0.2226,1.0014,NO
0.1753,2.6006,YES
0.0979,0.946,NO
0.0985,0.8299,NO
0.0774,0.2506,NO
0.1069,1.304,YES
0.3647,2.4271,YES
0.2531,2.8564,YES
0.1331,1.9753,YES
