DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_37,Associated
0.0737,0.4421,NO
0.0652,0.4004,NO
0.1144,0.7324,NO
0.2164,0.9582,NO
0.0671,0.889,NO
0.0906,0.4784,NO
0.0589,0.6636,NO
0.0679,0.2808,NO
0.1689,0.7040000000000001,NO
0.2469,1.8327,YES
0.0616,0.3928,NO
0.33799999999999997,1.7743,YES
0.2427,0.8396,NO
0.2231,1.0788,NO
0.2223,0.8533,NO
0.1142,0.4314,NO
0.0706,0.9252,NO
0.1109,0.3148,NO
0.0747,0.5995,NO
0.2179,0.6948,NO
0.1147,0.4312,NO
0.0779,1.9579,YES
0.0804,1.9767,YES
0.1668,2.1679,YES
0.24,2.1565,YES
0.1573,0.5048,NO
0.0716,2.1153,YES
0.1205,0.5109,NO
0.1072,3.0541,YES
0.2444,3.1389,YES
0.3362,1.5542,NO
0.1579,0.6496,NO
0.1148,0.7318,NO
0.1112,1.1813,NO
0.3947,3.1927,YES
0.0957,3.0801,YES
0.1364,1.0016,NO
0.1056,0.2053,NO
0.0981,1.0216,NO
0.1058,0.4683,NO
0.1797,0.0819,NO
0.1526,0.4416,NO
0.1551,0.1907,NO
0.2811,1.5272,YES
0.0766,0.8316,NO
0.1126,2.3195,YES
0.0341,0.5760000000000001,NO
0.3399,3.213,YES
0.0412,0.594,NO
0.1212,0.4917,NO
0.0769,0.6747,NO
0.1235,0.7745,NO
0.0802,0.6235,NO
0.1903,1.3463,NO
0.1119,0.9984,NO
0.1008,0.9102,NO
0.0886,0.4296,NO
0.1534,0.2089,NO
0.1331,0.8229,NO
0.2865,1.4321,NO
0.1512,1.3009,NO
0.1666,1.0042,NO
0.1465,0.5792,NO
0.0509,0.205,NO
0.2187,0.8308,NO
0.4574,3.1729,YES
0.1603,0.8561,NO
0.2015,3.0567,YES
0.205,0.263,NO
0.2168,0.601,NO
0.2136,0.2741,NO
0.1919,0.593,NO
0.1533,1.4282,NO
0.1268,0.1509,NO
0.1947,0.9424,NO
0.1755,0.3346,NO
0.2202,0.6711,NO
0.4465,3.4863,YES
0.4252,3.5541,YES
0.3653,3.8401,YES
0.1771,3.6174,YES
0.1659,0.561,NO
0.1927,3.7525,YES
0.1251,0.8140000000000001,NO
0.1303,3.2521,YES
0.1814,3.4492,YES
0.3356,2.7173,NO
0.1662,1.7512,NO
0.1507,1.7319,NO
0.1441,2.1817,NO
0.3435,3.6797,YES
0.1243,3.1369,YES
0.1731,2.6381,NO
0.0952,1.2242,NO
0.1364,2.0543,NO
0.0887,1.1095,NO
0.2289,1.0441,NO
0.2088,1.4926,NO
0.2075,1.2875,NO
0.1923,1.7267,YES
0.0927,2.0494,NO
0.0821,2.5219,YES
0.0311,1.6284,NO
0.3081,3.8583,YES
0.0406,1.2922,NO
0.1251,1.5095,NO
0.091,1.66,NO
0.11800000000000001,2.1630000000000003,NO
0.1053,1.9324,NO
0.2201,2.6503,NO
0.1351,2.4002,NO
0.1328,2.1922,NO
0.0724,0.1297,NO
0.0244,0.2481,NO
0.1404,2.2089,YES
0.3348,4.0608,YES
0.2937,3.6481,YES
0.14300000000000002,2.2726,YES
0.0826,0.8643,NO
0.013000000000000001,0.1267,NO
0.2103,2.2434,YES
0.1395,0.511,NO
0.1325,2.2187,YES
0.1443,0.7433,NO
0.2165,0.6398,NO
0.1934,0.835,NO
0.1934,0.8962,NO
0.0572,0.2645,NO
0.2318,4.6359,YES
0.0556,0.2416,NO
0.3609,4.2989999999999995,YES
0.1417,0.3947,NO
0.255,3.9964,YES
0.0522,1.1639,NO
0.0677,1.2118,NO
0.1439,1.7575,NO
0.0494,1.3644,NO
0.1715,2.5684,YES
0.0964,1.5895,NO
0.1343,2.1279,YES
0.1544,0.7789,NO
0.0732,0.6596,NO
0.1975,1.4075,NO
0.2582,1.2564,NO
0.1977,1.1792,NO
0.1701,0.9994,NO
0.1684,1.1992,NO
0.1225,0.5306,NO
0.1458,1.1054,NO
0.4028,3.427,YES
0.1577,0.9156,NO
0.2904,3.5625,YES
0.1987,0.6386,NO
0.1756,0.9481,NO
0.1689,0.4848,NO
0.054000000000000006,0.7003,NO
0.1469,1.3232,NO
0.0547,0.4534,NO
0.1082,0.5365,NO
0.2019,0.6109,NO
0.1293,0.3787,NO
0.3897,3.9839,YES
0.3612,4.0654,YES
0.2791,4.166,YES
0.2894,4.2654,YES
0.2226,0.6475,NO
0.1753,4.3172,YES
0.0979,1.2574,NO
0.0985,0.3158,NO
0.0774,0.3829,NO
0.1069,1.6912,YES
0.3647,3.5492,YES
0.2531,3.2111,YES
0.1331,1.8348,YES
0.0885,0.8547,NO
0.0604,0.3603,NO
0.2068,1.7905,YES
0.2598,1.0093,NO
0.106,1.6837,YES
0.1459,1.1276,NO
0.2252,0.6465,NO
0.2571,0.9374,NO
0.2375,1.0747,NO
0.1453,0.5666,NO
0.2245,3.9582,YES
0.141,0.3039,NO
0.2623,3.5908,YES
0.142,0.7133,NO
0.2555,3.3589,YES
0.2049,1.2235,NO
0.2206,1.4556,NO
0.2228,1.8331,NO
0.1032,1.5912,NO
0.1461,2.0346,YES
0.1116,1.5708,NO
0.1326,1.8055,YES
0.1415,0.7306,NO
0.0745,0.6747,NO
0.2381,2.0215,NO
0.19,1.1459,NO
0.1547,1.2528,NO
0.1997,1.6602,NO
0.1653,0.9715,NO
0.1536,0.5159,NO
0.1999,1.845,NO
0.1989,2.9601,YES
0.2045,1.5444,NO
0.2447,3.4317,YES
0.2519,0.6743,NO
0.2036,1.2404,NO
0.2033,0.8112,NO
0.0533,0.6841,NO
0.105,1.2752,NO
0.055999999999999994,0.3863,NO
0.1113,0.6898,NO
0.2256,1.0363,NO
0.0989,0.6544,NO
0.1879,3.5925,YES
0.1445,3.5451,YES
0.1901,3.9803,YES
0.3108,3.9048,YES
0.2405,1.4778,NO
0.1657,4.1155,YES
0.1331,1.7852,NO
0.0949,0.7262,NO
0.1339,0.4257,NO
0.22399999999999998,1.4402,NO
0.1967,1.6691,NO
0.1436,1.4751,NO
0.2079,1.4663,NO
0.1339,0.9152,NO
0.0967,0.4804,NO
0.2198,1.225,NO
0.3428,3.4533,YES
0.2344,1.2823,NO
0.1736,3.6096,YES
0.1331,0.4578,NO
0.0735,0.8319,NO
0.0647,0.3719,NO
0.204,0.7125,NO
