DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_90,Associated
0.0737,0.2991,NO
0.0652,0.2094,NO
0.1144,0.4688,NO
0.2164,0.4364,NO
0.0671,0.3135,NO
0.0906,0.6679,NO
0.0589,0.57,NO
0.0679,0.2419,NO
0.1689,0.3664,NO
0.2469,1.8064,YES
0.0616,0.7141,NO
0.33799999999999997,0.7416,YES
0.2427,0.1463,NO
0.2231,0.1252,NO
0.2223,0.1107,NO
0.1142,0.2518,NO
0.0706,0.4279,NO
0.1109,0.4041,NO
0.0747,0.3224,NO
0.2179,0.1566,NO
0.1147,0.426,NO
0.0779,1.4784,YES
0.0804,1.8736,YES
0.1668,0.9767,YES
0.24,0.7659,YES
0.1573,0.5046,NO
0.0716,0.8563,YES
0.1205,0.4924,NO
0.1072,0.8585,YES
0.2444,1.0805,YES
0.3362,0.495,NO
0.1579,0.3032,NO
0.1148,0.2513,NO
0.1112,0.631,NO
0.3947,1.3911,YES
0.0957,2.2022,YES
0.1364,0.3913,NO
0.1056,0.3296,NO
0.0981,0.3607,NO
0.1058,0.2513,NO
0.1797,0.1199,NO
0.1526,0.301,NO
0.1551,0.0871,NO
0.2811,2.0638,YES
0.0766,0.2094,NO
0.1126,1.6709,YES
0.0341,0.3975,NO
0.3399,1.3095,YES
0.0412,0.2478,NO
0.1212,0.2985,NO
0.0769,0.5157,NO
0.1235,0.2013,NO
0.0802,0.3329,NO
0.1903,0.3407,NO
0.1119,0.3815,NO
0.1008,0.4082,NO
0.0886,0.3856,NO
0.1534,0.0566,NO
0.1331,0.5276,NO
0.2865,0.6087,NO
0.1512,0.21899999999999997,NO
0.1666,0.8105,NO
0.1465,0.4903,NO
0.0509,0.1882,NO
0.2187,0.3925,NO
0.4574,2.1677,YES
0.1603,0.7385,NO
0.2015,0.8104,YES
0.205,0.1863,NO
0.2168,0.166,NO
0.2136,0.161,NO
0.1919,0.1852,NO
0.1533,0.2552,NO
0.1268,0.345,NO
0.1947,0.4468,NO
0.1755,0.182,NO
0.2202,0.6594,NO
0.4465,1.6179,YES
0.4252,2.2214,YES
0.3653,1.2845,YES
0.1771,0.8273,YES
0.1659,0.6457,NO
0.1927,1.2057,YES
0.1251,0.511,NO
0.1303,0.7759999999999999,YES
0.1814,0.3793,YES
0.3356,0.7388,NO
0.1662,0.304,NO
0.1507,0.39899999999999997,NO
0.1441,0.8315,NO
0.3435,0.7283,YES
0.1243,1.4929,YES
0.1731,0.6927,NO
0.0952,0.2998,NO
0.1364,0.706,NO
0.0887,0.1087,NO
0.2289,0.2544,NO
0.2088,0.2796,NO
0.2075,0.1923,NO
0.1923,1.3444,YES
0.0927,0.4334,NO
0.0821,0.9346,YES
0.0311,0.3009,NO
0.3081,1.1927,YES
0.0406,0.1186,NO
0.1251,0.3792,NO
0.091,0.5586,NO
0.11800000000000001,0.2744,NO
0.1053,0.1679,NO
0.2201,0.6145,NO
0.1351,0.2788,NO
0.1328,0.6551,NO
0.0724,0.4758,NO
0.0244,0.1331,NO
0.1404,0.8595,YES
0.3348,1.2018,YES
0.2937,1.8689,YES
0.14300000000000002,1.2641,YES
0.0826,0.2972,NO
0.013000000000000001,0.2351,NO
0.2103,0.6645,YES
0.1395,0.4173,NO
0.1325,0.7513,YES
0.1443,0.2401,NO
0.2165,0.3787,NO
0.1934,0.5472,NO
0.1934,0.2427,NO
0.0572,0.1728,NO
0.2318,2.2116,YES
0.0556,0.38799999999999996,NO
0.3609,3.0923,YES
0.1417,0.1695,NO
0.255,1.9173,YES
0.0522,0.3994,NO
0.0677,0.6028,NO
0.1439,0.3991,NO
0.0494,0.2934,NO
0.1715,0.8284,YES
0.0964,0.4206,NO
0.1343,0.8059,YES
0.1544,0.608,NO
0.0732,0.2192,NO
0.1975,0.5545,NO
0.2582,0.3626,NO
0.1977,0.4346,NO
0.1701,0.9163,NO
0.1684,0.748,NO
0.1225,0.4248,NO
0.1458,0.4454,NO
0.4028,1.8559999999999999,YES
0.1577,0.7851,NO
0.2904,0.7989,YES
0.1987,0.16899999999999998,NO
0.1756,0.1315,NO
0.1689,0.1399,NO
0.054000000000000006,0.2665,NO
0.1469,0.4673,NO
0.0547,0.626,NO
0.1082,0.285,NO
0.2019,0.1976,NO
0.1293,0.3935,NO
0.3897,1.0759,YES
0.3612,1.8718,YES
0.2791,1.0608,YES
0.2894,0.8204,YES
0.2226,0.6299,NO
0.1753,1.0191,YES
0.0979,0.6139,NO
0.0985,0.4281,NO
0.0774,0.2324,NO
0.1069,1.3639,YES
0.3647,0.9441,YES
0.2531,1.4903,YES
0.1331,1.494,YES
0.0885,0.3764,NO
0.0604,0.3654,NO
0.2068,1.3579,YES
0.2598,0.48100000000000004,NO
0.106,1.2999,YES
0.1459,0.1029,NO
0.2252,0.2897,NO
0.2571,0.2629,NO
0.2375,0.1761,NO
0.1453,0.2719,NO
0.2245,1.7645,YES
0.141,0.4374,NO
0.2623,1.4980000000000002,YES
0.142,0.3236,NO
0.2555,0.9984,YES
0.2049,0.5803,NO
0.2206,0.4374,NO
0.2228,0.44299999999999995,NO
0.1032,0.1176,NO
0.1461,0.7164,YES
0.1116,0.2137,NO
0.1326,1.4042,YES
0.1415,0.6911,NO
0.0745,0.247,NO
0.2381,0.4807,NO
0.19,0.5995,NO
0.1547,0.5301,NO
0.1997,0.6831,NO
0.1653,0.6343,NO
0.1536,0.6189,NO
0.1999,0.4664,NO
0.1989,1.7852,YES
0.2045,0.4367,NO
0.2447,1.2687,YES
0.2519,0.2052,NO
0.2036,0.124,NO
0.2033,0.1449,NO
0.0533,0.4132,NO
0.105,0.5438,NO
0.055999999999999994,0.7671,NO
0.1113,0.6283,NO
0.2256,0.3439,NO
0.0989,0.6529,NO
0.1879,0.9551,YES
0.1445,1.7930000000000001,YES
0.1901,1.4882,YES
0.3108,1.2606,YES
0.2405,0.4753,NO
0.1657,1.3594,YES
0.1331,0.4919,NO
0.0949,0.4137,NO
