DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_57,Associated
0.0737,0.6158,NO
0.0652,0.1793,NO
0.1144,0.3885,NO
0.2164,0.5667,NO
0.0671,0.2976,NO
0.0906,0.6377,NO
0.0589,0.5527,NO
0.0679,0.3465,NO
0.1689,0.5718,NO
0.2469,1.7198,YES
0.0616,0.4861,NO
0.33799999999999997,1.7613,YES
0.2427,0.3408,NO
0.2231,0.3447,NO
0.2223,0.3919,NO
0.1142,0.2536,NO
0.0706,0.3662,NO
0.1109,0.3733,NO
0.0747,0.1929,NO
0.2179,0.2882,NO
0.1147,0.4117,NO
0.0779,1.874,YES
0.0804,2.2738,YES
0.1668,1.5954,YES
0.24,2.4921,YES
0.1573,0.4033,NO
0.0716,1.3902,YES
0.1205,0.4671,NO
0.1072,1.094,YES
0.2444,1.4057,YES
0.3362,0.7491,NO
0.1579,0.2894,NO
0.1148,0.2713,NO
0.1112,0.539,NO
0.3947,1.205,YES
0.0957,1.4735,YES
0.1364,0.9392,NO
0.1056,0.319,NO
0.0981,0.5023,NO
0.1058,0.1753,NO
0.1797,0.1449,NO
0.1526,0.2383,NO
0.1551,0.2927,NO
0.2811,0.5087,YES
0.0766,0.2745,NO
0.1126,0.6829999999999999,YES
0.0341,0.1791,NO
0.3399,1.4493,YES
0.0412,0.1327,NO
0.1212,0.1999,NO
0.0769,0.3478,NO
0.1235,0.3565,NO
0.0802,0.2631,NO
0.1903,0.6117,NO
0.1119,0.3174,NO
0.1008,0.3712,NO
0.0886,0.502,NO
0.1534,0.1629,NO
0.1331,0.6702,NO
0.2865,0.6558,NO
0.1512,0.4268,NO
0.1666,0.6213,NO
0.1465,0.436,NO
0.0509,0.3117,NO
0.2187,0.9351,NO
0.4574,1.9019,YES
0.1603,0.6344,NO
0.2015,2.0147,YES
0.205,0.2844,NO
0.2168,0.4092,NO
0.2136,0.3128,NO
0.1919,0.2462,NO
0.1533,0.6833,NO
0.1268,0.3527,NO
0.1947,0.3993,NO
0.1755,0.214,NO
0.2202,0.4058,NO
0.4465,2.0307,YES
0.4252,2.02,YES
0.3653,1.6340000000000001,YES
0.1771,2.6392,YES
0.1659,0.8259,NO
0.1927,1.0603,YES
0.1251,0.4871,NO
0.1303,2.541,YES
0.1814,2.052,YES
0.3356,0.4256,NO
0.1662,0.1593,NO
0.1507,0.2811,NO
0.1441,0.3944,NO
0.3435,1.5379,YES
0.1243,2.3512,YES
0.1731,0.599,NO
0.0952,0.5479,NO
0.1364,0.4688,NO
0.0887,0.424,NO
0.2289,0.1362,NO
0.2088,0.3303,NO
0.2075,0.3455,NO
0.1923,1.557,YES
0.0927,0.1725,NO
0.0821,1.5993,YES
0.0311,0.2135,NO
0.3081,2.3236,YES
0.0406,0.2641,NO
0.1251,0.3487,NO
0.091,0.4339,NO
0.11800000000000001,0.4207,NO
0.1053,0.4431,NO
0.2201,0.4384,NO
0.1351,0.3458,NO
0.1328,0.0604,NO
0.0724,0.4446,NO
0.0244,0.1964,NO
0.1404,1.4662,YES
0.3348,2.1521,YES
0.2937,1.7364,YES
0.14300000000000002,0.6183,YES
0.0826,0.1688,NO
0.013000000000000001,0.3092,NO
0.2103,1.6032,YES
0.1395,0.3461,NO
0.1325,0.7641,YES
0.1443,0.2391,NO
0.2165,0.4581,NO
0.1934,0.7415,NO
0.1934,0.3702,NO
0.0572,0.405,NO
0.2318,2.5476,YES
0.0556,0.4073,NO
0.3609,1.9036,YES
0.1417,0.22699999999999998,NO
0.255,1.3581,YES
0.0522,0.2706,NO
0.0677,0.4316,NO
0.1439,0.3454,NO
0.0494,0.4306,NO
0.1715,1.3398,YES
0.0964,0.6267,NO
0.1343,0.4966,YES
0.1544,0.5302,NO
0.0732,0.239,NO
0.1975,0.4195,NO
0.2582,0.4835,NO
0.1977,0.4104,NO
0.1701,0.7601,NO
0.1684,0.6457,NO
0.1225,0.3218,NO
0.1458,0.58,NO
0.4028,2.365,YES
0.1577,0.6165,NO
0.2904,2.0523,YES
0.1987,0.3106,NO
0.1756,0.3552,NO
0.1689,0.374,NO
0.054000000000000006,0.1135,NO
0.1469,0.6559999999999999,NO
0.0547,0.2565,NO
0.1082,0.3001,NO
0.2019,0.3561,NO
0.1293,0.5093,NO
0.3897,1.5368,YES
0.3612,1.9518,YES
0.2791,1.7152,YES
0.2894,2.0813,YES
0.2226,0.4481,NO
0.1753,1.1032,YES
0.0979,0.3795,NO
0.0985,0.4584,NO
0.0774,0.321,NO
0.1069,1.5651,YES
0.3647,2.9793,YES
0.2531,2.068,YES
0.1331,0.588,YES
0.0885,0.221,NO
0.0604,0.3754,NO
0.2068,1.3659,YES
0.2598,0.5951,NO
0.106,0.8196,YES
0.1459,0.16899999999999998,NO
0.2252,0.5483,NO
0.2571,0.7909999999999999,NO
0.2375,0.2637,NO
0.1453,0.3465,NO
0.2245,2.9010000000000002,YES
0.141,0.303,NO
0.2623,2.1761,YES
0.142,0.3392,NO
0.2555,2.1442,YES
0.2049,0.2665,NO
0.2206,0.7873,NO
0.2228,0.6123,NO
0.1032,0.6185,NO
0.1461,1.4086,YES
0.1116,0.6631,NO
0.1326,0.4318,YES
0.1415,0.6009,NO
0.0745,0.2194,NO
0.2381,0.5802,NO
0.19,0.7262,NO
0.1547,0.3232,NO
0.1997,0.9814,NO
0.1653,0.7222,NO
0.1536,0.3523,NO
0.1999,0.9095,NO
0.1989,2.5716,YES
0.2045,0.6199,NO
0.2447,2.6249,YES
0.2519,0.2235,NO
0.2036,0.1947,NO
0.2033,0.147,NO
0.0533,0.1352,NO
0.105,0.6755,NO
0.055999999999999994,0.2239,NO
0.1113,0.2115,NO
0.2256,0.2969,NO
0.0989,0.4143,NO
0.1879,2.0604,YES
0.1445,2.539,YES
0.1901,1.9039,YES
0.3108,2.635,YES
0.2405,0.4689,NO
