DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_54,Associated
0.0737,0.0358,NO
0.0652,0.0337,NO
0.1144,0.0984,NO
0.2164,0.3114,NO
0.0671,0.1327,NO
0.0906,0.4906,NO
0.0589,0.2197,NO
0.0679,0.0043,NO
0.1689,0.1778,NO
0.2469,0.9333,YES
0.0616,0.3026,NO
0.33799999999999997,1.3553,YES
0.2427,0.0921,NO
0.2231,0.0526,NO
0.2223,0.0485,NO
0.1142,0.1472,NO
0.0706,0.6179,NO
0.1109,0.1028,NO
0.0747,0.1116,NO
0.2179,0.1164,NO
0.1147,0.3509,NO
0.0779,0.4799,YES
0.0804,0.9266,YES
0.1668,0.6996,YES
0.24,1.4866,YES
0.1573,0.4182,NO
0.0716,0.8527,YES
0.1205,0.3662,NO
0.1072,1.5301,YES
0.2444,0.1716,YES
0.3362,0.3354,NO
0.1579,0.1653,NO
0.1148,0.1556,NO
0.1112,0.3949,NO
0.3947,0.4551,YES
0.0957,1.7258,YES
0.1364,0.2547,NO
0.1056,0.3428,NO
0.0981,0.3116,NO
0.1058,0.2629,NO
0.1797,0.2577,NO
0.1526,0.1875,NO
0.1551,0.0839,NO
0.2811,1.5517,YES
0.0766,0.4706,NO
0.1126,2.4154,YES
0.0341,0.1222,NO
0.3399,0.6882,YES
0.0412,0.3369,NO
0.1212,0.1808,NO
0.0769,0.3919,NO
0.1235,0.1656,NO
0.0802,0.3008,NO
0.1903,0.6005,NO
0.1119,0.2972,NO
0.1008,0.4333,NO
0.0886,0.0768,NO
0.1534,0.1929,NO
0.1331,0.7268,NO
0.2865,0.3966,NO
0.1512,0.7257,NO
0.1666,0.6117,NO
0.1465,0.1966,NO
0.0509,0.1776,NO
0.2187,0.3866,NO
0.4574,2.5583,YES
0.1603,0.4213,NO
0.2015,1.7727,YES
0.205,0.4128,NO
0.2168,0.2741,NO
0.2136,0.2446,NO
0.1919,0.4794,NO
0.1533,0.7484,NO
0.1268,0.3147,NO
0.1947,0.1796,NO
0.1755,0.2067,NO
0.2202,0.6432,NO
0.4465,1.0549,YES
0.4252,2.0104,YES
0.3653,1.6577,YES
0.1771,2.5968,YES
0.1659,0.7114,NO
0.1927,1.6221,YES
0.1251,0.777,NO
0.1303,1.6296,YES
0.1814,0.309,YES
0.3356,0.5955,NO
0.1662,0.2294,NO
0.1507,0.3177,NO
0.1441,0.4016,NO
0.3435,0.7859,YES
0.1243,2.3565,YES
0.1731,0.3343,NO
0.0952,0.3465,NO
0.1364,0.5233,NO
0.0887,0.3624,NO
0.2289,0.7279,NO
0.2088,0.4627,NO
0.2075,0.4087,NO
0.1923,2.2239,YES
0.0927,0.37200000000000005,NO
0.0821,3.0631,YES
0.0311,0.1318,NO
0.3081,0.8515,YES
0.0406,0.27899999999999997,NO
0.1251,0.2,NO
0.091,0.5184,NO
0.11800000000000001,0.1796,NO
0.1053,0.3087,NO
0.2201,0.6662,NO
0.1351,0.4267,NO
0.1328,0.6345,NO
0.0724,0.3799,NO
0.0244,0.2432,NO
0.1404,1.7771,YES
0.3348,1.1692,YES
0.2937,2.5792,YES
0.14300000000000002,0.8991,YES
0.0826,0.1733,NO
0.013000000000000001,0.2557,NO
0.2103,0.8633,YES
0.1395,0.5586,NO
0.1325,1.1733,YES
0.1443,0.5077,NO
0.2165,0.4115,NO
0.1934,0.3347,NO
0.1934,0.27399999999999997,NO
0.0572,0.4102,NO
0.2318,3.1641,YES
0.0556,0.3772,NO
0.3609,1.1827,YES
0.1417,0.1172,NO
0.255,2.2431,YES
0.0522,0.3565,NO
0.0677,0.3076,NO
0.1439,0.4949,NO
0.0494,0.5922,NO
0.1715,0.6814,YES
0.0964,0.6697,NO
0.1343,1.6224,YES
0.1544,0.1587,NO
0.0732,0.2199,NO
0.1975,1.0814,NO
0.2582,0.486,NO
0.1977,0.7085,NO
0.1701,0.8987,NO
0.1684,0.1921,NO
0.1225,0.0453,NO
0.1458,0.8746,NO
0.4028,2.5934,YES
0.1577,0.8046,NO
0.2904,1.8335,YES
0.1987,0.4652,NO
0.1756,0.4479,NO
0.1689,0.1872,NO
0.054000000000000006,0.3755,NO
0.1469,0.8175,NO
0.0547,0.1979,NO
0.1082,0.2756,NO
0.2019,0.1901,NO
0.1293,0.6176,NO
0.3897,1.0681,YES
0.3612,2.146,YES
0.2791,1.7618,YES
0.2894,2.6319,YES
0.2226,1.1311,NO
0.1753,1.7156,YES
0.0979,1.4092,NO
0.0985,0.335,NO
0.0774,0.2486,NO
0.1069,1.4914,YES
0.3647,1.5165,YES
0.2531,2.9019999999999997,YES
0.1331,1.0108,YES
0.0885,0.1319,NO
0.0604,0.2346,NO
0.2068,0.7901,YES
0.2598,0.9333,NO
0.106,1.242,YES
0.1459,0.5949,NO
0.2252,0.6472,NO
0.2571,0.2717,NO
0.2375,0.562,NO
0.1453,0.2495,NO
0.2245,4.4074,YES
0.141,0.3315,NO
0.2623,1.5732,YES
0.142,0.1865,NO
0.2555,2.9286,YES
0.2049,0.4998,NO
0.2206,0.6529,NO
0.2228,0.5906,NO
0.1032,0.6968,NO
0.1461,0.7377,YES
0.1116,0.8975,NO
0.1326,1.511,YES
0.1415,0.3559,NO
0.0745,0.2194,NO
0.2381,0.7265,NO
0.19,0.4469,NO
0.1547,0.3782,NO
0.1997,0.7413,NO
0.1653,0.3351,NO
0.1536,0.2708,NO
0.1999,0.7498,NO
0.1989,2.2386,YES
0.2045,0.5031,NO
0.2447,1.6706,YES
0.2519,0.6746,NO
0.2036,0.5889,NO
0.2033,0.4314,NO
0.0533,0.7031,NO
0.105,0.6629999999999999,NO
0.055999999999999994,0.4598,NO
0.1113,0.2197,NO
0.2256,0.2908,NO
0.0989,0.684,NO
0.1879,0.7947,YES
0.1445,1.7937,YES
0.1901,1.4939,YES
0.3108,1.8121,YES
0.2405,1.0163,NO
0.1657,1.5264,YES
0.1331,0.9631,NO
0.0949,0.0154,NO
0.1339,0.1298,NO
0.22399999999999998,0.2473,NO
0.1967,0.4375,NO
0.1436,0.4501,NO
0.2079,0.5625,NO
0.1339,0.2408,NO
0.0967,0.1268,NO
0.2198,0.0767,NO
0.3428,1.6678,YES
0.2344,0.2507,NO
0.1736,2.1574,YES
0.1331,0.1563,NO
0.0735,0.1693,NO
0.0647,0.0217,NO
0.204,0.3715,NO
0.1327,0.5336,NO
0.1655,0.2149,NO
0.31,0.0864,NO
0.1309,0.1276,NO
0.2819,0.6411,NO
0.4042,0.8016,YES
0.3296,1.192,YES
0.4941,1.5488,YES
0.1783,2.4874,YES
0.193,0.4264,NO
0.2673,1.0182,YES
0.1726,0.2677,NO
0.1439,0.3265,NO
0.0769,0.2071,NO
0.1953,0.625,NO
0.2342,0.3845,NO
0.2047,0.5167,NO
0.1823,0.6739,NO
0.1684,0.26899999999999996,NO
0.1204,0.3873,NO
0.1751,0.5599,NO
0.3579,2.5723,YES
0.1828,0.4358,NO
0.2083,1.8384,YES
0.2252,0.5243,NO
0.2041,0.2991,NO
0.2007,0.3297,NO
0.0498,0.6828,NO
0.1415,0.8487,NO
0.0515,0.6558,NO
0.1207,0.2042,NO
0.1912,0.3284,NO
0.14,0.6365,NO
0.4038,1.046,YES
0.3494,2.1223,YES
0.2799,1.705,YES
0.2675,2.6136,YES
0.2206,0.8436,NO
0.2003,1.63,YES
0.1168,0.8351,NO
0.0727,0.2663,NO
0.0714,0.1912,NO
0.10800000000000001,0.7735,NO
0.2886,0.5301,NO
0.1427,0.6595,NO
0.0855,0.7929,NO
0.0605,0.3491,NO
0.0532,0.1965,NO
0.1421,0.5172,NO
0.4397,2.7303,YES
0.0607,0.6938,NO
0.2347,2.5075,YES
0.2118,0.6428,NO
0.2048,0.502,NO
0.2045,0.3473,NO
0.0849,0.5135,NO
0.1035,0.7442,NO
0.0824,0.445,NO
0.0975,0.1528,NO
0.1702,0.2661,NO
0.1518,0.7152,NO
0.3372,1.2073,YES
0.3303,2.2721,YES
0.314,1.9497,YES
0.1257,3.2966,YES
0.1375,0.982,NO
0.1128,1.9453,YES
0.099,0.9859,NO
0.1069,0.4589,NO
0.0451,0.3311,NO
0.5095,2.6081,YES
0.1431,0.2648,YES
0.1227,0.8365,YES
0.2847,2.4068,YES
0.2237,0.4674,NO
0.1065,0.2796,NO
0.3266,3.0536,YES
0.0974,0.2578,NO
0.3289,2.3612,YES
0.1059,0.1146,NO
0.2131,0.3357,NO
0.1496,0.3275,NO
0.1474,0.4557,NO
0.0902,0.4399,NO
0.0993,0.8849,YES
0.0875,0.4918,NO
0.2369,0.7596,YES
0.2129,0.3369,NO
0.1321,0.7669,YES
0.1271,0.2541,NO
0.08,0.6409,NO
0.3025,0.723,NO
0.12,0.1914,NO
0.3399,3.1260000000000003,YES
0.2516,0.5763,NO
0.2081,4.2896,YES
0.1799,0.1845,NO
0.1547,0.1892,NO
0.3595,1.9467,YES
0.2156,0.1818,NO
0.1535,0.3307,NO
0.4159,1.13,YES
0.1827,0.3695,NO
0.1097,0.1858,NO
0.5448,1.6531,YES
0.191,0.4253,NO
0.4381,0.9552,YES
0.1528,0.5377,NO
0.3264,0.2539,NO
0.3203,0.2504,NO
0.2648,0.3158,NO
0.171,0.316,NO
0.21899999999999997,0.381,NO
0.1398,0.2602,NO
0.3673,0.3734,NO
0.1451,0.1787,NO
0.2637,0.4397,NO
0.1991,0.2503,NO
0.1784,0.5327,NO
0.3767,0.6887,NO
0.1917,0.6834,NO
0.3794,1.2762,YES
0.3359,0.341,NO
0.2874,2.1959,YES
0.0798,0.5807,NO
0.0364,0.3332,NO
0.2475,2.2681,YES
0.2794,1.2209999999999999,YES
0.2232,2.6873,YES
0.2213,1.6988,YES
0.1233,0.2748,NO
0.0474,0.3766,NO
0.2799,1.7217,YES
0.2328,1.2233,NO
0.2608,1.7154,YES
0.1095,1.0411,NO
0.2365,0.4516,NO
0.2061,0.4411,NO
0.2048,0.3521,NO
0.0456,0.5154,NO
0.1795,3.0691,YES
0.0442,0.5909,NO
0.27,1.3308,YES
0.1224,0.2774,NO
0.1913,2.6998,YES
0.2397,0.71,NO
0.2111,0.9166,NO
0.2935,1.1283,NO
0.1155,1.3069,NO
0.243,1.4598,YES
0.1959,1.2231,NO
0.198,2.5696,YES
0.1636,0.2377,NO
0.1646,0.1382,NO
0.3881,1.057,YES
0.1762,0.055999999999999994,NO
0.1649,0.0972,NO
0.4197,0.6432,YES
0.1681,0.146,NO
0.153,0.0684,NO
0.4738,1.1444,YES
0.159,0.158,NO
0.493,1.3068,YES
0.1456,0.3101,NO
0.2244,0.0921,NO
0.1542,0.1131,NO
0.1277,0.2058,NO
0.1775,0.1916,NO
0.2106,0.0803,NO
0.1654,0.1753,NO
0.3557,0.085,NO
0.0902,0.0601,NO
0.2663,0.1936,NO
0.2218,0.0794,NO
0.1764,0.3835,NO
0.3901,0.4648,NO
0.21600000000000003,0.3526,NO
0.402,1.305,YES
0.3584,0.5035,NO
0.3239,1.8248,YES
0.0467,0.121,NO
0.0184,0.1764,NO
0.0544,1.2653,YES
0.1967,0.8727,YES
0.1251,1.6422,YES
0.0526,0.5712,YES
0.0389,0.1255,NO
0.0098,0.1445,NO
0.1204,0.45299999999999996,YES
0.1152,0.5768,NO
0.0434,1.2602,YES
0.0994,0.3555,NO
0.171,0.4998,NO
0.1733,0.2626,NO
0.1785,0.4292,NO
0.0632,0.3198,NO
0.1652,1.8876,YES
