DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_86,Associated
0.0737,1.3176,NO
0.0652,0.7959,NO
0.1144,1.4902,NO
0.2164,1.7694,NO
0.0671,1.3474,NO
0.0906,1.7480000000000002,NO
0.0589,0.9946,NO
0.0679,0.5262,NO
0.1689,1.7114,NO
0.2469,2.4813,YES
0.0616,0.7676,NO
0.33799999999999997,2.0277,YES
0.2427,0.8270000000000001,NO
0.2231,1.008,NO
0.2223,0.3592,NO
0.1142,0.6249,NO
0.0706,1.3234,NO
0.1109,0.7037,NO
0.0747,0.8535,NO
0.2179,0.7737,NO
0.1147,1.2305,NO
0.0779,1.911,YES
0.0804,2.5476,YES
0.1668,2.1193,YES
0.24,2.1411,YES
0.1573,1.8181,NO
0.0716,2.7344,YES
0.1205,1.3286,NO
0.1072,1.7394,YES
0.2444,2.1703,YES
0.3362,1.3212,NO
0.1579,1.1046,NO
0.1148,0.6571,NO
0.1112,1.128,NO
0.3947,2.0781,YES
0.0957,1.4472,YES
0.1364,1.105,NO
0.1056,0.9927,NO
0.0981,1.0668,NO
0.1058,0.6628,NO
0.1797,0.6855,NO
0.1526,0.7856,NO
0.1551,0.1971,NO
0.2811,1.7909,YES
0.0766,0.5864,NO
0.1126,1.8976,YES
0.0341,0.3247,NO
0.3399,1.3086,YES
0.0412,0.4792,NO
0.1212,0.6446,NO
0.0769,0.9246,NO
0.1235,0.568,NO
0.0802,0.7098,NO
0.1903,1.5225,NO
0.1119,1.1031,NO
0.1008,1.1614,NO
0.0886,1.7049,NO
0.1534,0.9276,NO
0.1331,1.7789,NO
0.2865,2.0443,NO
0.1512,1.3949,NO
0.1666,2.2091,NO
0.1465,1.6024,NO
0.0509,0.4844,NO
0.2187,2.0618,NO
0.4574,3.5808,YES
0.1603,1.1753,NO
0.2015,2.6185,YES
0.205,0.7851,NO
0.2168,1.0894,NO
0.2136,0.1949,NO
0.1919,0.9945,NO
0.1533,1.3309,NO
0.1268,0.6415,NO
0.1947,1.1465,NO
0.1755,0.7533,NO
0.2202,1.2848,NO
0.4465,2.9262,YES
0.4252,3.7696,YES
0.3653,3.156,YES
0.1771,3.1856,YES
0.1659,2.109,NO
0.1927,3.6543,YES
0.1251,2.0929,NO
0.1303,1.8947,YES
0.1814,2.4978,YES
0.3356,0.7513,NO
0.1662,1.5218,NO
0.1507,1.1899,NO
0.1441,0.7503,NO
0.3435,1.8328,YES
0.1243,1.5145,YES
0.1731,0.9345,NO
0.0952,0.9935,NO
0.1364,0.5877,NO
0.0887,0.4561,NO
0.2289,0.9219,NO
0.2088,1.137,NO
0.2075,0.527,NO
0.1923,1.5797,YES
0.0927,1.1894,NO
0.0821,2.3491,YES
0.0311,0.873,NO
0.3081,1.5694,YES
0.0406,0.9063,NO
0.1251,0.684,NO
0.091,1.0138,NO
0.11800000000000001,0.6101,NO
0.1053,0.5411,NO
0.2201,1.0701,NO
0.1351,0.9486,NO
0.1328,0.5924,NO
0.0724,0.8434,NO
0.0244,0.6615,NO
0.1404,1.8209,YES
0.3348,3.2888,YES
0.2937,3.7934,YES
0.14300000000000002,2.0745,YES
0.0826,1.1791,NO
0.013000000000000001,0.4994,NO
0.2103,1.2551,YES
0.1395,1.0883,NO
0.1325,1.7178,YES
0.1443,0.7405,NO
0.2165,0.693,NO
0.1934,0.4855,NO
0.1934,0.1549,NO
0.0572,0.4675,NO
0.2318,4.3426,YES
0.0556,0.7443,NO
0.3609,3.7591,YES
0.1417,0.6809999999999999,NO
0.255,3.8469,YES
0.0522,0.5382,NO
0.0677,0.6199,NO
0.1439,1.8428,NO
0.0494,0.8565,NO
0.1715,1.8238,YES
0.0964,0.9422,NO
0.1343,1.5345,YES
0.1544,1.6334,NO
0.0732,0.6397,NO
0.1975,1.5184,NO
0.2582,2.0939,NO
0.1977,1.5130000000000001,NO
0.1701,1.895,NO
0.1684,1.2647,NO
0.1225,0.2995,NO
0.1458,1.8671,NO
0.4028,3.9811,YES
0.1577,0.4966,NO
0.2904,3.0916,YES
0.1987,0.8402,NO
0.1756,1.1045,NO
0.1689,0.3228,NO
0.054000000000000006,0.7904,NO
0.1469,1.3206,NO
0.0547,0.4351,NO
0.1082,1.1395,NO
0.2019,0.6402,NO
0.1293,1.3028,NO
0.3897,3.1137,YES
0.3612,4.1977,YES
0.2791,3.5252,YES
0.2894,3.6239999999999997,YES
0.2226,1.8876,NO
0.1753,3.9210000000000003,YES
0.0979,1.5299,NO
0.0985,0.8898,NO
0.0774,0.4007,NO
0.1069,1.7776,YES
0.3647,3.449,YES
0.2531,3.838,YES
0.1331,2.5282,YES
0.0885,0.9927,NO
0.0604,0.4751,NO
0.2068,1.6241,YES
0.2598,1.4086,NO
0.106,2.1446,YES
0.1459,1.1179999999999999,NO
0.2252,0.8718,NO
0.2571,0.9587,NO
0.2375,0.2625,NO
0.1453,0.5712,NO
0.2245,4.3984,YES
0.141,0.326,NO
0.2623,3.6923,YES
0.142,0.6729,NO
0.2555,3.5644,YES
0.2049,1.0863,NO
0.2206,1.1664,NO
0.2228,1.9281,NO
0.1032,1.1505,NO
0.1461,2.4074,YES
0.1116,1.3485,NO
0.1326,1.7501,YES
0.1415,1.7765,NO
0.0745,0.9184,NO
0.2381,1.0355,NO
0.19,1.7988,NO
0.1547,1.1338,NO
0.1997,1.4639,NO
0.1653,1.0068,NO
0.1536,0.8219,NO
0.1999,1.5504,NO
0.1989,2.6739,YES
