DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_65,Associated
0.0737,0.3212,NO
0.0652,0.3616,NO
0.1144,0.4979,NO
0.2164,0.7447,NO
0.0671,0.7391,NO
0.0906,0.77,NO
0.0589,0.7648,NO
0.0679,0.4124,NO
0.1689,0.6686,NO
0.2469,2.2921,YES
0.0616,0.6632,NO
0.33799999999999997,1.9285,YES
0.2427,0.5696,NO
0.2231,0.6179,NO
0.2223,0.4363,NO
0.1142,0.1565,NO
0.0706,0.6279,NO
0.1109,0.2957,NO
0.0747,0.2969,NO
0.2179,0.5065,NO
0.1147,0.2679,NO
0.0779,2.3862,YES
0.0804,2.5979,YES
0.1668,1.9623,YES
0.24,1.9318,YES
0.1573,0.5221,NO
0.0716,1.9154,YES
0.1205,0.7878,NO
0.1072,2.4308,YES
0.2444,2.0488,YES
0.3362,0.7526,NO
0.1579,0.5684,NO
0.1148,0.6351,NO
0.1112,0.8016,NO
0.3947,1.6476,YES
0.0957,2.4685,YES
0.1364,0.7603,NO
0.1056,0.1593,NO
0.0981,0.8919,NO
0.1058,0.1628,NO
0.1797,0.2389,NO
0.1526,0.0934,NO
0.1551,0.2704,NO
0.2811,1.4176,YES
0.0766,0.7492,NO
0.1126,1.6546,YES
0.0341,0.5196,NO
0.3399,2.4502,YES
0.0412,0.524,NO
0.1212,0.3205,NO
0.0769,0.5301,NO
0.1235,0.0595,NO
0.0802,0.3773,NO
0.1903,0.7988,NO
0.1119,0.2754,NO
0.1008,0.9862,NO
0.0886,0.5546,NO
0.1534,0.4943,NO
0.1331,0.335,NO
0.2865,0.9827,NO
0.1512,1.1532,NO
0.1666,1.1279,NO
0.1465,0.9704,NO
0.0509,0.6187,NO
0.2187,1.0204,NO
0.4574,3.0893,YES
0.1603,0.7866,NO
0.2015,2.4619,YES
0.205,0.4511,NO
0.2168,0.3734,NO
0.2136,0.2046,NO
0.1919,0.3666,NO
0.1533,0.5805,NO
0.1268,0.2545,NO
0.1947,0.4607,NO
0.1755,0.6465,NO
0.2202,0.5613,NO
0.4465,2.8437,YES
0.4252,2.9968,YES
0.3653,2.8961,YES
0.1771,2.2692,YES
0.1659,0.5419,NO
0.1927,2.494,YES
0.1251,0.9351,NO
0.1303,2.2724,YES
0.1814,2.0935,YES
0.3356,2.0849,NO
0.1662,1.3276,NO
0.1507,1.1083,NO
0.1441,2.3156,NO
0.3435,2.2684,YES
0.1243,2.4354,YES
0.1731,2.325,NO
0.0952,0.7367,NO
0.1364,2.5757,NO
0.0887,0.8945,NO
0.2289,1.4035,NO
0.2088,1.2335,NO
0.2075,1.2403,NO
0.1923,1.3981,YES
0.0927,1.5439,NO
0.0821,1.5619999999999998,YES
0.0311,1.1368,NO
0.3081,2.4947,YES
0.0406,1.1303,NO
0.1251,0.9316,NO
0.091,1.5706,NO
0.11800000000000001,0.6920000000000001,NO
0.1053,1.0827,NO
0.2201,2.5208,NO
0.1351,1.5801,NO
0.1328,2.6508,NO
0.0724,0.3023,NO
0.0244,0.2933,NO
0.1404,1.8583,YES
0.3348,4.1549,YES
0.2937,3.927,YES
0.14300000000000002,1.7102,YES
0.0826,0.9488,NO
0.013000000000000001,0.4979,NO
0.2103,1.8306,YES
0.1395,0.5983,NO
0.1325,1.5125,YES
0.1443,0.6257,NO
0.2165,0.4003,NO
0.1934,0.1694,NO
0.1934,0.3956,NO
0.0572,0.4204,NO
0.2318,4.1852,YES
0.0556,0.3794,NO
0.3609,3.6688,YES
0.1417,1.0959,NO
0.255,4.0642,YES
0.0522,0.452,NO
0.0677,0.8506,NO
0.1439,0.6409,NO
0.0494,0.9138,NO
0.1715,1.9164,YES
0.0964,1.2378,NO
0.1343,1.8265,YES
0.1544,0.6052,NO
0.0732,0.6322,NO
0.1975,0.7522,NO
0.2582,0.9692,NO
0.1977,1.3755,NO
0.1701,1.5277,NO
0.1684,1.0059,NO
0.1225,0.7307,NO
0.1458,1.193,NO
0.4028,3.4641,YES
0.1577,1.5181,NO
0.2904,2.5204,YES
0.1987,0.8691,NO
0.1756,0.6988,NO
0.1689,0.6111,NO
0.054000000000000006,0.2185,NO
0.1469,0.9149,NO
0.0547,0.4279,NO
0.1082,0.7735,NO
0.2019,0.7507,NO
0.1293,0.6617,NO
0.3897,3.1571,YES
0.3612,3.4614,YES
0.2791,3.18,YES
0.2894,2.9929,YES
0.2226,0.7933,NO
0.1753,2.8579,YES
0.0979,1.1434,NO
0.0985,0.1126,NO
0.0774,0.2089,NO
0.1069,1.6072,YES
0.3647,4.7523,YES
0.2531,4.1317,YES
0.1331,1.5463,YES
0.0885,1.5037,NO
0.0604,0.5006,NO
0.2068,1.4208,YES
0.2598,1.6173,NO
0.106,0.9033,YES
0.1459,1.7852,NO
0.2252,1.2698,NO
0.2571,1.1449,NO
0.2375,1.1817,NO
0.1453,0.316,NO
0.2245,4.7152,YES
0.141,0.3713,NO
0.2623,3.7967,YES
0.142,0.7398,NO
0.2555,4.0946,YES
0.2049,1.545,NO
0.2206,2.0637,NO
0.2228,1.3821,NO
0.1032,1.8153,NO
0.1461,1.5185,YES
0.1116,1.801,NO
0.1326,1.3454,YES
0.1415,0.5802,NO
0.0745,0.7063,NO
0.2381,1.4166,NO
0.19,1.3603,NO
0.1547,1.6151,NO
0.1997,2.5308,NO
0.1653,1.3252,NO
0.1536,0.7431,NO
0.1999,2.2346,NO
0.1989,3.887,YES
0.2045,2.3593,NO
0.2447,2.9274,YES
0.2519,1.0054,NO
0.2036,0.7723,NO
0.2033,0.6562,NO
0.0533,0.4275,NO
0.105,1.0282,NO
0.055999999999999994,0.3156,NO
0.1113,1.0802,NO
0.2256,0.9569,NO
0.0989,0.8915,NO
0.1879,3.4546,YES
0.1445,3.9058,YES
0.1901,3.9355,YES
0.3108,3.264,YES
0.2405,1.6369999999999998,NO
0.1657,3.5179,YES
0.1331,2.0898,NO
0.0949,0.5755,NO
0.1339,0.7473,NO
0.22399999999999998,1.6640000000000001,NO
0.1967,1.3688,NO
0.1436,1.5981,NO
0.2079,2.5929,NO
0.1339,1.1273,NO
0.0967,0.7381,NO
0.2198,2.5235,NO
0.3428,3.4369,YES
0.2344,2.6068,NO
0.1736,2.7578,YES
0.1331,0.4906,NO
0.0735,0.3251,NO
0.0647,0.1694,NO
0.204,0.4669,NO
0.1327,0.9683,NO
0.1655,0.2872,NO
0.31,0.8602,NO
0.1309,0.9173,NO
0.2819,1.0465,NO
0.4042,3.1703,YES
0.3296,3.3949,YES
0.4941,3.4118,YES
0.1783,3.0041,YES
0.193,2.0609,NO
0.2673,3.2684,YES
0.1726,2.5463,NO
0.1439,0.6345,NO
0.0769,0.5937,NO
0.1953,1.0018,NO
0.2342,1.2169,NO
0.2047,1.6147,NO
0.1823,2.0924,NO
0.1684,0.9484,NO
0.1204,0.7203,NO
0.1751,1.7245,NO
0.3579,3.8057,YES
0.1828,1.8794,NO
0.2083,2.8925,YES
0.2252,0.502,NO
0.2041,0.2819,NO
0.2007,0.1513,NO
0.0498,0.253,NO
0.1415,0.9135,NO
0.0515,0.4427,NO
0.1207,0.8915,NO
0.1912,0.9243,NO
0.14,0.8097,NO
0.4038,3.4392,YES
0.3494,3.8082,YES
0.2799,3.5132,YES
0.2675,3.2032,YES
0.2206,1.0961,NO
0.2003,3.3857,YES
0.1168,1.6602,NO
0.0727,0.5025,NO
0.0714,0.5283,NO
0.10800000000000001,0.2817,NO
0.2886,1.0995,NO
0.1427,1.1457,NO
0.0855,0.8154,NO
0.0605,1.1191,NO
0.0532,0.6361,NO
0.1421,0.6555,NO
0.4397,2.9228,YES
0.0607,0.4854,NO
0.2347,2.5036,YES
0.2118,0.7466,NO
0.2048,0.7559999999999999,NO
0.2045,0.5987,NO
0.0849,0.3878,NO
0.1035,0.9132,NO
0.0824,0.3567,NO
0.0975,0.5770000000000001,NO
0.1702,0.5192,NO
0.1518,0.5745,NO
0.3372,2.9757,YES
0.3303,3.17,YES
0.314,2.7149,YES
0.1257,2.4132,YES
0.1375,0.3419,NO
0.1128,2.3797,YES
0.099,0.5634,NO
0.1069,0.4334,NO
0.0451,1.1679,NO
0.5095,4.8418,YES
0.1431,1.1746,YES
0.1227,1.5748,YES
0.2847,4.9385,YES
0.2237,1.0992,NO
0.1065,0.6818,NO
0.3266,5.3981,YES
0.0974,0.2887,NO
0.3289,5.9255,YES
0.1059,0.3685,NO
0.2131,0.7668,NO
0.1496,0.4998,NO
0.1474,0.6423,NO
0.0902,0.4898,NO
0.0993,1.3153,YES
0.0875,0.3705,NO
0.2369,1.4348,YES
0.2129,1.5264,NO
0.1321,1.489,YES
0.1271,0.2266,NO
0.08,0.8878,NO
0.3025,1.5151,NO
0.12,0.8828,NO
0.3399,5.7435,YES
0.2516,1.8518,NO
0.2081,5.9636,YES
0.1799,0.4005,NO
0.1547,1.0677,NO
0.3595,3.0444,YES
0.2156,0.9673,NO
0.1535,0.9686,NO
0.4159,4.0033,YES
0.1827,1.1005,NO
0.1097,0.4139,NO
0.5448,4.3437,YES
0.191,0.6834,NO
0.4381,4.0784,YES
0.1528,0.6592,NO
0.3264,1.3429,NO
0.3203,1.3393,NO
0.2648,0.8757,NO
0.171,0.3893,NO
0.21899999999999997,0.9643,NO
0.1398,0.1776,NO
0.3673,1.5693,NO
0.1451,0.4588,NO
0.2637,1.6694,NO
0.1991,0.7286,NO
0.1784,0.9143,NO
0.3767,1.7827,NO
0.1917,1.178,NO
0.3794,4.3004,YES
0.3359,2.3665,NO
0.2874,3.7727,YES
0.0798,0.3122,NO
0.0364,0.6935,NO
0.2475,3.5838,YES
0.2794,4.4381,YES
0.2232,4.0115,YES
0.2213,4.2291,YES
0.1233,1.4858,NO
0.0474,0.4313,NO
0.2799,4.3082,YES
0.2328,1.024,NO
0.2608,3.8309,YES
0.1095,1.3278,NO
0.2365,1.6097,NO
0.2061,1.4085,NO
0.2048,1.1229,NO
0.0456,0.3262,NO
0.1795,4.4912,YES
0.0442,0.3804,NO
0.27,4.2075,YES
0.1224,1.2927,NO
0.1913,4.3958,YES
0.2397,0.9413,NO
0.2111,1.9069,NO
0.2935,1.2971,NO
0.1155,1.5565,NO
0.243,4.3416,YES
0.1959,3.1748,NO
0.198,4.1701,YES
0.1636,0.3111,NO
0.1646,0.9694,NO
0.3881,3.3562,YES
0.1762,0.2693,NO
0.1649,0.4447,NO
0.4197,3.9304,YES
0.1681,0.6507,NO
0.153,0.3535,NO
0.4738,4.5393,YES
0.159,0.1793,NO
0.493,4.5265,YES
0.1456,0.3768,NO
0.2244,0.6264,NO
0.1542,0.5660000000000001,NO
0.1277,0.3052,NO
0.1775,0.3311,NO
0.2106,0.1575,NO
0.1654,0.151,NO
0.3557,0.5376,NO
0.0902,0.7534,NO
0.2663,0.9146,NO
0.2218,0.2009,NO
0.1764,0.4692,NO
0.3901,1.4069999999999998,NO
0.21600000000000003,0.4358,NO
0.402,4.6557,YES
0.3584,1.7875,NO
0.3239,4.6207,YES
0.0467,0.2843,NO
0.0184,0.3056,NO
0.0544,1.8476,YES
0.1967,4.7513,YES
0.1251,4.1118,YES
0.0526,1.9135,YES
0.0389,1.7329,NO
0.0098,0.5822,NO
0.1204,1.9140000000000001,YES
0.1152,1.1625,NO
0.0434,1.2101,YES
0.0994,1.4179,NO
0.171,2.1103,NO
0.1733,2.0174,NO
0.1785,1.9174,NO
0.0632,0.3834,NO
0.1652,4.9422,YES
0.0614,0.5414,NO
0.1533,4.1075,YES
0.1347,0.7888,NO
0.1212,4.3498,YES
0.015,1.1232,NO
0.0714,1.8044,NO
0.0698,1.2178,NO
0.035,1.4831,NO
0.0672,2.0081,YES
0.0378,1.8105,NO
0.0637,1.6109,YES
0.3024,2.3551,YES
0.0482,1.6749,YES
0.3634,1.7909,NO
0.1548,1.379,NO
0.1459,1.2859,NO
0.1506,2.1909,NO
0.2394,1.5786,YES
0.3693,2.5318,YES
0.1404,2.109,NO
0.0758,0.9586,NO
0.1517,2.3701,NO
0.067,0.8443,NO
0.2131,1.1809,NO
0.16,0.9731,NO
0.1446,1.0581,NO
0.0844,0.9871,YES
0.095,1.5368,NO
0.2419,2.1731,YES
0.026000000000000002,1.3216,NO
0.2985,2.7963,YES
0.0377,1.2639,NO
0.102,0.838,NO
0.0927,1.4482,NO
0.1259,1.1441,NO
0.1193,1.2658,NO
0.2177,2.0235,NO
0.15,1.4996,NO
0.0996,2.2015,NO
0.0839,0.368,NO
0.0672,1.1467,NO
0.3068,5.0109,YES
0.1154,1.7052,YES
0.0802,1.6364,YES
0.3166,5.6588,YES
0.0868,1.3197,NO
0.0677,0.5319,NO
0.5456,6.1953,YES
0.0938,0.64,NO
0.3771,6.0596,YES
0.0765,0.8117,NO
0.3042,1.3775,NO
0.1867,1.2671,NO
0.2024,1.0146,NO
0.084,0.5106,NO
0.1127,1.4997,YES
0.0773,0.281,NO
0.3002,1.8331,YES
0.0821,1.2803,NO
0.1969,2.0427,YES
0.1353,0.5888,NO
0.0942,1.2345,NO
0.3023,1.9794,NO
0.1177,1.0771,NO
0.2966,6.244,YES
0.2621,2.7433,NO
0.3631,6.2733,YES
0.1178,0.5846,NO
0.0474,1.18,NO
0.4277,4.678,YES
0.2214,1.2979,YES
0.2007,1.6472,YES
0.2467,5.1067,YES
0.2192,1.3052,NO
0.1165,0.7799,NO
0.3035,5.4797,YES
0.1886,0.6743,NO
0.2922,5.7016,YES
0.1088,0.784,NO
0.2277,1.2669,NO
0.1763,1.0784,NO
0.1744,0.945,NO
0.0948,0.4928,NO
0.152,1.4376,YES
0.0882,0.4341,NO
0.2267,1.4035,YES
0.1968,1.4542,NO
0.1574,1.5789,YES
0.2134,0.5813,NO
0.1846,1.2933,NO
0.3004,1.7204,NO
0.1322,1.1201,NO
0.3039,5.6726,YES
0.2341,2.0819,NO
0.2137,5.9851,YES
0.1342,0.5267,NO
0.1099,1.1463,NO
0.526,4.9857,YES
0.1623,1.1988,YES
0.1996,1.8228,YES
0.3297,5.481,YES
0.22699999999999998,1.1947,NO
0.1622,0.7403,NO
0.3372,5.8109,YES
0.1102,1.0145,NO
0.3901,6.5132,YES
0.1022,0.6508,NO
0.1483,1.0744,NO
0.0862,0.6874,NO
0.0629,0.8263,NO
0.2034,0.5841,NO
0.1682,1.3980000000000001,YES
0.1975,0.3283,NO
0.3422,1.7057,YES
0.1773,1.5683,NO
0.2514,1.7344,YES
0.1754,0.7176,NO
0.1301,1.3840000000000001,NO
0.3619,2.2764,NO
0.1715,1.6829,NO
0.3452,5.9194,YES
0.3259,2.6596,NO
0.258,6.0804,YES
0.0709,0.4734,NO
0.0732,1.114,NO
0.3094,5.1148,YES
0.1091,1.6769,YES
0.0665,2.1254,YES
0.2941,6.0229,YES
0.0664,1.3030000000000002,NO
0.0556,0.6378,NO
0.5229,6.2511,YES
0.1003,1.0709,NO
0.3604,6.4323,YES
0.08800000000000001,0.9843,NO
0.2859,1.5691,NO
0.1263,1.3257,NO
0.1497,1.1458,NO
0.1047,0.4715,NO
0.1031,1.8317,YES
0.1016,0.3094,NO
0.3066,2.1689,YES
0.0639,1.516,NO
0.2147,2.2017,YES
0.1277,0.8185,NO
0.0813,1.6879,NO
0.3135,2.5141,NO
0.1095,1.6196,NO
0.302,6.2893,YES
0.2369,3.1633,NO
0.4263,6.3457,YES
0.1151,0.1514,NO
0.0905,0.1902,NO
0.1028,1.6262,YES
0.3566,4.5729,YES
0.2651,4.3384,YES
0.1542,1.6097,YES
0.094,1.3104,NO
0.0554,0.4185,NO
0.2037,1.594,YES
0.1971,1.3832,NO
0.1126,1.2542,YES
0.1418,1.1491,NO
0.2488,1.0242,NO
0.2731,0.6773,NO
0.2523,0.9783,NO
0.1698,0.271,NO
0.2266,4.5302,YES
0.1648,0.282,NO
0.2745,3.9649,YES
0.1508,0.8607,NO
0.2653,4.0916,YES
0.1206,0.9670000000000001,NO
0.1613,1.6447,NO
0.1611,1.3216,NO
0.1018,1.0997,NO
0.152,1.5142,YES
0.1186,1.1769,NO
0.1207,1.7297,YES
0.1201,0.2983,NO
0.10300000000000001,0.4348,NO
0.254,1.9439,YES
0.3285,4.6654,YES
0.3624,4.649,YES
0.2593,1.9528,YES
0.0981,1.0464,NO
0.0792,0.4406,NO
0.2917,1.9687,YES
0.1836,1.0663,NO
0.3039,1.7981,YES
0.1342,0.6419,NO
0.1448,0.6547,NO
0.1036,0.327,NO
0.0702,0.5677,NO
0.1825,0.3317,NO
0.2937,4.8302,YES
0.1772,0.2781,NO
0.5728,4.4372,YES
0.0892,0.9723,NO
0.4594,4.7695,YES
0.1677,0.7293,NO
0.1461,1.1456,NO
0.2985,0.9346,NO
0.1348,1.3327,NO
0.2479,1.9475,YES
0.2298,1.492,NO
0.2345,1.8641,YES
0.08900000000000001,0.5255,NO
0.0394,0.4378,NO
0.1381,1.0137,NO
0.2108,1.0345,NO
0.0676,1.0272,NO
0.0957,0.6769,NO
0.0963,1.3375,NO
0.0435,0.8115,NO
0.2592,0.6384,NO
0.1291,0.7307,NO
0.0785,0.7366,NO
0.1052,0.8179,NO
0.4225,2.1586,YES
0.3368,2.1397,YES
0.3938,2.1662,YES
0.0766,0.2389,NO
0.0711,1.5959999999999999,NO
0.0797,0.7020000000000001,NO
0.0531,0.8606,NO
0.1551,0.7881,NO
0.077,0.6611,NO
0.0463,0.6915,NO
0.0745,1.2533,NO
0.1014,0.9253,NO
0.0541,0.9059,NO
0.1685,1.0295,NO
0.0541,0.6901,NO
0.2105,0.7347,NO
0.1239,2.3625,YES
0.289,1.4911,YES
0.2752,0.6772,NO
0.1653,0.6144,NO
0.0814,0.5003,NO
0.0623,0.6336,NO
0.32899999999999996,1.8449,YES
0.1249,2.5296,YES
0.0968,0.5828,NO
0.1519,0.4665,NO
0.0533,0.7054,NO
0.1784,0.5624,NO
0.1661,0.8195,NO
0.1504,0.7516,NO
0.1562,0.9405,NO
0.3075,1.4514,YES
0.0597,0.8198,NO
0.1815,1.7387,YES
0.0336,0.4514,NO
0.3735,2.3629,YES
0.0877,0.3973,NO
0.1163,0.7192,NO
0.0418,0.9441,NO
0.1354,0.4151,NO
0.0948,0.7897,NO
0.1407,0.7266,NO
0.0821,0.6498,NO
0.0894,0.6308,NO
0.0416,0.1507,NO
0.0131,0.3934,NO
0.1203,2.4542,YES
0.2886,4.4562,YES
0.2879,4.4841,YES
0.1294,2.2135,YES
0.0498,1.0851,NO
0.0139,0.4313,NO
0.1999,2.3214,YES
0.1109,0.7140000000000001,NO
0.1389,2.2343,YES
0.0996,0.5968,NO
0.1977,0.875,NO
0.1726,0.5806,NO
0.1805,0.8733,NO
0.0204,0.3621,NO
0.2123,4.7865,YES
0.0198,0.2671,NO
0.3536,4.1276,YES
0.1039,1.0536,NO
0.2827,4.5667,YES
0.0426,0.4685,NO
0.0387,0.9898,NO
0.1228,1.0353,NO
0.0373,1.1789,NO
0.1359,2.5618,YES
0.0808,1.2807,NO
0.1119,2.4093,YES
0.3458,2.9432,YES
0.0264,2.0542,YES
0.3473,0.177,NO
0.1555,0.5011,NO
0.0906,0.381,NO
0.107,0.2819,NO
0.226,1.7382,YES
0.4184,3.0278,YES
0.1111,0.2514,NO
0.1017,0.1475,NO
0.09699999999999999,0.2516,NO
0.1058,0.2176,NO
0.1741,0.4954,NO
0.1373,0.4111,NO
0.132,0.6223,NO
0.1138,1.4995,YES
0.0766,0.5973,NO
0.3242,2.2555,YES
0.0297,0.4578,NO
0.3407,2.8578,YES
0.0387,0.4329,NO
0.0621,0.282,NO
0.076,0.4797,NO
0.1266,0.1905,NO
0.0726,0.2039,NO
0.192,0.2883,NO
0.1128,0.2812,NO
0.0813,0.2468,NO
0.1238,0.42,NO
0.0659,0.5547,NO
0.0991,0.4088,NO
0.2168,1.4973,NO
0.0941,1.2217,NO
0.1226,0.9648,NO
0.0797,1.1598,NO
0.0869,0.5862,NO
0.1921,0.8251,NO
0.2119,2.8839,YES
0.0845,0.4294,NO
0.1963,2.6665,YES
0.24100000000000002,0.8129,NO
0.263,0.8695,NO
0.2504,0.6422,NO
0.1414,0.2225,NO
0.0983,1.0828,NO
0.1658,0.4523,NO
0.1333,0.7709,NO
