DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_16,Associated
0.0737,0.6511,NO
0.0652,0.3162,NO
0.1144,1.2417,NO
0.2164,0.3433,NO
0.0671,1.0599,NO
0.0906,1.2174,NO
0.0589,0.8098,NO
0.0679,0.7297,NO
0.1689,1.4261,NO
0.2469,3.1225,YES
0.0616,0.9233,NO
0.33799999999999997,3.201,YES
0.2427,0.5318,NO
0.2231,0.7898,NO
0.2223,0.5857,NO
0.1142,0.8722,NO
0.0706,1.3667,NO
0.1109,0.5178,NO
0.0747,0.6084,NO
0.2179,0.5688,NO
0.1147,1.5419,NO
0.0779,2.9254,YES
0.0804,2.8582,YES
0.1668,2.5686,YES
0.24,2.3481,YES
0.1573,0.7877,NO
0.0716,3.0808,YES
0.1205,1.0878,NO
0.1072,1.5043,YES
0.2444,1.0523,YES
0.3362,0.5588,NO
0.1579,0.7204,NO
0.1148,0.7084,NO
0.1112,0.5807,NO
0.3947,1.91,YES
0.0957,2.3855,YES
0.1364,0.5917,NO
0.1056,0.3752,NO
0.0981,0.55,NO
0.1058,0.3137,NO
0.1797,0.1451,NO
0.1526,0.3562,NO
0.1551,0.115,NO
0.2811,2.1442,YES
0.0766,0.6781,NO
0.1126,2.4186,YES
0.0341,0.8347,NO
0.3399,2.3649,YES
0.0412,0.6564,NO
0.1212,0.4581,NO
0.0769,0.5312,NO
0.1235,0.3765,NO
0.0802,0.3231,NO
0.1903,0.6113,NO
0.1119,0.6653,NO
0.1008,0.6568,NO
0.0886,0.3338,NO
0.1534,0.1991,NO
0.1331,1.161,NO
0.2865,0.2308,NO
0.1512,1.0119,NO
0.1666,0.8964,NO
0.1465,0.7339,NO
0.0509,0.3284,NO
0.2187,1.0914,NO
0.4574,3.5357,YES
0.1603,0.6385,NO
0.2015,3.2801,YES
0.205,0.2379,NO
0.2168,0.392,NO
0.2136,0.3038,NO
0.1919,0.6416,NO
0.1533,1.0498,NO
0.1268,0.2526,NO
0.1947,0.5571,NO
0.1755,0.091,NO
0.2202,1.4403,NO
0.4465,3.3819,YES
0.4252,3.3984,YES
0.3653,2.9792,YES
0.1771,2.324,YES
0.1659,0.6896,NO
0.1927,3.5664,YES
0.1251,0.6914,NO
0.1303,1.9421,YES
0.1814,1.5827,YES
0.3356,1.6982,NO
0.1662,1.3227,NO
0.1507,1.3606,NO
0.1441,2.4569,NO
0.3435,2.415,YES
