DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_81,Associated
0.0737,0.8141,NO
0.0652,0.2503,NO
0.1144,1.1193,NO
0.2164,0.9506,NO
0.0671,0.8894,NO
0.0906,1.0782,NO
0.0589,0.8097,NO
0.0679,0.7087,NO
0.1689,1.2609,NO
0.2469,2.1653,YES
0.0616,1.0548,NO
0.33799999999999997,1.8881,YES
0.2427,0.6947,NO
0.2231,1.1777,NO
0.2223,0.4498,NO
0.1142,0.4604,NO
0.0706,0.9288,NO
0.1109,1.0588,NO
0.0747,0.8808,NO
0.2179,0.511,NO
0.1147,1.129,NO
0.0779,1.9722,YES
0.0804,2.1566,YES
0.1668,2.2783,YES
0.24,1.1596,YES
0.1573,0.9286,NO
0.0716,1.9943,YES
0.1205,0.9397,NO
0.1072,1.0709,YES
0.2444,0.8232,YES
0.3362,0.9199,NO
0.1579,0.7395,NO
0.1148,0.8271,NO
0.1112,0.7125,NO
0.3947,1.2616,YES
0.0957,1.2744,YES
0.1364,0.7014,NO
0.1056,0.2985,NO
0.0981,0.4608,NO
0.1058,0.4967,NO
0.1797,0.9994,NO
0.1526,1.1516,NO
0.1551,0.6349,NO
0.2811,0.9867,YES
0.0766,0.9989,NO
0.1126,1.3434,YES
0.0341,0.9112,NO
0.3399,0.9185,YES
0.0412,0.7307,NO
0.1212,0.2411,NO
0.0769,0.6912,NO
0.1235,0.6036,NO
0.0802,0.244,NO
0.1903,0.8456,NO
0.1119,0.3661,NO
0.1008,0.8585,NO
0.0886,0.8516,NO
0.1534,0.4533,NO
0.1331,0.9065,NO
0.2865,0.6504,NO
0.1512,1.011,NO
0.1666,1.7223,NO
0.1465,1.4037,NO
0.0509,0.7601,NO
0.2187,1.1067,NO
0.4574,3.3059,YES
0.1603,1.4861,NO
0.2015,3.4398,YES
0.205,0.4914,NO
0.2168,1.5252,NO
0.2136,0.361,NO
0.1919,0.8333,NO
0.1533,0.9941,NO
0.1268,1.2033,NO
0.1947,1.0604,NO
0.1755,0.5563,NO
0.2202,1.0395,NO
0.4465,3.3105,YES
0.4252,3.565,YES
0.3653,3.7189,YES
0.1771,2.2011,YES
0.1659,1.5704,NO
0.1927,3.248,YES
0.1251,1.3256,NO
0.1303,2.3274,YES
0.1814,0.7276,YES
0.3356,1.1312,NO
0.1662,0.5847,NO
0.1507,0.3928,NO
0.1441,0.7709999999999999,NO
0.3435,2.7207,YES
0.1243,2.2882,YES
0.1731,0.6273,NO
0.0952,0.5996,NO
0.1364,0.4889,NO
0.0887,1.075,NO
0.2289,0.8846,NO
0.2088,1.3458,NO
0.2075,0.5531,NO
0.1923,1.1967,YES
0.0927,0.5074,NO
0.0821,2.5175,YES
0.0311,0.3695,NO
0.3081,1.9007,YES
0.0406,0.6353,NO
0.1251,0.7378,NO
0.091,1.0821,NO
0.11800000000000001,0.8326,NO
0.1053,0.7071,NO
0.2201,0.7613,NO
0.1351,0.6675,NO
0.1328,1.0216,NO
0.0724,1.4148,NO
0.0244,0.6201,NO
0.1404,2.0487,YES
0.3348,4.0533,YES
0.2937,4.1638,YES
0.14300000000000002,2.0747,YES
0.0826,0.9376,NO
0.013000000000000001,0.8904,NO
0.2103,2.5399,YES
0.1395,1.0072,NO
0.1325,1.6499,YES
0.1443,0.647,NO
0.2165,0.9561,NO
0.1934,1.6691,NO
0.1934,0.7034,NO
0.0572,0.8134,NO
0.2318,3.9836,YES
0.0556,0.9952,NO
0.3609,3.908,YES
0.1417,0.7801,NO
0.255,3.6501,YES
0.0522,0.3882,NO
0.0677,1.3314,NO
0.1439,1.8404,NO
0.0494,0.5937,NO
0.1715,2.1276,YES
0.0964,1.7231,NO
0.1343,1.5574,YES
0.1544,1.2887,NO
0.0732,0.4634,NO
0.1975,1.6911,NO
0.2582,0.7511,NO
0.1977,0.9772,NO
0.1701,2.0777,NO
0.1684,1.7151,NO
0.1225,1.1209,NO
0.1458,1.7166,NO
0.4028,3.2984,YES
0.1577,1.7551,NO
0.2904,3.5154,YES
0.1987,0.8931,NO
0.1756,2.1042,NO
0.1689,0.6229,NO
0.054000000000000006,0.8529,NO
0.1469,1.2316,NO
0.0547,1.6536,NO
0.1082,1.1909,NO
0.2019,0.9451,NO
0.1293,0.9403,NO
0.3897,3.2258,YES
0.3612,3.6227,YES
0.2791,3.7079,YES
0.2894,2.3611,YES
0.2226,2.0843,NO
0.1753,3.153,YES
0.0979,1.6216,NO
0.0985,0.7065,NO
0.0774,0.3955,NO
0.1069,1.7735,YES
0.3647,3.3213,YES
0.2531,3.7623,YES
0.1331,1.4081,YES
0.0885,0.8014,NO
0.0604,0.649,NO
0.2068,1.6066,YES
0.2598,1.1595,NO
0.106,0.9892,YES
0.1459,0.7265,NO
0.2252,0.847,NO
0.2571,1.6136,NO
0.2375,0.6931,NO
0.1453,0.5375,NO
0.2245,4.0286,YES
0.141,0.7483,NO
0.2623,3.4067,YES
0.142,0.804,NO
0.2555,2.9698,YES
0.2049,0.5495,NO
0.2206,1.764,NO
0.2228,0.9719,NO
0.1032,0.39799999999999996,NO
0.1461,1.7167,YES
0.1116,1.0815,NO
0.1326,1.1994,YES
0.1415,1.1139,NO
0.0745,0.5203,NO
0.2381,0.9839,NO
0.19,0.7062,NO
0.1547,0.8687,NO
0.1997,1.7666,NO
0.1653,1.3079,NO
0.1536,0.6798,NO
0.1999,1.1179,NO
0.1989,1.8541,YES
0.2045,1.3103,NO
0.2447,2.5742,YES
0.2519,0.7689,NO
0.2036,1.8318,NO
0.2033,0.7047,NO
0.0533,0.6723,NO
0.105,1.0013,NO
0.055999999999999994,0.9698,NO
0.1113,1.0303,NO
0.2256,0.5761,NO
0.0989,0.9125,NO
0.1879,1.9212,YES
0.1445,2.1568,YES
0.1901,2.5593,YES
0.3108,1.7521,YES
0.2405,1.2778,NO
0.1657,2.1825,YES
0.1331,1.4561,NO
0.0949,0.8165,NO
0.1339,0.1644,NO
0.22399999999999998,0.9612,NO
0.1967,0.8005,NO
0.1436,1.1494,NO
0.2079,1.6933,NO
0.1339,1.0922,NO
0.0967,0.4451,NO
0.2198,1.2134,NO
0.3428,3.2310000000000003,YES
0.2344,1.3593,NO
0.1736,3.4133,YES
0.1331,0.5855,NO
0.0735,1.6199,NO
0.0647,0.4051,NO
0.204,0.6278,NO
0.1327,0.9189,NO
0.1655,0.8585,NO
0.31,1.2146,NO
0.1309,0.3694,NO
0.2819,1.0808,NO
0.4042,3.1469,YES
0.3296,3.3119,YES
0.4941,3.7514,YES
0.1783,2.1666,YES
0.193,1.49,NO
0.2673,3.4315,YES
0.1726,1.4142,NO
0.1439,0.8085,NO
0.0769,0.4523,NO
0.1953,1.8925,NO
0.2342,0.8259,NO
0.2047,1.1572,NO
0.1823,2.673,NO
0.1684,1.0614,NO
0.1204,0.5367,NO
0.1751,2.2676,NO
0.3579,2.9148,YES
0.1828,2.1016,NO
0.2083,3.3693,YES
0.2252,0.7725,NO
0.2041,1.8146,NO
0.2007,0.4438,NO
0.0498,0.6804,NO
0.1415,1.3965,NO
0.0515,0.9633,NO
0.1207,1.4544,NO
0.1912,0.5103,NO
0.14,1.1221,NO
0.4038,2.9836,YES
0.3494,3.1227,YES
0.2799,3.4991,YES
0.2675,2.2338,YES
0.2206,2.4905,NO
0.2003,2.8809,YES
0.1168,1.8308,NO
0.0727,1.0727,NO
0.0714,0.2493,NO
0.10800000000000001,1.4757,NO
0.2886,0.799,NO
0.1427,1.0149,NO
0.0855,1.7944,NO
0.0605,1.2702,NO
0.0532,0.6518,NO
0.1421,1.2822,NO
0.4397,2.9991,YES
0.0607,1.4625,NO
0.2347,3.4758,YES
0.2118,1.0258,NO
0.2048,2.1852,NO
0.2045,0.8359,NO
0.0849,0.5415,NO
0.1035,1.1428,NO
0.0824,1.1189,NO
0.0975,1.1731,NO
0.1702,0.5843,NO
0.1518,0.8481,NO
0.3372,3.0296,YES
0.3303,3.2798,YES
0.314,3.4068,YES
0.1257,2.1943,YES
0.1375,1.6728,NO
0.1128,2.8232,YES
0.099,1.4149,NO
0.1069,1.6111,NO
0.0451,0.3723,NO
0.5095,4.6531,YES
0.1431,1.7005,YES
0.1227,1.9052,YES
0.2847,4.7822,YES
0.2237,1.3267,NO
0.1065,0.7446,NO
0.3266,4.868,YES
0.0974,1.0921,NO
0.3289,3.4976,YES
0.1059,1.5525,NO
0.2131,2.0078,NO
0.1496,2.6892,NO
0.1474,1.0676,NO
0.0902,0.6476,NO
0.0993,2.0539,YES
0.0875,1.1398,NO
0.2369,2.7566,YES
0.2129,0.9874,NO
0.1321,1.32,YES
0.1271,1.0185,NO
0.08,1.4494,NO
0.3025,2.5024,NO
0.12,1.2445,NO
0.3399,4.4175,YES
0.2516,1.4065,NO
0.2081,3.4993,YES
0.1799,1.15,NO
0.1547,0.4842,NO
0.3595,3.3065,YES
0.2156,1.4217,NO
0.1535,1.486,NO
0.4159,3.8333,YES
0.1827,0.6064,NO
0.1097,0.4682,NO
0.5448,3.8562,YES
0.191,0.8467,NO
0.4381,2.9883,YES
0.1528,0.8687,NO
0.3264,1.9879,NO
0.3203,2.2602,NO
0.2648,1.2708,NO
0.171,0.3519,NO
0.21899999999999997,1.895,NO
0.1398,0.5906,NO
0.3673,1.8854,NO
0.1451,0.5961,NO
0.2637,1.5163,NO
0.1991,0.4046,NO
0.1784,0.945,NO
0.3767,1.9332,NO
0.1917,0.4334,NO
0.3794,2.9022,YES
0.3359,1.3738,NO
0.2874,3.1862,YES
0.0798,1.2591,NO
0.0364,0.6595,NO
0.2475,3.1885,YES
0.2794,3.2973,YES
0.2232,3.2669,YES
0.2213,3.0802,YES
0.1233,1.0142,NO
0.0474,0.7568,NO
0.2799,3.6488,YES
0.2328,1.1269,NO
0.2608,2.3066,YES
0.1095,0.6452,NO
0.2365,1.4994,NO
0.2061,2.2568,NO
0.2048,1.0528,NO
0.0456,0.5793,NO
0.1795,3.5275,YES
0.0442,1.1369,NO
0.27,3.1153,YES
0.1224,0.9207,NO
0.1913,3.2792,YES
0.2397,0.5325,NO
0.2111,1.5411,NO
0.2935,1.6134,NO
0.1155,0.6567,NO
0.243,2.9285,YES
0.1959,1.459,NO
0.198,2.2979,YES
0.1636,1.1376,NO
0.1646,0.2611,NO
0.3881,2.5298,YES
0.1762,0.3025,NO
0.1649,0.4162,NO
0.4197,3.4304,YES
0.1681,0.8901,NO
0.153,0.1872,NO
0.4738,3.0217,YES
0.159,0.8573,NO
0.493,2.8042,YES
0.1456,1.1581,NO
0.2244,1.5728,NO
0.1542,1.5291,NO
0.1277,0.8872,NO
0.1775,0.0703,NO
0.2106,0.5932,NO
0.1654,0.4345,NO
0.3557,0.715,NO
0.0902,0.3596,NO
0.2663,0.6186,NO
0.2218,0.8263,NO
0.1764,1.0182,NO
0.3901,1.8726,NO
0.21600000000000003,1.0626,NO
0.402,2.8964,YES
0.3584,1.206,NO
0.3239,2.5791,YES
0.0467,0.9078,NO
0.0184,0.2563,NO
0.0544,0.7617,YES
0.1967,2.5483,YES
0.1251,2.4873,YES
0.0526,0.7168,YES
0.0389,0.3592,NO
0.0098,0.2201,NO
0.1204,1.3856,YES
0.1152,0.4112,NO
0.0434,0.6717,YES
0.0994,0.265,NO
0.171,0.7572,NO
0.1733,0.8014,NO
0.1785,0.5973,NO
0.0632,0.2294,NO
0.1652,2.5437,YES
0.0614,0.2597,NO
0.1533,2.2113,YES
0.1347,0.2762,NO
0.1212,2.7294,YES
0.015,0.1457,NO
0.0714,0.6277,NO
0.0698,1.0424,NO
0.035,0.2183,NO
0.0672,0.9778,YES
0.0378,1.0546,NO
0.0637,0.8147,YES
0.3024,2.3423,YES
0.0482,1.2284,YES
0.3634,1.2429,NO
0.1548,0.9152,NO
0.1459,0.6657,NO
0.1506,0.7584,NO
0.2394,2.8762,YES
0.3693,2.8348,YES
0.1404,0.6108,NO
0.0758,0.3123,NO
0.1517,0.4205,NO
0.067,0.6285,NO
0.2131,0.7415,NO
0.16,1.3066,NO
0.1446,0.3931,NO
0.0844,1.7738,YES
0.095,0.4911,NO
0.2419,3.0629,YES
0.026000000000000002,0.6477,NO
0.2985,2.1085,YES
0.0377,0.6603,NO
0.102,0.4371,NO
0.0927,0.7845,NO
0.1259,0.5109,NO
0.1193,0.4565,NO
0.2177,0.7968,NO
0.15,0.2616,NO
0.0996,0.7482,NO
0.0839,1.1901,NO
0.0672,0.3403,NO
0.3068,4.7984,YES
0.1154,1.3463,YES
0.0802,1.7585,YES
0.3166,5.655,YES
0.0868,0.9204,NO
0.0677,0.3667,NO
0.5456,5.607,YES
0.0938,1.0173,NO
0.3771,4.2305,YES
0.0765,1.2272,NO
0.3042,1.7755,NO
0.1867,2.2038,NO
0.2024,0.7461,NO
0.084,0.3235,NO
0.1127,2.0918,YES
