DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_23,Associated
0.0737,0.9570000000000001,NO
0.0652,0.2759,NO
0.1144,0.9756,NO
0.2164,1.3449,NO
0.0671,0.7879,NO
0.0906,1.3186,NO
0.0589,1.2041,NO
0.0679,0.4593,NO
0.1689,0.9296,NO
0.2469,2.3908,YES
0.0616,0.9262,NO
0.33799999999999997,1.6706,YES
0.2427,0.6103,NO
0.2231,0.9904,NO
0.2223,0.7784,NO
0.1142,0.4134,NO
0.0706,0.6069,NO
0.1109,0.5443,NO
0.0747,0.9866,NO
0.2179,0.588,NO
0.1147,0.9961,NO
0.0779,2.1164,YES
0.0804,2.3374,YES
0.1668,2.1199,YES
0.24,1.4809999999999999,YES
0.1573,1.0958,NO
0.0716,1.9081,YES
0.1205,0.9029,NO
0.1072,2.3225,YES
0.2444,1.403,YES
0.3362,0.649,NO
0.1579,0.7287,NO
0.1148,0.675,NO
0.1112,1.1393,NO
0.3947,2.7775,YES
0.0957,2.4727,YES
0.1364,0.7078,NO
0.1056,0.5944,NO
0.0981,0.8059999999999999,NO
0.1058,0.3464,NO
0.1797,0.2268,NO
0.1526,0.414,NO
0.1551,0.1128,NO
0.2811,1.8873,YES
0.0766,0.5199,NO
0.1126,2.245,YES
0.0341,0.4993,NO
0.3399,1.8662,YES
0.0412,0.4247,NO
0.1212,0.2923,NO
0.0769,0.7166,NO
0.1235,0.7573,NO
0.0802,0.2209,NO
0.1903,0.5976,NO
0.1119,0.5535,NO
0.1008,0.6869,NO
0.0886,1.2931,NO
0.1534,0.4111,NO
0.1331,1.2627,NO
0.2865,1.0456,NO
0.1512,0.8320000000000001,NO
0.1666,1.5885,NO
0.1465,1.1179,NO
0.0509,0.3269,NO
0.2187,1.1937,NO
0.4574,4.1619,YES
0.1603,1.2499,NO
0.2015,2.8394,YES
0.205,0.3242,NO
0.2168,0.3331,NO
0.2136,0.4875,NO
0.1919,0.3935,NO
0.1533,0.5886,NO
0.1268,0.5647,NO
0.1947,1.3046,NO
0.1755,0.2645,NO
0.2202,0.8101,NO
0.4465,3.6683,YES
0.4252,3.681,YES
0.3653,3.4196,YES
0.1771,2.6709,YES
0.1659,1.355,NO
0.1927,3.5327,YES
0.1251,1.2565,NO
0.1303,1.8846,YES
0.1814,1.2993,YES
0.3356,0.8648,NO
0.1662,0.7722,NO
0.1507,0.4453,NO
0.1441,1.099,NO
0.3435,2.1089,YES
0.1243,1.6646,YES
0.1731,0.9111,NO
0.0952,0.6838,NO
0.1364,0.5992,NO
0.0887,0.5914,NO
0.2289,0.8573,NO
0.2088,0.9991,NO
0.2075,0.8420000000000001,NO
0.1923,1.0706,YES
0.0927,0.4922,NO
0.0821,1.6686,YES
0.0311,0.4818,NO
0.3081,1.4366,YES
0.0406,0.5101,NO
0.1251,0.4856,NO
0.091,0.691,NO
0.11800000000000001,0.68,NO
0.1053,0.4901,NO
0.2201,0.6465,NO
0.1351,0.4426,NO
0.1328,0.7879,NO
0.0724,0.9279999999999999,NO
0.0244,0.3532,NO
0.1404,2.4368,YES
0.3348,3.8518,YES
0.2937,3.9327,YES
0.14300000000000002,2.0662,YES
0.0826,1.3648,NO
0.013000000000000001,0.4109,NO
0.2103,2.2177,YES
0.1395,1.1288,NO
0.1325,1.6785,YES
0.1443,0.9195,NO
0.2165,0.9723,NO
0.1934,1.732,NO
0.1934,1.0490000000000002,NO
0.0572,0.6354,NO
0.2318,3.8534,YES
0.0556,0.5316,NO
0.3609,3.6814,YES
0.1417,0.5699,NO
