DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_74,Associated
0.0737,0.5059,NO
0.0652,0.2288,NO
0.1144,0.5127,NO
0.2164,0.4145,NO
0.0671,0.5085,NO
0.0906,0.3724,NO
0.0589,0.3583,NO
0.0679,0.2186,NO
0.1689,0.6317,NO
0.2469,0.7822,YES
0.0616,0.523,NO
0.33799999999999997,1.6426,YES
0.2427,0.3771,NO
0.2231,0.5646,NO
0.2223,0.3112,NO
0.1142,0.4193,NO
0.0706,0.7566,NO
0.1109,0.3569,NO
0.0747,0.5231,NO
0.2179,0.42200000000000004,NO
0.1147,0.4047,NO
0.0779,0.6364,YES
0.0804,1.0831,YES
0.1668,1.262,YES
0.24,1.7047,YES
0.1573,0.3851,NO
0.0716,1.1257,YES
0.1205,0.4929,NO
0.1072,2.1923,YES
0.2444,0.4436,YES
0.3362,0.4127,NO
0.1579,0.3659,NO
0.1148,0.3722,NO
0.1112,0.4972,NO
0.3947,1.5623,YES
0.0957,0.4878,YES
0.1364,0.3267,NO
0.1056,0.2503,NO
0.0981,0.2405,NO
0.1058,0.3395,NO
0.1797,0.2513,NO
0.1526,0.4719,NO
0.1551,0.1005,NO
0.2811,2.2274,YES
0.0766,0.7522,NO
0.1126,1.3530000000000002,YES
0.0341,0.4486,NO
0.3399,1.4648,YES
0.0412,0.2081,NO
0.1212,0.23800000000000002,NO
0.0769,0.4547,NO
0.1235,0.4279,NO
0.0802,0.4393,NO
0.1903,0.4097,NO
0.1119,0.46799999999999997,NO
0.1008,0.3118,NO
0.0886,0.5655,NO
0.1534,0.1014,NO
0.1331,0.698,NO
0.2865,0.6395,NO
0.1512,0.5218,NO
0.1666,0.4961,NO
0.1465,0.11599999999999999,NO
0.0509,0.2405,NO
0.2187,0.6832,NO
0.4574,2.0607,YES
0.1603,0.5953,NO
0.2015,3.1098,YES
0.205,0.2496,NO
0.2168,0.5851,NO
0.2136,0.1447,NO
0.1919,0.4234,NO
0.1533,0.7546,NO
0.1268,0.0993,NO
0.1947,0.4332,NO
0.1755,0.2262,NO
0.2202,0.5382,NO
0.4465,1.4026,YES
0.4252,2.3549,YES
0.3653,2.9117,YES
0.1771,3.1269,YES
0.1659,0.5079,NO
0.1927,2.1572,YES
0.1251,0.4439,NO
0.1303,1.5093,YES
0.1814,0.2567,YES
0.3356,0.7190000000000001,NO
0.1662,0.2564,NO
0.1507,0.1147,NO
0.1441,0.6890000000000001,NO
0.3435,1.3368,YES
0.1243,0.44299999999999995,YES
0.1731,0.5275,NO
0.0952,0.2381,NO
0.1364,0.433,NO
0.0887,0.3491,NO
0.2289,0.4315,NO
0.2088,0.2129,NO
0.2075,0.2609,NO
0.1923,1.486,YES
0.0927,0.4785,NO
0.0821,1.2168,YES
0.0311,0.3319,NO
0.3081,1.3086,YES
0.0406,0.1476,NO
0.1251,0.2111,NO
0.091,0.3428,NO
0.11800000000000001,0.42200000000000004,NO
0.1053,0.4563,NO
0.2201,0.7759999999999999,NO
0.1351,0.4359,NO
0.1328,0.7115,NO
0.0724,0.5499,NO
0.0244,0.1046,NO
0.1404,1.6531,YES
0.3348,3.0023,YES
0.2937,2.8776,YES
0.14300000000000002,1.4925,YES
0.0826,0.4312,NO
0.013000000000000001,0.1744,NO
0.2103,1.7545,YES
0.1395,0.3245,NO
0.1325,1.0467,YES
0.1443,0.1117,NO
0.2165,0.6993,NO
0.1934,0.8132,NO
0.1934,0.4706,NO
0.0572,0.11900000000000001,NO
0.2318,4.4027,YES
0.0556,0.128,NO
0.3609,2.9978,YES
0.1417,0.182,NO
0.255,1.4486,YES
0.0522,0.3757,NO
0.0677,0.7014,NO
0.1439,0.3614,NO
0.0494,0.4198,NO
0.1715,1.7380000000000002,YES
0.0964,0.293,NO
0.1343,1.5135,YES
0.1544,0.6584,NO
0.0732,0.086,NO
0.1975,0.6544,NO
0.2582,0.6726,NO
0.1977,0.4601,NO
0.1701,0.6664,NO
0.1684,0.2468,NO
0.1225,0.2713,NO
0.1458,0.7894,NO
0.4028,1.8868,YES
0.1577,0.4488,NO
0.2904,2.1684,YES
0.1987,0.3954,NO
0.1756,0.4171,NO
0.1689,0.275,NO
0.054000000000000006,0.5976,NO
0.1469,0.9954,NO
0.0547,0.2763,NO
0.1082,0.7572,NO
0.2019,0.3472,NO
0.1293,0.5667,NO
0.3897,1.5953,YES
0.3612,2.0472,YES
0.2791,2.4171,YES
0.2894,2.1796,YES
0.2226,0.5001,NO
0.1753,2.0038,YES
0.0979,0.5846,NO
0.0985,0.5164,NO
0.0774,0.0743,NO
0.1069,1.3301,YES
0.3647,2.5361,YES
0.2531,1.9252,YES
0.1331,1.1972,YES
0.0885,0.2997,NO
0.0604,0.1624,NO
0.2068,1.4227,YES
0.2598,0.1616,NO
0.106,0.6742,YES
0.1459,0.0252,NO
0.2252,0.3944,NO
0.2571,0.8299,NO
0.2375,0.25,NO
0.1453,0.2274,NO
0.2245,2.9146,YES
0.141,0.1318,NO
0.2623,2.0548,YES
0.142,0.1128,NO
0.2555,0.9659,YES
0.2049,0.3281,NO
0.2206,0.4916,NO
0.2228,0.1019,NO
0.1032,0.2285,NO
0.1461,1.4533,YES
0.1116,0.131,NO
0.1326,1.3299,YES
0.1415,0.4977,NO
0.0745,0.052000000000000005,NO
0.2381,0.8029,NO
0.19,0.4531,NO
0.1547,0.3241,NO
0.1997,0.777,NO
0.1653,0.2557,NO
0.1536,0.1708,NO
0.1999,0.8975,NO
0.1989,0.6643,YES
0.2045,0.6995,NO
0.2447,0.9616,YES
0.2519,0.5074,NO
0.2036,0.5322,NO
0.2033,0.4136,NO
0.0533,0.3064,NO
0.105,0.6665,NO
0.055999999999999994,0.23399999999999999,NO
0.1113,0.5559,NO
0.2256,0.3085,NO
0.0989,0.3346,NO
0.1879,0.5232,YES
0.1445,0.8946,YES
0.1901,0.9778,YES
0.3108,1.0238,YES
0.2405,0.8733,NO
0.1657,0.951,YES
0.1331,0.8005,NO
0.0949,0.4758,NO
0.1339,0.0817,NO
0.22399999999999998,0.6218,NO
0.1967,0.5273,NO
0.1436,0.3557,NO
0.2079,0.6086,NO
0.1339,0.1405,NO
0.0967,0.2565,NO
0.2198,0.7341,NO
0.3428,1.9361,YES
0.2344,0.4351,NO
0.1736,2.5716,YES
0.1331,0.2911,NO
0.0735,0.501,NO
0.0647,0.2013,NO
0.204,0.4594,NO
0.1327,0.8313,NO
0.1655,0.185,NO
0.31,0.5909,NO
0.1309,0.2883,NO
0.2819,0.5124,NO
0.4042,1.6394,YES
0.3296,2.5382,YES
0.4941,2.8156,YES
0.1783,2.568,YES
0.193,0.4238,NO
0.2673,2.4652,YES
0.1726,0.5024,NO
0.1439,0.6905,NO
0.0769,0.0893,NO
0.1953,1.0233,NO
0.2342,0.7948,NO
0.2047,0.4111,NO
0.1823,0.9695,NO
0.1684,0.273,NO
0.1204,0.2924,NO
0.1751,1.3103,NO
0.3579,1.9282,YES
0.1828,0.8651,NO
0.2083,3.0851,YES
0.2252,0.5626,NO
0.2041,0.7411,NO
0.2007,0.3985,NO
0.0498,0.4398,NO
0.1415,1.0664,NO
0.0515,0.2904,NO
0.1207,0.6596,NO
0.1912,0.3843,NO
0.14,0.551,NO
0.4038,1.2815,YES
0.3494,2.2237,YES
0.2799,2.8202,YES
0.2675,3.1147,YES
0.2206,0.8859999999999999,NO
0.2003,2.0725,YES
0.1168,0.9419,NO
0.0727,0.2236,NO
0.0714,0.0431,NO
0.10800000000000001,0.5895,NO
0.2886,0.5667,NO
0.1427,0.3807,NO
0.0855,0.7153,NO
0.0605,0.0764,NO
0.0532,0.1983,NO
0.1421,0.7862,NO
0.4397,1.8921,YES
0.0607,0.5324,NO
0.2347,1.9505,YES
0.2118,0.3029,NO
0.2048,0.5205,NO
0.2045,0.1697,NO
0.0849,0.2472,NO
0.1035,0.8868,NO
0.0824,0.0588,NO
0.0975,0.5513,NO
0.1702,0.1718,NO
0.1518,0.4847,NO
0.3372,1.5513,YES
0.3303,2.4196,YES
0.314,2.6503,YES
0.1257,1.9541,YES
0.1375,0.45799999999999996,NO
0.1128,2.2697,YES
0.099,0.6251,NO
0.1069,0.8771,NO
0.0451,0.3216,NO
0.5095,3.3098,YES
0.1431,1.4212,YES
0.1227,0.9229,YES
0.2847,2.1244,YES
0.2237,0.8049,NO
0.1065,0.3213,NO
0.3266,3.156,YES
0.0974,0.237,NO
0.3289,1.9458,YES
0.1059,0.4974,NO
0.2131,0.4255,NO
0.1496,0.8124,NO
0.1474,0.355,NO
0.0902,0.6778,NO
0.0993,1.8823,YES
0.0875,0.5095,NO
0.2369,1.7374,YES
0.2129,0.5042,NO
0.1321,0.7686,YES
0.1271,0.5713,NO
0.08,0.6051,NO
0.3025,0.3884,NO
0.12,0.6831,NO
0.3399,3.5294,YES
0.2516,0.6094,NO
0.2081,2.7716,YES
0.1799,0.4164,NO
0.1547,0.1396,NO
0.3595,1.9821,YES
0.2156,0.6746,NO
0.1535,0.5824,NO
0.4159,1.4059,YES
0.1827,0.4807,NO
0.1097,0.1116,NO
0.5448,2.1605,YES
0.191,0.3257,NO
0.4381,1.8899,YES
0.1528,0.2016,NO
0.3264,0.5532,NO
0.3203,0.419,NO
0.2648,0.4551,NO
0.171,0.2571,NO
0.21899999999999997,1.1348,NO
0.1398,0.1208,NO
0.3673,0.7264,NO
0.1451,0.2301,NO
0.2637,0.4795,NO
0.1991,0.4746,NO
0.1784,0.5707,NO
0.3767,0.4627,NO
0.1917,0.3088,NO
0.3794,2.2879,YES
0.3359,0.7162,NO
0.2874,2.0743,YES
0.0798,0.7954,NO
0.0364,0.1592,NO
0.2475,2.6216,YES
0.2794,2.1044,YES
0.2232,2.1274,YES
0.2213,2.0552,YES
0.1233,0.7273,NO
0.0474,0.2299,NO
0.2799,2.7434,YES
0.2328,0.2032,NO
0.2608,1.8559999999999999,YES
0.1095,0.0709,NO
0.2365,0.8190000000000001,NO
0.2061,0.9359,NO
0.2048,0.5927,NO
0.0456,0.3451,NO
0.1795,3.7753,YES
0.0442,0.3427,NO
0.27,2.7754,YES
0.1224,0.4339,NO
0.1913,1.2295,YES
0.2397,0.4288,NO
0.2111,0.5757,NO
0.2935,0.3894,NO
0.1155,0.3329,NO
0.243,2.7288,YES
0.1959,0.4936,NO
0.198,2.5622,YES
0.1636,0.3893,NO
0.1646,0.1715,NO
0.3881,1.0946,YES
0.1762,0.3824,NO
0.1649,0.3438,NO
0.4197,0.8514,YES
0.1681,0.2271,NO
0.153,0.1153,NO
0.4738,2.094,YES
0.159,0.3472,NO
0.493,1.6074,YES
0.1456,0.4786,NO
0.2244,0.1179,NO
0.1542,0.4594,NO
0.1277,0.195,NO
0.1775,0.2784,NO
0.2106,0.8456,NO
0.1654,0.1451,NO
0.3557,0.6268,NO
0.0902,0.1174,NO
0.2663,0.2957,NO
0.2218,0.5514,NO
0.1764,0.4663,NO
0.3901,0.4577,NO
0.21600000000000003,0.4454,NO
0.402,1.8236,YES
0.3584,0.7113,NO
0.3239,1.0619,YES
0.0467,0.4055,NO
0.0184,0.1918,NO
0.0544,0.5916,YES
0.1967,2.1199,YES
0.1251,2.6676,YES
0.0526,0.4795,YES
0.0389,0.4953,NO
0.0098,0.1489,NO
0.1204,0.6767,YES
0.1152,0.3465,NO
0.0434,0.633,YES
0.0994,0.0821,NO
0.171,0.3883,NO
0.1733,0.7542,NO
0.1785,0.2057,NO
0.0632,0.2193,NO
0.1652,3.5094,YES
0.0614,0.1614,NO
0.1533,2.1815,YES
0.1347,0.253,NO
0.1212,1.2655,YES
0.015,0.3097,NO
0.0714,0.7697,NO
0.0698,0.3763,NO
0.035,0.371,NO
0.0672,0.5637,YES
0.0378,0.3126,NO
0.0637,0.5156,YES
0.3024,1.0273,YES
0.0482,1.0564,YES
0.3634,0.4247,NO
0.1548,0.287,NO
0.1459,0.2781,NO
0.1506,0.3626,NO
0.2394,1.4506,YES
0.3693,0.4671,YES
0.1404,0.4368,NO
0.0758,0.1103,NO
0.1517,0.3017,NO
0.067,0.0307,NO
0.2131,0.1842,NO
0.16,0.1293,NO
0.1446,0.0466,NO
0.0844,1.5413,YES
0.095,0.5479,NO
0.2419,1.399,YES
0.026000000000000002,0.4249,NO
0.2985,1.4257,YES
0.0377,0.2029,NO
0.102,0.1325,NO
0.0927,0.0641,NO
0.1259,0.1226,NO
0.1193,0.1072,NO
0.2177,0.5527,NO
0.15,0.0885,NO
0.0996,0.4068,NO
0.0839,0.9093,NO
0.0672,0.1807,NO
0.3068,3.6858,YES
0.1154,1.188,YES
0.0802,0.6707,YES
0.3166,2.7167,YES
0.0868,0.7373,NO
0.0677,0.2129,NO
0.5456,3.928,YES
0.0938,0.5546,NO
0.3771,2.9676,YES
0.0765,0.5543,NO
0.3042,0.8279,NO
0.1867,0.8838,NO
0.2024,0.6227,NO
0.084,0.4975,NO
0.1127,1.9972,YES
0.0773,0.2886,NO
0.3002,1.8019999999999998,YES
0.0821,0.4182,NO
0.1969,0.7646,YES
0.1353,0.8188,NO
0.0942,0.6675,NO
0.3023,0.8148,NO
0.1177,0.6112,NO
0.2966,4.0642,YES
0.2621,0.9283,NO
0.3631,4.2379,YES
0.1178,0.8033,NO
0.0474,0.1082,NO
0.4277,5.1902,YES
0.2214,1.3103,YES
0.2007,0.7144,YES
0.2467,3.2358,YES
0.2192,0.7584,NO
0.1165,0.223,NO
0.3035,4.0838,YES
0.1886,0.5261,NO
0.2922,3.3206,YES
0.1088,0.3815,NO
0.2277,0.7481,NO
0.1763,0.7735,NO
0.1744,0.4459,NO
0.0948,0.3451,NO
0.152,1.8557,YES
0.0882,0.1542,NO
0.2267,1.8944,YES
0.1968,0.2979,NO
0.1574,1.0296,YES
0.2134,0.6709999999999999,NO
0.1846,0.7595,NO
0.3004,0.5408,NO
0.1322,0.6141,NO
0.3039,5.3769,YES
0.2341,0.7435,NO
0.2137,4.6927,YES
0.1342,0.6278,NO
0.1099,0.2304,NO
0.526,3.1639,YES
0.1623,0.4213,YES
0.1996,0.3295,YES
0.3297,1.9904,YES
0.22699999999999998,0.6466,NO
0.1622,0.1733,NO
0.3372,3.0896,YES
0.1102,0.3329,NO
0.3901,2.4827,YES
0.1022,0.4427,NO
0.1483,0.4007,NO
0.0862,0.499,NO
0.0629,0.3058,NO
0.2034,0.4648,NO
0.1682,0.8655,YES
0.1975,0.2144,NO
0.3422,0.8733,YES
0.1773,0.2311,NO
0.2514,0.5995,YES
0.1754,0.4072,NO
0.1301,0.5646,NO
0.3619,0.3069,NO
0.1715,0.5776,NO
0.3452,3.4134,YES
0.3259,0.6475,NO
0.258,2.6416,YES
0.0709,0.8274,NO
0.0732,0.2191,NO
0.3094,4.6993,YES
0.1091,1.4978,YES
0.0665,0.8571,YES
0.2941,3.1703,YES
0.0664,0.7831,NO
0.0556,0.2317,NO
0.5229,4.8616,YES
0.1003,0.2946,NO
