DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_80,Associated
0.0737,0.4626,NO
0.0652,0.1405,NO
0.1144,1.3994,NO
0.2164,1.2449,NO
0.0671,0.7055,NO
0.0906,0.8571,NO
0.0589,0.6885,NO
0.0679,0.267,NO
0.1689,1.1628,NO
0.2469,2.7285,YES
0.0616,1.0164,NO
0.33799999999999997,1.8559,YES
0.2427,0.4932,NO
0.2231,0.8669,NO
0.2223,0.2206,NO
0.1142,0.2999,NO
0.0706,0.6461,NO
0.1109,0.5937,NO
0.0747,0.6475,NO
0.2179,0.265,NO
0.1147,0.9606,NO
0.0779,2.6723,YES
0.0804,2.6069,YES
0.1668,2.0073,YES
0.24,1.2439,YES
0.1573,1.4164,NO
0.0716,3.1433,YES
0.1205,0.8288,NO
0.1072,2.4368,YES
0.2444,1.9536,YES
0.3362,0.9712,NO
0.1579,0.9126,NO
0.1148,0.9363,NO
0.1112,1.1094,NO
0.3947,2.1953,YES
0.0957,1.8347,YES
0.1364,0.8309,NO
0.1056,0.6429,NO
0.0981,0.5817,NO
0.1058,0.2701,NO
0.1797,0.777,NO
0.1526,0.9462,NO
0.1551,0.6821,NO
0.2811,2.0448,YES
0.0766,0.9383,NO
0.1126,2.2059,YES
0.0341,0.9367,NO
0.3399,2.1108,YES
0.0412,0.7425,NO
0.1212,0.3471,NO
0.0769,0.5899,NO
0.1235,0.7269,NO
0.0802,0.2808,NO
0.1903,1.1645,NO
0.1119,0.6794,NO
0.1008,0.8039,NO
0.0886,1.0229,NO
0.1534,0.1967,NO
0.1331,1.975,NO
0.2865,1.9878,NO
0.1512,1.5566,NO
0.1666,1.5266,NO
0.1465,1.1892,NO
0.0509,0.2447,NO
0.2187,1.6865,NO
0.4574,4.1252,YES
0.1603,1.6924,NO
0.2015,2.4849,YES
0.205,0.8235,NO
0.2168,0.6902,NO
0.2136,0.3372,NO
0.1919,0.4094,NO
0.1533,1.1751,NO
0.1268,0.6233,NO
0.1947,1.6575,NO
0.1755,0.379,NO
0.2202,1.4603,NO
0.4465,4.0939,YES
0.4252,3.9638,YES
0.3653,3.0538,YES
0.1771,2.1946,YES
0.1659,2.3593,NO
0.1927,4.4363,YES
0.1251,1.4389,NO
0.1303,1.9773,YES
0.1814,1.0375,YES
0.3356,1.4269,NO
0.1662,1.1223,NO
0.1507,1.3068,NO
0.1441,1.4063,NO
0.3435,1.4798,YES
0.1243,1.3594,YES
0.1731,0.9982,NO
0.0952,1.1653,NO
0.1364,0.7449,NO
0.0887,0.7662,NO
0.2289,0.8637,NO
0.2088,0.8881,NO
0.2075,0.8054,NO
0.1923,1.2148,YES
0.0927,1.2412,NO
0.0821,1.5559,YES
0.0311,1.0689,NO
0.3081,1.7469999999999999,YES
0.0406,0.8783,NO
0.1251,0.8502,NO
0.091,1.2905,NO
0.11800000000000001,0.8001,NO
0.1053,0.6798,NO
0.2201,1.4233,NO
0.1351,1.1974,NO
0.1328,1.3312,NO
0.0724,0.6653,NO
0.0244,0.2186,NO
0.1404,1.9338,YES
0.3348,2.8706,YES
0.2937,4.2603,YES
0.14300000000000002,1.7083,YES
0.0826,1.3841,NO
0.013000000000000001,0.3682,NO
0.2103,2.1836,YES
0.1395,1.3718,NO
0.1325,2.2618,YES
0.1443,0.6479,NO
0.2165,0.7258,NO
0.1934,0.6429,NO
0.1934,0.3652,NO
0.0572,0.5575,NO
0.2318,3.4727,YES
0.0556,0.7126,NO
0.3609,4.3125,YES
0.1417,0.3517,NO
0.255,2.5938,YES
0.0522,1.4092,NO
0.0677,1.4491,NO
0.1439,1.0775,NO
0.0494,0.5343,NO
0.1715,2.47,YES
0.0964,1.8721,NO
0.1343,1.8189,YES
0.1544,1.2333,NO
0.0732,0.2521,NO
0.1975,1.4353,NO
0.2582,1.9727,NO
0.1977,1.515,NO
0.1701,1.1187,NO
0.1684,1.107,NO
0.1225,0.6236,NO
0.1458,0.945,NO
0.4028,3.9222,YES
0.1577,1.0129,NO
0.2904,2.5331,YES
0.1987,0.9907,NO
0.1756,0.9089,NO
0.1689,0.7118,NO
0.054000000000000006,0.3939,NO
0.1469,1.3753,NO
0.0547,0.8075,NO
0.1082,1.2127,NO
0.2019,0.6029,NO
0.1293,1.1854,NO
0.3897,3.8573,YES
0.3612,3.745,YES
0.2791,2.7725,YES
0.2894,2.1157,YES
0.2226,1.7169,NO
0.1753,3.8559,YES
0.0979,1.1373,NO
0.0985,1.1177,NO
0.0774,0.5857,NO
0.1069,2.2329,YES
0.3647,3.1129,YES
0.2531,4.2545,YES
0.1331,1.8337,YES
0.0885,1.6389,NO
0.0604,0.4408,NO
0.2068,1.7931,YES
0.2598,2.114,NO
0.106,1.8288,YES
0.1459,1.2986,NO
0.2252,0.9489,NO
0.2571,0.7449,NO
0.2375,0.6353,NO
0.1453,0.7726,NO
0.2245,3.3709,YES
0.141,0.7535,NO
0.2623,3.8859,YES
0.142,0.5509,NO
0.2555,2.5234,YES
0.2049,2.0658,NO
0.2206,1.9098,NO
0.2228,1.2329,NO
0.1032,1.1740000000000002,NO
0.1461,2.4192,YES
0.1116,2.5371,NO
0.1326,1.6616,YES
0.1415,0.9383,NO
0.0745,0.1275,NO
0.2381,1.0291,NO
0.19,1.3033,NO
0.1547,1.2573,NO
0.1997,0.9129,NO
0.1653,0.8325,NO
0.1536,0.4717,NO
0.1999,0.9025,NO
0.1989,2.29,YES
0.2045,0.7501,NO
0.2447,1.6269,YES
0.2519,0.6429,NO
0.2036,0.7185,NO
0.2033,0.3612,NO
0.0533,0.3447,NO
0.105,1.2425,NO
0.055999999999999994,0.6062,NO
0.1113,1.095,NO
0.2256,0.5634,NO
0.0989,0.9091,NO
0.1879,2.1557,YES
0.1445,2.2158,YES
0.1901,1.4665,YES
0.3108,1.2041,YES
0.2405,1.2744,NO
0.1657,2.4341,YES
0.1331,0.8381,NO
0.0949,0.8763,NO
0.1339,0.256,NO
0.22399999999999998,2.103,NO
0.1967,1.9825,NO
0.1436,1.5105,NO
0.2079,1.6580000000000001,NO
0.1339,1.2494,NO
0.0967,0.4107,NO
0.2198,2.2529,NO
0.3428,3.5994,YES
0.2344,2.1333,NO
0.1736,2.4418,YES
0.1331,0.6508,NO
0.0735,0.785,NO
0.0647,0.1134,NO
0.204,0.4477,NO
0.1327,1.2431,NO
0.1655,0.7683,NO
0.31,1.7013,NO
0.1309,0.3001,NO
0.2819,1.4834,NO
0.4042,3.8354,YES
0.3296,3.585,YES
0.4941,2.804,YES
0.1783,1.9078,YES
0.193,2.5821,NO
0.2673,4.2711,YES
0.1726,1.6615,NO
0.1439,1.3304,NO
0.0769,0.4139,NO
0.1953,2.0142,NO
0.2342,2.2414,NO
0.2047,1.8965,NO
0.1823,1.3774,NO
0.1684,1.5986,NO
0.1204,0.5752,NO
0.1751,1.7534,NO
0.3579,4.3062,YES
0.1828,1.6582,NO
0.2083,2.6018,YES
0.2252,0.5774,NO
0.2041,0.5239,NO
0.2007,0.1846,NO
0.0498,0.7617,NO
0.1415,1.5494,NO
0.0515,0.9943,NO
0.1207,1.8455,NO
0.1912,0.7886,NO
0.14,1.5833,NO
0.4038,4.2106,YES
0.3494,3.9634,YES
0.2799,2.9864,YES
0.2675,2.198,YES
0.2206,2.286,NO
0.2003,4.6396,YES
