DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_21,Associated
0.0737,0.7101,NO
0.0652,0.3423,NO
0.1144,1.0238,NO
0.2164,1.3958,NO
0.0671,0.9844,NO
0.0906,1.1747,NO
0.0589,0.6348,NO
0.0679,0.3498,NO
0.1689,0.7039,NO
0.2469,2.3474,YES
0.0616,0.6378,NO
0.33799999999999997,2.1284,YES
0.2427,0.7406,NO
0.2231,0.9681,NO
0.2223,0.4937,NO
0.1142,0.6296,NO
0.0706,1.3028,NO
0.1109,0.3473,NO
0.0747,0.9589,NO
0.2179,0.6474,NO
0.1147,1.4901,NO
0.0779,1.9169,YES
0.0804,2.7441,YES
0.1668,1.9708,YES
0.24,1.6027,YES
0.1573,1.1007,NO
0.0716,1.5911,YES
0.1205,0.7645,NO
0.1072,1.5569,YES
0.2444,2.3227,YES
0.3362,0.5606,NO
0.1579,0.4327,NO
0.1148,0.2605,NO
0.1112,0.4819,NO
0.3947,1.5106,YES
0.0957,1.3531,YES
0.1364,0.2423,NO
0.1056,0.8286,NO
0.0981,0.3547,NO
0.1058,0.5586,NO
0.1797,0.5128,NO
0.1526,0.7633,NO
0.1551,0.4639,NO
0.2811,1.4168,YES
0.0766,0.737,NO
0.1126,1.6445,YES
0.0341,0.2773,NO
0.3399,1.8486,YES
0.0412,0.3978,NO
0.1212,0.46,NO
0.0769,0.9858,NO
0.1235,0.4794,NO
0.0802,0.2692,NO
0.1903,0.6701,NO
0.1119,0.3499,NO
0.1008,0.4465,NO
0.0886,0.9046,NO
0.1534,0.6683,NO
0.1331,2.2451,NO
0.2865,1.8518,NO
0.1512,0.8217,NO
0.1666,2.3013,NO
0.1465,0.732,NO
0.0509,0.5492,NO
0.2187,1.4835,NO
0.4574,3.6391,YES
0.1603,1.3099,NO
0.2015,2.9439,YES
0.205,1.2175,NO
0.2168,1.6204,NO
0.2136,0.4192,NO
0.1919,1.1515,NO
0.1533,1.2849,NO
0.1268,0.5851,NO
0.1947,1.2867,NO
0.1755,1.1154,NO
0.2202,1.5687,NO
0.4465,3.333,YES
0.4252,3.7032,YES
0.3653,3.5817,YES
0.1771,1.8727,YES
0.1659,2.4958,NO
0.1927,3.1146,YES
0.1251,1.9662,NO
0.1303,1.0288,YES
0.1814,1.626,YES
0.3356,0.2564,NO
