DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_70,Associated
0.0737,0.4285,NO
0.0652,0.8140000000000001,NO
0.1144,0.7767,NO
0.2164,0.8367,NO
0.0671,0.8008,NO
0.0906,1.1442,NO
0.0589,1.2086,NO
0.0679,0.2862,NO
0.1689,1.2844,NO
0.2469,3.1253,YES
0.0616,1.6652,NO
0.33799999999999997,2.7397,YES
0.2427,0.4569,NO
0.2231,0.6135,NO
0.2223,0.4757,NO
0.1142,1.0914,NO
0.0706,1.9376,NO
0.1109,0.5242,NO
0.0747,0.7189,NO
0.2179,0.8359,NO
0.1147,0.85,NO
0.0779,3.1551,YES
0.0804,3.1234,YES
0.1668,3.5836,YES
0.24,3.2958,YES
0.1573,0.5235,NO
0.0716,2.6384,YES
0.1205,1.4422,NO
0.1072,1.4186,YES
0.2444,2.1341,YES
0.3362,1.3014,NO
0.1579,0.9064,NO
0.1148,0.8261,NO
0.1112,1.0737,NO
0.3947,2.3418,YES
0.0957,1.3913,YES
0.1364,1.1115,NO
0.1056,0.3036,NO
0.0981,0.9862,NO
0.1058,0.2197,NO
0.1797,0.233,NO
0.1526,0.1622,NO
0.1551,0.1489,NO
0.2811,2.1877,YES
0.0766,0.8817,NO
0.1126,2.4564,YES
0.0341,0.8461,NO
0.3399,2.69,YES
0.0412,0.6925,NO
0.1212,0.6476,NO
0.0769,0.4717,NO
0.1235,0.4862,NO
0.0802,0.4058,NO
0.1903,1.1545,NO
0.1119,0.498,NO
0.1008,0.7557,NO
0.0886,0.3743,NO
0.1534,0.5117,NO
0.1331,0.7357,NO
0.2865,1.413,NO
0.1512,0.9098,NO
0.1666,1.1063,NO
0.1465,1.1506,NO
0.0509,0.0913,NO
0.2187,1.2841,NO
0.4574,3.5037,YES
0.1603,1.7234,NO
0.2015,2.7973,YES
0.205,0.5681,NO
0.2168,0.7747,NO
0.2136,0.5795,NO
0.1919,0.9094,NO
0.1533,2.3092,NO
0.1268,0.3723,NO
0.1947,0.9781,NO
0.1755,0.5556,NO
0.2202,1.023,NO
0.4465,3.483,YES
0.4252,3.3941,YES
0.3653,4.0985,YES
0.1771,3.3691,YES
0.1659,0.4857,NO
0.1927,3.2747,YES
0.1251,1.4948,NO
0.1303,1.9625,YES
0.1814,2.4233,YES
0.3356,1.5399,NO
0.1662,1.5366,NO
0.1507,1.1135,NO
0.1441,1.5712,NO
0.3435,2.8457,YES
0.1243,1.7221,YES
0.1731,1.9056,NO
0.0952,0.6686,NO
0.1364,1.5388,NO
0.0887,0.3822,NO
0.2289,1.3192,NO
0.2088,1.2107,NO
0.2075,1.3575,NO
0.1923,2.3454,YES
0.0927,1.7527,NO
0.0821,2.6799,YES
0.0311,1.1346,NO
0.3081,3.2532,YES
0.0406,1.1015,NO
0.1251,1.1448,NO
0.091,0.7796,NO
0.11800000000000001,1.0379,NO
0.1053,0.7064,NO
0.2201,1.5521,NO
0.1351,0.5908,NO
0.1328,1.9045,NO
0.0724,0.3377,NO
0.0244,0.8378,NO
0.1404,2.2663,YES
0.3348,4.4271,YES
0.2937,4.7726,YES
0.14300000000000002,2.5088,YES
0.0826,0.9766,NO
0.013000000000000001,0.1366,NO
0.2103,2.86,YES
0.1395,0.8336,NO
0.1325,2.3853,YES
0.1443,0.2441,NO
0.2165,1.3982,NO
0.1934,1.4915,NO
0.1934,1.6932,NO
0.0572,0.376,NO
0.2318,5.1169,YES
0.0556,0.2848,NO
0.3609,4.2336,YES
0.1417,1.4823,NO
0.255,4.0263,YES
0.0522,1.2338,NO
0.0677,0.7631,NO
0.1439,1.2055,NO
0.0494,1.3241,NO
0.1715,2.5255,YES
