DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_29,Associated
0.0737,0.3074,NO
0.0652,0.1882,NO
0.1144,0.3083,NO
0.2164,0.3271,NO
0.0671,0.3373,NO
0.0906,0.4755,NO
0.0589,0.3624,NO
0.0679,0.0751,NO
0.1689,0.4423,NO
0.2469,1.36,YES
0.0616,0.4187,NO
0.33799999999999997,0.6862,YES
0.2427,0.2832,NO
0.2231,0.4865,NO
0.2223,0.0892,NO
0.1142,0.2052,NO
0.0706,0.4315,NO
0.1109,0.055,NO
0.0747,0.4734,NO
0.2179,0.2756,NO
0.1147,0.6903,NO
0.0779,1.3671,YES
0.0804,1.3567,YES
0.1668,1.4348,YES
0.24,1.3879,YES
0.1573,0.2739,NO
0.0716,1.6721,YES
0.1205,0.4197,NO
0.1072,1.5919,YES
0.2444,2.045,YES
0.3362,0.8179,NO
0.1579,0.2188,NO
0.1148,0.1405,NO
0.1112,0.4373,NO
0.3947,0.642,YES
0.0957,0.4413,YES
0.1364,0.5377,NO
0.1056,0.3065,NO
0.0981,0.3252,NO
0.1058,0.1485,NO
0.1797,0.1971,NO
0.1526,0.3033,NO
0.1551,0.1218,NO
0.2811,0.5876,YES
0.0766,0.2393,NO
0.1126,0.6832,YES
0.0341,0.1771,NO
0.3399,2.2457,YES
0.0412,0.3309,NO
0.1212,0.2946,NO
0.0769,0.4579,NO
0.1235,0.35600000000000004,NO
0.0802,0.2617,NO
0.1903,0.4085,NO
0.1119,0.3859,NO
0.1008,0.5760000000000001,NO
0.0886,0.3558,NO
0.1534,0.1926,NO
0.1331,0.2415,NO
0.2865,0.3569,NO
0.1512,0.4705,NO
0.1666,0.2491,NO
0.1465,0.5604,NO
0.0509,0.1399,NO
0.2187,0.2014,NO
0.4574,2.0455,YES
0.1603,0.5048,NO
0.2015,1.8605,YES
0.205,0.518,NO
0.2168,0.5838,NO
0.2136,0.1098,NO
0.1919,0.2354,NO
0.1533,0.3291,NO
0.1268,0.1468,NO
0.1947,0.8212,NO
0.1755,0.163,NO
0.2202,0.927,NO
0.4465,1.5673,YES
0.4252,2.0825,YES
0.3653,2.6439999999999997,YES
0.1771,2.5074,YES
0.1659,0.2375,NO
0.1927,3.057,YES
0.1251,0.395,NO
0.1303,1.615,YES
0.1814,2.0329,YES
0.3356,0.5588,NO
0.1662,0.3709,NO
0.1507,0.2944,NO
0.1441,0.5446,NO
0.3435,0.6709999999999999,YES
0.1243,0.46399999999999997,YES
0.1731,0.2934,NO
0.0952,0.3423,NO
0.1364,0.2192,NO
0.0887,0.247,NO
0.2289,0.1684,NO
0.2088,0.4873,NO
0.2075,0.124,NO
0.1923,0.5757,YES
0.0927,0.4535,NO
0.0821,0.6829,YES
0.0311,0.3417,NO
0.3081,2.1993,YES
0.0406,0.3994,NO
0.1251,0.1819,NO
0.091,0.3361,NO
0.11800000000000001,0.3741,NO
0.1053,0.2331,NO
0.2201,0.2734,NO
0.1351,0.389,NO
0.1328,0.5469,NO
0.0724,0.4171,NO
0.0244,0.2144,NO
0.1404,0.7767,YES
0.3348,1.1815,YES
0.2937,1.9371,YES
0.14300000000000002,0.598,YES
0.0826,0.2267,NO
0.013000000000000001,0.1016,NO
0.2103,0.4718,YES
0.1395,0.2604,NO
0.1325,0.7482,YES
0.1443,0.2499,NO
0.2165,0.2339,NO
0.1934,0.3217,NO
0.1934,0.1426,NO
0.0572,0.1458,NO
0.2318,2.1534,YES
0.0556,0.2322,NO
0.3609,2.6301,YES
0.1417,0.2733,NO
0.255,3.1628,YES
0.0522,0.4515,NO
0.0677,0.5296,NO
0.1439,0.4566,NO
0.0494,0.2736,NO
0.1715,0.2151,YES
0.0964,0.7922,NO
0.1343,0.3783,YES
0.1544,0.3048,NO
0.0732,0.0869,NO
0.1975,0.3552,NO
0.2582,0.2868,NO
0.1977,0.387,NO
0.1701,0.5283,NO
0.1684,0.4692,NO
0.1225,0.1347,NO
