DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_0,Associated
0.0737,0.3268,NO
0.0652,0.0842,NO
0.1144,0.7891,NO
0.2164,0.4868,NO
0.0671,0.4558,NO
0.0906,0.726,NO
0.0589,0.17,NO
0.0679,0.3924,NO
0.1689,0.5599,NO
0.2469,1.2088,YES
0.0616,0.5004,NO
0.33799999999999997,0.7826,YES
0.2427,0.1403,NO
0.2231,0.3835,NO
0.2223,0.2029,NO
0.1142,0.2466,NO
0.0706,0.5734,NO
0.1109,0.3998,NO
0.0747,0.3826,NO
0.2179,0.1342,NO
0.1147,0.4036,NO
0.0779,1.3495,YES
0.0804,0.9121,YES
0.1668,0.7258,YES
0.24,0.5306,YES
0.1573,0.5874,NO
0.0716,0.6668,YES
0.1205,0.5259,NO
0.1072,0.6426,YES
0.2444,0.428,YES
0.3362,0.5946,NO
0.1579,0.299,NO
0.1148,0.2304,NO
0.1112,0.7361,NO
0.3947,0.6004,YES
0.0957,1.5719,YES
0.1364,0.3868,NO
0.1056,0.3998,NO
0.0981,0.5215,NO
0.1058,0.3818,NO
0.1797,0.0989,NO
0.1526,0.282,NO
0.1551,0.2589,NO
0.2811,0.3697,YES
0.0766,0.4933,NO
0.1126,1.4942,YES
0.0341,0.2868,NO
0.3399,0.452,YES
0.0412,0.1828,NO
0.1212,0.3619,NO
0.0769,0.2932,NO
0.1235,0.2314,NO
0.0802,0.1373,NO
0.1903,0.5836,NO
0.1119,0.2853,NO
0.1008,0.3852,NO
0.0886,0.2703,NO
0.1534,0.0914,NO
0.1331,0.6384,NO
0.2865,0.3161,NO
0.1512,0.2108,NO
0.1666,0.6282,NO
0.1465,0.1888,NO
0.0509,0.218,NO
0.2187,0.3993,NO
0.4574,1.6699,YES
0.1603,0.5163,NO
0.2015,0.9843,YES
0.205,0.1487,NO
0.2168,0.3156,NO
0.2136,0.2887,NO
0.1919,0.2781,NO
0.1533,0.5472,NO
0.1268,0.3265,NO
0.1947,0.2576,NO
0.1755,0.1096,NO
0.2202,0.42100000000000004,NO
0.4465,1.5827,YES
0.4252,1.2462,YES
0.3653,1.0942,YES
0.1771,0.8221,YES
0.1659,0.4399,NO
0.1927,1.1464,YES
0.1251,0.4273,NO
0.1303,0.2985,YES
0.1814,0.3413,YES
0.3356,0.5192,NO
0.1662,0.4594,NO
0.1507,0.3982,NO
0.1441,0.518,NO
0.3435,0.44799999999999995,YES
0.1243,0.6995,YES
0.1731,0.4548,NO
0.0952,0.5033,NO
0.1364,0.2877,NO
0.0887,0.3902,NO
0.2289,0.1822,NO
0.2088,0.5422,NO
0.2075,0.3653,NO
0.1923,0.2597,YES
0.0927,0.5617,NO
0.0821,0.6155,YES
0.0311,0.3976,NO
0.3081,0.2122,YES
0.0406,0.3,NO
0.1251,0.3933,NO
0.091,0.3122,NO
0.11800000000000001,0.3567,NO
0.1053,0.2053,NO
0.2201,0.4478,NO
0.1351,0.3205,NO
0.1328,0.3525,NO
0.0724,0.5306,NO
0.0244,0.1496,NO
0.1404,1.7038,YES
0.3348,3.5005,YES
0.2937,2.6648,YES
0.14300000000000002,1.8952,YES
0.0826,0.4168,NO
0.013000000000000001,0.3004,NO
0.2103,1.972,YES
0.1395,0.3161,NO
0.1325,0.8116,YES
0.1443,0.2161,NO
0.2165,0.2221,NO
0.1934,0.6344,NO
0.1934,0.3504,NO
0.0572,0.2592,NO
0.2318,3.0507,YES
0.0556,0.1822,NO
0.3609,2.4068,YES
0.1417,0.0883,NO
0.255,2.0492,YES
0.0522,0.5127,NO
0.0677,0.1495,NO
0.1439,0.7287,NO
0.0494,0.3993,NO
0.1715,1.6279,YES
0.0964,0.5111,NO
0.1343,1.5794,YES
0.1544,0.6354,NO
0.0732,0.1612,NO
0.1975,0.9297,NO
0.2582,0.6803,NO
0.1977,0.5636,NO
0.1701,0.7757,NO
0.1684,0.449,NO
0.1225,0.4176,NO
0.1458,0.7757,NO
0.4028,3.4743,YES
0.1577,0.3044,NO
0.2904,2.3563,YES
0.1987,0.1813,NO
0.1756,0.4234,NO
