DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_78,Associated
0.0737,0.3138,NO
0.0652,0.1593,NO
0.1144,0.7365,NO
0.2164,0.381,NO
0.0671,0.3369,NO
0.0906,0.5543,NO
0.0589,0.0673,NO
0.0679,0.1449,NO
0.1689,0.602,NO
0.2469,2.5241,YES
0.0616,0.2116,NO
0.33799999999999997,0.9026,YES
0.2427,0.2054,NO
0.2231,0.3008,NO
0.2223,0.0689,NO
0.1142,0.3661,NO
0.0706,0.4233,NO
0.1109,0.37799999999999995,NO
0.0747,0.4116,NO
0.2179,0.1056,NO
0.1147,0.3403,NO
0.0779,1.4271,YES
0.0804,1.37,YES
0.1668,1.9842,YES
0.24,2.1676,YES
0.1573,0.7677,NO
0.0716,1.4093,YES
0.1205,0.3248,NO
0.1072,1.8922,YES
0.2444,0.1927,YES
0.3362,0.3904,NO
0.1579,0.4814,NO
0.1148,0.4463,NO
0.1112,0.3117,NO
0.3947,0.7417,YES
0.0957,1.0822,YES
0.1364,0.4429,NO
0.1056,0.3215,NO
0.0981,0.5308,NO
0.1058,0.1945,NO
0.1797,0.2226,NO
0.1526,0.2961,NO
0.1551,0.2317,NO
0.2811,2.2197,YES
0.0766,0.3308,NO
0.1126,1.5486,YES
0.0341,0.2408,NO
0.3399,0.6467,YES
0.0412,0.4077,NO
0.1212,0.1818,NO
0.0769,0.4819,NO
0.1235,0.3211,NO
0.0802,0.2936,NO
0.1903,0.4344,NO
0.1119,0.3192,NO
0.1008,0.1217,NO
0.0886,0.5471,NO
0.1534,0.2764,NO
0.1331,1.0967,NO
0.2865,0.8429,NO
0.1512,0.6979,NO
0.1666,1.2319,NO
0.1465,0.3266,NO
0.0509,0.4005,NO
0.2187,1.1162,NO
0.4574,3.5143,YES
0.1603,0.7255,NO
0.2015,2.3478,YES
0.205,0.6802,NO
0.2168,0.5968,NO
0.2136,0.3312,NO
0.1919,0.5503,NO
0.1533,1.0822,NO
0.1268,0.4341,NO
0.1947,0.6579999999999999,NO
0.1755,0.1578,NO
0.2202,0.8527,NO
0.4465,1.8959,YES
0.4252,2.9219,YES
0.3653,3.4816,YES
0.1771,2.5028,YES
0.1659,1.3128,NO
0.1927,1.7537,YES
0.1251,0.6955,NO
0.1303,2.1339,YES
0.1814,0.2663,YES
0.3356,0.321,NO
0.1662,0.4339,NO
0.1507,0.2933,NO
0.1441,0.5972,NO
0.3435,1.2155,YES
0.1243,1.4215,YES
0.1731,0.5924,NO
0.0952,0.1769,NO
0.1364,0.4844,NO
0.0887,0.2053,NO
0.2289,0.1218,NO
0.2088,0.2395,NO
0.2075,0.0517,NO
0.1923,1.5782,YES
0.0927,0.2554,NO
0.0821,1.2349,YES
0.0311,0.2937,NO
0.3081,0.5921,YES
0.0406,0.2123,NO
0.1251,0.1536,NO
0.091,0.3464,NO
0.11800000000000001,0.2257,NO
0.1053,0.1279,NO
0.2201,0.7079,NO
0.1351,0.2312,NO
0.1328,0.3509,NO
0.0724,0.2738,NO
0.0244,0.1418,NO
0.1404,0.8133,YES
0.3348,2.3029,YES
0.2937,2.6236,YES
0.14300000000000002,0.7355,YES
0.0826,0.311,NO
0.013000000000000001,0.2179,NO
0.2103,0.7822,YES
0.1395,0.4502,NO
0.1325,1.4625,YES
0.1443,0.3124,NO
0.2165,0.2758,NO
0.1934,0.1756,NO
0.1934,0.1003,NO
0.0572,0.3753,NO
0.2318,2.2485,YES
0.0556,0.4236,NO
0.3609,2.0332,YES
0.1417,0.1127,NO
0.255,2.3774,YES
0.0522,0.1957,NO
0.0677,0.4906,NO
0.1439,0.5718,NO
0.0494,0.523,NO
0.1715,1.3927,YES
0.0964,0.337,NO
0.1343,0.4951,YES
0.1544,0.3249,NO
0.0732,0.127,NO
0.1975,0.7035,NO
0.2582,0.5188,NO
0.1977,0.3934,NO
0.1701,0.4758,NO
0.1684,0.2816,NO
0.1225,0.3056,NO
0.1458,0.6271,NO
0.4028,1.4699,YES
0.1577,0.2687,NO
0.2904,1.1174,YES
0.1987,0.2474,NO
0.1756,0.3037,NO
0.1689,0.073,NO
0.054000000000000006,0.3963,NO
0.1469,0.5236,NO
0.0547,0.2582,NO
0.1082,0.4526,NO
0.2019,0.1456,NO
0.1293,0.4288,NO
0.3897,0.7743,YES
0.3612,1.3313,YES
0.2791,1.5223,YES
0.2894,0.937,YES
0.2226,0.6102,NO
0.1753,0.6273,YES
0.0979,0.2292,NO
0.0985,0.1887,NO
0.0774,0.1494,NO
0.1069,0.2662,YES
0.3647,1.256,YES
0.2531,1.1834,YES
0.1331,0.3406,YES
0.0885,0.2625,NO
0.0604,0.201,NO
0.2068,0.3097,YES
0.2598,0.3122,NO
0.106,0.5802,YES
0.1459,0.1974,NO
0.2252,0.1731,NO
0.2571,0.1452,NO
0.2375,0.2368,NO
0.1453,0.1815,NO
0.2245,1.7491,YES
0.141,0.1403,NO
0.2623,1.0079,YES
0.142,0.0346,NO
0.2555,1.7877,YES
0.2049,0.2564,NO
0.2206,0.4852,NO
0.2228,0.2225,NO
0.1032,0.3573,NO
0.1461,0.3854,YES
0.1116,0.13699999999999998,NO
0.1326,0.1871,YES
0.1415,0.3844,NO
0.0745,0.1236,NO
0.2381,0.5546,NO
0.19,0.2806,NO
0.1547,0.287,NO
0.1997,0.529,NO
0.1653,0.1352,NO
0.1536,0.2072,NO
0.1999,0.6605,NO
0.1989,1.3159,YES
0.2045,0.2551,NO
0.2447,1.4956,YES
0.2519,0.5794,NO
0.2036,0.3818,NO
0.2033,0.37799999999999995,NO
0.0533,0.5309,NO
0.105,0.5231,NO
0.055999999999999994,0.4284,NO
0.1113,0.1358,NO
0.2256,0.1444,NO
0.0989,0.3952,NO
0.1879,0.7449,YES
0.1445,1.7106,YES
0.1901,1.8443,YES
0.3108,0.7321,YES
0.2405,0.6108,NO
0.1657,0.5533,YES
0.1331,0.214,NO
0.0949,0.3999,NO
0.1339,0.1549,NO
0.22399999999999998,0.6691,NO
0.1967,0.3793,NO
0.1436,0.4582,NO
0.2079,0.8398,NO
0.1339,0.1996,NO
0.0967,0.2336,NO
0.2198,0.77,NO
0.3428,2.2373,YES
0.2344,0.4196,NO
0.1736,1.5071,YES
0.1331,0.3101,NO
0.0735,0.3159,NO
0.0647,0.1742,NO
0.204,0.3195,NO
0.1327,0.4307,NO
0.1655,0.2751,NO
0.31,0.2707,NO
0.1309,0.0889,NO
0.2819,0.3407,NO
0.4042,1.2174,YES
0.3296,1.8913,YES
0.4941,2.4587,YES
0.1783,1.788,YES
0.193,1.0003,NO
0.2673,1.4883,YES
0.1726,0.4945,NO
0.1439,0.2827,NO
0.0769,0.1945,NO
0.1953,0.8018,NO
0.2342,0.588,NO
0.2047,0.7103,NO
0.1823,0.9988,NO
0.1684,0.0878,NO
0.1204,0.1968,NO
0.1751,0.8366,NO
0.3579,2.9278,YES
0.1828,0.7453,NO
0.2083,1.7833,YES
0.2252,0.4093,NO
0.2041,0.3538,NO
0.2007,0.1238,NO
0.0498,0.4767,NO
0.1415,1.1987,NO
0.0515,0.4054,NO
0.1207,0.6216,NO
0.1912,0.1023,NO
0.14,1.0742,NO
0.4038,1.7445,YES
0.3494,2.2932,YES
0.2799,2.9086,YES
0.2675,2.3535,YES
0.2206,1.2698,NO
0.2003,1.5759,YES
0.1168,0.6847,NO
0.0727,0.1912,NO
0.0714,0.1632,NO
0.10800000000000001,0.7161,NO
0.2886,0.5664,NO
0.1427,0.6343,NO
0.0855,0.9514,NO
0.0605,0.0927,NO
0.0532,0.1337,NO
0.1421,0.7783,NO
0.4397,2.1642,YES
0.0607,0.6703,NO
0.2347,1.6268,YES
0.2118,0.5998,NO
0.2048,0.2792,NO
0.2045,0.171,NO
0.0849,0.4312,NO
0.1035,0.9413,NO
0.0824,0.3691,NO
0.0975,0.4873,NO
0.1702,0.0846,NO
0.1518,0.8252,NO
0.3372,1.5765,YES
0.3303,1.9735,YES
0.314,2.1419,YES
0.1257,1.5885,YES
0.1375,1.0971,NO
0.1128,0.8482,YES
0.099,0.5709,NO
0.1069,0.4281,NO
0.0451,0.2085,NO
