DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_93,Associated
0.0737,0.4453,NO
0.0652,0.1423,NO
0.1144,0.5125,NO
0.2164,1.2431,NO
0.0671,0.349,NO
0.0906,0.9149,NO
0.0589,0.4399,NO
0.0679,0.0279,NO
0.1689,0.4876,NO
0.2469,3.1097,YES
0.0616,0.301,NO
0.33799999999999997,2.3331,YES
0.2427,0.4463,NO
0.2231,0.6956,NO
0.2223,0.3853,NO
0.1142,0.18,NO
0.0706,0.5107,NO
0.1109,0.3207,NO
0.0747,0.5003,NO
0.2179,0.0248,NO
0.1147,0.7176,NO
0.0779,1.0385,YES
0.0804,2.0192,YES
0.1668,3.2594,YES
0.24,2.2071,YES
0.1573,0.46,NO
0.0716,1.6823,YES
0.1205,0.6164,NO
0.1072,0.7366,YES
0.2444,0.3085,YES
0.3362,0.5016,NO
0.1579,0.5382,NO
0.1148,0.2435,NO
0.1112,0.6598,NO
0.3947,0.6659999999999999,YES
0.0957,0.5041,YES
0.1364,0.5219,NO
0.1056,0.2095,NO
0.0981,0.4369,NO
0.1058,0.2724,NO
0.1797,0.3098,NO
0.1526,0.3165,NO
0.1551,0.2724,NO
0.2811,0.2033,YES
0.0766,0.244,NO
0.1126,0.6791,YES
0.0341,0.248,NO
0.3399,0.3246,YES
0.0412,0.3545,NO
0.1212,0.1662,NO
0.0769,0.3937,NO
0.1235,0.3448,NO
0.0802,0.114,NO
0.1903,0.6103,NO
0.1119,0.2909,NO
0.1008,0.6497,NO
0.0886,0.6037,NO
0.1534,0.1635,NO
0.1331,0.5654,NO
0.2865,0.9416,NO
0.1512,0.3398,NO
0.1666,1.1987,NO
0.1465,0.6029,NO
0.0509,0.2245,NO
0.2187,0.584,NO
0.4574,2.5184,YES
0.1603,0.4633,NO
0.2015,1.9201,YES
0.205,0.3412,NO
0.2168,0.3296,NO
0.2136,0.1159,NO
0.1919,0.2635,NO
0.1533,0.3898,NO
0.1268,0.4372,NO
0.1947,0.3539,NO
0.1755,0.0913,NO
0.2202,0.4749,NO
0.4465,0.9923,YES
0.4252,1.9163,YES
0.3653,2.7765,YES
0.1771,1.6414,YES
0.1659,0.7325,NO
0.1927,1.2429999999999999,YES
0.1251,0.8878,NO
0.1303,1.0388,YES
0.1814,1.0891,YES
0.3356,0.5319,NO
0.1662,0.2253,NO
0.1507,0.0665,NO
0.1441,0.6851,NO
0.3435,0.6936,YES
0.1243,0.6702,YES
0.1731,0.5093,NO
0.0952,0.2695,NO
0.1364,0.4618,NO
0.0887,0.2083,NO
0.2289,0.1918,NO
0.2088,0.0933,NO
0.2075,0.0282,NO
0.1923,0.2963,YES
0.0927,0.1561,NO
0.0821,1.3951,YES
0.0311,0.2306,NO
0.3081,1.1253,YES
0.0406,0.1576,NO
0.1251,0.1168,NO
0.091,0.2247,NO
0.11800000000000001,0.3028,NO
0.1053,0.2525,NO
0.2201,0.4855,NO
0.1351,0.428,NO
0.1328,0.4007,NO
0.0724,0.6112,NO
0.0244,0.2779,NO
0.1404,0.4967,YES
0.3348,2.4958,YES
0.2937,1.1824,YES
0.14300000000000002,0.9637,YES
0.0826,0.3646,NO
0.013000000000000001,0.0947,NO
0.2103,0.4498,YES
0.1395,0.4536,NO
0.1325,0.3299,YES
0.1443,0.3723,NO
0.2165,0.3072,NO
0.1934,0.3724,NO
0.1934,0.1017,NO
0.0572,0.1537,NO
0.2318,1.5778,YES
0.0556,0.2938,NO
0.3609,1.6784,YES
0.1417,0.3199,NO
0.255,2.103,YES
0.0522,0.4249,NO
0.0677,0.6198,NO
0.1439,0.6447,NO
0.0494,0.275,NO
0.1715,0.6095,YES
0.0964,0.5538,NO
0.1343,0.5289,YES
0.1544,0.7306,NO
0.0732,0.3199,NO
0.1975,0.6878,NO
0.2582,0.6940000000000001,NO
0.1977,0.3192,NO
0.1701,0.9172,NO
0.1684,0.5874,NO
0.1225,0.307,NO
0.1458,0.685,NO
0.4028,1.4624,YES
0.1577,0.6301,NO
0.2904,1.4265,YES
0.1987,0.213,NO
0.1756,0.2836,NO
0.1689,0.1062,NO
0.054000000000000006,0.1981,NO
0.1469,0.2992,NO
0.0547,0.5603,NO
0.1082,0.2819,NO
0.2019,0.3076,NO
0.1293,0.2611,NO
0.3897,0.5878,YES
0.3612,1.1828,YES
0.2791,1.7195,YES
0.2894,1.0318,YES
0.2226,0.6993,NO
0.1753,1.1897,YES
0.0979,0.7778,NO
0.0985,0.5326,NO
0.0774,0.2036,NO
0.1069,0.6422,YES
0.3647,2.0941,YES
0.2531,1.3456,YES
0.1331,1.0132,YES
0.0885,0.3687,NO
0.0604,0.0647,NO
0.2068,0.5304,YES
0.2598,0.6616,NO
0.106,0.6534,YES
0.1459,0.315,NO
0.2252,0.289,NO
0.2571,0.5553,NO
0.2375,0.1134,NO
0.1453,0.1027,NO
0.2245,0.8054,YES
0.141,0.3687,NO
0.2623,1.0268,YES
0.142,0.1777,NO
0.2555,1.2598,YES
0.2049,0.3867,NO
0.2206,0.3796,NO
0.2228,0.6576,NO
0.1032,0.6372,NO
0.1461,0.8608,YES
0.1116,0.5158,NO
0.1326,0.6781,YES
0.1415,0.7385,NO
0.0745,0.3671,NO
0.2381,0.7118,NO
0.19,0.8119,NO
0.1547,0.2907,NO
0.1997,1.0613,NO
0.1653,0.5628,NO
0.1536,0.2571,NO
0.1999,0.4484,NO
0.1989,2.3636,YES
0.2045,0.337,NO
0.2447,1.7087,YES
0.2519,0.4376,NO
0.2036,0.772,NO
0.2033,0.3821,NO
0.0533,0.2906,NO
0.105,0.2033,NO
0.055999999999999994,0.66,NO
0.1113,0.3465,NO
0.2256,0.2277,NO
0.0989,0.429,NO
0.1879,0.7715,YES
0.1445,1.3628,YES
0.1901,2.6403,YES
0.3108,2.1613,YES
0.2405,0.4093,NO
0.1657,1.7643,YES
0.1331,0.4871,NO
0.0949,0.6083,NO
0.1339,0.1164,NO
0.22399999999999998,1.0851,NO
0.1967,1.0915,NO
0.1436,0.42,NO
0.2079,1.6504,NO
0.1339,0.4113,NO
0.0967,0.102,NO
0.2198,0.7698,NO
0.3428,2.7636,YES
0.2344,0.6259,NO
0.1736,3.1010000000000004,YES
0.1331,0.3708,NO
0.0735,0.5474,NO
0.0647,0.1638,NO
0.204,0.1865,NO
0.1327,0.56,NO
0.1655,0.2366,NO
0.31,0.3687,NO
0.1309,0.0748,NO
0.2819,0.4229,NO
0.4042,1.0819,YES
0.3296,2.6389,YES
0.4941,3.588,YES
0.1783,1.8131,YES
0.193,1.0851,NO
0.2673,2.47,YES
0.1726,1.3711,NO
0.1439,0.8259,NO
0.0769,0.3487,NO
0.1953,1.0434,NO
0.2342,1.5222,NO
0.2047,0.6118,NO
0.1823,1.5525,NO
0.1684,0.5621,NO
0.1204,0.2626,NO
0.1751,0.7383,NO
0.3579,3.3071,YES
0.1828,0.6033,NO
0.2083,3.2165,YES
0.2252,0.4197,NO
0.2041,0.6024,NO
0.2007,0.1619,NO
0.0498,0.3362,NO
0.1415,0.72,NO
0.0515,0.5991,NO
0.1207,0.6226,NO
0.1912,0.2659,NO
0.14,0.7442,NO
0.4038,1.2873,YES
0.3494,2.8862,YES
0.2799,4.1235,YES
0.2675,2.3485,YES
0.2206,0.9219,NO
0.2003,2.6299,YES
0.1168,1.149,NO
0.0727,0.5691,NO
0.0714,0.1774,NO
0.10800000000000001,0.8493,NO
0.2886,1.3077,NO
0.1427,0.4806,NO
0.0855,1.187,NO
0.0605,0.4004,NO
0.0532,0.0822,NO
0.1421,0.5255,NO
0.4397,3.2985,YES
0.0607,0.3514,NO
0.2347,3.202,YES
0.2118,0.3486,NO
0.2048,0.6278,NO
0.2045,0.3314,NO
0.0849,0.2296,NO
0.1035,0.5134,NO
0.0824,0.3006,NO
0.0975,0.3949,NO
0.1702,0.0634,NO
0.1518,0.6517,NO
0.3372,1.2537,YES
0.3303,2.8055,YES
0.314,4.1077,YES
0.1257,2.3415,YES
0.1375,0.5893,NO
0.1128,2.5515,YES
0.099,0.8567,NO
0.1069,0.828,NO
0.0451,0.2204,NO
0.5095,3.0113,YES
0.1431,0.873,YES
0.1227,0.6762,YES
0.2847,4.1911,YES
0.2237,0.5770000000000001,NO
0.1065,0.0849,NO
0.3266,2.6871,YES
0.0974,0.5952,NO
0.3289,2.4959,YES
0.1059,0.342,NO
0.2131,0.6977,NO
0.1496,0.3691,NO
0.1474,0.3014,NO
0.0902,0.1756,NO
0.0993,0.3885,YES
0.0875,0.2511,NO
0.2369,0.9115,YES
0.2129,0.0597,NO
0.1321,0.7336,YES
0.1271,0.4784,NO
0.08,0.5131,NO
0.3025,0.8905,NO
0.12,0.4479,NO
0.3399,2.9429,YES
0.2516,1.0259,NO
0.2081,3.0224,YES
0.1799,0.466,NO
0.1547,0.1121,NO
0.3595,2.2439,YES
0.2156,1.1121,NO
0.1535,0.5265,NO
