DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_19,Associated
0.0737,1.2012,NO
0.0652,0.4249,NO
0.1144,1.0163,NO
0.2164,1.0882,NO
0.0671,0.9089,NO
0.0906,1.5651,NO
0.0589,1.5195,NO
0.0679,0.7451,NO
0.1689,1.6825,NO
0.2469,2.6521,YES
0.0616,0.8815,NO
0.33799999999999997,1.4107,YES
0.2427,1.3629,NO
0.2231,1.7499,NO
0.2223,0.4951,NO
0.1142,0.8463,NO
0.0706,1.3249,NO
0.1109,1.1567,NO
0.0747,1.6279,NO
0.2179,0.8496,NO
0.1147,1.2409999999999999,NO
0.0779,2.728,YES
0.0804,2.8273,YES
0.1668,2.0354,YES
0.24,1.6754,YES
0.1573,1.4568,NO
0.0716,1.9303,YES
0.1205,0.7725,NO
0.1072,2.9541,YES
0.2444,0.8787,YES
0.3362,1.3456,NO
0.1579,0.9418,NO
0.1148,0.7912,NO
0.1112,1.2733,NO
0.3947,2.2295,YES
0.0957,1.9255,YES
0.1364,1.1447,NO
0.1056,0.5816,NO
0.0981,1.0838,NO
0.1058,0.4695,NO
0.1797,0.7390000000000001,NO
0.1526,1.4594,NO
0.1551,0.3778,NO
0.2811,2.0179,YES
0.0766,0.6539,NO
0.1126,2.8407,YES
0.0341,1.0758,NO
0.3399,2.2004,YES
0.0412,0.5621,NO
0.1212,0.5701,NO
0.0769,0.9223,NO
0.1235,0.5402,NO
0.0802,0.5852,NO
0.1903,1.0846,NO
0.1119,0.5571,NO
0.1008,1.026,NO
0.0886,0.5798,NO
0.1534,0.1357,NO
0.1331,1.3247,NO
0.2865,0.6443,NO
0.1512,0.4228,NO
0.1666,1.7838,NO
0.1465,0.807,NO
0.0509,0.5715,NO
0.2187,1.5493,NO
0.4574,3.3591,YES
0.1603,1.3318,NO
0.2015,1.8849,YES
0.205,1.1319,NO
0.2168,1.7808,NO
0.2136,0.0496,NO
0.1919,0.7437,NO
0.1533,0.9896,NO
0.1268,0.6344,NO
0.1947,1.1816,NO
0.1755,0.5492,NO
0.2202,0.81,NO
0.4465,3.6951,YES
0.4252,3.8369,YES
0.3653,2.903,YES
0.1771,2.8163,YES
0.1659,1.7223,NO
0.1927,2.5259,YES
0.1251,1.464,NO
0.1303,1.9709999999999999,YES
0.1814,1.1155,YES
0.3356,0.5854,NO
0.1662,0.4055,NO
0.1507,0.3914,NO
0.1441,0.4696,NO
0.3435,1.599,YES
0.1243,0.6566,YES
0.1731,0.8102,NO
0.0952,0.7583,NO
0.1364,0.4307,NO
0.0887,0.5027,NO
0.2289,0.727,NO
0.2088,1.2378,NO
0.2075,0.5142,NO
0.1923,1.2456,YES
0.0927,0.2388,NO
0.0821,1.7134,YES
0.0311,0.5652,NO
0.3081,1.2209,YES
0.0406,0.3441,NO
0.1251,0.8783,NO
0.091,0.7636,NO
0.11800000000000001,0.3997,NO
0.1053,0.7263,NO
0.2201,0.6664,NO
0.1351,0.4295,NO
0.1328,0.5194,NO
0.0724,1.3156,NO
0.0244,0.2056,NO
0.1404,3.1151,YES
0.3348,4.254,YES
0.2937,3.2849,YES
0.14300000000000002,2.9435,YES
0.0826,1.5281,NO
0.013000000000000001,0.4552,NO
0.2103,3.1979,YES
0.1395,1.5215,NO
0.1325,2.5873,YES
0.1443,0.8879,NO
0.2165,1.5032,NO
0.1934,1.6847,NO
0.1934,0.7746,NO
0.0572,0.4587,NO
0.2318,3.4806,YES
0.0556,0.9555,NO
0.3609,4.2686,YES
0.1417,0.6591,NO
0.255,4.4776,YES
0.0522,1.3434,NO
0.0677,1.8178,NO
0.1439,0.9755,NO
0.0494,1.1107,NO
0.1715,2.5618,YES
0.0964,1.4359,NO
0.1343,2.1416,YES
0.1544,1.3767,NO
0.0732,0.4443,NO
0.1975,1.4643,NO
0.2582,1.0638,NO
0.1977,0.8215,NO
0.1701,2.2369,NO
0.1684,1.6640000000000001,NO
0.1225,1.0981,NO
0.1458,2.1241,NO
0.4028,4.0543,YES
0.1577,1.5796,NO
0.2904,2.1316,YES
0.1987,1.7546,NO
0.1756,2.5199,NO
0.1689,0.4112,NO
0.054000000000000006,1.253,NO
0.1469,1.4062,NO
0.0547,1.4408,NO
0.1082,1.6841,NO
0.2019,1.03,NO
0.1293,1.4305,NO
0.3897,4.2805,YES
0.3612,4.5103,YES
0.2791,3.4023,YES
0.2894,3.1817,YES
0.2226,1.9467,NO
0.1753,2.9124,YES
0.0979,1.2243,NO
0.0985,1.2023,NO
0.0774,0.2588,NO
0.1069,1.962,YES
0.3647,3.1279,YES
0.2531,2.4888,YES
0.1331,2.2109,YES
0.0885,1.2284,NO
0.0604,0.603,NO
0.2068,1.9787,YES
0.2598,1.9051,NO
0.106,1.8994,YES
0.1459,0.8489,NO
0.2252,0.917,NO
0.2571,1.2536,NO
0.2375,0.2781,NO
0.1453,0.6495,NO
0.2245,2.4917,YES
0.141,0.9513,NO
0.2623,3.1836,YES
0.142,0.5267,NO
0.2555,3.0045,YES
0.2049,1.7701,NO
0.2206,2.3629,NO
0.2228,1.1756,NO
0.1032,1.4899,NO
0.1461,1.3846,YES
0.1116,1.6598,NO
0.1326,1.203,YES
0.1415,0.8467,NO
0.0745,0.45,NO
0.2381,0.5884,NO
0.19,0.8515,NO
0.1547,0.5096,NO
0.1997,1.0792,NO
0.1653,1.0535,NO
0.1536,0.3887,NO
0.1999,1.268,NO
0.1989,2.8544,YES
0.2045,0.698,NO
0.2447,1.5078,YES
0.2519,1.6328,NO
0.2036,1.984,NO
0.2033,0.7257,NO
0.0533,0.5975,NO
0.105,1.1684,NO
0.055999999999999994,0.7236,NO
0.1113,1.1435,NO
0.2256,0.5934,NO
0.0989,0.6711,NO
0.1879,2.9539999999999997,YES
0.1445,3.0205,YES
0.1901,2.3801,YES
0.3108,1.6654,YES
0.2405,1.1626,NO
0.1657,2.1215,YES
0.1331,0.6698,NO
0.0949,0.86,NO
0.1339,0.2529,NO
0.22399999999999998,1.5654,NO
