DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_97,Associated
0.0737,0.8272,NO
0.0652,0.2447,NO
0.1144,0.4765,NO
0.2164,0.3539,NO
0.0671,0.2272,NO
0.0906,0.7388,NO
0.0589,0.3295,NO
0.0679,0.5809,NO
0.1689,0.6063,NO
0.2469,1.9625,YES
0.0616,0.4275,NO
0.33799999999999997,0.9255,YES
0.2427,0.2988,NO
0.2231,0.4278,NO
0.2223,0.075,NO
0.1142,0.4991,NO
0.0706,0.7046,NO
0.1109,0.545,NO
0.0747,0.5318,NO
0.2179,0.2535,NO
0.1147,0.6303,NO
0.0779,1.281,YES
0.0804,1.7634,YES
0.1668,1.3453,YES
0.24,0.6231,YES
0.1573,0.4842,NO
0.0716,2.71,YES
0.1205,0.4005,NO
0.1072,1.3104,YES
0.2444,0.4131,YES
0.3362,0.8531,NO
0.1579,0.0386,NO
0.1148,0.0465,NO
0.1112,0.5096,NO
0.3947,1.2269,YES
0.0957,1.3614,YES
0.1364,0.6324,NO
0.1056,0.1971,NO
0.0981,0.3599,NO
0.1058,0.0842,NO
0.1797,0.0715,NO
0.1526,0.1916,NO
0.1551,0.0326,NO
0.2811,1.2189,YES
0.0766,0.2135,NO
0.1126,1.2779,YES
0.0341,0.1538,NO
0.3399,0.3832,YES
0.0412,0.1947,NO
0.1212,0.2221,NO
0.0769,0.2729,NO
0.1235,0.2544,NO
0.0802,0.0907,NO
0.1903,0.4733,NO
0.1119,0.4727,NO
0.1008,0.5073,NO
0.0886,0.6845,NO
0.1534,0.1261,NO
0.1331,0.4673,NO
0.2865,0.4379,NO
0.1512,0.2273,NO
0.1666,0.9121,NO
0.1465,0.3202,NO
0.0509,0.3899,NO
0.2187,0.7418,NO
0.4574,1.8806,YES
0.1603,0.8422,NO
0.2015,1.1598,YES
0.205,0.1966,NO
0.2168,0.2821,NO
0.2136,0.0028,NO
0.1919,0.4468,NO
0.1533,0.7352,NO
0.1268,0.4385,NO
0.1947,0.5029,NO
0.1755,0.1864,NO
0.2202,0.5367,NO
0.4465,1.3883,YES
0.4252,1.6654,YES
0.3653,1.5523,YES
0.1771,0.8743,YES
0.1659,0.5801,NO
0.1927,2.5473,YES
0.1251,0.6018,NO
0.1303,1.7690000000000001,YES
0.1814,1.2453,YES
0.3356,0.9234,NO
0.1662,0.3356,NO
0.1507,0.2081,NO
0.1441,0.5206,NO
0.3435,1.4073,YES
0.1243,2.2392,YES
0.1731,0.5412,NO
0.0952,0.2628,NO
0.1364,0.5303,NO
0.0887,0.2022,NO
0.2289,0.1681,NO
0.2088,0.4527,NO
0.2075,0.105,NO
0.1923,1.4054,YES
0.0927,0.4177,NO
0.0821,1.6632,YES
0.0311,0.3331,NO
0.3081,0.621,YES
0.0406,0.4207,NO
0.1251,0.2654,NO
0.091,0.3893,NO
0.11800000000000001,0.3391,NO
0.1053,0.1764,NO
0.2201,0.3994,NO
0.1351,0.5592,NO
0.1328,0.4862,NO
0.0724,0.3372,NO
0.0244,0.2474,NO
0.1404,0.9021,YES
0.3348,3.5539,YES
0.2937,2.0107,YES
0.14300000000000002,1.0835,YES
0.0826,0.4221,NO
0.013000000000000001,0.3524,NO
0.2103,0.6940000000000001,YES
0.1395,0.4812,NO
0.1325,1.4787,YES
0.1443,0.48200000000000004,NO
0.2165,0.1691,NO
0.1934,0.8311,NO
0.1934,0.3383,NO
0.0572,0.3661,NO
0.2318,2.852,YES
0.0556,0.4306,NO
0.3609,1.483,YES
0.1417,0.2813,NO
0.255,1.2824,YES
0.0522,0.3885,NO
0.0677,0.9117,NO
0.1439,0.5944,NO
0.0494,0.4258,NO
0.1715,1.3035,YES
0.0964,0.9051,NO
0.1343,1.5496,YES
0.1544,0.6046,NO
0.0732,0.3128,NO
0.1975,0.5605,NO
0.2582,0.7923,NO
0.1977,0.2759,NO
